,A.LOITER1
17:12:45.024,-1.0
17:12:45.230,-1.0
17:12:45.437,-1.0
17:12:45.640,-1.0
17:12:45.845,-1.0
17:12:46.049,-1.0
17:12:46.251,-1.0
17:12:46.454,-1.0
17:12:46.665,-1.0
17:12:46.888,-1.0
17:12:47.096,-1.0
17:12:47.309,-1.0
17:12:47.512,-1.0
17:12:47.718,-1.0
17:12:47.922,-1.0
17:12:48.126,-1.0
17:12:48.331,-1.0
17:12:48.534,-1.0
17:12:48.737,-1.0
17:12:48.939,-1.0
17:12:49.144,-1.0
17:12:49.350,-1.0
17:12:49.553,-1.0
17:12:49.756,-1.0
17:12:49.961,-1.0
17:12:50.167,-1.0
17:12:50.370,-1.0
17:12:50.573,-1.0
17:12:50.781,-1.0
17:12:50.987,-1.0
17:12:51.194,-1.0
17:12:51.397,-1.0
17:12:51.603,-1.0
17:12:51.812,-1.0
17:12:52.016,-1.0
17:12:52.220,-1.0
17:12:52.432,-1.0
17:12:52.635,-1.0
17:12:52.848,-1.0
17:12:53.053,-1.0
17:12:53.259,-1.0
17:12:53.469,-1.0
17:12:53.675,-1.0
17:12:53.882,-1.0
17:12:54.092,-1.0
17:12:54.296,-1.0
17:12:54.502,-1.0
17:12:54.712,-1.0
17:12:54.917,-1.0
17:12:55.121,-1.0
17:12:55.327,-1.0
17:12:55.535,-1.0
17:12:55.753,-1.0
17:12:55.956,-1.0
17:12:56.158,-1.0
17:12:56.364,-1.0
17:12:56.571,-1.0
17:12:56.776,-1.0
17:12:56.982,-1.0
17:12:57.206,-1.0
17:12:57.413,-1.0
17:12:57.617,-1.0
17:12:57.818,-1.0
17:12:58.025,-1.0
17:12:58.227,-1.0
17:12:58.430,-1.0
17:12:58.632,-1.0
17:12:58.841,-1.0
17:12:59.046,-1.0
17:12:59.252,-1.0
17:12:59.457,-1.0
17:12:59.661,-1.0
17:12:59.867,-1.0
17:13:00.070,-1.0
17:13:00.275,-1.0
17:13:00.487,-1.0
17:13:00.697,-1.0
17:13:00.900,-1.0
17:13:01.108,-1.0
17:13:01.315,-1.0
17:13:01.519,-1.0
17:13:01.724,-1.0
17:13:01.930,-1.0
17:13:02.135,-1.0
17:13:02.338,-1.0
17:13:02.544,-1.0
17:13:02.747,-1.0
17:13:02.954,-1.0
17:13:03.160,-1.0
17:13:03.367,-1.0
17:13:03.572,-1.0
17:13:03.778,-1.0
17:13:03.980,-1.0
17:13:04.183,-1.0
17:13:04.388,-1.0
17:13:04.590,-1.0
17:13:04.799,-1.0
17:13:05.001,-1.0
17:13:05.203,-1.0
17:13:05.407,-1.0
17:13:05.615,-1.0
17:13:05.821,-1.0
17:13:06.025,-1.0
17:13:06.229,-1.0
17:13:06.433,-1.0
17:13:06.641,-1.0
17:13:06.846,-1.0
17:13:07.048,-1.0
17:13:07.256,-1.0
17:13:07.460,-1.0
17:13:07.670,-1.0
17:13:07.875,-1.0
17:13:08.082,-1.0
17:13:08.290,-1.0
17:13:08.500,-1.0
17:13:08.705,-1.0
17:13:08.907,-1.0
17:13:09.112,-1.0
17:13:09.317,-1.0
17:13:09.520,-1.0
17:13:09.723,-1.0
17:13:09.927,-1.0
17:13:10.129,-1.0
17:13:10.333,-1.0
17:13:10.535,-1.0
17:13:10.742,-1.0
17:13:10.950,-1.0
17:13:11.154,-1.0
17:13:11.362,-1.0
17:13:11.569,-1.0
17:13:11.773,-1.0
17:13:11.976,-1.0
17:13:12.180,-1.0
17:13:12.392,-1.0
17:13:12.594,-1.0
17:13:12.798,-1.0
17:13:13.001,-1.0
17:13:13.204,-1.0
17:13:13.406,-1.0
17:13:13.611,-1.0
17:13:13.814,-1.0
17:13:14.022,-1.0
17:13:14.227,-1.0
17:13:14.433,-1.0
17:13:14.640,-1.0
17:13:14.843,-1.0
17:13:15.050,-1.0
17:13:15.254,-1.0
17:13:15.469,-1.0
17:13:15.677,-1.0
17:13:15.880,-1.0
17:13:16.084,-1.0
17:13:16.289,-1.0
17:13:16.504,-1.0
17:13:16.717,-1.0
17:13:18.298,-1.0
17:13:18.503,-1.0
17:13:18.705,-1.0
17:13:18.909,-1.0
17:13:19.111,-1.0
17:13:19.316,-1.0
17:13:19.520,-1.0
17:13:19.724,-1.0
17:13:19.925,-1.0
17:13:20.130,-1.0
17:13:20.337,-1.0
17:13:20.542,-1.0
17:13:20.755,-1.0
17:13:20.958,-1.0
17:13:21.160,-1.0
17:13:21.364,-1.0
17:13:21.569,-1.0
17:13:21.772,-1.0
17:13:21.981,-1.0
