time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
17:12:47,583950.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,STABILIZE,-0.0007147857686504722,0.0010109329596161842,0.025069832801818848,0.00023524073185399175,0.0003772293566726148,0.002040258375927806,0.0,1.0,-1000.0,0.5,0.0,0.0
17:12:53,583942.5,-35.3632621,149.1652375,0.0,-1.0,2.0,1.0,STABILIZE,-0.0006672612158581615,0.0009457726147957147,0.022810821235179902,0.000334324617870152,0.0002649326459504664,0.0016712347976863384,0.0,1.6666666666666667,-1000.0,0.0,0.0,0.0
17:12:56,583928.0,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0,STABILIZE,-0.001025174860842526,0.0009611707180738449,0.021809371933341027,0.0002973047900013626,0.00024908267660066484,0.0015452339081093668,0.0,1.5,-1000.0,0.25,0.25,0.25
17:12:57,583920.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,AUTO,-0.0010456216987222433,0.0009587735985405743,0.021651607006788254,0.0002864221460185945,0.00021604623179882765,0.0017001002561300993,0.0,1.5,-1000.0,1.0,0.0,0.5
17:12:59,583920.0,-35.36326211428571,149.16523750000002,6.285714285714286,-0.2857142857142857,0.14285714285714285,0.0,AUTO,-0.0009593782597221434,0.0010472270327487162,0.021366196551493237,0.00027540478289925626,0.00023250690095924905,0.0014954661850684456,0.0,1.7142857142857142,-1000.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
17:13:01,583923.3333333334,-35.36326209999999,149.1652375,7.833333333333333,0.0,0.0,-3.1666666666666665,AUTO,-3.776357819636663e-06,0.0012885373580502346,0.020873660532136757,0.003957747025803353,-0.0011310446619366605,0.0015582004562020302,0.0,1.3333333333333333,-1023.3333333333334,4.166666666666667,-0.8333333333333334,0.3333333333333333
17:13:03,585466.6666666666,-35.363262,149.16523778333337,1551.5,1.5,10.333333333333334,-140.16666666666666,AUTO,0.026533660983356338,-0.002127385843778029,0.020846907359858353,0.03667912209251275,-0.006308797882714619,0.0027380730219495795,0.16666666666666666,-1.1666666666666667,-1028.3333333333333,36.833333333333336,-5.333333333333333,2.0
17:13:05,588506.6666666666,-35.36326116666667,149.1652448,4592.5,-4.333333333333333,29.333333333333332,-147.16666666666666,AUTO,-0.03885262715630233,0.015236434711065764,-0.08135114486018817,-0.06770245637744665,-0.030541374968985718,-0.03133214032277465,4.5,-7.333333333333333,-1003.0,-66.33333333333333,-29.833333333333332,-31.666666666666668
17:13:07,591591.6666666666,-35.36326139999999,149.16524005,7676.0,6.666666666666667,-54.333333333333336,-149.83333333333334,AUTO,-0.005730374910247822,-0.010779192166713377,-0.07306791717807452,0.060500467816988625,0.017361795995384455,0.0040278789432098465,-8.0,9.0,-1002.6666666666666,60.666666666666664,17.666666666666668,3.5
17:13:09,594716.6666666666,-35.363261466666664,149.16523428333332,10800.833333333334,-14.5,16.666666666666668,-149.83333333333334,AUTO,0.03133707478021582,0.020030913564066093,-0.0997777096927166,-0.04240791561702887,-0.023070046212524176,-0.0016168677248060703,3.5,0.0,-999.1666666666666,-41.333333333333336,-22.333333333333332,-2.1666666666666665
17:13:11,597975.0,-35.363262999999996,149.16523718333332,14059.833333333334,3.5,-2.6666666666666665,-152.0,AUTO,-0.01002353245470052,-0.009465643553994596,-0.1187363900244236,0.01567670733978351,0.009991989082967242,-0.027378602263828117,-1.0,-0.16666666666666666,-1000.3333333333334,15.666666666666666,10.166666666666666,-27.333333333333332
17:13:13,600950.0,-35.3632618,149.16523565,17034.666666666668,3.0,-1.6666666666666667,-152.0,AUTO,0.01009523697818319,0.007752205400417249,-0.16401316473881403,0.0009605806068672488,0.0038306011022844664,-0.015311298736681541,-1.5,0.0,-999.6666666666666,1.8333333333333333,4.0,-14.833333333333334
17:13:15,603925.0,-35.3632615,149.16523585,20010.5,-2.6666666666666665,6.0,-152.66666666666666,AUTO,0.0036834750790148973,0.00533253940132757,-0.18850003431240717,-0.0030922123211591193,-0.002490890367577473,-0.013913958799093962,0.3333333333333333,-0.16666666666666666,-1000.1666666666666,-1.8333333333333333,-1.3333333333333333,-13.666666666666666
17:13:18,606745.0,-35.363261650000005,149.1652365,22828.0,-3.0,3.5,-153.0,AUTO,0.001001014796202071,0.0024470669450238347,-0.21978448703885078,0.0015266104019246995,-0.00023364578373730183,-0.020225456450134516,0.2,0.0,-1000.2,1.8,0.0,-19.2
17:13:19,609206.0,-35.36326182,149.16523668,25289.8,-3.0,0.2,-152.8,AUTO,-0.003914612950757146,0.0035483526065945626,-0.24778195917606355,0.00646801486145705,0.003208052413538098,-0.007946886029094458,0.0,0.2,-1001.0,7.2,3.4,-8.0
17:13:20,610380.0,-35.363262,149.1652365,26460.0,-5.0,-2.0,-153.0,AUTO,0.007056701462715864,0.00480902474373579,-0.24550861120224,0.026817861944437027,-0.002128457650542259,0.021153785288333893,0.0,1.0,-1000.0,27.0,-1.0,20.0
17:13:22,612720.0,-35.36326228571429,149.16523684285713,28802.285714285714,-1.5714285714285714,7.714285714285714,-152.57142857142858,AUTO,0.006349194545431861,0.0014295833451407297,-0.21008078115327017,-0.006495687678190214,0.00040470599196851254,0.022672785446047783,0.14285714285714285,-0.42857142857142855,-999.8571428571429,-5.142857142857143,0.8571428571428571,22.142857142857142
17:13:24,615953.3333333334,-35.3632623,149.16523795,32034.833333333332,0.0,3.5,-153.0,AUTO,-0.00092767354605409,0.0012515015550889075,-0.17139589289824167,0.0003093873868541171,-0.00038183242819892865,0.016598068332920473,0.0,-0.3333333333333333,-1000.1666666666666,1.0,0.3333333333333333,15.833333333333334
17:13:26,618915.0,-35.36326223333334,149.16523796666664,35000.333333333336,0.0,0.0,-153.0,AUTO,0.001164001402988409,0.0011481222851822774,-0.14468486607074738,-0.00011496083849730591,-0.00061318016378209,0.012284929864108562,0.0,0.0,-1000.0,0.6666666666666666,0.5,11.666666666666666
17:13:28,622035.0,-35.36326215,149.1652377,38117.0,0.0,0.0,-153.0,AUTO,0.0020185665925964713,0.0015268552233465016,-0.1236058846116066,0.00017295845706636706,4.115650275101264e-06,0.009375471621751785,0.0,0.0,-1000.0,1.0,0.5,9.0
17:13:30,625155.0,-35.36326209999999,149.16523746666667,41237.166666666664,-0.8333333333333334,0.16666666666666666,-153.0,AUTO,0.0019969560865623257,0.0014867812666731577,-0.10769369701544444,-0.00021050100137169162,0.0006459423457272351,0.009125502857690057,0.0,0.0,-999.8333333333334,0.6666666666666666,1.3333333333333333,8.666666666666666
17:13:32,628150.0,-35.363262,149.1652374,44233.6,-1.0,1.0,-153.0,LOITER,0.0016978449188172818,0.0012551272986456752,-0.09538138955831528,0.000960491830483079,0.0003826488158665597,0.00789483729749918,0.0,0.0,-999.8333333333334,1.6666666666666667,1.0,7.5
17:13:34,630732.0,-35.363263020000005,149.16523573999999,46818.6,-22.4,-27.0,-30.8,LOITER,-0.03907319102436304,0.02172565646469593,0.22952808290719987,-0.20939061492681504,-0.08200985044240952,0.25100217461586,1.1666666666666667,3.1666666666666665,-819.6666666666666,-196.0,-45.166666666666664,255.83333333333334
17:13:36,628255.7142857143,-35.36326390000001,149.1652341,44340.142857142855,13.857142857142858,29.857142857142858,191.57142857142858,LOITER,0.03922421977456127,-0.01830036726979805,0.2525081293923514,0.3926499954291752,0.032220979553780386,-0.026575181167572737,-0.8571428571428571,7.285714285714286,-985.0,393.85714285714283,32.714285714285715,-25.571428571428573
17:13:38,624431.6666666666,-35.36326125,149.16523863333336,40514.666666666664,5.833333333333333,13.5,132.5,AUTO,0.003122677250454823,0.004588637973938603,0.19764728844165802,-0.6954460935667157,-0.010795348711932698,-0.021046743573000033,-2.1666666666666665,-57.166666666666664,-1086.3333333333333,-701.3333333333334,-9.5,-20.166666666666668
17:13:40,623326.0,-35.3632608,149.1652387,39409.8,1.4,14.4,-11.8,AUTO,0.009252919116988778,-0.0028073508758097885,0.164060577750206,0.1394139051437378,0.0012286490295082332,-0.020550404116511344,1.4,3.8,-1048.4,141.0,2.2,-19.6
17:13:42,624580.0,-35.36326091428571,149.16524030000002,40663.71428571428,2.2857142857142856,5.0,-109.0,AUTO,-0.003171388924654041,-0.003124382363499275,0.13449675483363016,0.01534431627286332,-0.004202871300679233,-0.01108015694522432,0.8571428571428571,-0.42857142857142855,-1044.5714285714287,17.0,-2.7142857142857144,-10.0
17:13:44,627120.0,-35.363260960000005,149.16524244,43205.2,5.8,31.6,-146.2,AUTO,0.04298229292035103,-0.00780668891966343,0.1153089627623558,-0.009440182149410248,0.020524749532341957,-0.03414560715900734,1.4,-6.0,-997.0,-8.0,21.4,-33.8
17:13:46,630035.0,-35.36326066666666,149.16524748333333,46119.166666666664,0.5,-22.5,-147.83333333333334,AUTO,-0.06054782681167126,-0.0007481555076083168,0.03437243774533272,0.030430028680711985,-0.0036935815199588737,-0.017460530759611476,-2.0,2.5,-1002.6666666666666,31.833333333333332,-2.6666666666666665,-16.5
17:13:48,632997.5,-35.363260749999995,149.16523381250002,49080.875,-3.5,-56.125,-95.625,AUTO,0.03349973796866834,-0.011943975176109234,0.08325452776625752,0.06952038267627358,-0.008510159968864173,0.020952297665644437,-4.875,11.75,-951.25,71.125,-7.75,21.625
17:13:52,634111.4285714285,-35.36326032857143,149.16523574285716,50197.0,1.4285714285714286,48.142857142857146,-5.571428571428571,AUTO,0.0016317358905715601,0.01164862363865333,0.08049452837024416,0.10292154071586472,0.018549453201038495,0.00021465240778135403,3.857142857142857,-2.4285714285714284,-973.0,105.28571428571429,19.428571428571427,0.7142857142857143
17:13:54,633934.2857142857,-35.363260385714284,149.16523932857143,50018.57142857143,-1.8571428571428572,-40.0,6.571428571428571,AUTO,-0.06385891512036324,-0.009801226019460176,0.05346189598952021,0.04861663228699139,-0.010550478207213538,-0.11475728169482734,-4.0,10.0,-1011.2857142857143,50.42857142857143,-9.142857142857142,-113.28571428571429
17:13:55,633900.0,-35.3632604,149.1652341,49983.0,8.0,-92.0,0.0,AUTO,-0.08355443179607391,-0.04705795273184776,-0.2441996932029724,-0.6949086785316467,0.005007251165807247,-0.8713507056236267,-14.0,-10.0,-1003.0,-692.0,6.0,-870.0
17:13:57,633892.8571428572,-35.363258242857135,149.16521118571427,49977.857142857145,28.0,-189.71428571428572,-0.5714285714285714,AUTO,0.014884804874392492,-0.1007637328335217,-1.2466587935175215,0.04452911764383316,0.020846901195389882,-0.3451797084084579,-41.857142857142854,-20.285714285714285,-1001.5714285714286,45.0,21.714285714285715,-343.85714285714283
