time_stamp,MODE,RTL_ALT,LAND_SPEED,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:39:35,GUIDED,1500.0,80.0,7.346654429056798e-05,0.001565995952114463,0.027750378474593163,0.0002553435158915818,0.0002957885270006955,0.002365186484530568,-35.3632621,149.1652374,32.0,-0.8,0.6,-1.6,0.0,1.0,-1000.0,0.0,0.0,0.0
14:39:37,GUIDED,1500.0,80.0,3.738654304470401e-05,0.0014257789123803377,0.026408223435282707,0.00029286735807545485,0.00026349773979745806,0.0021978174801915882,-35.36326218000001,149.1652375,19.6,-1.8,2.0,0.0,0.0,1.4,-1000.0,0.0,0.2,0.0
14:39:40,GUIDED,1500.0,80.0,7.504323002649471e-05,0.0015299731167033315,0.024585550650954247,0.0002784784010145813,0.00032420923525933176,0.0019815544364973903,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,2.0,-1000.0,0.0,0.0,0.0
14:39:42,GUIDED,1500.0,80.0,0.0016444978204422764,0.0012360361620916852,0.023713036573358943,0.003427460656634399,-0.001611908049588757,0.0021492213210357086,-35.36326209999999,149.1652374,10.857142857142858,0.0,0.8571428571428571,-6.714285714285714,0.0,0.8571428571428571,-1039.142857142857,3.142857142857143,-1.5714285714285714,0.42857142857142855
14:39:45,GUIDED,1500.0,80.0,0.034301188231135406,-0.005489654839038849,0.02351456011335055,0.04118045481542746,-0.006491011551891764,0.003072981877873341,-35.36326168333333,149.16523805,1775.0,5.666666666666667,15.5,-141.83333333333334,0.16666666666666666,-2.3333333333333335,-1017.6666666666666,41.166666666666664,-5.5,1.6666666666666667
14:39:47,GUIDED,1500.0,80.0,-0.018183977022999898,0.012068604584783316,-0.07497742027044296,-0.06837866858889659,-0.012820936273783445,-0.038963775150477886,-35.36325958333333,149.16524731666667,4829.666666666667,7.333333333333333,48.5,-146.16666666666666,4.0,-11.0,-1003.3333333333334,-67.5,-12.166666666666666,-39.333333333333336
14:39:49,GUIDED,1500.0,80.0,-0.05981697849929333,0.007774145249277354,-0.13110409677028656,0.06372010558843613,0.009061513969209045,-0.01384699558839202,-35.36325932,149.16524706,7541.4,-10.6,-62.4,-146.4,-5.4,10.8,-1001.4,63.8,9.2,-14.0
14:39:51,GUIDED,1500.0,80.0,0.07380839250981808,-0.011168121127411723,-0.10472710430622101,0.01845802552998066,-0.0675766128115356,0.06965817569289356,-35.36326525,149.16523287500002,11008.0,-36.75,0.75,-151.25,4.0,8.6,-1001.6,29.6,-53.6,55.0
14:39:52,GUIDED,1500.0,80.0,-0.010132047037283579,-0.03498254995793104,-0.08233014214783907,-0.09432025253772736,0.08461047771076362,-0.1019467165072759,-35.36326281666667,149.16524076666664,13596.833333333334,64.0,53.166666666666664,-146.5,-4.166666666666667,-19.0,-1005.6666666666666,-93.5,84.66666666666667,-102.5
14:39:55,GUIDED,1500.0,80.0,0.04532356777538856,0.016483135521411896,-0.2604130407174428,0.00529576155046622,-0.10243701655417681,0.07503012477536686,-35.363264183333335,149.16523594999998,19036.333333333332,-80.5,10.333333333333334,-150.66666666666666,12.166666666666666,13.333333333333334,-1004.1666666666666,6.0,-101.5,74.0
14:39:57,GUIDED,1500.0,80.0,-0.06557279080152512,-0.03519311919808388,-0.2066018134355545,-0.043603356927633286,0.13274842500686646,-0.16827881336212158,-35.3632632,149.1652421,22444.0,107.0,-3.0,-145.0,-13.0,-17.0,-1014.5,-95.5,151.0,-191.5
14:40:17,LAND,1500.0,180.0,-0.12997653583685556,0.18925907711187998,-0.4190562665462494,-0.01324582907060782,0.41932661831378937,0.3789827594688783,-35.363232333333336,149.16525873333333,51336.333333333336,113.33333333333333,-174.33333333333334,-149.66666666666666,-52.333333333333336,-8.0,-993.0,-12.333333333333334,419.6666666666667,379.3333333333333
14:40:19,LAND,1500.0,70.0,0.06728698073753289,-0.015027551778725215,-0.16198941745928355,0.16774413388754641,-0.2755138312932104,-0.03597603708372584,-35.36324908571429,149.16523905714283,52299.0,-179.57142857142858,-27.0,18.428571428571427,26.285714285714285,60.714285714285715,-934.7142857142857,172.28571428571428,-274.42857142857144,-34.857142857142854
14:40:21,LAND,1500.0,90.0,-0.004637116231606342,-0.038064415100961924,-0.22736136863629022,-0.19746284931898117,0.05806272911528746,-0.03511664643883705,-35.3632639,149.16524275,50970.166666666664,10.0,6.5,75.66666666666667,3.0,-47.833333333333336,-999.6666666666666,-203.0,58.333333333333336,-34.333333333333336
14:40:23,LAND,1500.0,90.0,-0.049429835130771003,0.007995569224779805,-0.2632913241783778,-1.1704922119776409,-0.0023504530545324087,-0.020155353161195915,-35.36326055,149.16524635,49630.0,9.5,-26.833333333333332,59.666666666666664,0.5,-55.666666666666664,-1005.8333333333334,-1172.0,-1.6666666666666667,-19.333333333333332
14:40:25,LAND,1500.0,70.0,-0.0332007139389004,-0.00333290987016101,-0.2913275488785335,0.10115204006433487,-0.004457078075834683,-0.007317736811403718,-35.36325991428571,149.16524677142857,48338.142857142855,-5.142857142857143,-43.57142857142857,56.142857142857146,-1.5714285714285714,32.714285714285715,-1008.8571428571429,105.71428571428571,-3.7142857142857144,-6.714285714285714
14:40:27,LAND,1500.0,140.0,-0.014747103489935399,-0.0071544433943927285,-0.30989909172058105,-0.619742575287819,-0.007219188672024757,-0.009447827143594623,-35.3632607,149.1652446,47421.0,-3.4,-38.2,44.2,-2.6,-25.4,-985.4,-621.2,-6.4,-8.4
