,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
14:49:50.426,18670.0,0.5,1.5,7.9,0.25,2.2,0.0,20203.0,1000.0,1.0,0.1,50.0,50.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0
14:49:54.459,208043.0,0.7,0.9,5.2,0.25,2.2,0.0,21755.0,1000.0,1.0,0.1,50.0,50.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0
14:49:58.485,174528.0,1.1,1.0,8.7,0.25,0.0,0.0,31577.0,530.0,1.0,0.1,50.0,50.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:02.499,200.0,0.3,1.5,4.9,0.25,4.6,0.0,25606.0,610.0,1.0,0.1,50.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:06.021,164684.0,1.1,0.1,5.8,0.25,0.0,0.0,32000.0,380.0,1.0,0.1,50.0,50.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:10.054,141772.0,0.8,1.9,1.4,0.25,1.2,0.0,4577.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:14.085,300000.0,0.7,2.0,-3.2,0.25,0.0,0.0,8186.0,270.0,1.0,0.1,50.0,50.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:18.130,293662.0,1.0,1.4,10.1,0.25,2.6,0.0,11548.0,1000.0,1.0,0.1,50.0,50.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:22.151,200.0,0.5,1.8,-1.1,0.25,5.1,0.0,13780.0,0.0,1.0,0.1,50.0,50.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:26.171,15181.0,1.1,1.6,9.9,0.25,1.8,0.0,15158.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:30.183,200.0,0.7,2.0,-10.0,0.25,3.9,0.0,5530.0,950.0,1.0,0.1,50.0,50.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:34.216,185331.0,0.0,0.0,-10.0,0.25,0.2,0.0,291.0,240.0,1.0,0.1,50.0,50.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:38.247,300000.0,0.7,2.0,10.1,0.25,3.5,0.0,32000.0,940.0,1.0,0.1,50.0,50.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:42.262,51020.0,0.7,0.3,-1.8,0.25,4.2,0.0,21465.0,1000.0,1.0,0.1,50.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:46.284,215663.0,0.7,1.6,1.2,0.25,2.2,0.0,9258.0,470.0,1.0,0.1,50.0,50.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:50.297,200.0,0.3,0.4,-0.4,0.25,5.1,0.0,7053.0,880.0,1.0,0.1,50.0,50.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:54.339,300000.0,0.8,0.8,2.2,0.25,0.0,0.0,18689.0,340.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:50:58.363,104145.0,1.1,2.0,2.3,0.25,1.0,0.0,9157.0,790.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:02.385,75094.0,0.3,1.7,-2.0,0.25,0.3,0.0,32000.0,660.0,1.0,0.1,50.0,50.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:06.402,109464.0,0.6,0.7,-3.6,0.25,0.8,0.0,13564.0,550.0,1.0,0.1,50.0,50.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:10.426,16077.0,0.2,1.1,7.2,0.25,1.4,0.0,17885.0,380.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:14.464,300000.0,1.1,0.0,-0.5,0.25,5.1,0.0,20515.0,700.0,1.0,0.1,50.0,50.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:18.491,140110.0,1.1,0.0,10.1,0.25,3.8,0.0,24490.0,450.0,1.0,0.1,50.0,50.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:22.004,49533.0,0.1,0.0,-0.5,0.25,0.0,0.0,6018.0,310.0,1.0,0.1,50.0,50.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:26.049,300000.0,1.1,0.9,-4.9,0.25,0.0,0.0,26899.0,250.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:30.075,110802.0,1.1,0.0,-5.0,0.25,5.1,0.0,14938.0,550.0,1.0,0.1,50.0,50.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:34.087,200.0,0.0,0.5,2.9,0.25,5.1,0.0,22913.0,660.0,1.0,0.1,50.0,50.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:38.139,300000.0,0.0,1.6,-10.0,0.25,5.1,0.0,3901.0,650.0,1.0,0.1,50.0,50.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:42.158,200.0,0.5,1.3,0.2,0.25,4.3,0.0,4454.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:46.178,40847.0,1.1,1.1,-3.3,0.25,2.0,0.0,0.0,950.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:50.220,144225.0,1.1,0.0,-3.0,0.25,0.0,0.0,27236.0,1000.0,1.0,0.1,50.0,50.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:54.249,124762.0,1.1,0.4,-0.8,0.25,4.8,0.0,32000.0,550.0,1.0,0.1,50.0,50.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0
14:51:58.261,200.0,0.8,1.8,10.1,0.25,5.1,0.0,19204.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:02.274,200.0,1.1,1.1,10.1,0.25,2.9,0.0,0.0,710.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:06.304,222647.0,0.8,0.0,7.1,0.25,0.9,0.0,2976.0,610.0,1.0,0.1,50.0,50.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:10.355,300000.0,0.0,2.0,-10.0,0.25,1.7,0.0,13307.0,510.0,1.0,0.1,50.0,50.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:14.390,300000.0,0.0,2.0,-10.0,0.25,5.1,0.0,14539.0,740.0,1.0,0.1,50.0,50.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:18.406,200.0,0.0,0.7,0.5,0.25,2.5,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:22.435,198695.0,0.0,0.1,7.5,0.25,0.0,0.0,31294.0,310.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:26.475,300000.0,1.1,2.0,2.6,0.25,0.7,0.0,0.0,740.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:30.501,63382.0,0.8,1.2,-1.1,0.25,1.9,0.0,32000.0,530.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:34.028,178046.0,1.1,0.5,5.1,0.25,5.1,0.0,22430.0,140.0,1.0,0.1,50.0,50.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:38.040,7399.0,0.2,2.0,3.8,0.25,5.1,0.0,1518.0,360.0,1.0,0.1,50.0,50.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:42.085,270079.0,0.0,0.9,-10.0,0.25,2.9,0.0,0.0,410.0,1.0,0.1,50.0,50.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:46.112,217418.0,0.7,0.4,9.2,0.25,3.9,0.0,29455.0,310.0,1.0,0.1,50.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:50.126,31700.0,0.3,1.6,-2.6,0.25,4.9,0.0,5524.0,1000.0,1.0,0.1,50.0,50.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:54.170,300000.0,1.0,2.0,-10.0,0.25,4.2,0.0,21150.0,1000.0,1.0,0.1,50.0,50.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
14:52:58.203,208511.0,0.6,1.0,8.4,0.25,3.1,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:02.235,183336.0,0.8,1.7,-2.3,0.25,1.4,0.0,17848.0,590.0,1.0,0.1,50.0,50.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:06.266,200.0,0.9,0.8,10.1,0.25,0.0,0.0,4549.0,620.0,1.0,0.1,50.0,50.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:10.290,183553.0,0.2,0.0,10.1,0.25,0.5,0.0,2562.0,320.0,1.0,0.1,50.0,50.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:14.314,183509.0,0.9,1.3,-10.0,0.25,0.1,0.0,29323.0,590.0,1.0,0.1,50.0,50.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:18.351,300000.0,0.6,0.0,-9.6,0.25,3.2,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:22.372,128631.0,1.0,0.0,0.8,0.25,3.0,0.0,13473.0,970.0,1.0,0.1,50.0,50.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:26.409,171283.0,0.9,0.0,0.7,0.25,0.0,0.0,17093.0,140.0,1.0,0.1,50.0,50.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:30.440,300000.0,1.1,1.5,-7.8,0.25,0.9,0.0,15812.0,1000.0,1.0,0.1,50.0,50.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:34.461,47051.0,0.4,0.5,10.1,0.25,0.7,0.0,20159.0,630.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:38.502,225513.0,0.7,1.8,-8.5,0.25,2.4,0.0,27902.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:42.034,270376.0,0.6,0.0,10.1,0.25,5.1,0.0,12151.0,590.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:46.074,150971.0,0.0,1.7,0.6,0.25,0.4,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:50.090,200.0,0.8,0.6,10.1,0.25,5.1,0.0,5514.0,620.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:54.137,276846.0,0.5,0.5,-10.0,0.25,5.1,0.0,12590.0,1000.0,1.0,0.1,50.0,50.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0
14:53:58.156,200.0,0.5,1.5,-10.0,0.25,0.0,0.0,32000.0,290.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:02.201,287349.0,1.1,0.0,-8.5,0.25,2.1,0.0,10950.0,0.0,1.0,0.1,50.0,50.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:06.238,266584.0,0.0,0.9,-0.6,0.25,0.5,0.0,17456.0,0.0,1.0,0.1,50.0,50.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:10.282,178373.0,1.1,1.1,-0.4,0.25,3.2,0.0,20989.0,1000.0,1.0,0.1,50.0,50.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:14.314,174148.0,0.4,1.2,-10.0,0.25,4.2,0.0,3745.0,1000.0,1.0,0.1,50.0,50.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:19.345,187467.0,0.0,1.7,5.4,0.25,1.4,0.0,32000.0,150.0,1.0,0.1,50.0,50.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:23.375,300000.0,1.1,0.7,10.1,0.25,0.0,0.0,10732.0,500.0,1.0,0.1,50.0,50.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:27.403,149877.0,0.8,1.4,9.3,0.25,4.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:31.459,230562.0,1.0,0.6,1.0,0.25,0.0,0.0,32000.0,60.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:35.480,200.0,0.1,0.0,3.6,0.25,3.2,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:39.523,300000.0,0.9,1.4,2.5,0.25,2.9,0.0,32000.0,50.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:43.056,178274.0,0.0,1.4,-1.6,0.25,0.0,0.0,7592.0,340.0,1.0,0.1,50.0,50.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:47.085,287507.0,0.0,1.7,-2.1,0.25,1.4,0.0,32000.0,510.0,1.0,0.1,50.0,50.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:51.118,192712.0,1.1,2.0,10.1,0.25,2.3,0.0,6312.0,970.0,1.0,0.1,50.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:55.156,300000.0,0.7,0.0,5.1,0.25,5.1,0.0,20565.0,1000.0,1.0,0.1,50.0,50.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
14:54:59.191,261850.0,0.6,0.0,-10.0,0.25,5.1,0.0,22551.0,290.0,1.0,0.1,50.0,50.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:03.217,230630.0,0.8,2.0,-0.7,0.25,2.2,0.0,21066.0,90.0,1.0,0.1,50.0,50.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:07.275,300000.0,1.1,0.0,0.7,0.25,0.0,0.0,16843.0,1000.0,1.0,0.1,50.0,50.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:11.289,11127.0,0.3,0.0,-4.8,0.25,2.9,0.0,0.0,780.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:15.305,200.0,0.0,1.1,10.1,0.25,0.6,0.0,3581.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:19.339,300000.0,1.1,0.8,-4.6,0.25,0.0,0.0,29130.0,650.0,1.0,0.1,50.0,50.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:23.374,267421.0,0.7,1.1,4.9,0.25,4.0,0.0,5319.0,450.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:27.404,209118.0,1.0,0.0,-1.7,0.25,3.6,0.0,30397.0,190.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:31.432,169250.0,0.8,0.0,5.2,0.25,1.9,0.0,19618.0,70.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:35.467,160602.0,1.1,0.0,-6.0,0.25,0.0,0.0,29969.0,990.0,1.0,0.1,50.0,50.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:39.502,282918.0,0.7,0.8,-10.0,0.25,3.2,0.0,0.0,680.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:43.038,300000.0,0.8,0.8,0.3,0.25,1.4,0.0,15260.0,1000.0,1.0,0.1,50.0,50.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:47.071,300000.0,0.0,1.4,10.1,0.25,0.0,0.0,22818.0,60.0,1.0,0.1,50.0,50.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:51.086,200.0,1.0,2.0,10.1,0.25,1.5,0.0,14304.0,70.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:55.102,52875.0,0.1,0.0,-10.0,0.25,1.7,0.0,0.0,460.0,1.0,0.1,50.0,50.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0
14:55:59.120,97892.0,0.5,0.0,-2.5,0.25,0.0,0.0,1883.0,250.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:03.135,200.0,0.7,0.4,10.1,0.25,0.0,0.0,23506.0,390.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:07.166,138123.0,0.9,1.7,1.4,0.25,3.4,0.0,21123.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:11.191,76159.0,0.7,1.2,2.7,0.25,3.7,0.0,32000.0,810.0,1.0,0.1,50.0,50.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:15.216,68169.0,0.7,0.4,10.1,0.25,5.1,0.0,23023.0,1000.0,1.0,0.1,50.0,50.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:19.236,200.0,0.3,0.0,5.1,0.25,3.7,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:23.288,291044.0,1.1,0.7,10.1,0.25,1.0,0.0,21273.0,390.0,1.0,0.1,50.0,50.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:27.320,241625.0,1.1,1.0,-3.7,0.25,5.1,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:31.346,194955.0,0.6,1.1,-8.4,0.25,0.4,0.0,24628.0,220.0,1.0,0.1,50.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:35.403,95822.0,0.4,0.0,-8.9,0.25,4.0,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:39.424,48233.0,1.1,0.4,-10.0,0.25,5.1,0.0,15833.0,220.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:43.464,300000.0,1.0,0.0,-1.2,0.25,0.0,0.0,19062.0,1000.0,1.0,0.1,50.0,50.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
14:56:47.499,295718.0,1.1,2.0,3.1,0.25,0.0,0.0,21989.0,740.0,1.0,0.1,50.0,50.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0
