,A.LAND2
22:29:06.958,-1.0
22:29:07.159,-1.0
22:29:07.359,-1.0
22:29:07.560,-1.0
22:29:07.761,-1.0
22:29:07.962,-1.0
22:29:08.162,-1.0
22:29:08.363,-1.0
22:29:08.564,-1.0
22:29:08.764,-1.0
22:29:08.965,-1.0
22:29:09.166,-1.0
22:29:09.367,-1.0
22:29:09.568,-1.0
22:29:09.769,-1.0
22:29:09.970,-1.0
22:29:10.170,-1.0
22:29:10.371,-1.0
22:29:10.572,-1.0
22:29:10.772,-1.0
22:29:10.973,-1.0
22:29:11.174,-1.0
22:29:11.375,-1.0
22:29:11.575,-1.0
22:29:11.776,-1.0
22:29:11.977,-1.0
22:29:12.178,-1.0
22:29:12.379,-1.0
22:29:12.579,-1.0
22:29:12.780,-1.0
22:29:12.981,-1.0
22:29:13.183,-1.0
22:29:13.384,-1.0
22:29:13.584,-1.0
22:29:13.785,-1.0
22:29:13.986,-1.0
22:29:14.186,-1.0
22:29:14.387,-1.0
22:29:14.588,-1.0
22:29:14.789,-1.0
22:29:14.990,-1.0
22:29:15.190,-1.0
22:29:15.392,-1.0
22:29:15.593,-1.0
22:29:15.794,-1.0
22:29:15.995,-1.0
22:29:16.196,-1.0
22:29:16.397,-1.0
22:29:16.598,-1.0
22:29:16.799,-1.0
22:29:16.999,-1.0
22:29:17.200,-1.0
22:29:17.401,-1.0
22:29:17.602,-1.0
22:29:17.802,-1.0
22:29:18.003,-1.0
22:29:18.203,-1.0
22:29:18.404,-1.0
22:29:18.605,-1.0
22:29:18.807,-1.0
22:29:19.007,-1.0
22:29:19.208,-1.0
22:29:19.409,-1.0
22:29:19.610,-1.0
22:29:19.811,-1.0
22:29:20.011,-1.0
22:29:20.212,-1.0
22:29:20.413,-1.0
22:29:20.614,-1.0
22:29:20.815,-1.0
22:29:21.016,-1.0
22:29:21.217,-1.0
22:29:21.418,-1.0
22:29:21.619,-1.0
22:29:21.819,-1.0
22:29:22.020,-1.0
22:29:22.221,-1.0
22:29:22.422,-1.0
22:29:22.623,-1.0
22:29:22.824,-1.0
22:29:23.025,-1.0
22:29:23.225,-1.0
22:29:23.426,-1.0
22:29:23.627,-1.0
22:29:23.828,-1.0
22:29:24.028,-1.0
22:29:24.229,-1.0
22:29:24.431,-1.0
22:29:24.632,-1.0
22:29:24.832,-1.0
22:29:25.033,-1.0
22:29:25.234,-1.0
22:29:25.435,-1.0
22:29:25.636,-1.0
22:29:25.836,-1.0
22:29:26.037,-1.0
22:29:26.238,-1.0
22:29:26.439,-1.0
22:29:26.641,-1.0
22:29:26.842,-1.0
22:29:27.043,-1.0
22:29:27.244,-1.0
22:29:27.445,-1.0
22:29:27.645,-1.0
22:29:27.846,-1.0
22:29:28.047,-1.0
22:29:28.247,-1.0
22:29:28.449,-1.0
22:29:28.649,-1.0
22:29:28.851,-1.0
22:29:29.052,-1.0
22:29:29.253,-1.0
22:29:29.453,-1.0
22:29:29.654,-1.0
22:29:29.855,-1.0
22:29:30.056,-1.0
22:29:30.257,-1.0
22:29:30.457,-1.0
22:29:30.659,-1.0
22:29:30.861,-1.0
22:29:31.062,-1.0
22:29:31.262,-1.0
22:29:31.463,-1.0
22:29:31.664,-1.0
22:29:31.865,-1.0
22:29:32.066,-1.0
22:29:32.266,-1.0
22:29:32.467,-1.0
22:29:32.668,-1.0
22:29:32.868,-1.0
22:29:33.069,-1.0
22:29:33.270,-1.0
22:29:33.471,-1.0
22:29:33.671,-1.0
22:29:33.872,-1.0
22:29:34.073,-1.0
22:29:34.274,-1.0
22:29:34.475,-1.0
22:29:34.676,-1.0
22:29:34.877,-1.0
22:29:35.078,-1.0
22:29:35.279,-1.0
22:29:35.480,-1.0
22:29:35.681,-1.0
22:29:35.882,-1.0
22:29:36.083,-1.0
22:29:36.283,-1.0
22:29:37.046,-1.0
22:29:37.247,-1.0
22:29:37.449,-1.0
22:29:37.650,-1.0
22:29:37.852,-1.0
22:29:38.052,-1.0
22:29:38.253,-1.0
22:29:38.454,-1.0
22:29:38.655,-1.0
22:29:38.856,-1.0
22:29:39.056,-1.0
22:29:39.257,-1.0
22:29:39.459,-1.0
22:29:39.659,-1.0
22:29:39.861,-1.0
22:29:40.061,-1.0
22:29:40.262,-1.0
22:29:40.463,-1.0
22:29:40.664,-1.0
22:29:40.865,-1.0
22:29:41.066,-1.0
22:29:41.267,-1.0
22:29:41.468,-1.0
22:29:41.669,-1.0
22:29:41.871,-1.0
22:29:42.072,-1.0
22:29:42.272,-1.0
22:29:42.473,-1.0
22:29:42.674,-1.0
22:29:42.875,-1.0
22:29:43.076,-1.0
22:29:43.277,-1.0
22:29:43.478,-1.0
22:29:43.679,-1.0
22:29:43.879,-1.0
22:29:44.080,-1.0
22:29:44.281,-1.0
22:29:44.482,-1.0
22:29:44.683,-1.0
22:29:44.883,-1.0
22:29:45.085,-1.0
22:29:45.287,-1.0
22:29:45.488,-1.0
22:29:45.689,-1.0
22:29:45.889,-1.0
22:29:46.090,-1.0
22:29:46.291,-1.0
22:29:46.492,-1.0
22:29:46.692,-1.0
22:29:46.894,-1.0
22:29:47.095,-1.0
22:29:47.296,-1.0
22:29:47.497,-1.0
22:29:47.698,-1.0
22:29:47.899,-1.0
22:29:48.099,-1.0
22:29:48.300,-1.0
22:29:48.501,-1.0
22:29:48.702,-1.0
22:29:48.904,-1.0
22:29:49.105,-1.0
22:29:49.306,-1.0
22:29:49.507,-1.0
22:29:49.708,-1.0
22:29:49.910,-1.0
22:29:50.111,-1.0
22:29:50.312,-1.0
22:29:50.513,-1.0
22:29:50.714,-1.0
22:29:50.915,-1.0
22:29:51.117,-1.0
22:29:51.318,-1.0
22:29:51.519,-1.0
22:29:51.720,-1.0
22:29:51.921,-1.0
22:29:52.121,-1.0
22:29:52.323,-1.0
22:29:52.524,-1.0
22:29:52.725,-1.0
22:29:52.925,-1.0
22:29:53.126,-1.0
22:29:53.342,-1.0
22:29:53.543,-1.0
22:29:53.745,-1.0
22:29:53.945,-1.0
22:29:54.147,-1.0
22:29:54.348,-1.0
22:29:54.548,-1.0
22:29:54.749,-1.0
22:29:54.950,-1.0
22:29:55.150,-1.0
22:29:55.351,-1.0
22:29:55.551,-1.0
22:29:55.752,-1.0
22:29:55.953,-1.0
22:29:56.154,-1.0
22:29:56.355,-1.0
22:29:56.556,-1.0
22:29:56.756,-1.0
22:29:56.957,-1.0
22:29:57.158,-1.0
22:29:57.359,-1.0
22:29:57.560,-1.0
22:29:57.761,-1.0
22:29:57.963,-1.0
22:29:58.165,-1.0
22:29:58.367,-1.0
22:29:58.568,-1.0
22:29:58.768,-1.0
22:29:58.970,-1.0
22:29:59.171,-1.0
22:29:59.373,-1.0
22:29:59.575,-1.0
22:29:59.775,-1.0
22:29:59.976,-1.0
22:30:00.177,-1.0
22:30:00.378,-1.0
22:30:00.579,-1.0
22:30:00.779,-1.0
22:30:00.980,-1.0
22:30:01.181,-1.0
22:30:01.382,-1.0
22:30:01.584,-1.0
22:30:01.785,-1.0
22:30:01.986,-1.0
22:30:02.188,-1.0
22:30:02.388,-1.0
22:30:02.589,-1.0
22:30:02.790,-1.0
22:30:02.992,-1.0
22:30:03.194,-1.0
22:30:03.395,-1.0
22:30:03.596,-1.0
22:30:03.797,-1.0
22:30:03.998,-1.0
22:30:04.199,-1.0
22:30:04.400,-1.0
22:30:04.600,-1.0
22:30:04.801,-1.0
22:30:05.002,-1.0
22:30:05.203,-1.0
22:30:05.404,-1.0
22:30:05.605,-1.0
22:30:05.806,-1.0
22:30:06.007,-1.0
22:30:06.209,-1.0
22:30:06.409,-1.0
22:30:06.610,-1.0
22:30:06.811,-1.0
22:30:07.012,-1.0
22:30:07.213,-1.0
22:30:07.414,-1.0
22:30:07.616,-1.0
22:30:07.817,-1.0
22:30:08.018,-1.0
22:30:08.219,-1.0
22:30:08.420,-1.0
22:30:08.622,-1.0
22:30:08.822,-1.0
22:30:09.023,-1.0
22:30:09.225,-1.0
22:30:09.427,-1.0
22:30:09.630,-1.0
22:30:09.831,-1.0
22:30:10.032,-1.0
22:30:10.234,-1.0
22:30:10.435,-1.0
22:30:10.636,-1.0
22:30:10.837,-1.0
22:30:11.039,-1.0
22:30:11.240,-1.0
22:30:11.442,-1.0
22:30:11.642,-1.0
22:30:11.843,-1.0
22:30:12.044,-1.0
22:30:12.245,-1.0
22:30:12.445,-1.0
22:30:12.646,-1.0
22:30:12.847,-1.0
22:30:13.048,-1.0
22:30:13.249,-1.0
22:30:13.451,-1.0
22:30:13.653,-1.0
22:30:13.854,-1.0
22:30:14.055,-1.0
22:30:14.256,-1.0
22:30:14.456,-1.0
22:30:14.657,-1.0
22:30:14.858,-1.0
22:30:15.059,-1.0
22:30:15.261,-1.0
22:30:15.462,-1.0
22:30:15.663,-1.0
22:30:15.864,-1.0
22:30:16.065,-1.0
22:30:16.266,-1.0
22:30:16.467,-1.0
22:30:16.668,-1.0
22:30:16.868,-1.0
22:30:17.070,-1.0
22:30:17.319,-1.0
22:30:17.520,-1.0
22:30:17.722,-1.0
22:30:17.924,-1.0
22:30:18.128,-1.0
22:30:18.329,-1.0
22:30:18.530,-1.0
22:30:18.730,-1.0
22:30:18.931,-1.0
22:30:19.133,-1.0
22:30:19.335,-1.0
22:30:19.536,-1.0
22:30:19.736,-1.0
22:30:19.937,-1.0
22:30:20.138,-1.0
22:30:20.338,-1.0
22:30:20.539,-1.0
22:30:20.740,-1.0
22:30:20.941,-1.0
22:30:21.142,-1.0
22:30:21.346,-1.0
22:30:21.547,-1.0
22:30:21.748,-1.0
22:30:21.950,-1.0
22:30:22.151,-1.0
22:30:22.353,-1.0
22:30:22.554,-1.0
22:30:22.754,-1.0
22:30:22.955,-1.0
22:30:23.156,-1.0
22:30:23.357,-1.0
22:30:23.557,-1.0
22:30:23.758,-1.0
22:30:23.959,-1.0
22:30:24.160,-1.0
22:30:24.361,-1.0
22:30:24.562,-1.0
22:30:24.763,-1.0
22:30:24.964,-1.0
22:30:25.165,-1.0
22:30:25.366,-1.0
22:30:25.567,-1.0
22:30:25.768,-1.0
22:30:25.969,-1.0
22:30:26.171,-1.0
22:30:26.372,-1.0
22:30:26.573,-1.0
22:30:26.773,-1.0
22:30:26.974,-1.0
22:30:27.175,-1.0
22:30:27.376,-1.0
22:30:27.577,-1.0
22:30:27.778,-1.0
22:30:27.979,-1.0
22:30:28.180,-1.0
22:30:28.380,-1.0
22:30:28.581,-1.0
22:30:28.782,-1.0
22:30:28.983,-1.0
22:30:29.184,-1.0
22:30:29.387,-1.0
22:30:29.588,-1.0
22:30:29.789,-1.0
22:30:29.989,-1.0
22:30:30.191,-1.0
22:30:30.391,-1.0
22:30:30.592,-1.0
22:30:30.793,-1.0
22:30:30.995,-1.0
22:30:31.196,-1.0
22:30:31.398,-1.0
22:30:31.599,-1.0
22:30:31.800,-1.0
22:30:32.001,-1.0
22:30:32.202,-1.0
22:30:32.402,-1.0
22:30:32.603,-1.0
22:30:32.804,-1.0
22:30:33.005,-1.0
22:30:33.207,-1.0
22:30:33.413,-1.0
22:30:33.616,-1.0
22:30:33.817,-1.0
22:30:34.018,-1.0
22:30:34.220,-1.0
22:30:34.421,-1.0
22:30:34.622,-1.0
22:30:34.823,-1.0
22:30:35.024,-1.0
22:30:35.225,-1.0
22:30:35.426,-1.0
22:30:35.627,-1.0
22:30:35.828,-1.0
22:30:36.029,-1.0
22:30:36.230,-1.0
22:30:36.431,-1.0
22:30:36.632,-1.0
22:30:36.833,-1.0
22:30:37.034,-1.0
22:30:37.236,-1.0
22:30:37.436,-1.0
22:30:37.637,-1.0
22:30:37.838,-1.0
22:30:38.040,-1.0
22:30:38.242,-1.0
22:30:38.443,-1.0
22:30:38.643,-1.0
22:30:38.844,-1.0
22:30:39.045,-1.0
22:30:39.246,-1.0
22:30:39.448,-1.0
22:30:39.649,-1.0
22:30:39.850,-1.0
22:30:40.051,-1.0
22:30:40.251,-1.0
22:30:40.452,-1.0
22:30:40.653,-1.0
22:30:40.853,-1.0
22:30:41.055,-1.0
22:30:41.256,-1.0
22:30:41.457,-1.0
22:30:41.659,-1.0
22:30:41.860,-1.0
22:30:42.061,-1.0
22:30:42.262,-1.0
22:30:42.462,-1.0
22:30:42.663,-1.0
22:30:42.864,-1.0
22:30:43.065,-1.0
22:30:43.266,-1.0
22:30:43.467,-1.0
22:30:43.668,-1.0
22:30:43.870,-1.0
22:30:44.071,-1.0
22:30:44.272,-1.0
22:30:44.473,-1.0
22:30:44.674,-1.0
22:30:44.875,-1.0
22:30:45.076,-1.0
22:30:45.302,-1.0
22:30:45.504,-1.0
22:30:45.705,-1.0
22:30:45.907,-1.0
22:30:46.109,-1.0
22:30:46.310,-1.0
22:30:46.511,-1.0
22:30:46.712,-1.0
22:30:46.913,-1.0
22:30:47.114,-1.0
22:30:47.316,-1.0
22:30:47.517,-1.0
22:30:47.718,-1.0
22:30:47.919,-1.0
22:30:48.120,-1.0
22:30:48.321,-1.0
22:30:48.522,-1.0
22:30:48.722,-1.0
22:30:48.923,-1.0
22:30:49.124,-1.0
22:30:49.343,-1.0
22:30:49.545,-1.0
22:30:49.746,-1.0
22:30:49.947,-1.0
22:30:50.151,-1.0
22:30:50.352,-1.0
22:30:50.552,-1.0
22:30:50.753,-1.0
22:30:50.954,-1.0
22:30:51.155,-1.0
22:30:51.356,-1.0
22:30:51.557,-1.0
22:30:51.758,-1.0
22:30:51.958,-1.0
22:30:52.159,-1.0
22:30:52.360,-1.0
22:30:52.561,-1.0
22:30:52.761,-1.0
22:30:52.962,-1.0
22:30:53.163,-1.0
22:30:53.364,-1.0
22:30:53.566,-1.0
22:30:53.767,-1.0
22:30:53.968,-1.0
22:30:54.169,-1.0
22:30:54.370,-1.0
22:30:54.571,-1.0
22:30:54.772,-1.0
22:30:54.973,-1.0
22:30:55.173,-1.0
22:30:55.374,-1.0
22:30:55.575,-1.0
22:30:55.776,-1.0
22:30:55.977,-1.0
22:30:56.178,-1.0
22:30:56.378,-1.0
22:30:56.579,-1.0
22:30:56.780,-1.0
22:30:56.981,-1.0
22:30:57.181,-1.0
22:30:57.390,-1.0
22:30:57.591,-1.0
22:30:57.792,-1.0
22:30:57.992,-1.0
22:30:58.194,-1.0
22:30:58.395,-1.0
22:30:58.596,-1.0
22:30:58.797,-1.0
22:30:58.998,-1.0
22:30:59.199,-1.0
22:30:59.400,-1.0
22:30:59.601,-1.0
22:30:59.802,-1.0
22:31:00.004,-1.0
22:31:00.205,-1.0
22:31:00.406,-1.0
22:31:00.607,-1.0
22:31:00.808,-1.0
22:31:01.009,-1.0
22:31:01.209,-1.0
22:31:01.411,-1.0
22:31:01.612,-1.0
22:31:01.813,-1.0
22:31:02.019,-1.0
22:31:02.220,0.338
22:31:02.421,0.442
22:31:02.621,0.442
22:31:02.822,0.305
22:31:03.023,0.305
22:31:03.224,0.305
22:31:03.425,0.305
22:31:03.626,0.332
22:31:03.826,0.695
22:31:04.027,0.868
22:31:04.228,0.958
22:31:04.429,1.0
22:31:04.630,1.0
22:31:04.830,1.0
22:31:05.032,1.0
22:31:05.233,1.0
22:31:05.435,1.0
22:31:05.637,1.0
22:31:05.839,1.0
22:31:06.040,1.0
22:31:06.242,1.0
22:31:06.443,1.0
22:31:06.644,1.0
22:31:06.844,1.0
22:31:07.045,1.0
22:31:07.246,1.0
22:31:07.447,1.0
22:31:07.648,1.0
22:31:07.849,1.0
22:31:08.050,0.983
22:31:08.251,0.983
22:31:08.451,0.967
22:31:08.652,0.983
22:31:08.853,0.983
22:31:09.054,0.983
22:31:09.254,0.983
22:31:09.456,0.983
22:31:09.657,1.0
22:31:09.857,1.0
22:31:10.059,0.983
22:31:10.260,1.0
22:31:10.462,0.983
22:31:10.663,0.733
22:31:10.863,0.733
22:31:11.064,0.733
22:31:11.264,0.733
22:31:11.465,0.733
22:31:11.666,-1.0
22:31:11.867,-1.0
22:31:12.068,-1.0
22:31:12.268,0.217
22:31:12.469,0.233
22:31:12.670,0.25
22:31:12.871,0.25
22:31:13.072,0.25
22:31:13.273,0.25
22:31:13.475,0.3
22:31:13.676,0.3
22:31:13.878,0.3
22:31:14.079,0.317
22:31:14.279,-1.0
22:31:14.480,-1.0
22:31:14.681,0.32
22:31:14.882,0.32
22:31:15.083,0.32
22:31:15.284,0.32
22:31:15.486,0.32
22:31:15.686,0.36
22:31:15.887,0.36
22:31:16.088,0.36
22:31:16.289,0.32
22:31:16.489,0.34
22:31:16.690,0.36
22:31:16.891,0.36
22:31:17.092,0.36
22:31:17.294,0.36
22:31:17.495,0.34
22:31:17.697,0.34
22:31:17.899,0.34
22:31:18.100,0.36
22:31:18.301,0.45
22:31:18.502,0.45
22:31:18.703,0.333
22:31:18.904,0.333
