,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:30:30.204,80.0,5260.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,77.1,0.1,0.0,63.0,-68.0,5885.0,0.05
22:30:34.491,140.0,7270.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.1,0.1,0.0,8.0,25.0,9637.0,0.05
22:30:38.310,80.0,8540.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.1,0.1,0.0,30.0,-84.0,812.0,0.05
22:30:42.248,50.0,8100.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,58.1,0.1,0.0,91.0,-56.0,657.0,0.05
22:30:46.282,70.0,2890.0,0.0,0.0,1.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,0.1,0.0,81.0,62.0,9363.0,0.05
22:30:50.260,50.0,1580.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.1,0.1,0.0,13.0,-71.0,5533.0,0.05
22:30:54.328,110.0,2280.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,53.1,0.1,0.0,41.0,-96.0,6846.0,0.05
22:30:58.276,160.0,2530.0,0.0,0.0,1.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,63.1,0.1,0.0,2.0,-53.0,4644.0,0.05
22:31:02.282,190.0,7710.0,0.0,0.0,1.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.1,0.0,73.0,-62.0,1106.0,0.05
22:31:06.342,60.0,8340.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,51.1,0.1,0.0,27.0,-5.0,3917.0,0.05
22:31:10.286,60.0,2810.0,0.0,0.0,1.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,77.1,0.1,0.0,44.0,14.0,741.0,0.05
22:31:14.233,50.0,2400.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.1,0.1,0.0,32.0,-66.0,3825.0,0.05
22:31:18.263,60.0,6310.0,0.0,0.0,1.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,2.0,-66.0,264.0,0.05
22:31:22.299,80.0,2160.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,41.0,-69.0,3139.0,0.05
22:31:27.676,50.0,2510.0,0.0,0.0,1.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,27.0,-29.0,4858.0,0.05
22:31:32.309,100.0,5380.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,62.1,0.1,0.0,50.0,-10.0,4236.0,0.05
