,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
06:25:29.280,110335.0,0.0,0.4,8.6,0.25
06:25:33.299,75871.0,0.2,0.1,-0.1,0.25
06:25:37.327,266775.0,0.6,1.4,10.1,0.25
06:25:41.356,213372.0,1.1,1.5,6.8,0.25
06:25:45.368,6094.0,0.2,2.0,10.1,0.25
06:25:49.394,267114.0,0.5,1.3,10.1,0.25
06:25:53.424,106118.0,0.2,0.0,10.1,0.25
06:25:57.450,284337.0,0.6,0.0,10.1,0.25
06:26:01.462,200.0,0.8,1.2,-10.0,0.25
06:26:05.486,206292.0,0.2,0.2,-9.7,0.25
06:26:09.514,300000.0,1.1,0.4,-5.5,0.25
06:26:13.023,200.0,0.4,1.4,10.1,0.25
06:26:17.033,200.0,0.0,0.7,8.2,0.25
06:26:21.058,184266.0,0.2,2.0,-1.9,0.25
06:26:25.076,107300.0,0.5,0.0,-10.0,0.25
06:26:29.091,200.0,1.1,1.2,0.8,0.25
06:26:33.110,132281.0,0.5,0.6,-10.0,0.25
06:26:37.148,288384.0,0.0,0.0,-6.5,0.25
06:26:41.171,210847.0,1.1,0.0,-6.1,0.25
06:26:45.190,157839.0,0.7,1.9,9.1,0.25
06:26:49.202,200.0,1.0,0.6,-4.7,0.25
06:26:53.215,58763.0,0.5,1.5,-10.0,0.25
06:26:57.229,72669.0,1.0,2.0,10.1,0.25
06:27:01.244,62322.0,0.0,1.4,10.1,0.25
06:27:05.280,300000.0,1.1,2.0,7.3,0.25
06:27:09.291,200.0,0.3,2.0,-8.4,0.25
06:27:13.329,300000.0,0.3,0.7,-6.5,0.25
06:27:17.374,165654.0,0.0,1.4,10.1,0.25
06:27:21.405,300000.0,1.0,2.0,-10.0,0.25
06:27:25.432,102776.0,0.3,0.0,10.1,0.25
06:27:29.492,299780.0,0.3,1.6,6.7,0.25
06:27:33.021,280076.0,0.8,2.0,-9.4,0.25
06:27:37.048,220080.0,0.4,1.6,8.7,0.25
06:27:41.062,76135.0,0.4,2.0,2.2,0.25
06:27:45.078,42785.0,0.7,1.2,-2.6,0.25
06:27:49.098,97765.0,0.6,1.7,0.7,0.25
06:27:53.125,233779.0,0.0,0.7,2.7,0.25
06:27:57.157,300000.0,0.3,2.0,9.6,0.25
06:28:01.176,143870.0,0.4,2.0,10.1,0.25
