,A.LOITER1
18:54:40.988,-1.0
18:54:41.189,-1.0
18:54:41.390,-1.0
18:54:41.592,-1.0
18:54:41.793,-1.0
18:54:41.994,-1.0
18:54:42.194,-1.0
18:54:42.396,-1.0
18:54:42.599,-1.0
18:54:42.800,-1.0
18:54:43.003,-1.0
18:54:43.205,-1.0
18:54:43.406,-1.0
18:54:43.608,-1.0
18:54:43.809,-1.0
18:54:44.015,-1.0
18:54:44.216,-1.0
18:54:44.417,-1.0
18:54:44.619,-1.0
18:54:44.822,-1.0
18:54:45.023,-1.0
18:54:45.224,-1.0
18:54:45.427,-1.0
18:54:45.628,-1.0
18:54:45.829,-1.0
18:54:46.033,-1.0
18:54:46.234,-1.0
18:54:46.435,-1.0
18:54:46.636,-1.0
18:54:46.837,-1.0
18:54:47.038,-1.0
18:54:47.239,-1.0
18:54:47.440,-1.0
18:54:47.641,-1.0
18:54:47.842,-1.0
18:54:48.044,-1.0
18:54:48.246,-1.0
18:54:48.447,-1.0
18:54:48.648,-1.0
18:54:48.849,-1.0
18:54:49.050,-1.0
18:54:49.251,-1.0
18:54:49.452,-1.0
18:54:49.653,-1.0
18:54:49.854,-1.0
18:54:50.055,-1.0
18:54:50.258,-1.0
18:54:50.460,-1.0
18:54:50.661,-1.0
18:54:50.862,-1.0
18:54:51.063,-1.0
18:54:51.264,-1.0
18:54:51.465,-1.0
18:54:51.665,-1.0
18:54:51.867,-1.0
18:54:52.068,-1.0
18:54:52.269,-1.0
18:54:52.472,-1.0
18:54:52.673,-1.0
18:54:52.874,-1.0
18:54:53.076,-1.0
18:54:53.277,-1.0
18:54:53.478,-1.0
18:54:53.679,-1.0
18:54:53.880,-1.0
18:54:54.081,-1.0
18:54:54.283,-1.0
18:54:54.484,-1.0
18:54:54.685,-1.0
18:54:54.886,-1.0
18:54:55.088,-1.0
18:54:55.289,-1.0
18:54:55.490,-1.0
18:54:55.691,-1.0
18:54:55.892,-1.0
18:54:56.093,-1.0
18:54:56.296,-1.0
18:54:56.497,-1.0
18:54:56.699,-1.0
18:54:56.901,-1.0
18:54:57.102,-1.0
18:54:57.303,-1.0
18:54:57.504,-1.0
18:54:57.705,-1.0
18:54:57.907,-1.0
18:54:58.108,-1.0
18:54:58.308,-1.0
18:54:58.509,-1.0
18:54:58.711,-1.0
18:54:58.912,-1.0
18:54:59.113,-1.0
18:54:59.314,-1.0
18:54:59.515,-1.0
18:54:59.716,-1.0
18:54:59.918,-1.0
18:55:00.119,-1.0
18:55:00.320,-1.0
18:55:00.521,-1.0
18:55:00.722,-1.0
18:55:00.923,-1.0
18:55:01.124,-1.0
18:55:01.326,-1.0
18:55:01.527,-1.0
18:55:01.728,-1.0
18:55:01.934,-1.0
18:55:02.136,-1.0
18:55:02.337,-1.0
18:55:02.538,-1.0
18:55:02.740,-1.0
18:55:02.942,-1.0
18:55:03.143,-1.0
18:55:03.344,-1.0
18:55:03.545,-1.0
18:55:03.746,-1.0
18:55:03.948,-1.0
18:55:04.149,-1.0
18:55:04.350,-1.0
18:55:04.551,-1.0
18:55:04.752,-1.0
18:55:04.953,-1.0
18:55:05.154,-1.0
18:55:05.355,-1.0
18:55:05.556,-1.0
18:55:05.758,-1.0
18:55:05.959,-1.0
18:55:06.160,-1.0
18:55:06.362,-1.0
18:55:06.564,-1.0
18:55:06.765,-1.0
18:55:06.967,-1.0
18:55:07.168,-1.0
18:55:07.369,-1.0
18:55:07.571,-1.0
18:55:07.772,-1.0
18:55:07.974,-1.0
18:55:08.174,-1.0
18:55:08.376,-1.0
18:55:08.578,-1.0
18:55:08.780,-1.0
18:55:08.981,-1.0
18:55:09.183,-1.0
18:55:09.384,-1.0
18:55:09.585,-1.0
18:55:09.786,-1.0
18:55:09.988,-1.0
18:55:10.190,-1.0
18:55:10.393,-1.0
18:55:10.595,-1.0
18:55:10.797,-1.0
18:55:10.998,-1.0
18:55:11.199,-1.0
18:55:11.400,-1.0
