time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz
18:54:39,STABILIZE,-0.000513816048623994,0.0014264776255004108,0.02685275487601757,0.0002074408548651263,0.00022181574604474008,0.002316026366315782,0.0,1.5,-1000.0,0.5,0.0,0.0,584010.0,-35.3632622,149.1652375,26.5,-2.0,2.0,0.0
18:54:41,STABILIZE,-0.0008468671585433185,0.001174667151644826,0.026218177750706673,0.00024946482153609395,0.0002340032660868019,0.002227327087894082,0.0,1.75,-999.75,0.25,0.25,0.0,584010.0,-35.3632622,149.1652375,26.333333333333332,-1.0,0.0,-1.0
18:54:43,STABILIZE,-0.0007462089997716248,0.0009283334948122501,0.025213783606886864,0.0003112038248218596,8.379790233448148e-05,0.002063510473817587,0.0,1.5,-1000.0,0.0,0.0,0.0,584020.0,-35.3632622,149.1652375,30.0,-1.0,1.0,0.0
18:54:48,STABILIZE,-0.001076380955055356,0.0009294621413573623,0.023557577282190323,0.00022208818700164557,0.00024701206712052226,0.0018334656488150358,0.0,2.0,-1000.0,0.0,0.0,0.0,583990.0,-35.3632622,149.16523755,5.5,-1.0,1.5,1.5
18:54:53,STABILIZE,-0.001256754796486348,0.0009636097820475698,0.022343014366924763,0.0002492438943590969,0.0002886774600483477,0.001506876666098833,0.0,1.0,-1000.0,1.0,0.0,0.0,583980.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
18:54:54,AUTO,-0.0012840582057833672,0.0009678491624072194,0.022154400125145912,0.0001620498951524496,0.00020627619232982397,0.0016473067225888371,0.0,2.0,-1000.0,1.0,1.0,1.0,583985.0,-35.3632622,149.1652375,5.5,-1.0,0.5,0.0
18:54:55,AUTO,-0.0010946623515337706,0.001014721390674822,0.022059827111661434,0.0023337074817391112,0.0002825834526447579,0.001514876406872645,0.0,8.5,-989.75,2.75,0.5,0.25,583982.5,-35.3632622,149.1652375,8.0,-0.25,0.75,0.75
18:54:56,AUTO,-0.0009885618055704981,0.0012284259428270161,0.021864984184503555,0.00026339932810515165,0.00027723144739866257,0.001449165167286992,0.0,2.0,-1000.0,0.5,0.0,0.0,583980.0,-35.3632622,149.1652375,7.0,0.0,0.0,0.0
18:54:57,AUTO,-0.0007956179324537516,0.0015173830324783921,0.02165414532646537,0.0002914485376095399,0.00033231446286663413,0.0014547223690897226,0.0,1.25,-1000.0,0.5,0.25,0.25,583985.0,-35.3632622,149.1652374,9.5,0.0,0.0,0.0
18:54:58,AUTO,0.0015191223355941474,0.0007756926206639037,0.021413437090814114,0.0019286232709418982,0.002620782994199544,0.001610114413779229,0.0,1.0,-1066.5,2.0,2.5,0.5,584070.0,-35.36326215,149.16523745,91.0,0.0,0.0,-32.0
18:54:59,AUTO,0.00679356450564228,0.000909653721464565,0.021058928687125444,0.018535735260229558,-0.0012680722866207361,0.001021631876938045,0.0,-0.25,-1070.0,19.25,-0.5,0.25,584802.5,-35.363262075,149.1652375,826.0,0.0,1.25,-123.0
18:55:00,AUTO,0.045145872980356216,-0.005824962514452636,0.00822806591168046,0.04088662192225456,-0.010132416151463985,0.0026741079054772854,0.5,-3.0,-1004.0,41.0,-9.5,2.0,586265.0,-35.36326185,149.1652385,2289.5,4.0,23.5,-148.5
18:55:01,AUTO,0.0019986205734312534,0.017272289376705885,-0.049902282655239105,-0.09517540596425533,0.027502077864483,-0.07718875911086798,4.0,-11.0,-1001.25,-94.0,28.0,-77.25,587797.5,-35.363261125,149.165242725,3820.5,5.0,48.25,-147.75
18:55:02,AUTO,-0.05686458759009838,0.001943814568221569,-0.0856001004576683,-0.0065238759852945805,-0.014624841045588255,-0.020108490716665983,2.5,-3.5,-1003.0,-6.0,-13.5,-20.0,589340.0,-35.363261,149.16524605,5360.0,-2.5,6.5,-150.5
18:55:03,AUTO,-0.04442098084837198,-0.009525338420644403,-0.09000271745026112,0.05981327872723341,0.006082818785216659,0.0006561893969774246,-5.0,8.5,-1001.5,60.25,6.5,0.5,590880.0,-35.3632612,149.165243875,6904.25,-1.25,-48.75,-150.25
18:55:04,AUTO,0.01960379839874804,0.002630990231409669,-0.08912430331110954,0.06570358201861382,0.012947398237884045,0.0038200424751266837,-6.0,8.5,-1003.0,66.0,13.0,3.0,592440.0,-35.3632614,149.1652377,8461.0,-3.5,-51.0,-153.5
18:55:05,AUTO,0.06177101284265518,0.006503142270958051,-0.08359266817569733,-0.016452734358608723,-0.008586223935708404,0.00828898255713284,-0.5,3.5,-997.0,-15.75,-7.5,7.25,594012.5,-35.363261975,149.16523405,10038.5,-7.5,-0.5,-153.0
18:55:06,AUTO,-0.0013490570709109306,-0.0036523942835628986,-0.08919524401426315,-0.05524549167603254,-0.003525503125274554,-0.017615857534110546,3.0,-4.0,-1001.5,-54.0,-3.0,-17.5,595565.0,-35.36326235,149.16523565,11587.0,-1.5,22.5,-151.0
18:55:07,AUTO,-0.017209772020578384,-0.002773772444925271,-0.11598452180624008,0.013361444172915071,0.005903408280573785,-0.027756010182201862,-0.25,-1.25,-1000.75,13.75,6.0,-27.5,597117.5,-35.363262325,149.16523705,13142.25,3.5,1.75,-153.5
18:55:08,AUTO,0.0014563403092324734,0.003521254868246615,-0.14103121310472488,0.016880858689546585,0.004937426769174635,-0.020386705175042152,-1.5,0.0,-999.5,17.0,5.0,-20.5,598690.0,-35.3632619,149.1652365,14711.5,2.5,-7.0,-154.0
18:55:09,AUTO,0.009692441206425428,0.00650371250230819,-0.15692855045199394,0.0006715644703945145,0.0006602169305551797,-0.012328602839261293,-0.5,0.25,-999.5,1.25,1.0,-12.25,600255.0,-35.363261625,149.16523569999998,16280.75,-0.5,-1.5,-154.0
18:55:10,AUTO,0.00654227938503027,0.005158812738955021,-0.16897788643836975,-0.004989314125850797,-0.0007422514318022877,-0.01378929615020752,0.0,0.0,-999.5,-4.0,0.0,-13.5,601825.0,-35.3632616,149.16523560000002,17848.5,-2.5,3.5,-154.0
18:55:11,AUTO,0.003124766459222883,0.0037590762367472053,-0.18426084518432617,-0.001885599092929624,-0.0001021514181047678,-0.018356635700911283,0.0,0.0,-1000.0,-0.75,0.25,-18.25,603390.0,-35.363261650000005,149.16523585,19416.5,-3.0,5.0,-154.0
18:55:12,AUTO,0.001826983061619103,0.003207569010555744,-0.20324358344078064,0.00016274303197860718,-1.865148078650236e-05,-0.020924018695950508,0.0,0.0,-1000.0,0.5,0.0,-20.5,604960.0,-35.3632617,149.16523619999998,20984.0,-2.5,4.5,-154.0
18:55:13,AUTO,0.0015931343077681959,0.0030104847974143922,-0.22315039113163948,0.000207649587537162,0.0012181547936052084,-0.02112549403682351,0.0,0.0,-999.75,0.75,1.5,-21.0,606525.0,-35.363261775,149.16523645,22549.5,-2.0,3.25,-154.0
18:55:14,AUTO,0.0017136864480562508,0.002897653728723526,-0.24418778717517853,-0.001430485222954303,0.0009255492186639458,-0.019306461326777935,0.0,0.0,-999.5,0.0,1.5,-19.0,608170.0,-35.36326185,149.16523660000001,24198.0,-2.0,2.5,-154.0
18:55:15,AUTO,-0.003932860447093844,0.004314212768804282,-0.25161634758114815,-0.0012457841075956821,0.0026549922476988286,0.012571702187415212,0.0,0.5,-999.0,-0.5,3.5,12.0,609815.0,-35.363261975,149.16523665,25842.25,-3.5,-0.5,-153.5
18:55:16,AUTO,0.010035082697868347,0.002245805982965976,-0.23010120540857315,0.00323517550714314,-0.002535484847612679,0.02536400407552719,0.0,0.5,-999.5,4.0,-1.5,24.5,611305.0,-35.363262250000005,149.16523654999997,27330.5,-4.0,2.5,-154.0
18:55:17,AUTO,0.005829992413055152,0.0013438325258903205,-0.20815900340676308,-0.007319396245293319,0.0011561590508790687,0.021272855810821056,0.5,-0.5,-999.75,-5.75,1.5,20.5,612785.0,-35.3632624,149.16523684999999,28811.75,-1.0,7.75,-154.0
18:55:18,AUTO,4.777061985805631e-05,0.0018087222706526518,-0.18790098279714584,-0.0010679729748517275,3.7885853089392185e-05,0.019325741566717625,0.5,-1.0,-1001.0,0.0,1.0,18.5,614425.0,-35.3632624,149.16523755,30449.5,0.0,6.5,-154.0
18:55:19,AUTO,-0.001078515146218706,0.0013185747666284442,-0.16987929865717888,0.0016079481865745038,-0.0005316347815096378,0.016586915589869022,0.0,0.0,-1000.0,2.25,0.25,16.0,616070.0,-35.363262325,149.165237975,32094.25,0.0,2.5,-154.0
18:55:20,AUTO,0.0005267561409709742,0.0012990031973458827,-0.15536733716726303,0.004805211327038705,0.000368555192835629,0.013779891189187765,0.0,0.0,-1000.5,5.5,1.0,13.5,617630.0,-35.3632623,149.165238,33654.5,0.0,0.5,-154.0
18:55:21,AUTO,0.0011426874552853405,0.001278710988117382,-0.14294221252202988,0.0012880564900115132,-0.00039006388396956027,0.012249084422364831,0.0,0.0,-1000.0,1.75,0.5,11.5,619190.0,-35.3632622,149.16523794999998,35214.5,0.0,0.0,-154.0
18:55:22,AUTO,0.001433418074157089,0.0013082512887194753,-0.13215438276529312,-7.822795305401087e-05,0.00031531619606539607,0.011109963525086641,0.0,0.0,-999.5,1.0,0.5,10.5,620755.0,-35.3632622,149.1652378,36780.5,0.0,0.0,-154.0
18:55:23,AUTO,0.002145647944416851,0.0015694416360929608,-0.12279170751571655,0.00011317557073198259,0.000466037803562358,0.009632833302021027,0.0,0.0,-999.75,1.25,1.0,9.25,622322.5,-35.3632621,149.165237625,38348.75,0.0,0.0,-154.0
18:55:24,AUTO,0.002058537909761071,0.0014315688167698681,-0.1149967759847641,-0.0001144728739745915,0.000370339781511575,0.00864805281162262,0.0,0.0,-1000.0,1.0,1.0,8.0,623805.0,-35.3632621,149.1652375,39833.5,0.0,0.0,-154.0
18:55:25,AUTO,0.001896039699204266,0.001675369101576507,-0.10808030143380165,-0.0001269223284907639,4.218550748191774e-05,0.008027152856811881,0.0,0.0,-1000.0,1.0,0.75,7.75,625295.0,-35.363262075,149.16523742500002,41319.0,-1.0,0.5,-154.0
18:55:26,LOITER,0.0018255669274367392,0.0012768621381837875,-0.10124659165740013,-8.547210018150508e-05,0.0007083944510668516,0.007187640527263284,0.0,0.0,-1000.0,1.0,1.5,7.0,626930.0,-35.363262,149.1652374,42955.0,-1.0,1.0,-154.0
18:55:27,LOITER,-0.040124167571775615,0.04508493636967614,0.06494330754503608,-0.06752776459325105,0.004268383490853012,0.3473442529793829,1.0,1.75,-885.25,-66.25,5.5,347.25,628470.0,-35.363262225,149.165237025,44492.25,-12.5,-11.25,-112.25
18:55:28,LOITER,0.007596644572913647,-0.030904163177183364,0.27635079622268677,0.6626341715455055,-0.09519951161928475,0.0431823106482625,-0.5,57.5,-834.0,682.5,-93.5,43.0,628700.0,-35.363264,149.16523410000002,44720.0,-20.0,-25.5,66.5
18:55:29,LOITER,0.03955205483362079,-0.03930629137903452,0.2528229244053364,-1.3312955647706985,0.04422781430184841,-0.03043993189930916,-2.0,-57.5,-946.0,-1332.75,44.75,-29.5,627312.5,-35.363264575,149.165232675,43338.25,9.0,15.25,187.5
18:55:30,LOITER,0.016997599974274635,-0.0017666683997958899,0.21952665597200394,-0.34310489892959595,0.03058553207665682,-0.02416070271283388,-2.5,-31.5,-1026.0,-351.5,31.0,-23.5,625305.0,-35.363263149999995,149.16523535,41326.0,17.0,38.5,188.0
18:55:31,AUTO,0.014974585035815835,0.006616559578105807,0.19655488803982735,0.7273043990135193,-0.017730647698044777,-0.024625808000564575,-1.75,-3.25,-1088.25,716.25,-16.25,-23.75,623437.5,-35.3632616,149.1652376,39461.0,10.5,24.75,147.25
18:55:32,AUTO,0.022593780420720577,-0.00029044924303889275,0.18190403282642365,0.9049551486968994,-0.008083228953182697,-0.01886393828317523,0.0,44.5,-1122.0,915.0,-6.5,-18.0,622445.0,-35.36326085,149.16523775000002,38472.0,3.5,20.0,47.0
18:55:33,AUTO,0.01083009282592684,-0.003522548475302756,0.165101770311594,0.030742742121219635,-0.004822216782486066,-0.020703657064586878,0.75,-8.75,-1047.0,24.25,-3.5,-19.75,622235.0,-35.3632607,149.16523812499997,38256.5,2.0,18.5,-8.75
18:55:34,AUTO,0.0024266702803288354,-0.004065580083988607,0.14885476976633072,-0.19847405701875687,0.0011528684990480542,-0.016835991758853197,1.0,-9.0,-1050.5,-196.0,1.5,-16.0,622545.0,-35.3632607,149.16523875000001,38569.5,2.0,15.5,-56.0
18:55:35,AUTO,0.0013132512103766203,-0.0041444660746492445,0.13505901396274567,-0.025653551681898534,-0.003034458262845874,-0.012754530878737569,0.5,-2.5,-1047.25,-23.5,-1.5,-12.0,623315.0,-35.363260775,149.1652393,39339.25,2.0,11.5,-103.5
