,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:55:03.325,0.0,0.0,0.0,0.9,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,5.3,0.0,914.0,3.0,5.0
19:55:08.462,10565.0,0.0,0.0,0.9,0.2,470.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,10.1,5.0,669.0,6.0,6.0
19:55:14.128,16130.0,0.0,0.0,0.3,2.0,0.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,573.0,4.0,4.5
19:55:18.334,17463.0,0.0,0.0,1.0,0.6,0.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.6,8.9,596.0,4.0,3.5
19:55:29.053,15544.0,0.0,0.0,0.1,2.0,560.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,8.4,7.2,149.0,2.5,6.0
19:55:33.105,28796.0,0.0,0.0,0.7,2.0,820.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,10.1,6.0,479.0,4.0,3.5
19:55:37.443,431.0,0.0,0.0,0.0,0.8,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,7.8,1000.0,4.0,2.5
19:55:41.750,15855.0,0.0,0.0,0.7,1.5,500.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.5,10.1,631.0,3.5,5.5
19:55:46.005,32000.0,0.0,0.0,0.5,0.8,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,9.1,9.8,1000.0,2.0,5.5
19:55:51.168,0.0,0.0,0.0,1.1,1.5,830.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.0,239.0,4.5,4.0
19:55:55.506,7664.0,0.0,0.0,0.7,1.1,1000.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,7.7,0.0,0.0,5.5,6.0
19:56:03.333,17138.0,0.0,0.0,0.2,1.3,1000.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,8.7,6.7,106.0,2.5,3.0
19:56:07.522,9187.0,0.0,0.0,0.8,0.9,890.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.9,0.0,359.0,6.0,4.5
19:56:13.198,27552.0,0.0,0.0,0.5,0.3,0.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.6,1.9,486.0,2.0,4.5
19:56:17.646,8520.0,0.0,0.0,0.0,1.9,110.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,8.7,7.5,659.0,6.0,6.0
19:56:23.395,0.0,0.0,0.0,0.3,1.9,500.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,10.1,1.5,1000.0,4.5,5.0
19:56:27.641,0.0,0.0,0.0,0.1,1.1,250.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.6,20.0,3.0,6.0
19:56:31.960,29295.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2.8,4.2,358.0,3.5,4.5
19:56:40.413,25693.0,0.0,0.0,0.8,0.3,630.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.5,0.0,743.0,5.0,4.0
19:56:45.237,24533.0,0.0,0.0,0.5,0.5,610.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5.4,3.5,661.0,6.0,2.0
19:56:49.891,16696.0,0.0,0.0,0.2,0.9,690.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.8,6.0,421.0,6.0,2.0
19:56:54.412,9360.0,0.0,0.0,1.1,1.5,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,10.1,3.9,484.0,6.0,6.0
19:56:59.407,12092.0,0.0,0.0,0.5,2.0,710.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,5.2,8.1,448.0,5.5,4.0
19:57:03.978,28183.0,0.0,0.0,0.9,2.0,1000.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,5.1,10.1,961.0,2.0,5.5
19:57:08.079,18218.0,0.0,0.0,0.2,0.6,900.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,4.3,1.5,0.0,5.5,5.5
19:57:16.731,24039.0,0.0,0.0,1.0,1.2,1000.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,8.6,10.1,820.0,3.5,2.0
19:57:21.611,0.0,0.0,0.0,0.3,1.8,1000.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.1,8.6,482.0,2.5,3.5
19:57:27.131,12281.0,0.0,0.0,0.9,1.8,0.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,10.1,2.8,773.0,3.0,5.5
19:57:32.502,19954.0,0.0,0.0,0.5,0.6,0.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,7.0,1.4,619.0,6.0,5.0
19:57:38.503,4116.0,0.0,0.0,1.0,0.5,290.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,10.1,8.5,175.0,5.5,4.0
19:57:42.982,0.0,0.0,0.0,0.4,0.6,500.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,4.0,5.0,1000.0,5.5,6.0
19:57:58.053,0.0,0.0,0.0,0.8,0.9,520.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7,336.0,2.0,2.5
19:58:04.353,24713.0,0.0,0.0,0.8,0.4,0.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8,10.1,0.0,5.0,5.5
19:58:10.039,10110.0,0.0,0.0,0.0,0.8,570.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,10.1,0.0,6.0,6.0
19:58:14.425,14197.0,0.0,0.0,0.6,2.0,10.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,2.4,0.0,84.0,2.0,2.0
19:58:20.205,15026.0,0.0,0.0,1.1,2.0,870.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.6,2.8,864.0,4.0,4.0
19:58:28.449,26801.0,0.0,0.0,0.3,2.0,1000.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,4.6,7.0,659.0,4.5,2.5
19:58:37.252,32000.0,0.0,0.0,0.0,2.0,60.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,6.7,0.0,111.0,5.0,4.5
