time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
19:56:28,-0.0639207735657692,0.13824864476919174,-0.6683934032917023,0.13774413987994194,-0.07006311416625977,0.01584433624520898,89.0,56.5,-1013.5,141.5,-69.5,16.5,-35.36259695,149.1645819,49951.0,-342.5,281.0,-3.5,1500.0,RTL
19:56:30,-0.0734524354338646,0.2122514545917511,-0.6689115762710571,-0.2790445387363434,0.3131791353225708,-0.00364970276132226,105.0,41.0,-924.0,-277.0,313.0,-2.0,-35.3626726,149.1646576,50039.0,-430.0,331.0,12.0,1500.0,RTL
19:56:32,-0.08989515304565429,-0.011527700576698408,-0.6554148316383361,0.036793294548988345,-0.1283976599574089,0.012548887357115745,118.6,76.6,-980.0,41.0,-127.6,13.8,-35.36274272,149.16472664,50092.4,-458.4,355.6,-24.4,1500.0,RTL
19:56:37,-0.04668573662638664,0.0014671441167593002,-0.6552708983421326,0.2770556926727295,0.12674620372708886,0.020716947317123414,67.6,70.2,-1002.8,282.0,127.0,21.4,-35.36280172,149.16478238,50074.8,-282.8,211.0,12.6,1500.0,RTL
19:56:39,-0.035580167546868324,0.05093019804917276,-0.6597350935141245,0.17034834995865822,-0.047481562942266464,0.04638086156531548,74.66666666666667,62.0,-1012.8333333333334,174.33333333333334,-46.833333333333336,47.333333333333336,-35.36284826666667,149.16482598333334,49943.5,-289.5,241.66666666666666,-7.0,1500.0,RTL
19:56:44,-0.08226899305979411,0.08663256963094075,-0.6588867704073588,0.0364251093318065,0.0274958989272515,0.0013720233691856265,106.0,56.666666666666664,-949.0,38.666666666666664,28.333333333333332,2.6666666666666665,-35.362999433333336,149.16497983333332,50065.333333333336,-427.6666666666667,337.0,-8.666666666666666,1500.0,RTL
19:56:46,-0.04452485857265336,-0.025560997958694185,-0.6490644897733416,0.4501325232642038,0.15441088458257063,-0.024215163396937505,66.42857142857143,50.0,-998.1428571428571,449.42857142857144,154.42857142857142,-22.857142857142858,-35.363057514285714,149.1650360857143,50088.71428571428,-266.2857142857143,196.0,9.142857142857142,1500.0,RTL
19:56:48,-0.06450449985762437,0.08099616101632516,-0.6554278830687205,-0.1803413750603795,-0.05379026631514231,-0.006550273858010769,79.0,35.0,-1000.1666666666666,-178.83333333333334,-52.833333333333336,-4.833333333333333,-35.36310863333333,149.1650874,49957.166666666664,-298.6666666666667,229.33333333333334,-6.0,1500.0,RTL
19:56:50,-0.06973415426909924,0.09222397347912192,-0.6568551510572433,0.14187477249652147,-0.08638958632946014,0.020136708160862327,87.75,63.25,-1011.75,144.0,-85.75,21.5,-35.363157275000006,149.165137375,49959.5,-365.75,270.5,-8.0,1500.0,RTL
19:56:51,-0.06802259162068366,-0.06054641641676426,-0.647062611579895,-0.18555082585662602,-0.18030890673398972,0.0010424049571156502,78.6,46.4,-999.4,-183.8,-179.0,2.6,-35.36321106,149.16518960000002,50069.0,-315.6,228.8,-6.0,1500.0,RTL
