,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
06:14:24.079,276479.0,1.1,0.6,-4.5,0.25
06:14:28.099,147647.0,0.0,0.6,2.4,0.25
06:14:32.121,183993.0,0.0,0.5,-10.0,0.25
06:14:36.139,98499.0,1.1,0.1,-6.4,0.25
06:14:40.169,285834.0,0.1,1.6,1.2,0.25
06:14:44.197,289547.0,0.7,0.3,6.2,0.25
06:14:48.218,158188.0,1.1,1.2,-1.0,0.25
06:14:52.232,200.0,0.0,2.0,-10.0,0.25
06:14:56.250,97475.0,1.0,0.0,4.2,0.25
06:15:00.291,206168.0,1.1,2.0,2.0,0.25
06:15:04.316,300000.0,1.1,0.0,-7.8,0.25
06:15:08.347,200.0,1.1,0.9,8.5,0.25
06:15:12.362,3817.0,0.2,1.2,-10.0,0.25
06:15:16.395,300000.0,0.7,1.4,-2.5,0.25
06:15:20.406,200.0,0.1,1.5,-6.2,0.25
06:15:24.431,276141.0,0.6,0.0,-4.0,0.25
06:15:28.461,229054.0,1.0,0.9,-10.0,0.25
06:15:32.476,200.0,0.5,1.9,10.1,0.25
06:15:36.499,131549.0,1.1,1.6,-5.2,0.25
06:15:40.020,154008.0,0.4,1.7,-10.0,0.25
06:15:44.053,300000.0,1.1,1.8,-4.5,0.25
06:15:48.084,219770.0,1.1,0.8,10.1,0.25
06:15:52.098,200.0,0.7,0.0,1.7,0.25
06:15:56.112,200.0,0.0,0.0,-1.4,0.25
06:16:00.127,200.0,0.5,2.0,10.1,0.25
06:16:04.145,92423.0,1.1,0.4,3.7,0.25
06:16:08.156,200.0,0.9,1.6,10.1,0.25
06:16:12.175,25744.0,0.6,0.2,-6.3,0.25
06:16:16.190,33965.0,0.0,0.4,-0.7,0.25
06:16:20.202,200.0,0.5,1.5,8.7,0.25
06:16:25.225,177557.0,0.7,1.2,10.1,0.25
06:16:29.241,118582.0,0.2,0.6,3.1,0.25
06:16:33.269,300000.0,0.5,0.3,10.1,0.25
06:16:37.292,207016.0,1.0,0.9,-2.4,0.25
06:16:41.317,237323.0,1.1,1.6,-10.0,0.25
06:16:45.336,86247.0,0.1,0.4,10.1,0.25
06:16:49.370,300000.0,0.0,0.4,-10.0,0.25
