,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:57:56.048,1.5,0.1,52.0,1010.0,0.1,0.0,0.0,70.0,40.0,30.0,38.0,26.0,9.0,91.0,15.0,43.0,50.0,83.0,89.0,46.0,9.0,17.0,0.0,1.0,25.0
18:58:01.741,1.3,0.1,113.0,1984.0,0.1,0.0,0.0,40.0,80.0,240.0,55.0,12.0,18.0,81.0,21.0,75.0,13.0,35.0,6.0,17.0,6.0,99.0,0.0,1.0,25.0
18:58:06.789,0.5,0.1,100.0,3985.0,0.1,0.0,0.0,130.0,20.0,80.0,47.0,35.0,17.0,43.0,5.0,53.0,15.0,49.0,97.0,12.0,23.0,89.0,0.0,1.0,30.0
18:58:12.039,0.4,0.1,81.0,1236.0,0.1,0.0,0.0,70.0,40.0,10.0,45.0,1.0,14.0,14.0,70.0,57.0,84.0,49.0,104.0,60.0,108.0,19.0,0.0,1.0,35.0
18:58:18.037,1.1,0.1,157.0,257.0,0.1,0.0,0.0,10.0,80.0,100.0,93.0,10.0,7.0,12.0,112.0,38.0,83.0,70.0,21.0,54.0,81.0,53.0,0.0,1.0,15.0
18:58:23.538,0.7,0.1,61.0,1680.0,0.1,0.0,0.0,40.0,20.0,210.0,24.0,25.0,25.0,2.0,66.0,8.0,45.0,42.0,75.0,75.0,52.0,37.0,0.0,1.0,35.0
18:58:28.362,0.3,0.1,47.0,241.0,0.1,0.0,0.0,40.0,10.0,130.0,44.0,2.0,2.0,31.0,71.0,7.0,84.0,11.0,98.0,29.0,106.0,107.0,0.0,1.0,35.0
18:58:34.491,1.3,0.1,216.0,1778.0,0.1,0.0,0.0,10.0,70.0,110.0,88.0,8.0,21.0,45.0,48.0,46.0,4.0,39.0,14.0,10.0,78.0,29.0,0.0,1.0,20.0
18:58:40.310,0.5,0.1,169.0,1094.0,0.1,0.0,0.0,10.0,10.0,120.0,86.0,55.0,7.0,3.0,56.0,46.0,61.0,7.0,71.0,57.0,63.0,95.0,0.0,1.0,40.0
18:58:46.012,0.5,0.1,93.0,3940.0,0.1,0.0,0.0,40.0,10.0,80.0,62.0,19.0,18.0,63.0,43.0,84.0,23.0,57.0,9.0,31.0,80.0,23.0,0.0,1.0,15.0
18:58:51.163,0.3,0.1,33.0,2796.0,0.1,0.0,0.0,70.0,50.0,80.0,25.0,29.0,14.0,85.0,68.0,21.0,52.0,4.0,105.0,54.0,30.0,39.0,0.0,1.0,15.0
18:58:56.197,1.8,0.1,91.0,409.0,0.1,0.0,0.0,20.0,10.0,160.0,82.0,2.0,2.0,95.0,67.0,63.0,8.0,69.0,43.0,53.0,3.0,118.0,0.0,1.0,20.0
18:59:02.049,1.3,0.1,87.0,2753.0,0.1,0.0,0.0,100.0,70.0,80.0,8.0,32.0,20.0,108.0,19.0,45.0,30.0,6.0,21.0,8.0,35.0,49.0,0.0,1.0,15.0
18:59:07.267,0.4,0.1,91.0,4389.0,0.1,0.0,0.0,40.0,20.0,180.0,19.0,61.0,2.0,82.0,30.0,46.0,53.0,58.0,15.0,89.0,33.0,9.0,0.0,1.0,20.0
18:59:11.672,0.7,0.1,63.0,1508.0,0.1,0.0,0.0,10.0,50.0,240.0,12.0,42.0,25.0,49.0,11.0,45.0,98.0,13.0,23.0,2.0,45.0,3.0,0.0,1.0,35.0
18:59:16.587,1.3,0.1,131.0,3125.0,0.1,0.0,0.0,80.0,100.0,240.0,35.0,24.0,19.0,23.0,4.0,60.0,27.0,38.0,12.0,45.0,17.0,2.0,0.0,1.0,15.0
18:59:21.415,0.9,0.1,206.0,1704.0,0.1,0.0,0.0,70.0,10.0,190.0,18.0,2.0,2.0,2.0,33.0,23.0,19.0,9.0,101.0,78.0,42.0,34.0,0.0,1.0,20.0
18:59:26.391,0.2,0.1,131.0,1939.0,0.1,0.0,0.0,80.0,20.0,160.0,15.0,28.0,5.0,29.0,48.0,5.0,76.0,34.0,13.0,90.0,66.0,84.0,0.0,1.0,35.0
