time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
14:33:25.163,0,0,1,0,1500.0,-1,1,0
14:33:25.364,0,0,1,0,1500.0,-1,1,0
14:33:25.566,0,0,1,0,1500.0,-1,1,0
14:33:25.768,0,0,1,0,1500.0,-1,1,0
14:33:25.971,0,0,1,0,1500.0,-1,1,0
14:33:26.173,0,0,1,0,1500.0,-1,1,0
14:33:26.374,0,0,1,0,1500.0,-1,1,0
14:33:26.575,0,0,1,0,1500.0,-1,1,0
14:33:26.776,0,0,1,0,1500.0,-1,1,0
14:33:26.977,0,0,1,0,1500.0,-1,1,0
14:33:27.178,0,0,1,0,1500.0,-2,2,0
14:33:27.379,0,0,1,0,1500.0,-2,2,0
14:33:27.582,0,0,1,0,1500.0,-2,2,0
14:33:27.784,0,0,1,0,1500.0,-2,2,0
14:33:27.986,0,0,1,0,1500.0,-2,2,0
14:33:28.189,0,0,1,0,1500.0,-2,2,0
14:33:28.390,0,0,1,0,1500.0,-2,2,0
14:33:28.592,0,0,1,0,1500.0,-2,2,0
14:33:28.793,0,0,1,0,1500.0,-2,2,0
14:33:28.994,0,0,1,0,1500.0,-2,2,0
14:33:29.195,0,0,1,0,1500.0,-1,2,1
14:33:29.396,0,0,1,0,1500.0,-1,2,1
14:33:29.596,0,0,1,0,1500.0,-1,2,1
14:33:29.797,0,0,1,0,1500.0,-1,2,1
14:33:29.999,0,0,1,0,1500.0,-1,2,1
14:33:30.201,0,0,1,0,1500.0,-1,1,1
14:33:30.402,0,0,1,0,1500.0,-1,1,1
14:33:30.604,0,0,1,0,1500.0,-1,1,1
14:33:30.807,0,0,1,0,1500.0,-1,1,1
14:33:31.008,0,0,1,0,1500.0,-1,1,1
14:33:31.209,0,0,1,0,1500.0,-1,1,1
14:33:31.410,0,0,1,0,1500.0,-1,1,1
14:33:31.613,0,0,1,0,1500.0,-1,1,1
14:33:31.815,0,0,1,0,1500.0,-1,1,1
14:33:32.017,0,0,1,0,1500.0,-1,1,1
14:33:32.219,0,0,1,0,1500.0,-1,1,1
14:33:32.420,0,0,1,0,1500.0,-1,3,5
14:33:32.621,0,0,1,0,1500.0,-1,3,4
14:33:32.822,0,0,1,0,1500.0,-1,3,4
14:33:33.023,0,0,1,0,1500.0,-1,3,4
14:33:33.224,0,0,1,0,1500.0,-1,3,4
14:33:33.428,0,0,1,0,1500.0,-1,3,4
14:33:33.630,0,0,1,0,1500.0,-1,3,4
14:33:33.833,0,0,1,0,1500.0,-1,3,4
14:33:34.034,0,0,1,0,1500.0,-1,3,4
14:33:34.236,0,0,1,0,1500.0,-1,3,4
14:33:34.437,0,0,1,0,1500.0,-1,1,2
14:33:34.638,0,0,1,0,1500.0,-1,1,2
14:33:34.839,0,0,1,0,1500.0,-1,1,2
14:33:35.040,0,0,1,0,1500.0,-1,1,2
14:33:35.241,0,0,1,0,1500.0,-1,1,2
14:33:35.442,0,0,1,0,1500.0,-1,1,2
14:33:35.644,0,0,1,0,1500.0,-1,1,2
14:33:35.845,0,0,1,0,1500.0,-1,1,2
14:33:36.047,0,0,1,0,1500.0,-1,1,2
14:33:36.249,0,0,1,0,1500.0,-1,0,-1
14:33:36.450,0,0,1,0,1500.0,-1,0,-1
14:33:36.651,0,0,1,0,1500.0,-1,0,-1
14:33:36.853,0,0,1,0,1500.0,-1,0,-1
14:33:37.054,0,0,1,0,1500.0,-1,0,-1
14:33:37.255,0,0,1,0,1500.0,-1,0,-1
14:33:37.456,0,0,1,0,1500.0,-1,0,-1
14:33:37.659,0,0,1,0,1500.0,-1,0,-1
14:33:37.861,0,0,1,0,1500.0,-1,0,-1
14:33:38.063,0,0,1,0,1500.0,-1,0,-1
14:33:38.265,0,0,1,0,1500.0,-1,0,-1
14:33:38.466,0,0,1,0,1500.0,-1,0,-1
14:33:38.667,0,0,1,0,1500.0,-1,0,-1
14:33:38.868,0,0,1,0,1500.0,-1,0,-1
14:33:39.068,0,0,1,0,1500.0,-1,0,-1
14:33:39.269,0,0,1,0,1500.0,-1,0,-1
14:33:39.470,0,0,1,0,1500.0,-1,0,-1
14:33:39.672,0,0,1,0,1500.0,-1,0,-1
14:33:39.873,0,0,1,0,1500.0,-1,0,-1
14:33:40.075,0,0,1,0,1500.0,-1,2,0
14:33:40.276,0,0,1,0,1500.0,-1,2,0
14:33:40.477,0,0,1,0,1500.0,-1,2,0
14:33:40.678,0,0,1,0,1500.0,-1,1,0
14:33:40.879,0,0,1,0,1500.0,-1,1,0
14:33:41.080,0,0,1,0,1500.0,-1,1,0
14:33:41.281,0,0,1,0,1500.0,-1,1,0
14:33:41.482,0,0,1,0,1500.0,-1,1,0
14:33:41.684,0,0,1,0,1500.0,-1,1,0
14:33:41.886,0,0,1,0,1500.0,-1,1,0
14:33:42.088,0,0,1,0,1500.0,-1,1,0
14:33:42.289,0,0,1,0,1500.0,-1,1,0
14:33:42.490,0,0,1,0,1500.0,-1,2,1
14:33:42.691,0,0,1,0,1500.0,-1,2,1
14:33:42.892,0,0,1,0,1500.0,-1,2,1
14:33:43.093,0,0,1,0,1500.0,-1,2,1
14:33:43.293,0,0,1,0,1500.0,-1,2,0
14:33:43.495,0,0,1,0,1500.0,-1,2,0
14:33:43.696,0,0,1,0,1500.0,-1,2,0
14:33:43.899,0,0,1,0,1500.0,-1,2,0
14:33:44.101,0,0,1,0,1500.0,-1,2,0
14:33:44.302,0,0,1,0,1500.0,-1,1,0
14:33:44.503,1,0,0,0,1500.0,-1,1,0
14:33:44.704,1,0,0,3,1500.0,-1,1,0
14:33:44.905,1,0,0,3,1500.0,-1,1,0
14:33:45.107,1,0,0,3,1500.0,-1,1,0
14:33:45.308,1,0,0,4,1500.0,-1,0,0
14:33:45.509,1,0,0,4,1500.0,-1,0,0
14:33:45.713,1,0,0,4,1500.0,-1,0,0
14:33:45.915,1,0,0,4,1500.0,-1,0,0
14:33:46.117,1,0,0,11,1500.0,0,-1,-2
14:33:46.319,1,0,0,11,1500.0,0,-1,-2
14:33:46.520,1,0,0,14,1500.0,0,-1,-2
14:33:46.722,1,0,0,16,1500.0,0,0,-2
14:33:46.923,1,0,0,17,1500.0,0,0,-2
14:33:47.124,1,0,0,18,1500.0,0,0,-2
14:33:47.325,1,0,0,18,1500.0,0,0,-2
14:33:47.526,1,0,0,18,1500.0,0,0,-2
14:33:47.727,1,0,0,18,1500.0,0,0,-2
14:33:47.929,1,0,0,18,1500.0,0,0,-2
14:33:48.131,1,0,0,20,1500.0,0,0,-1
14:33:48.332,1,0,0,20,1500.0,0,0,-1
14:33:48.533,1,0,0,21,1500.0,0,0,-6
14:33:48.734,1,0,0,75,1500.0,0,0,-40
14:33:48.935,1,0,0,214,1500.0,0,0,-73
14:33:49.136,1,0,0,429,1500.0,0,0,-102
14:33:49.337,1,0,0,429,1500.0,0,0,-102
14:33:49.538,1,0,0,429,1500.0,0,0,-102
14:33:49.740,1,0,0,429,1500.0,0,0,-102
14:33:49.942,1,0,0,429,1500.0,0,0,-102
14:33:50.143,1,0,0,1798,1500.0,1,12,-148
14:33:50.344,1,0,0,1798,1500.0,1,12,-148
14:33:50.545,1,0,0,2185,1500.0,3,21,-149
14:33:50.746,1,0,0,2570,1500.0,5,32,-149
14:33:50.947,1,0,0,2955,1500.0,8,44,-148
14:33:51.148,1,0,0,3334,1500.0,10,53,-145
14:33:51.349,1,0,0,3334,1500.0,10,53,-145
14:33:51.550,1,0,0,3334,1500.0,10,53,-145
14:33:51.751,1,0,0,3334,1500.0,10,53,-145
14:33:51.952,1,0,0,3334,1500.0,10,53,-145
14:33:52.153,1,0,0,4844,1500.0,12,-4,-149
14:33:52.354,1,0,0,5228,1500.0,11,-25,-149
14:33:52.556,1,0,0,5228,1500.0,11,-25,-149
14:33:52.757,1,0,0,5610,1500.0,9,-42,-149
14:33:52.958,1,0,0,5993,1500.0,6,-55,-149
14:33:53.159,1,0,0,6376,1500.0,3,-64,-149
14:33:53.360,1,0,0,6376,1500.0,3,-64,-149
