,A.AUTO1
14:33:25.163,-1
14:33:25.365,-1
14:33:25.567,-1
14:33:25.770,-1
14:33:25.972,-1
14:33:26.174,-1
14:33:26.375,-1
14:33:26.576,-1
14:33:26.776,-1
14:33:26.977,-1
14:33:27.178,-1
14:33:27.380,-1
14:33:27.583,-1
14:33:27.785,-1
14:33:27.988,-1
14:33:28.190,-1
14:33:28.391,-1
14:33:28.592,-1
14:33:28.793,-1
14:33:28.994,-1
14:33:29.195,-1
14:33:29.396,-1
14:33:29.597,-1
14:33:29.798,-1
14:33:30.000,-1
14:33:30.201,-1
14:33:30.403,-1
14:33:30.605,-1
14:33:30.807,-1
14:33:31.008,-1
14:33:31.209,-1
14:33:31.412,-1
14:33:31.614,-1
14:33:31.815,-1
14:33:32.018,-1
14:33:32.219,-1
14:33:32.420,-1
14:33:32.621,-1
14:33:32.822,-1
14:33:33.023,-1
14:33:33.225,-1
14:33:33.429,-1
14:33:33.631,-1
14:33:33.833,-1
14:33:34.035,-1
14:33:34.236,-1
14:33:34.437,-1
14:33:34.638,-1
14:33:34.839,-1
14:33:35.040,-1
14:33:35.241,-1
14:33:35.442,-1
14:33:35.644,-1
14:33:35.846,-1
14:33:36.047,-1
14:33:36.249,-1
14:33:36.450,-1
14:33:36.651,-1
14:33:36.853,-1
14:33:37.054,-1
14:33:37.255,-1
14:33:37.458,-1
14:33:37.661,-1
14:33:37.863,-1
14:33:38.064,-1
14:33:38.265,-1
14:33:38.466,-1
14:33:38.667,-1
14:33:38.868,-1
14:33:39.069,-1
14:33:39.269,-1
14:33:39.470,-1
14:33:39.672,-1
14:33:39.875,-1
14:33:40.076,-1
14:33:40.277,-1
14:33:40.477,-1
14:33:40.678,-1
14:33:40.879,-1
14:33:41.080,-1
14:33:41.281,-1
14:33:41.482,-1
14:33:41.685,-1
14:33:41.887,-1
14:33:42.088,-1
14:33:42.289,-1
14:33:42.490,-1
14:33:42.691,-1
14:33:42.892,-1
14:33:43.093,-1
14:33:43.294,-1
14:33:43.496,-1
14:33:43.698,-1
14:33:43.900,-1
14:33:44.101,-1
14:33:44.303,-1
14:33:44.503,-1
14:33:44.705,-1
14:33:44.906,-1
14:33:45.107,-1
14:33:45.309,-1
14:33:45.510,-1
14:33:45.714,-1
14:33:45.917,-1
14:33:46.117,-1
14:33:46.319,-1
14:33:46.521,-1
14:33:46.722,-1
14:33:46.923,-1
14:33:47.124,-1
14:33:47.325,-1
14:33:47.527,-1
14:33:47.728,-1
14:33:47.930,-1
14:33:48.132,-1
14:33:48.333,-1
14:33:48.534,-1
14:33:48.735,-1
14:33:48.936,-1
14:33:49.136,-1
14:33:49.337,-1
14:33:49.539,-1
14:33:49.741,-1
14:33:49.943,-1
14:33:50.143,-1
14:33:50.344,-1
14:33:50.545,-1
14:33:50.746,-1
14:33:50.947,-1
14:33:51.148,-1
14:33:51.350,-1
14:33:51.550,-1
14:33:51.751,-1
14:33:51.953,-1
14:33:52.154,-1
14:33:52.355,-1
14:33:52.556,-1
14:33:52.757,-1
14:33:52.958,-1
14:33:53.159,-1
14:33:53.360,-1
14:33:53.562,-1
14:33:53.766,-1
14:33:53.967,-1
14:33:54.168,-1
14:33:54.372,-1
14:33:54.573,-1
14:33:54.774,-1
14:33:54.975,-1
14:33:55.176,-1
14:33:55.377,-1
14:33:55.578,-1
14:33:55.780,-1
14:33:55.982,-1
14:33:56.183,-1
14:33:56.823,-1
14:33:57.024,-1
14:33:57.226,-1
14:33:57.427,-1
14:33:57.628,-1
14:33:57.830,-1
14:33:58.033,-1
14:33:58.235,-1
14:33:58.437,-1
14:33:58.638,-1
14:33:58.839,-1
14:33:59.040,-1
14:33:59.241,-1
14:33:59.442,-1
14:33:59.643,-1
14:33:59.844,-1
14:34:00.045,-1
14:34:00.246,-1
14:34:00.449,-1
14:34:00.650,-1
14:34:00.851,-1
14:34:01.052,-1
14:34:01.253,-1
14:34:01.454,-1
14:34:01.655,-1
14:34:01.857,-1
14:34:02.058,-1
14:34:02.259,-1
14:34:02.461,-1
14:34:02.662,-1
14:34:02.863,-1
14:34:03.064,-1
14:34:03.265,-1
14:34:03.467,-1
14:34:03.668,-1
14:34:03.870,-1
14:34:04.074,-1
14:34:04.276,-1
14:34:04.479,-1
14:34:04.680,-1
14:34:04.882,-1
14:34:05.083,-1
14:34:05.284,-1
14:34:05.485,-1
14:34:05.686,-1
14:34:05.889,-1
14:34:06.091,-1
14:34:06.292,-1
14:34:06.494,-1
14:34:06.696,-1
14:34:06.897,-1
14:34:07.098,-1
14:34:07.299,-1
14:34:07.500,-1
14:34:07.702,-1
14:34:07.904,-1
14:34:08.106,-1
14:34:08.308,-1
14:34:08.509,-1
14:34:08.711,-1
14:34:08.912,-1
14:34:09.114,-1
14:34:09.316,-1
14:34:09.517,-1
14:34:09.718,-1
14:34:09.920,-1
14:34:10.122,-1
14:34:10.325,-1
14:34:10.527,-1
14:34:10.728,-1
14:34:10.929,-1
14:34:11.130,-1
14:34:11.331,-1
14:34:11.532,-1
14:34:11.733,-1
14:34:11.936,-1
14:34:12.137,-1
14:34:12.338,-1
14:34:12.539,-1
14:34:12.740,-1
14:34:12.941,-1
14:34:13.142,-1
14:34:13.343,-1
14:34:13.544,-1
14:34:13.745,-1
14:34:13.946,-1
14:34:14.146,-1
14:34:14.348,-1
14:34:14.549,-1
14:34:14.749,-1
14:34:14.951,-1
14:34:15.152,-1
14:34:15.353,-1
14:34:15.554,-1
14:34:15.755,-1
14:34:15.956,-1
14:34:16.159,-1
14:34:16.359,-1
14:34:16.561,-1
14:34:16.762,-1
14:34:16.963,-1
14:34:17.164,-1
14:34:17.365,-1
14:34:17.566,-1
14:34:17.767,-1
14:34:17.968,-1
14:34:18.169,-1
14:34:18.371,-1
14:34:18.573,-1
14:34:18.773,-1
14:34:18.975,-1
14:34:19.176,-1
14:34:19.377,-1
14:34:19.579,-1
14:34:19.780,-1
14:34:19.981,-1
14:34:20.182,-1
14:34:20.384,-1
14:34:20.585,-1
14:34:20.786,-1
14:34:20.986,-1
14:34:21.187,-1
14:34:21.388,-1
14:34:21.589,-1
14:34:21.790,-1
14:34:21.992,-1
14:34:22.194,-1
14:34:22.395,-1
14:34:22.596,-1
14:34:22.797,-1
14:34:22.999,-1
14:34:23.199,-1
14:34:23.401,-1
14:34:23.601,-1
14:34:23.804,-1
14:34:24.006,-1
14:34:24.208,-1
14:34:24.410,-1
14:34:24.611,-1
14:34:24.813,-1
14:34:25.013,-1
14:34:25.214,-1
14:34:25.415,-1
14:34:25.616,-1
14:34:25.819,-1
14:34:26.023,-1
14:34:26.224,-1
14:34:26.427,-1
14:34:26.628,-1
14:34:26.829,-1
14:34:27.030,-1
14:34:27.231,-1
14:34:27.432,-1
14:34:27.633,-1
14:34:27.834,-1
14:34:28.036,-1
14:34:28.237,-1
14:34:28.439,-1
14:34:28.640,-1
14:34:28.841,-1
14:34:29.041,-1
14:34:29.242,-1
14:34:29.443,-1
14:34:29.645,-1
14:34:29.847,-1
14:34:30.050,-1
14:34:30.252,-1
14:34:30.455,-1
14:34:30.656,-1
14:34:30.858,-1
14:34:31.059,-1
14:34:31.261,-1
14:34:31.462,-1
14:34:31.663,-1
14:34:31.865,-1
14:34:32.066,-1
14:34:32.268,-1
14:34:32.470,-1
14:34:32.671,-1
14:34:32.872,-1
14:34:33.074,-1
14:34:33.275,-1
14:34:33.476,-1
14:34:33.678,-1
14:34:33.881,-1
14:34:34.082,-1
14:34:34.283,-1
14:34:34.486,-1
14:34:34.687,-1
14:34:34.888,-1
14:34:35.088,-1
14:34:35.289,-1
14:34:35.490,-1
14:34:35.692,-1
14:34:35.892,-1
14:34:36.094,-1
14:34:36.295,-1
14:34:36.497,-1
14:34:36.698,-1
14:34:36.899,-1
14:34:37.100,-1
14:34:37.301,-1
14:34:37.502,-1
14:34:37.703,-1
14:34:37.904,-1
14:34:38.106,-1
14:34:38.307,-1
14:34:38.509,-1
14:34:38.710,-1
14:34:38.912,-1
14:34:39.112,-1
14:34:39.314,-1
14:34:39.515,-1
14:34:39.719,-1
14:34:39.921,-1
14:34:40.122,-1
14:34:40.324,-1
14:34:40.525,-1
14:34:40.726,-1
14:34:40.927,-1
14:34:41.128,-1
14:34:41.329,-1
14:34:41.531,-1
14:34:41.732,-1
14:34:41.932,-1
14:34:42.135,-1
14:34:42.337,-1
14:34:42.537,-1
14:34:42.738,-1
14:34:42.939,-1
14:34:43.141,-1
14:34:43.342,-1
14:34:43.543,-1
14:34:43.743,-1
14:34:43.944,-1
14:34:44.147,-1
14:34:44.349,-1
14:34:44.550,-1
14:34:44.751,-1
14:34:44.953,-1
14:34:45.154,-1
14:34:45.355,-1
14:34:45.556,-1
14:34:45.757,-1
14:34:45.958,-1
14:34:46.158,-1
14:34:46.359,-1
14:34:46.562,-1
14:34:46.763,-1
14:34:46.963,-1
14:34:47.164,-1
14:34:47.365,-1
14:34:47.566,-1
14:34:47.767,-1
14:34:47.969,-1
14:34:48.171,-1
14:34:48.372,-1
14:34:48.574,-1
14:34:48.775,-1
14:34:48.976,-1
14:34:49.177,-1
14:34:49.378,-1
14:34:49.579,-1
14:34:49.780,-1
14:34:49.983,-1
14:34:50.183,-1
14:34:50.386,-1
14:34:50.587,-1
14:34:50.788,-1
14:34:50.989,-1
14:34:51.190,-1
14:34:51.391,-1
14:34:51.593,-1
14:34:51.794,-1
14:34:51.996,-1
14:34:52.197,-1
14:34:52.399,-1
14:34:52.600,-1
