time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,chan4_raw,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:34:01,1500.0,0.013634928463337323,0.12454358488321304,-2.3191545804341636,0.04703957214951515,0.07800411681334178,0.05306624993681908,1500.0,AUTO,-35.36327706666667,149.16522366666666,17733.333333333332,-80.0,-22.0,-160.33333333333334,-23.666666666666668,-1.6666666666666667,-1010.6666666666666,47.666666666666664,78.33333333333333,52.333333333333336
14:34:03,1500.0,0.07046456386645635,0.023670237511396408,-2.2230172157287598,-0.07232427597045898,-0.14756768196821213,0.08939105955262978,1500.0,AUTO,-35.36326976666666,149.16523303333335,20750.0,157.33333333333334,56.0,-138.0,35.666666666666664,0.0,-1014.0,-71.0,-146.0,88.66666666666667
14:34:05,1500.0,-0.1577151914437612,-0.10507797201474507,-2.2738726139068604,-0.12703130828837553,-0.014245552321275076,-0.04020044952630997,1500.0,AUTO,-35.36324953333334,149.16523433333336,23830.0,-3.6666666666666665,-19.666666666666668,-150.0,2.0,-7.0,-1000.3333333333334,-125.66666666666667,-13.333333333333334,-40.0
14:34:07,1500.0,-0.04717161568502585,0.054939317206541695,-2.2868879636128745,0.10620076457659404,0.10913560291131337,0.015459745191037655,1500.0,AUTO,-35.3632761,149.16524283333334,26604.0,-196.33333333333334,107.0,-140.33333333333334,-37.666666666666664,40.666666666666664,-1024.3333333333333,107.0,109.33333333333333,15.0
14:34:09,1500.0,0.10529167701800664,0.015728148942192394,-2.1458155314127603,0.014946993013533453,-0.16950171192487082,0.1758302648862203,1547.0,AUTO,-35.363290733333336,149.1652776,29639.0,67.0,154.0,-149.33333333333334,28.666666666666668,28.333333333333332,-1017.6666666666666,15.333333333333334,-168.33333333333334,175.66666666666666
14:34:11,1500.0,0.07765613868832588,-0.21556269625822702,-1.893654425938924,-0.057911936193704605,0.09772298733393352,0.115116481979688,1515.6666666666667,AUTO,-35.36327133333334,149.16527633333334,32560.666666666668,115.0,-205.33333333333334,-111.66666666666667,-7.333333333333333,-49.666666666666664,-975.3333333333334,-56.0,99.0,114.66666666666667
14:34:13,1500.0,-0.027217304954926174,0.10803103446960449,-1.8693175315856934,-0.02831137677033742,0.04864584902922312,0.006217673420906067,1500.0,AUTO,-35.36325883333333,149.1652232,35353.333333333336,38.666666666666664,-157.33333333333334,-169.0,-21.333333333333332,-37.666666666666664,-1013.6666666666666,-26.666666666666668,49.333333333333336,5.666666666666667
14:34:15,1500.0,-0.07768028229475021,0.1036053126056989,-1.850540558497111,0.03255679955085119,-0.05592649926741918,0.019817572087049484,1500.0,AUTO,-35.363255933333335,149.16521883333334,38554.666666666664,-14.333333333333334,110.0,-141.33333333333334,16.666666666666668,17.0,-996.6666666666666,33.333333333333336,-54.333333333333336,19.666666666666668
14:34:17,1500.0,0.026380231603980064,-0.09285763651132584,-1.7446942726771038,-0.02921321118871371,-0.08384802720199029,0.059057033814800285,1500.0,AUTO,-35.36325733333334,149.16525133333334,41549.666666666664,17.666666666666668,101.33333333333333,-158.66666666666666,24.333333333333332,17.0,-1011.6666666666666,-27.666666666666668,-82.33333333333333,59.333333333333336
14:34:19,1500.0,-0.007271718932315707,-0.07736820479234059,-1.8082325458526611,0.037431858479976654,0.05592921624581019,-0.038767051572601,1500.0,AUTO,-35.36325946666666,149.16525076666667,44658.0,-49.666666666666664,-87.33333333333333,-146.0,-20.333333333333332,-3.3333333333333335,-1002.0,38.333333333333336,56.666666666666664,-37.666666666666664
14:34:21,1500.0,0.04026977096994718,0.07487851878007253,-1.8666300376256306,-0.0451683501402537,0.1605637495716413,-0.1012087423975269,1454.0,AUTO,-35.3632686,149.16522866666668,47749.333333333336,-12.666666666666666,-69.33333333333333,-155.33333333333334,-18.0,-10.333333333333334,-995.6666666666666,-43.333333333333336,161.33333333333334,-100.0
14:34:23,1500.0,0.008836816841115555,-0.04538274618486563,-1.9966269334157307,-0.004732436190048854,-0.0705713511755069,-0.028487807139754295,1484.6666666666667,AUTO,-35.36326463333333,149.1652366666667,49899.666666666664,38.0,75.0,-47.333333333333336,16.0,9.333333333333334,-959.0,-3.3333333333333335,-69.0,-28.0
14:34:25,1500.0,-0.011107200911889473,-0.02963190774122874,-1.994603117307027,-0.3415568669637044,0.03145539853721857,0.01091118009450535,1500.0,AUTO,-35.36326106666667,149.16524073333332,50185.666666666664,4.0,-19.0,13.666666666666666,-2.3333333333333335,-4.333333333333333,-973.6666666666666,-338.0,32.333333333333336,11.666666666666666
14:34:27,1500.0,0.08707642803589503,-0.053773039331038795,-1.6963142156600952,0.22244726618131003,-0.03316329916318258,0.7652211983998617,1500.0,AUTO,-35.36325946666667,149.16523149999998,49963.0,52.0,-77.66666666666667,0.3333333333333333,-7.0,2.3333333333333335,-1007.6666666666666,226.0,-31.666666666666668,765.6666666666666
14:34:29,1500.0,0.03882982085148493,-0.18986392517884573,-0.8939649065335592,-0.11578314503033955,-0.015142776848127445,-0.008089502807706594,1500.0,AUTO,-35.363240133333335,149.1652005,49940.666666666664,194.0,-232.0,0.6666666666666666,-57.666666666666664,-44.0,-1004.3333333333334,-114.33333333333333,-13.666666666666666,-7.333333333333333
14:34:31,1500.0,0.06346918642520905,-0.1757378727197647,-0.8984094659487406,0.009535416960716248,0.038522711023688316,-0.0009631128438437978,1500.0,AUTO,-35.3631946,149.16513173333337,49933.333333333336,322.0,-394.0,-2.3333333333333335,-96.0,-58.333333333333336,-1000.0,11.666666666666666,39.333333333333336,0.0
14:34:33,1500.0,0.09235794593890508,-0.11481010417143504,-1.0566611687342327,-0.04249533824622631,0.029539847125609715,-0.4657610257466634,1361.0,AUTO,-35.363131433333336,149.1650367,50002.666666666664,373.0,-455.3333333333333,-3.0,-96.33333333333333,-86.0,-989.3333333333334,-40.666666666666664,30.0,-464.3333333333333
14:34:35,1500.0,0.10952185839414597,-0.008517421626796326,-1.6673120260238647,0.058289751410484314,0.04100245051085949,-0.23418776194254556,1361.0,AUTO,-35.36306476666667,149.1649362,50045.333333333336,364.6666666666667,-448.6666666666667,-0.3333333333333333,-26.0,-123.66666666666667,-1000.0,60.666666666666664,41.333333333333336,-232.33333333333334
14:34:37,1500.0,0.01895209091405074,0.05609180157383283,-1.7864640553792317,-0.6262601415316263,0.013463432590166727,0.003553243509183327,1500.0,AUTO,-35.363004999999994,149.16484749999998,50079.666666666664,278.6666666666667,-339.3333333333333,2.0,-7.333333333333333,-131.0,-990.6666666666666,-624.3333333333334,14.0,4.0
14:34:39,1500.0,-0.04610574742158254,0.14371884365876517,-1.7874890963236492,-0.8011183142662048,0.03206359160443147,-0.005068313330411911,1500.0,AUTO,-35.3629661,149.16479563333334,50023.666666666664,149.33333333333334,-105.0,4.0,9.666666666666666,-79.0,-1000.6666666666666,-800.3333333333334,32.666666666666664,-3.6666666666666665
14:34:41,1500.0,0.058369487368812166,0.19144533077875772,-1.2978221972783406,0.013128750026226044,0.031580451565484204,0.8145513534545898,1500.0,AUTO,-35.3629451,149.16480573333334,49949.666666666664,105.66666666666667,192.0,3.0,54.0,-5.666666666666667,-1010.0,15.666666666666666,32.0,815.3333333333334
14:34:43,1500.0,0.1938344289859136,-0.039742700289934874,0.12077277898788452,0.045323838790257774,-0.01932744961231947,0.6351150075594584,1500.0,AUTO,-35.3629242,149.16487976666667,49907.0,147.66666666666666,444.3333333333333,-0.6666666666666666,10.0,-113.33333333333333,-1000.0,47.0,-18.0,636.0
14:34:45,1500.0,0.09301359454790752,-0.17552929619948068,1.1654913425445557,0.00425084928671519,0.02454302754874031,-0.15475397060314813,1452.0,AUTO,-35.36289343333333,149.16499806666667,49927.666666666664,197.33333333333334,607.6666666666666,-3.3333333333333335,-122.33333333333333,-83.0,-997.0,6.333333333333333,25.0,-152.66666666666666
14:34:47,1500.0,0.11021315803130467,-0.10173786679903667,1.0303808450698853,0.015344380090634028,0.022455407306551933,-0.028561036412914593,1452.0,AUTO,-35.36285643333333,149.16514126666667,50040.0,209.33333333333334,657.0,-6.0,-111.33333333333333,-108.0,-980.6666666666666,17.0,23.0,-26.666666666666668
14:34:49,1500.0,0.10960032045841217,-0.1104901631673177,1.0158780415852864,-0.009055642255892357,0.006732075785597165,-0.0010858187451958656,1500.0,AUTO,-35.362818633333326,149.16528706666668,50018.666666666664,204.66666666666666,652.3333333333334,2.3333333333333335,-118.0,-111.33333333333333,-996.3333333333334,-7.0,7.333333333333333,0.3333333333333333
14:34:51,1500.0,0.1127830222249031,-0.10829227417707443,1.0154162645339966,0.01113820510605971,0.0027962083307405314,-0.006624067512651284,1500.0,AUTO,-35.3627806,149.16543183333332,49996.0,205.33333333333334,651.0,0.3333333333333333,-108.0,-104.0,-983.3333333333334,13.0,4.0,-5.333333333333333
14:34:53,1500.0,0.10910343378782272,-0.10580692688624065,1.015219767888387,-0.012280022725462914,0.001204053871333599,-0.007172149606049061,1500.0,AUTO,-35.3627428,149.1655753,49989.666666666664,205.33333333333334,650.3333333333334,0.0,-105.33333333333333,-106.0,-985.3333333333334,-10.0,2.3333333333333335,-5.666666666666667
14:34:55,1500.0,0.11023110647996266,-0.10393103957176208,1.01532777150472,-0.03079954084629814,0.0006063437710205714,-0.005148356896825135,1500.0,AUTO,-35.36270506666667,149.16571856666667,50006.666666666664,208.66666666666666,646.0,0.0,-102.0,-116.0,-983.3333333333334,-29.0,1.6666666666666667,-4.0
14:34:57,1500.0,0.10875196258227031,-0.10554788758357365,1.014972488085429,0.006805538820723693,-0.01375633447120587,-0.0019947060694297156,1500.0,AUTO,-35.3626672,149.16586153333333,50016.333333333336,209.0,642.6666666666666,0.0,-109.33333333333333,-114.33333333333333,-986.6666666666666,8.666666666666666,-12.0,-1.0
14:34:59,1500.0,0.14039971431096396,0.016233283715943497,0.10749679058790207,0.019466334953904152,0.015793648703644674,-0.710549533367157,1273.0,AUTO,-35.36262896666667,149.1660044333333,50003.666666666664,215.0,641.6666666666666,-0.3333333333333333,12.333333333333334,-150.33333333333334,-991.6666666666666,21.666666666666668,16.666666666666668,-709.0
14:35:01,1500.0,0.028489496558904648,0.1638266791899999,-1.123247543970744,0.011535639564196268,-0.007932503630096713,-0.08376454810301463,1500.0,AUTO,-35.3625903,149.16614503333332,49995.0,206.66666666666666,638.6666666666666,2.0,150.0,-32.666666666666664,-988.0,13.333333333333334,-6.666666666666667,-82.66666666666667
14:35:03,1500.0,0.033190529172619186,0.15224404136339822,-1.1117935180664062,-0.010655074069897333,-0.020510624162852764,-0.0023271947478254638,1500.0,AUTO,-35.36255336666667,149.16628863333332,49993.666666666664,204.33333333333334,650.3333333333334,-1.6666666666666667,163.66666666666666,-31.0,-994.3333333333334,-8.333333333333334,-18.666666666666668,-1.0
14:35:05,1500.0,0.034381188452243805,0.14956662555535635,-1.1119611263275146,0.011240155125657717,0.0018316036245475213,-0.004014303519700964,1500.0,AUTO,-35.3625161,149.1664314,50002.333333333336,210.0,646.6666666666666,0.0,148.66666666666666,-31.666666666666668,-988.6666666666666,13.0,3.0,-2.3333333333333335
14:35:07,1500.0,0.03504826252659162,0.15106656153996786,-1.1119330724080403,1.5370547771453857e-05,0.014498382185896238,0.0034953473756710687,1500.0,AUTO,-35.3624782,149.1665736,49994.666666666664,213.0,645.6666666666666,-0.3333333333333333,143.33333333333334,-35.333333333333336,-983.6666666666666,2.0,15.666666666666666,5.0
14:35:09,1500.0,-0.004467922418067853,0.10474802553653717,-0.9689036011695862,-0.08177339533964793,-0.018885310584058363,0.40513447920481366,1622.0,AUTO,-35.36244036666667,149.16671406666669,50068.0,198.0,606.0,-6.666666666666667,138.33333333333334,-49.0,-987.0,-79.0,-16.666666666666668,406.0
14:35:11,1500.0,0.014261862573524317,0.07570617894331615,0.21209061021606126,0.480398990213871,0.004460534391303857,0.6996681094169617,1622.0,AUTO,-35.36240996666666,149.16683039999998,50068.666666666664,133.66666666666666,431.0,3.0,9.0,-92.33333333333333,-1004.3333333333334,481.3333333333333,5.666666666666667,700.6666666666666
14:35:13,1500.0,-0.03620706684887409,0.10268321633338928,0.6647147536277771,0.46513360474879545,0.05183500672380129,-0.003869046263086299,1500.0,AUTO,-35.3623928,149.16689953333335,49982.333333333336,65.66666666666667,192.33333333333334,-0.3333333333333333,-19.666666666666668,-36.333333333333336,-1020.3333333333334,466.0,53.0,-2.0
14:35:15,1500.0,-0.12032405783732732,0.14642698566118875,0.7066499789555868,-0.155083566904068,0.018091834771136444,-0.10221042732397716,1500.0,AUTO,-35.3623906,149.16690576666667,49935.666666666664,-33.666666666666664,-132.0,0.0,11.666666666666666,17.333333333333332,-1012.6666666666666,-153.66666666666666,19.0,-100.66666666666667
14:35:17,1500.0,-0.155789981285731,-0.11236856132745743,-0.6199372410774231,-0.0333850234746933,-0.008892210200428963,-0.7144645651181539,1500.0,AUTO,-35.362404866666665,149.1668454,49906.666666666664,-110.0,-397.3333333333333,-1.6666666666666667,-70.33333333333333,54.666666666666664,-1002.3333333333334,-31.0,-7.666666666666667,-712.3333333333334
14:35:19,1500.0,0.07240210721890132,-0.19189933935801187,-1.8441143830617268,0.008079983294010162,0.03444991695384184,-0.08639166791302462,1500.0,AUTO,-35.36242983333333,149.16673690000002,49901.666666666664,-156.33333333333334,-582.0,-3.0,-115.66666666666667,-75.33333333333333,-1001.0,10.0,35.333333333333336,-84.33333333333333
14:35:21,1500.0,0.08161538342634837,-0.140227273106575,-1.8532377084096272,0.010126120255639156,0.01928956589351098,0.00011657065867135923,1500.0,AUTO,-35.3624608,149.1665979,49995.333333333336,-173.66666666666666,-653.6666666666666,-6.0,-137.33333333333334,-82.66666666666667,-987.6666666666666,11.666666666666666,20.333333333333332,2.0
14:35:23,1500.0,0.1524690786997477,-0.025249323497215908,-2.7573999563852944,-0.018610119276369613,0.012397179380059242,-0.715470532576243,1318.0,AUTO,-35.3624934,149.16645283333332,50001.666666666664,-182.0,-650.3333333333334,2.0,-26.0,-156.66666666666666,-992.6666666666666,-16.333333333333332,13.333333333333334,-713.3333333333334
14:35:25,1500.0,0.0632637453575929,0.14369172354539236,2.2932236989339194,0.017750554252415895,0.018628804323573906,-0.10074097414811452,1500.0,AUTO,-35.362527199999995,149.16630796666666,49992.666666666664,-182.33333333333334,-650.0,-0.6666666666666666,137.0,-73.0,-980.3333333333334,20.0,19.666666666666668,-99.33333333333333
14:35:27,1500.0,0.0662388342122237,0.14049881199995676,2.301906188329061,0.01528445320824782,-0.004310765924553077,0.0070188700531919794,1500.0,AUTO,-35.362559366666666,149.16616263333333,49983.0,-179.0,-658.0,-2.0,148.66666666666666,-56.666666666666664,-984.3333333333334,17.666666666666668,-2.6666666666666665,8.333333333333334
14:35:29,1500.0,0.06707059095303218,0.13597053786118826,2.300793011983236,0.018614914268255234,0.016528107846776646,1.813114310304324e-05,1500.0,AUTO,-35.362591933333334,149.16601713333333,49990.666666666664,-185.0,-653.3333333333334,-1.0,134.66666666666666,-64.0,-983.0,21.0,17.333333333333332,1.6666666666666667
14:35:31,1500.0,0.06928001095851262,0.14360640943050385,2.301356633504232,-0.0023625589286287627,-0.011174680742745599,0.0057889405482759075,1500.0,AUTO,-35.3626255,149.1658737666667,49983.333333333336,-185.66666666666666,-655.6666666666666,-0.3333333333333333,147.33333333333334,-68.0,-995.6666666666666,0.3333333333333333,-9.666666666666666,7.333333333333333
14:35:33,1500.0,0.06905820965766907,0.1457727700471878,2.304408629735311,-0.0016875633349021275,-0.00663687785466512,0.006713734590448439,1487.0,AUTO,-35.36265903333334,149.16573013333334,49987.0,-183.66666666666666,-659.6666666666666,-1.0,134.33333333333334,-72.0,-988.3333333333334,1.3333333333333333,-4.666666666666667,8.0
14:35:35,1500.0,0.06620796273152034,0.14239629606405893,2.304850419362386,-0.0001769810914993286,-0.006307139216611783,-0.004047365277074277,1487.0,AUTO,-35.362692599999995,149.1655854,50013.333333333336,-179.0,-657.0,0.3333333333333333,137.33333333333334,-67.66666666666667,-986.0,2.0,-4.333333333333333,-2.0
14:35:37,1500.0,0.0672949527700742,0.14530530075232187,2.3051970799764,-0.015547264367341995,-0.0028491885556528964,0.003502987325191498,1500.0,AUTO,-35.3627256,149.16544133333335,50003.333333333336,-182.0,-657.0,0.0,142.33333333333334,-68.66666666666667,-990.0,-13.0,-1.3333333333333333,5.333333333333333
14:35:39,1500.0,0.06707074741522472,0.14308703442414603,2.3049986362457275,-0.0011149290949106216,0.008880294238527616,-0.0011531601194292307,1500.0,AUTO,-35.36275873333333,149.16529713333333,50002.666666666664,-181.66666666666666,-656.0,0.3333333333333333,141.66666666666666,-69.33333333333333,-989.0,1.6666666666666667,10.666666666666666,1.0
14:35:41,1500.0,0.06876280903816223,0.14469977219899496,2.3051610787709556,-0.002420394370953242,-0.0005190608402093252,-0.004071596117379765,1500.0,AUTO,-35.3627918,149.16515316666667,50003.0,-181.33333333333334,-656.0,0.3333333333333333,135.0,-66.66666666666667,-983.3333333333334,0.3333333333333333,1.3333333333333333,-2.0
14:35:43,1500.0,-0.011815565715854367,0.08643002808094025,2.303360382715861,-0.07803063342968623,-0.045683408776919045,-0.02768891180555026,1500.0,AUTO,-35.362823633333335,149.1650144666667,50101.0,-157.66666666666666,-576.6666666666666,-1.6666666666666667,117.0,-67.66666666666667,-979.6666666666666,-77.0,-43.0,-25.666666666666668
14:35:45,1500.0,-0.07599375645319621,0.02766114038725694,2.3060219287872314,-0.4756375662982464,-0.019037109489242237,-0.04290468245744705,1500.0,AUTO,-35.3628478,149.16490819999999,50064.666666666664,-95.33333333333333,-373.6666666666667,4.0,82.33333333333333,-71.66666666666667,-988.0,-475.6666666666667,-16.333333333333332,-40.666666666666664
14:35:47,1500.0,-0.0718105286359787,0.05094221110145251,-0.9547140598297119,-0.5256683429082235,-0.03853639215230942,0.7013066609700521,1896.0,AUTO,-35.362860266666665,149.16485016666664,50004.666666666664,-32.333333333333336,-158.66666666666666,1.6666666666666667,11.333333333333334,-50.333333333333336,-994.0,-522.0,-36.0,702.6666666666666
14:35:49,1500.0,0.012497167917899787,0.01857354895522197,-1.8216885328292847,0.3668004870414734,-0.028190817683935165,0.09686358273029327,1500.0,AUTO,-35.362864,149.1648347,49979.0,-2.3333333333333335,-30.666666666666668,-0.3333333333333333,-3.6666666666666665,17.333333333333332,-1001.3333333333334,370.3333333333333,-25.333333333333332,98.66666666666667
14:35:51,1500.0,0.022235266243418057,-0.020062234873572986,-1.83574382464091,-0.17528298497200012,-0.012573334077994028,0.004344300910209616,1500.0,AUTO,-35.36286586666666,149.1648349666667,49993.666666666664,7.0,-16.0,-0.3333333333333333,-1.6666666666666667,-17.333333333333332,-1000.3333333333334,-174.66666666666666,-9.666666666666666,6.0
14:35:53,1500.0,0.021342973535259564,0.009695735139151415,-1.8331157366434734,0.07909626017014186,0.0031756944954395294,0.0009682742723574241,1500.0,AUTO,-35.36286773333333,149.1648321,50009.0,17.333333333333332,-31.333333333333332,0.0,-2.0,11.0,-1003.0,84.0,6.0,2.6666666666666665
14:35:55,1500.0,-0.004329963742444913,-0.01801350060850382,-1.8354228734970093,0.10516391694545746,-0.018901248462498188,0.006094115475813548,1500.0,AUTO,-35.36286570000001,149.16483246666667,50008.333333333336,16.666666666666668,1.0,0.0,5.666666666666667,-6.333333333333333,-1001.3333333333334,107.0,-15.666666666666666,8.333333333333334
14:35:57,1500.0,-0.013316641251246134,-0.002176956933302184,-1.8357473214467366,-0.3985098252693812,-0.000548565915475289,0.006419834525634845,1500.0,AUTO,-35.36286413333334,149.1648328,50008.0,-4.666666666666667,-4.0,0.6666666666666666,0.0,-15.0,-1000.0,-395.0,1.6666666666666667,8.333333333333334
