,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
10:26:42.984,1020.0,80.0,-3.2,0.5,1.0,1010.0,850.0,2000.0,0.0,0.0,190.0,28.0,19.0,-1.0,-0.5,-0.5,106.0,0.0,1.0,1200.0,15.0,21.0,1.0,0.0,9879.0
10:26:48.853,270.0,500.0,-4.8,0.5,1.0,860.0,1500.0,1650.0,0.0,0.0,800.0,13.0,12.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,1800.0,10.0,82.0,1.0,0.0,1346.0
10:26:53.211,420.0,420.0,-2.9,0.5,1.0,660.0,250.0,950.0,0.0,0.0,820.0,75.0,11.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,600.0,11.0,56.0,1.0,0.0,2856.0
10:26:58.186,1270.0,50.0,-2.4,0.5,1.0,760.0,600.0,900.0,0.0,0.0,310.0,6.0,75.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,3400.0,80.0,6.0,1.0,0.0,3531.0
10:27:02.046,120.0,260.0,-1.9,0.5,1.0,60.0,700.0,1250.0,0.0,0.0,100.0,47.0,53.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,1400.0,42.0,41.0,1.0,0.0,3425.0
10:27:05.917,70.0,380.0,-4.6,0.5,1.0,710.0,1750.0,1100.0,0.0,0.0,770.0,89.0,11.0,-1.0,-0.5,-0.5,110.0,0.0,1.0,3300.0,24.0,38.0,1.0,0.0,113.0
10:27:10.667,1370.0,140.0,-4.2,0.5,1.0,60.0,1550.0,1400.0,0.0,0.0,80.0,1.0,1.0,-1.0,-0.5,-0.5,127.0,0.0,1.0,200.0,10.0,1.0,1.0,0.0,26514.0
10:27:14.991,220.0,120.0,-4.8,0.5,1.0,410.0,350.0,1800.0,0.0,0.0,590.0,56.0,63.0,-1.0,-0.5,-0.5,177.0,0.0,1.0,1300.0,2.0,62.0,1.0,0.0,3488.0
10:27:19.338,1320.0,30.0,-3.8,0.5,1.0,510.0,350.0,900.0,0.0,0.0,100.0,64.0,73.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,1400.0,44.0,13.0,1.0,0.0,7310.0
10:27:24.248,770.0,120.0,-3.9,0.5,1.0,210.0,250.0,1050.0,0.0,0.0,100.0,18.0,50.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,4000.0,15.0,6.0,1.0,0.0,17694.0
10:27:28.161,1470.0,160.0,-2.6,0.5,1.0,260.0,650.0,900.0,0.0,0.0,240.0,78.0,15.0,-1.0,-0.5,-0.5,132.0,0.0,1.0,700.0,52.0,28.0,1.0,0.0,4619.0
10:27:31.983,1170.0,280.0,-0.3,0.5,1.0,210.0,650.0,1050.0,0.0,0.0,240.0,55.0,68.0,-1.0,-0.5,-0.5,107.0,0.0,1.0,400.0,92.0,35.0,1.0,0.0,4838.0
10:27:36.899,720.0,30.0,-4.2,0.5,1.0,510.0,1900.0,900.0,0.0,0.0,100.0,68.0,4.0,-1.0,-0.5,-0.5,96.0,0.0,1.0,700.0,35.0,18.0,1.0,0.0,5992.0
10:27:41.241,420.0,260.0,-4.4,0.5,1.0,110.0,1550.0,1100.0,0.0,0.0,510.0,21.0,10.0,-1.0,-0.5,-0.5,226.0,0.0,1.0,1100.0,38.0,13.0,1.0,0.0,13072.0
10:27:46.156,270.0,50.0,-4.7,0.5,1.0,510.0,1050.0,950.0,0.0,0.0,440.0,82.0,47.0,-1.0,-0.5,-0.5,204.0,0.0,1.0,3500.0,8.0,2.0,1.0,0.0,17576.0
10:27:50.209,970.0,420.0,-3.1,0.5,1.0,860.0,450.0,1850.0,0.0,0.0,10.0,28.0,21.0,-1.0,-0.5,-0.5,47.0,0.0,1.0,2600.0,31.0,89.0,1.0,0.0,4082.0
10:27:54.055,670.0,110.0,-2.8,0.5,1.0,360.0,650.0,2000.0,0.0,0.0,40.0,50.0,10.0,-1.0,-0.5,-0.5,235.0,0.0,1.0,1600.0,15.0,37.0,1.0,0.0,4915.0
10:27:57.991,1670.0,140.0,-2.8,0.5,1.0,510.0,750.0,1400.0,0.0,0.0,520.0,86.0,3.0,-1.0,-0.5,-0.5,115.0,0.0,1.0,900.0,75.0,25.0,1.0,0.0,1696.0
10:28:02.933,970.0,80.0,-1.5,0.5,1.0,1010.0,350.0,950.0,0.0,0.0,250.0,19.0,82.0,-1.0,-0.5,-0.5,96.0,0.0,1.0,2600.0,31.0,25.0,1.0,0.0,7085.0
10:28:07.329,1470.0,120.0,-4.4,0.5,1.0,260.0,450.0,1050.0,0.0,0.0,180.0,24.0,73.0,-1.0,-0.5,-0.5,132.0,0.0,1.0,600.0,11.0,47.0,1.0,0.0,22750.0
10:28:12.634,770.0,370.0,-3.1,0.5,1.0,810.0,200.0,900.0,0.0,0.0,20.0,24.0,69.0,-1.0,-0.5,-0.5,147.0,0.0,1.0,4100.0,21.0,47.0,1.0,0.0,8766.0
10:28:16.946,220.0,90.0,-1.9,0.5,1.0,660.0,1250.0,950.0,0.0,0.0,320.0,29.0,11.0,-1.0,-0.5,-0.5,91.0,0.0,1.0,1000.0,31.0,69.0,1.0,0.0,754.0
10:28:21.307,770.0,430.0,-3.2,0.5,1.0,60.0,200.0,1650.0,0.0,0.0,10.0,89.0,93.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,4300.0,10.0,94.0,1.0,0.0,11311.0
10:28:26.233,1470.0,140.0,-4.6,0.5,1.0,1010.0,350.0,1250.0,0.0,0.0,40.0,78.0,35.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,1200.0,42.0,82.0,1.0,0.0,4989.0
10:28:30.188,1420.0,70.0,-4.7,0.5,1.0,410.0,900.0,2000.0,0.0,0.0,130.0,10.0,73.0,-1.0,-0.5,-0.5,87.0,0.0,1.0,900.0,82.0,25.0,1.0,0.0,9006.0
10:28:34.092,770.0,200.0,-3.1,0.5,1.0,110.0,650.0,1400.0,0.0,0.0,750.0,24.0,3.0,-1.0,-0.5,-0.5,107.0,0.0,1.0,2900.0,62.0,6.0,1.0,0.0,745.0
10:28:37.966,1220.0,50.0,-4.4,0.5,1.0,660.0,950.0,1950.0,0.0,0.0,60.0,71.0,16.0,-1.0,-0.5,-0.5,112.0,0.0,1.0,2100.0,8.0,71.0,1.0,0.0,3162.0
10:28:42.802,870.0,50.0,-0.9,0.5,1.0,260.0,450.0,1150.0,0.0,0.0,60.0,13.0,8.0,-1.0,-0.5,-0.5,43.0,0.0,1.0,1900.0,47.0,55.0,1.0,0.0,2159.0
10:28:47.245,1020.0,360.0,-2.4,0.5,1.0,60.0,450.0,1800.0,0.0,0.0,980.0,6.0,4.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,1000.0,8.0,25.0,1.0,0.0,14560.0
