,A.LAND1
21:35:41.594,-1.0
21:35:41.795,-1.0
21:35:41.996,-1.0
21:35:42.197,-1.0
21:35:42.398,-1.0
21:35:42.599,-1.0
21:35:42.799,-1.0
21:35:43.000,-1.0
21:35:43.203,-1.0
21:35:43.405,-1.0
21:35:43.606,-1.0
21:35:43.807,-1.0
21:35:44.008,-1.0
21:35:44.209,-1.0
21:35:44.409,-1.0
21:35:44.610,-1.0
21:35:44.811,-1.0
21:35:45.013,-1.0
21:35:45.214,-1.0
21:35:45.416,-1.0
21:35:45.617,-1.0
21:35:45.818,-1.0
21:35:46.019,-1.0
21:35:46.221,-1.0
21:35:46.422,-1.0
21:35:46.622,-1.0
21:35:46.823,-1.0
21:35:47.024,-1.0
21:35:47.226,-1.0
21:35:47.427,-1.0
21:35:47.627,-1.0
21:35:47.828,-1.0
21:35:48.029,-1.0
21:35:48.230,-1.0
21:35:48.430,-1.0
21:35:48.631,-1.0
21:35:48.832,-1.0
21:35:49.033,-1.0
21:35:49.234,-1.0
21:35:49.435,-1.0
21:35:49.636,-1.0
21:35:49.838,-1.0
21:35:50.039,-1.0
21:35:50.240,-1.0
21:35:50.441,-1.0
21:35:50.642,-1.0
21:35:50.844,-1.0
21:35:51.045,-1.0
21:35:51.245,-1.0
21:35:51.446,-1.0
21:35:51.647,-1.0
21:35:51.848,-1.0
21:35:52.049,-1.0
21:35:52.250,-1.0
21:35:52.451,-1.0
21:35:52.652,-1.0
21:35:52.854,-1.0
21:35:53.055,-1.0
21:35:53.257,-1.0
21:35:53.459,-1.0
21:35:53.660,-1.0
21:35:53.861,-1.0
21:35:54.062,-1.0
21:35:54.263,-1.0
21:35:54.464,-1.0
21:35:54.664,-1.0
21:35:54.865,-1.0
21:35:55.066,-1.0
21:35:55.267,-1.0
21:35:55.468,-1.0
21:35:55.668,-1.0
21:35:55.869,-1.0
21:35:56.070,-1.0
21:35:56.271,-1.0
21:35:56.472,-1.0
21:35:56.673,-1.0
21:35:56.874,-1.0
21:35:57.074,-1.0
21:35:57.275,-1.0
21:35:57.476,-1.0
21:35:57.677,-1.0
21:35:57.877,-1.0
21:35:58.078,-1.0
21:35:58.279,-1.0
21:35:58.480,-1.0
21:35:58.681,-1.0
21:35:58.882,-1.0
21:35:59.084,-1.0
21:35:59.286,-1.0
21:35:59.488,-1.0
21:35:59.689,-1.0
21:35:59.890,-1.0
21:36:00.091,-1.0
21:36:00.291,-1.0
21:36:00.492,-1.0
21:36:00.693,-1.0
21:36:00.894,-1.0
21:36:01.095,-1.0
21:36:01.296,-1.0
21:36:01.496,-1.0
21:36:01.699,-1.0
21:36:01.899,-1.0
21:36:02.100,-1.0
21:36:02.301,-1.0
21:36:02.502,-1.0
21:36:02.703,-1.0
21:36:02.904,-1.0
21:36:03.105,-1.0
21:36:03.306,-1.0
21:36:03.507,-1.0
21:36:03.708,-1.0
21:36:03.909,-1.0
21:36:04.110,-1.0
21:36:04.310,-1.0
21:36:04.511,-1.0
21:36:04.712,-1.0
21:36:04.913,-1.0
21:36:05.114,-1.0
21:36:05.316,-1.0
21:36:05.517,-1.0
21:36:05.718,-1.0
21:36:05.919,-1.0
21:36:06.120,-1.0
21:36:06.320,-1.0
21:36:06.521,-1.0
21:36:06.722,-1.0
21:36:06.923,-1.0
21:36:07.124,-1.0
21:36:07.325,-1.0
21:36:07.526,-1.0
21:36:07.728,-1.0
21:36:07.928,-1.0
21:36:08.129,-1.0
21:36:08.330,-1.0
21:36:08.531,-1.0
21:36:08.732,-1.0
21:36:08.933,-1.0
21:36:09.134,-1.0
21:36:09.335,-1.0
21:36:09.536,-1.0
21:36:09.738,-1.0
21:36:09.938,-1.0
21:36:10.139,-1.0
21:36:10.340,-1.0
21:36:10.541,-1.0
21:36:10.742,-1.0
21:36:10.942,-1.0
21:36:11.143,-1.0
21:36:11.344,-1.0
21:36:11.545,-1.0
21:36:11.746,-1.0
21:36:11.947,-1.0
21:36:12.148,-1.0
21:36:12.349,-1.0
21:36:12.550,-1.0
21:36:12.751,-1.0
21:36:12.952,-1.0
21:36:13.154,-1.0
21:36:13.356,-1.0
21:36:13.557,-1.0
21:36:13.758,-1.0
21:36:13.958,-1.0
21:36:14.159,-1.0
21:36:14.360,-1.0
21:36:14.561,-1.0
21:36:14.762,-1.0
21:36:14.963,-1.0
21:36:15.165,-1.0
21:36:15.366,-1.0
21:36:15.567,-1.0
21:36:15.768,-1.0
21:36:15.969,-1.0
21:36:16.170,-1.0
21:36:16.370,-1.0
21:36:16.571,-1.0
21:36:16.772,-1.0
21:36:16.973,-1.0
21:36:17.175,-1.0
21:36:17.377,-1.0
21:36:17.578,-1.0
