time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
16:20:36.278,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:36.479,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:36.682,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:36.885,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:37.087,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:37.288,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:37.489,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:37.690,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:37.900,STABILIZE,-35.3632621,149.1652374,583910,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,0,0,3
16:20:38.102,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,1,-1000,0,0,0,-2,2,1
16:20:38.303,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:38.507,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:38.709,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:38.910,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:39.112,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:39.313,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:39.516,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:39.717,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:39.918,STABILIZE,-35.3632622,149.1652375,583930,0,1.60017007146962e-05,0.0013998269569128752,0.026599761098623276,0.0002946855966001749,0.00020145333837717772,0.0023544402793049812,0,5,-994,9,0,0,-2,1,1
16:20:40.122,STABILIZE,-35.3632622,149.1652375,583930,0,-0.0005207129870541394,0.0011777144391089678,0.024285493418574333,0.00024980359012261033,0.00016963385860435665,0.0020951193291693926,0,5,-994,9,0,0,-1,1,0
16:20:40.338,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:40.540,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:40.743,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:40.945,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:41.152,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:41.358,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:41.561,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:41.764,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:41.966,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:42.172,STABILIZE,-35.3632622,149.1652375,583940,0,-0.0007764273905195296,0.0010456551099196076,0.023872461169958115,0.00017125706654042006,0.0002570446231402457,0.0019489937694743276,0,2,-1000,0,0,1,-1,1,0
16:20:42.376,STABILIZE,-35.3632622,149.1652375,583950,0,-0.0008416206110268831,0.0009490753291174769,0.023273037746548653,0.00022122601512819529,0.00023061528918333352,0.001957311760634184,0,1,-1000,0,0,0,-1,0,-1
16:20:42.581,STABILIZE,-35.3632622,149.1652375,583950,0,-0.0008416206110268831,0.0009490753291174769,0.023273037746548653,0.00022122601512819529,0.00023061528918333352,0.001957311760634184,0,1,-1000,0,0,0,-1,0,-1
