,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:48:10.268,19526.0,0.0,0.0,0.4,0.4,120.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,6.4,2.4,28.0,2.5,3.0
12:48:14.397,1918.0,0.0,0.0,0.2,1.3,780.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,2.7,1.6,343.0,3.0,4.0
12:48:18.427,3845.0,0.0,0.0,0.4,1.2,930.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.8,2.4,726.0,2.5,3.0
12:48:22.527,11851.0,0.0,0.0,0.2,0.9,900.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,3.5,6.1,922.0,3.0,4.5
12:48:26.534,16946.0,0.0,0.0,0.3,0.2,110.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,3.5,5.6,461.0,4.5,2.5
12:48:30.597,97.0,0.0,0.0,0.4,1.7,60.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,8.1,4.7,9.0,5.0,5.0
12:48:34.777,28869.0,0.0,0.0,0.5,0.9,920.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,2.7,8.0,179.0,3.0,4.5
12:48:39.232,1219.0,0.0,0.0,0.5,0.5,310.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,5.1,1.5,561.0,5.0,5.5
12:48:44.380,14379.0,0.0,0.0,0.3,1.4,110.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.3,5.1,343.0,4.0,3.5
12:48:48.442,2931.0,0.0,0.0,0.2,0.4,700.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.6,6.3,95.0,4.5,2.5
12:48:52.540,5020.0,0.0,0.0,0.7,1.5,590.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1.1,3.8,504.0,4.5,3.0
12:48:56.601,13424.0,0.0,0.0,0.2,1.3,160.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.1,2.4,82.0,5.0,5.0
12:49:00.610,2928.0,0.0,0.0,0.3,0.2,240.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,3.5,3.8,406.0,3.5,3.0
12:49:05.038,13554.0,0.0,0.0,0.5,1.3,60.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,8.2,3.5,71.0,2.5,4.0
12:49:09.488,4665.0,0.0,0.0,0.4,0.2,280.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,4.0,8.7,883.0,2.5,5.0
12:49:14.109,16473.0,0.0,0.0,0.7,0.9,350.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.7,3.2,152.0,2.5,3.5
12:49:19.234,5236.0,0.0,0.0,0.2,1.2,60.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2.7,4.7,137.0,3.5,4.0
12:49:23.556,3975.0,0.0,0.0,0.4,0.7,570.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,5.1,6.4,105.0,4.0,3.0
12:49:28.212,7612.0,0.0,0.0,0.5,0.5,290.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,5.3,5.7,98.0,3.0,2.5
12:49:33.572,4607.0,0.0,0.0,0.3,0.3,20.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,3.2,17.0,3.0,2.5
12:49:38.242,5515.0,0.0,0.0,0.5,0.7,80.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,4.9,4.4,278.0,2.5,4.0
12:49:43.902,695.0,0.0,0.0,0.9,0.2,470.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.3,2.9,590.0,3.5,2.5
12:49:48.477,18330.0,0.0,0.0,0.2,0.9,290.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,6.3,6.2,584.0,3.5,4.0
12:49:53.973,4878.0,0.0,0.0,0.4,1.4,880.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.1,4.7,274.0,2.5,2.5
12:49:58.605,19614.0,0.0,0.0,0.4,0.3,1000.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.8,0.8,79.0,2.5,2.5
12:50:03.159,20650.0,0.0,0.0,0.7,0.7,190.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,1.0,6.2,53.0,2.5,4.0
12:50:07.182,10619.0,0.0,0.0,0.5,0.7,990.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,2.4,2.5,857.0,2.5,2.5
12:50:11.205,3800.0,0.0,0.0,0.4,0.5,160.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,6.1,8.4,918.0,2.5,4.5
12:50:15.213,2297.0,0.0,0.0,0.3,0.5,10.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,4.9,0.6,902.0,4.0,4.5
12:50:19.253,16966.0,0.0,0.0,0.5,0.9,190.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1,4.5,457.0,4.0,6.0
12:50:23.426,15843.0,0.0,0.0,0.2,0.2,390.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,4.8,3.2,95.0,2.5,2.5
12:50:27.449,17953.0,0.0,0.0,0.7,1.1,80.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,5.1,1.2,681.0,5.0,4.5
12:50:31.540,7829.0,0.0,0.0,0.3,0.9,810.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,7.6,4.2,362.0,2.5,3.5
