time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
12:48:08,1500.0,0.0,1.0,-1000.0,1.0,0.0,0.0,AUTO,-0.0013591021997854114,0.000995586859062314,0.020336146466434002,0.000244688184466213,0.00017767481040209532,0.0015405924641527236,-35.3632622,149.1652375,4.0,-1.0,1.0,2.0
12:48:10,1500.0,0.0,1.5,-1000.0,1.0,0.5,0.5,AUTO,-0.0010570981539785862,0.0012503659818321466,0.020198732614517212,0.00033842219272628427,0.0002469639584887773,0.0013457265449687839,-35.3632621,149.1652375,3.5,0.0,0.0,1.0
12:48:12,1500.0,0.0,0.0,-1093.0,9.5,-5.5,1.5,AUTO,0.0016568155733693857,0.0004625923465937376,0.020053956657648087,0.008722377708181739,-0.006735703442245722,0.0023261633468791842,-35.3632621,149.1652375,32.0,0.0,0.0,-17.0
12:48:14,1500.0,0.0,-3.0,-1001.5,41.5,-9.0,2.5,AUTO,0.04774557612836361,-0.005882106721401215,0.019654281437397003,0.04146206006407738,-0.010123479180037975,0.0033029282931238413,-35.36326185,149.1652383,2329.5,4.0,23.5,-148.0
12:48:16,1500.0,4.0,-1.5,-999.5,-52.5,-96.5,48.0,AUTO,-0.061386462301015854,-0.004394001327455044,-0.09308980777859688,-0.053845422342419624,-0.0976446345448494,0.04877147078514099,-35.3632613,149.1652463,5398.0,-11.5,5.5,-149.0
12:48:18,1500.0,-9.0,10.0,-1003.0,58.0,25.0,-0.5,AUTO,0.023358134552836418,-0.0033852361084427685,-0.07360787317156792,0.05782433785498142,0.02474994771182537,0.0001262994483113289,-35.3632612,149.16523725,8497.5,9.0,-51.0,-152.5
12:48:20,1500.0,7.0,-1.5,-1003.5,-42.5,-31.0,12.0,AUTO,-0.003238674718886614,-0.0034605988184921443,-0.09727408364415169,-0.04363099858164787,-0.03240370191633701,0.012807336170226336,-35.3632622,149.16523555,11755.5,-17.5,26.5,-149.5
12:48:22,1500.0,-2.5,0.0,-1000.0,18.5,14.0,-29.0,AUTO,-0.0023910539312055334,-0.00408081104978919,-0.13472353667020798,0.018180789425969124,0.013869722373783588,-0.029108538292348385,-35.3632628,149.16523695,14881.0,7.0,-7.5,-153.0
12:48:24,1500.0,-0.5,0.0,-1000.0,-1.5,0.5,-12.0,AUTO,0.009363961406052113,0.008561490569263697,-0.1739799901843071,-0.002497954643331468,3.892005770467222e-05,-0.012349890545010567,-35.363261550000004,149.1652355,17998.5,0.0,2.0,-153.0
12:48:26,1500.0,1.0,0.0,-1000.0,-1.5,0.0,-18.0,AUTO,0.0014947245363146067,0.0035573270870372653,-0.2008458822965622,-0.0027903937734663486,-1.984558184631169e-05,-0.018222201615571976,-35.363261550000004,149.16523615,21118.0,-3.0,6.0,-153.0
12:48:28,1500.0,0.0,0.0,-1000.0,2.5,0.5,-20.0,AUTO,0.0014657953288406134,0.0025329458294436336,-0.23958030343055725,0.0023983085993677378,0.00033579705632291734,-0.019949080422520638,-35.3632617,149.1652367,24247.5,-2.5,2.0,-153.0
12:48:30,1500.0,0.0,0.5,-999.5,3.5,-2.5,24.0,AUTO,0.011258737649768591,0.002452898770570755,-0.23187484592199326,0.0021196315065026283,-0.004121597157791257,0.02506539411842823,-35.36326215,149.1652365,27364.0,-4.5,2.0,-153.0
12:48:32,1500.0,0.0,-1.0,-1000.5,-1.0,1.0,18.0,AUTO,-0.0005763062072219327,0.0016040053451433778,-0.18877625465393066,-0.0020242405589669943,0.0008033329504542053,0.018430025316774845,-35.3632623,149.1652376,30470.0,0.0,6.5,-153.0
12:48:34,1500.0,0.0,0.0,-999.5,3.0,1.5,13.5,AUTO,0.0003034753863175865,0.0015015766257420182,-0.15653107315301895,0.0021101393504068255,0.0009500191663391888,0.013982956297695637,-35.3632623,149.165238,33584.0,0.0,0.0,-153.0
12:48:36,1500.0,0.0,0.0,-1000.0,1.5,1.5,9.0,AUTO,0.0011794837191700935,0.0014138907426968217,-0.13277281820774078,0.0006013028614688665,0.000665063998894766,0.00973751163110137,-35.3632622,149.16523784999998,36691.5,0.0,0.0,-153.0
12:48:38,1500.0,0.0,0.0,-1000.0,0.5,0.5,8.5,AUTO,0.002080761711113155,0.0013824711204506457,-0.11475895717740059,-0.0007353902910836041,8.592454832978547e-05,0.008918215055018663,-35.3632621,149.1652375,39802.5,-0.5,0.0,-153.0
12:48:40,1500.0,0.0,0.0,-999.5,0.0,1.0,7.0,AUTO,0.0015133870765566826,0.0014825670514255762,-0.10076407715678215,-0.001365533797070384,-0.00010426135850138962,0.007220011204481125,-35.363262,149.1652374,42914.5,-1.0,1.0,-153.0
12:48:42,1500.0,0.0,0.0,-1000.0,1.0,2.0,4.5,AUTO,0.0014966439921408892,0.0011833494063466787,-0.0890045277774334,-4.015507875010371e-05,0.0008317731553688645,0.005289110355079174,-35.363262,149.1652373,46021.0,-1.0,1.0,-153.0
12:48:44,1500.0,3.5,9.5,-954.0,90.0,-92.0,54.5,AUTO,0.004749891813844442,-0.03660216648131609,0.30394478142261505,0.08944777399301529,-0.0931969378143549,0.05422473885118961,-35.36326405,149.1652342,48759.5,-23.5,-34.0,-92.5
12:48:46,1500.0,-2.0,14.0,-987.5,402.0,30.5,-28.0,AUTO,0.020511203445494175,0.0003653118619695306,0.2541861832141876,0.3998996317386627,0.029882200062274933,-0.02911949809640646,-35.36326295,149.1652346,49951.5,19.5,31.5,-32.0
12:48:48,1500.0,1.5,-33.5,-1005.5,-387.5,-23.0,-10.0,AUTO,-0.010821149684488773,0.035460103303194046,0.20062541216611862,-0.387298583984375,-0.02460629679262638,-0.01116224192082882,-35.36326115,149.1652383,50079.0,-14.0,-3.5,14.0
12:48:50,1500.0,12.0,19.0,-1001.5,-190.5,52.5,-762.0,AUTO,-0.020756015554070473,0.07609099894762039,-0.05066581070423126,-0.1934766322374344,0.05165414046496153,-0.7626788318157196,-35.36326845,149.1652353,49961.5,-82.0,-5.0,-1.0
12:48:52,1500.0,-47.5,26.5,-1010.5,-221.0,6.0,-711.0,AUTO,-0.12483486533164978,-0.05230562575161457,-1.6079337000846863,-0.22271673753857613,0.004406195133924484,-0.7119167447090149,-35.36329755,149.16522989999999,49946.5,-255.0,-27.5,-2.0
12:48:54,1500.0,-71.5,-56.5,-1002.5,-259.0,30.5,-134.0,AUTO,0.04601429961621761,-0.1440322920680046,-2.925552248954773,-0.2611526846885681,0.0298106933478266,-0.1354917084099725,-35.36335615,149.16521925,49958.5,-386.0,-63.0,0.0
12:48:56,1500.0,-86.0,-51.0,-992.5,-79.0,15.0,-20.0,AUTO,0.04932750575244427,-0.07840539515018463,-2.88537335395813,-0.08167684078216553,0.01361317653208971,-0.0209670047624968,-35.363431250000005,149.16520305,50010.0,-426.5,-81.0,-2.5
