,A.LOITER1
16:33:15.497,-1.0
16:33:15.715,-1.0
16:33:15.921,-1.0
16:33:16.126,-1.0
16:33:16.331,-1.0
16:33:16.534,-1.0
16:33:16.739,-1.0
16:33:16.941,-1.0
16:33:17.145,-1.0
16:33:17.348,-1.0
16:33:17.551,-1.0
16:33:17.757,-1.0
16:33:17.960,-1.0
16:33:18.167,-1.0
16:33:18.392,-1.0
16:33:18.598,-1.0
16:33:18.801,-1.0
16:33:19.006,-1.0
16:33:19.211,-1.0
16:33:19.413,-1.0
16:33:19.625,-1.0
16:33:19.837,-1.0
16:33:20.043,-1.0
16:33:20.245,-1.0
16:33:20.453,-1.0
16:33:20.658,-1.0
16:33:20.861,-1.0
16:33:21.070,-1.0
16:33:21.271,-1.0
16:33:21.473,-1.0
16:33:21.694,-1.0
16:33:21.896,-1.0
16:33:22.102,-1.0
16:33:22.306,-1.0
16:33:22.511,-1.0
16:33:22.713,-1.0
16:33:22.917,-1.0
16:33:23.119,-1.0
16:33:23.321,-1.0
16:33:23.523,-1.0
16:33:23.729,-1.0
16:33:23.932,-1.0
16:33:24.134,-1.0
16:33:24.338,-1.0
16:33:24.546,-1.0
16:33:24.748,-1.0
16:33:24.957,-1.0
16:33:25.161,-1.0
16:33:25.363,-1.0
16:33:25.567,-1.0
16:33:25.774,-1.0
16:33:25.979,-1.0
16:33:26.184,-1.0
16:33:26.387,-1.0
16:33:26.591,-1.0
16:33:26.797,-1.0
16:33:27.002,-1.0
16:33:27.206,-1.0
16:33:27.410,-1.0
16:33:27.612,-1.0
16:33:27.817,-1.0
16:33:28.021,-1.0
16:33:28.225,-1.0
16:33:28.428,-1.0
16:33:28.630,-1.0
16:33:28.833,-1.0
16:33:29.037,-1.0
16:33:29.241,-1.0
16:33:29.443,-1.0
16:33:29.656,-1.0
16:33:29.860,-1.0
16:33:30.064,-1.0
16:33:30.266,-1.0
16:33:30.468,-1.0
16:33:30.673,-1.0
16:33:30.877,-1.0
16:33:31.079,-1.0
16:33:31.281,-1.0
16:33:31.483,-1.0
16:33:31.691,-1.0
16:33:31.893,-1.0
16:33:32.095,-1.0
16:33:32.297,-1.0
16:33:32.500,-1.0
16:33:32.702,-1.0
16:33:32.906,-1.0
16:33:33.108,-1.0
16:33:33.311,-1.0
16:33:33.513,-1.0
16:33:33.718,-1.0
16:33:33.922,-1.0
16:33:34.127,-1.0
16:33:34.330,-1.0
16:33:34.534,-1.0
16:33:34.738,-1.0
16:33:34.945,-1.0
16:33:35.151,-1.0
16:33:35.353,-1.0
16:33:35.555,-1.0
16:33:35.759,-1.0
16:33:35.961,-1.0
16:33:36.168,-1.0
16:33:36.370,-1.0
16:33:36.575,-1.0
16:33:38.076,-1.0
16:33:38.278,-1.0
16:33:38.481,-1.0
16:33:38.683,-1.0
16:33:38.886,-1.0
16:33:39.090,-1.0
16:33:39.292,-1.0
16:33:39.502,-1.0
16:33:39.707,-1.0
16:33:39.911,-1.0
16:33:40.114,-1.0
16:33:40.319,-1.0
16:33:40.521,-1.0
16:33:40.724,-1.0
16:33:40.928,-1.0
16:33:41.131,-1.0
16:33:41.336,-1.0
16:33:41.542,-1.0
16:33:41.744,-1.0
16:33:41.948,-1.0
16:33:42.152,-1.0
16:33:42.355,-1.0
16:33:42.557,-1.0
16:33:42.759,-1.0
16:33:42.961,-1.0
16:33:43.166,-1.0
16:33:43.369,-1.0
16:33:43.570,-1.0
16:33:43.775,-1.0
16:33:43.980,-1.0
16:33:44.183,-1.0
16:33:44.385,-1.0
16:33:44.588,-1.0
16:33:44.790,-1.0
16:33:44.993,-1.0
16:33:45.195,-1.0
16:33:45.398,-1.0
16:33:45.602,-1.0
16:33:45.807,-1.0
16:33:46.011,-1.0
16:33:46.213,-1.0
16:33:46.419,-1.0
16:33:46.623,-1.0
16:33:46.825,-1.0
16:33:47.029,-1.0
16:33:47.232,-1.0
16:33:47.435,-1.0
16:33:47.637,-1.0
16:33:47.842,-1.0
16:33:48.046,-1.0
16:33:48.250,-1.0
16:33:48.452,-1.0
16:33:48.654,-1.0
16:33:48.857,-1.0
16:33:49.062,-1.0
16:33:49.265,-1.0
16:33:49.470,-1.0
16:33:49.673,-1.0
16:33:49.876,-1.0
16:33:50.080,-1.0
16:33:50.285,-1.0
16:33:50.487,-1.0
16:33:50.689,-1.0
16:33:50.892,-1.0
16:33:51.093,-1.0
16:33:51.296,-1.0
16:33:51.499,-1.0
16:33:51.704,-1.0
16:33:51.908,-1.0
16:33:52.110,-1.0
16:33:52.314,-1.0
16:33:52.518,-1.0
16:33:52.722,-1.0
16:33:52.924,-1.0
16:33:53.127,-1.0
16:33:53.333,-1.0
16:33:53.535,-1.0
16:33:53.738,-1.0
16:33:53.940,-1.0
16:33:54.143,-1.0
16:33:54.346,-1.0
16:33:54.548,-1.0
16:33:54.752,-1.0
16:33:54.953,-1.0
16:33:55.156,-1.0
16:33:55.358,-1.0
16:33:55.560,-1.0
16:33:55.765,-1.0
16:33:55.967,-1.0
16:33:56.171,-1.0
16:33:56.374,-1.0
16:33:56.576,-1.0
16:33:56.779,-1.0
16:33:56.981,-1.0
16:33:57.185,-1.0
16:33:57.390,-1.0
16:33:57.596,-1.0
16:33:57.798,-1.0
16:33:58.001,-1.0
16:33:58.207,-1.0
16:33:58.408,-1.0
16:33:58.612,-1.0
16:33:58.814,-1.0
16:33:59.020,-1.0
16:33:59.223,-1.0
16:33:59.428,-1.0
16:33:59.631,-1.0
16:33:59.838,-1.0
16:34:00.041,-1.0
16:34:00.244,-1.0
16:34:00.446,-1.0
16:34:00.649,-1.0
16:34:00.851,-1.0
16:34:01.055,-1.0
16:34:01.259,-1.0
16:34:01.463,-1.0
16:34:01.668,-1.0
16:34:01.873,-1.0
16:34:02.076,-1.0
16:34:02.280,-1.0
16:34:02.483,-1.0
16:34:02.691,-1.0
16:34:02.894,-1.0
16:34:03.096,-1.0
16:34:03.300,-1.0
16:34:03.503,-1.0
16:34:03.705,-1.0
16:34:03.910,-1.0
16:34:04.113,-1.0
16:34:04.317,-1.0
16:34:04.522,-1.0
16:34:04.724,-1.0
16:34:04.927,-1.0
16:34:05.131,-1.0
16:34:05.336,-1.0
16:34:05.542,-1.0
16:34:05.745,-1.0
16:34:05.948,-1.0
16:34:06.151,-1.0
16:34:06.353,-1.0
16:34:06.556,-1.0
16:34:06.759,-1.0
16:34:06.962,-1.0
16:34:07.167,-1.0
16:34:07.370,-1.0
16:34:07.573,-1.0
16:34:07.777,-1.0
16:34:07.983,-1.0
16:34:08.187,-1.0
16:34:08.392,-1.0
16:34:08.593,-1.0
16:34:08.796,-1.0
16:34:09.005,-1.0
16:34:09.208,-1.0
16:34:09.410,-1.0
16:34:09.613,-1.0
16:34:09.817,-1.0
16:34:10.022,-1.0
16:34:11.556,-1.0
16:34:11.763,-1.0
16:34:11.969,-1.0
16:34:12.171,-1.0
16:34:12.383,-1.0
16:34:12.586,-1.0
16:34:12.793,-1.0
16:34:12.995,-1.0
16:34:13.198,-1.0
16:34:13.402,-1.0
16:34:13.604,-1.0
16:34:13.808,-1.0
16:34:14.010,-1.0
16:34:14.212,-1.0
16:34:14.415,-1.0
16:34:14.618,-1.0
16:34:14.820,-1.0
16:34:15.027,-1.0
16:34:15.230,-1.0
16:34:15.433,-1.0
16:34:15.635,-1.0
16:34:15.837,-1.0
16:34:16.040,-1.0
16:34:16.242,-1.0
16:34:16.447,-1.0
16:34:16.652,-1.0
16:34:16.854,-1.0
16:34:17.056,-1.0
16:34:17.261,-1.0
16:34:17.464,-1.0
16:34:17.666,-1.0
16:34:17.869,-1.0
16:34:18.072,-1.0
16:34:18.274,-1.0
16:34:18.482,-1.0
16:34:18.685,-1.0
16:34:18.888,-1.0
