15:58:23.138 : Generated Params : [0.0, 0.0, 1.0, 25.0, -0.5, 450.0, -1.0, -0.5, -123.0, 38.0, 68.0, 1300.0, 74.0, 0.0, 42.0, 8.0, 7.0, 0.53, 3.0, 4.0, 0.03, 0.0, 1.0, -111.0, -151.0]
15:58:27.162 : Generated Params : [0.0, 0.0, 1.0, 120.0, -0.5, 190.0, -1.0, -0.5, -153.0, 25.0, 53.0, 3300.0, 141.0, 0.0, 58.0, 65.0, 4.0, 0.235, 3.0, 3.0, 0.04, 0.02, 1.0, -153.0, 3.0]
15:58:31.073 : Generated Params : [0.0, 0.0, 1.0, 93.0, -0.5, 390.0, -1.0, -0.5, -150.0, 44.0, 67.0, 2200.0, 116.0, 0.0, 19.0, 11.0, 9.0, 0.335, 3.0, 8.0, 0.03, 0.01, 1.0, -47.0, -178.0]
15:58:35.022 : Generated Params : [0.0, 0.0, 1.0, -75.0, -0.5, 610.0, -1.0, -0.5, -91.0, 13.0, 8.0, 4000.0, 147.0, 0.0, 73.0, 18.0, 3.0, 0.345, 3.0, 10.0, 0.12, 0.01, 1.0, -11.0, -91.0]
15:58:38.954 : Generated Params : [0.0, 0.0, 1.0, -133.0, -0.5, 320.0, -1.0, -0.5, -63.0, 32.0, 52.0, 1500.0, 36.0, 0.0, 64.0, 57.0, 8.0, 0.39, 3.0, 3.0, 0.07, 0.02, 1.0, -164.0, -175.0]
15:58:43.655 : Generated Params : [0.0, 0.0, 1.0, 154.0, -0.5, 340.0, -1.0, -0.5, -123.0, 19.0, 6.0, 3900.0, 103.0, 0.0, 3.0, 24.0, 4.0, 0.425, 3.0, 5.0, 0.04, 0.01, 1.0, -135.0, 162.0]
15:58:48.092 : Generated Params : [0.0, 0.0, 1.0, -129.0, -0.5, 210.0, -1.0, -0.5, -157.0, 3.0, 3.0, 4100.0, 221.0, 0.0, 56.0, 70.0, 9.0, 0.335, 3.0, 5.0, 0.1, 0.01, 1.0, -137.0, -105.0]
15:58:52.966 : Generated Params : [0.0, 0.0, 1.0, -95.0, -0.5, 310.0, -1.0, -0.5, -143.0, 31.0, 50.0, 2800.0, 34.0, 0.0, 64.0, 56.0, 8.0, 0.375, 3.0, 5.0, 0.03, 0.01, 1.0, 43.0, -105.0]
15:58:58.009 : Generated Params : [0.0, 0.0, 1.0, -135.0, -0.5, 370.0, -1.0, -0.5, 154.0, 65.0, 99.0, 3400.0, 61.0, 0.0, 31.0, 25.0, 4.0, 0.225, 3.0, 4.0, 0.18, 0.0, 1.0, -71.0, -101.0]
15:59:02.943 : Generated Params : [0.0, 0.0, 1.0, -117.0, -0.5, 370.0, -1.0, -0.5, -55.0, 12.0, 47.0, 1900.0, 154.0, 0.0, 22.0, 75.0, 6.0, 0.53, 3.0, 3.0, 0.06, 0.01, 1.0, -95.0, 41.0]
15:59:07.342 : Generated Params : [0.0, 0.0, 1.0, 130.0, -0.5, 80.0, -1.0, -0.5, -18.0, 48.0, 51.0, 2600.0, 154.0, 0.0, 70.0, 75.0, 4.0, 0.545, 3.0, 4.0, 0.03, 0.02, 1.0, -141.0, -91.0]
15:59:11.291 : Generated Params : [0.0, 0.0, 1.0, -135.0, -0.5, 120.0, -1.0, -0.5, -34.0, 42.0, 71.0, 1100.0, 119.0, 0.0, 94.0, 61.0, 6.0, 0.295, 3.0, 7.0, 0.04, 0.0, 1.0, 70.0, -99.0]
15:59:15.207 : Generated Params : [0.0, 0.0, 1.0, -51.0, -0.5, 410.0, -1.0, -0.5, -19.0, 12.0, 18.0, 2600.0, 74.0, 0.0, 11.0, 32.0, 8.0, 0.205, 3.0, 9.0, 0.04, 0.0, 1.0, -166.0, 146.0]
15:59:19.106 : Generated Params : [0.0, 0.0, 1.0, 59.0, -0.5, 380.0, -1.0, -0.5, -151.0, 21.0, 98.0, 1100.0, 181.0, 0.0, 61.0, 4.0, 10.0, 0.205, 3.0, 4.0, 0.1, 0.01, 1.0, -56.0, -154.0]
15:59:23.151 : Generated Params : [0.0, 0.0, 1.0, 0.0, -0.5, 500.0, -1.0, -0.5, -121.0, 35.0, 13.0, 3200.0, 29.0, 0.0, 32.0, 8.0, 7.0, 0.225, 3.0, 6.0, 0.03, 0.01, 1.0, 135.0, -111.0]
15:59:27.232 : Generated Params : [0.0, 0.0, 1.0, -59.0, -0.5, 740.0, -1.0, -0.5, 131.0, 26.0, 15.0, 2200.0, 71.0, 0.0, 58.0, 8.0, 4.0, 0.585, 3.0, 6.0, 0.03, 0.01, 1.0, 56.0, -113.0]
15:59:27.908 : ------------------------------------------------------------
15:59:27.908 : Loop #3
16:00:54.036 : Generated Params : [0.0, 0.0, 1.0, 104.0, -0.5, 380.0, -1.0, -0.5, -82.0, 22.0, 69.0, 1200.0, 77.0, 0.0, 8.0, 6.0, 3.0, 0.45, 3.0, 3.0, 0.07, 0.01, 1.0, -158.0, -142.0]
16:00:57.992 : Generated Params : [0.0, 0.0, 1.0, -115.0, -0.5, 570.0, -1.0, -0.5, -9.0, 71.0, 3.0, 1200.0, 231.0, 0.0, 77.0, 39.0, 3.0, 0.545, 3.0, 8.0, 0.03, 0.01, 1.0, -34.0, -149.0]
16:01:02.841 : Generated Params : [0.0, 0.0, 1.0, -83.0, -0.5, 350.0, -1.0, -0.5, -157.0, 74.0, 24.0, 1300.0, 213.0, 0.0, 2.0, 53.0, 7.0, 0.565, 3.0, 4.0, 0.2, 0.01, 1.0, -35.0, -75.0]
16:01:07.254 : Generated Params : [0.0, 0.0, 1.0, -127.0, -0.5, 130.0, -1.0, -0.5, 62.0, 10.0, 67.0, 1800.0, 194.0, 0.0, 8.0, 82.0, 10.0, 0.445, 3.0, 5.0, 0.06, 0.0, 1.0, -133.0, -121.0]
16:01:12.277 : Generated Params : [0.0, 0.0, 1.0, -138.0, -0.5, 20.0, -1.0, -0.5, -27.0, 88.0, 19.0, 2500.0, 76.0, 0.0, 24.0, 45.0, 3.0, 0.305, 3.0, 3.0, 0.2, 0.01, 1.0, -155.0, -95.0]
16:01:17.519 : Generated Params : [0.0, 0.0, 1.0, 103.0, -0.5, 10.0, -1.0, -0.5, -35.0, 34.0, 10.0, 600.0, 108.0, 0.0, 22.0, 15.0, 6.0, 0.285, 3.0, 9.0, 0.04, 0.0, 1.0, -99.0, 32.0]
16:01:22.079 : Generated Params : [0.0, 0.0, 1.0, 123.0, -0.5, 770.0, -1.0, -0.5, -154.0, 12.0, 22.0, 2400.0, 171.0, 0.0, 53.0, 32.0, 3.0, 0.195, 3.0, 4.0, 0.12, 0.0, 1.0, -154.0, -91.0]
16:01:26.005 : Generated Params : [0.0, 0.0, 1.0, 109.0, -0.5, 390.0, -1.0, -0.5, -167.0, 25.0, 19.0, 1600.0, 184.0, 0.0, 11.0, 1.0, 4.0, 0.205, 3.0, 9.0, 0.04, 0.02, 1.0, -80.0, -125.0]
16:01:29.989 : Generated Params : [0.0, 0.0, 1.0, -43.0, -0.5, 130.0, -1.0, -0.5, -62.0, 1.0, 11.0, 1400.0, 169.0, 0.0, 6.0, 57.0, 3.0, 0.305, 3.0, 6.0, 0.03, 0.0, 1.0, -131.0, -152.0]
16:01:35.004 : Generated Params : [0.0, 0.0, 1.0, -7.0, -0.5, 370.0, -1.0, -0.5, 64.0, 41.0, 13.0, 4500.0, 27.0, 0.0, 6.0, 87.0, 4.0, 0.485, 3.0, 3.0, 0.04, 0.01, 1.0, -119.0, -71.0]
16:01:39.949 : Generated Params : [0.0, 0.0, 1.0, -150.0, -0.5, 510.0, -1.0, -0.5, 66.0, 19.0, 12.0, 600.0, 233.0, 0.0, 39.0, 28.0, 4.0, 0.545, 3.0, 7.0, 0.15, 0.01, 1.0, -103.0, 70.0]
16:01:44.915 : Generated Params : [0.0, 0.0, 1.0, 9.0, -0.5, 500.0, -1.0, -0.5, -2.0, 100.0, 10.0, 800.0, 36.0, 0.0, 76.0, 8.0, 3.0, 0.315, 3.0, 4.0, 0.07, 0.01, 1.0, -99.0, -75.0]
16:01:49.291 : Generated Params : [0.0, 0.0, 1.0, 96.0, -0.5, 240.0, -1.0, -0.5, -139.0, 31.0, 2.0, 1300.0, 56.0, 0.0, 28.0, 15.0, 5.0, 0.285, 3.0, 5.0, 0.12, 0.01, 1.0, 180.0, -105.0]
16:01:55.032 : Generated Params : [0.0, 0.0, 1.0, 78.0, -0.5, 880.0, -1.0, -0.5, -138.0, 74.0, 15.0, 800.0, 117.0, 0.0, 61.0, 13.0, 6.0, 0.275, 3.0, 3.0, 0.15, 0.01, 1.0, -26.0, 53.0]
16:01:59.931 : Generated Params : [0.0, 0.0, 1.0, -87.0, -0.5, 440.0, -1.0, -0.5, -70.0, 28.0, 88.0, 2300.0, 162.0, 0.0, 25.0, 13.0, 4.0, 0.315, 3.0, 3.0, 0.12, 0.0, 1.0, 27.0, 35.0]
16:02:04.884 : Generated Params : [0.0, 0.0, 1.0, 27.0, -0.5, 260.0, -1.0, -0.5, -137.0, 31.0, 58.0, 1000.0, 96.0, 0.0, 10.0, 38.0, 3.0, 0.355, 3.0, 6.0, 0.06, 0.01, 1.0, -47.0, 85.0]
16:02:09.576 : Generated Params : [0.0, 0.0, 1.0, -54.0, -0.5, 130.0, -1.0, -0.5, -138.0, 92.0, 4.0, 1800.0, 166.0, 0.0, 19.0, 52.0, 10.0, 0.325, 3.0, 6.0, 0.04, 0.0, 1.0, 3.0, 6.0]
16:02:14.082 : Generated Params : [0.0, 0.0, 1.0, 54.0, -0.5, 80.0, -1.0, -0.5, -39.0, 3.0, 21.0, 3100.0, 93.0, 0.0, 21.0, 32.0, 5.0, 0.55, 3.0, 5.0, 0.2, 0.01, 1.0, 61.0, -119.0]
16:02:18.088 : Generated Params : [0.0, 0.0, 1.0, 178.0, -0.5, 480.0, -1.0, -0.5, -177.0, 45.0, 48.0, 3700.0, 58.0, 0.0, 65.0, 11.0, 5.0, 0.375, 3.0, 6.0, 0.04, 0.01, 1.0, 138.0, -119.0]
16:02:22.032 : Generated Params : [0.0, 0.0, 1.0, 157.0, -0.5, 110.0, -1.0, -0.5, -123.0, 16.0, 24.0, 200.0, 30.0, 0.0, 19.0, 11.0, 5.0, 0.325, 3.0, 5.0, 0.07, 0.01, 1.0, 104.0, 173.0]
16:02:25.942 : Generated Params : [0.0, 0.0, 1.0, -171.0, -0.5, 350.0, -1.0, -0.5, 88.0, 16.0, 80.0, 1800.0, 112.0, 0.0, 31.0, 71.0, 6.0, 0.305, 3.0, 8.0, 0.04, 0.01, 1.0, -91.0, 72.0]
16:02:30.746 : Generated Params : [0.0, 0.0, 1.0, 14.0, -0.5, 110.0, -1.0, -0.5, -141.0, 83.0, 69.0, 2300.0, 84.0, 0.0, 75.0, 53.0, 8.0, 0.255, 3.0, 7.0, 0.11, 0.0, 1.0, -115.0, 27.0]
16:02:35.225 : Generated Params : [0.0, 0.0, 1.0, -91.0, -0.5, 280.0, -1.0, -0.5, -175.0, 42.0, 77.0, 4000.0, 201.0, 0.0, 26.0, 29.0, 3.0, 0.18, 3.0, 3.0, 0.03, 0.01, 1.0, -147.0, -148.0]
16:02:35.943 : ------------------------------------------------------------
16:02:35.943 : Loop #4
16:03:57.802 : Generated Params : [0.0, 0.0, 1.0, -119.0, -0.5, 380.0, -1.0, -0.5, -142.0, 44.0, 75.0, 800.0, 46.0, 0.0, 93.0, 3.0, 7.0, 0.275, 3.0, 6.0, 0.12, 0.0, 1.0, 24.0, -123.0]
16:04:02.548 : Generated Params : [0.0, 0.0, 1.0, -171.0, -0.5, 250.0, -1.0, -0.5, -84.0, 29.0, 87.0, 1100.0, 208.0, 0.0, 13.0, 21.0, 6.0, 0.18, 3.0, 5.0, 0.13, 0.01, 1.0, 30.0, -138.0]
16:04:08.082 : Generated Params : [0.0, 0.0, 1.0, -10.0, -0.5, 210.0, -1.0, -0.5, -3.0, 24.0, 6.0, 2300.0, 191.0, 0.0, 47.0, 99.0, 9.0, 0.18, 3.0, 3.0, 0.03, 0.0, 1.0, 64.0, 0.0]
16:04:13.808 : Generated Params : [0.0, 0.0, 1.0, 172.0, -0.5, 150.0, -1.0, -0.5, 93.0, 61.0, 21.0, 700.0, 36.0, 0.0, 6.0, 86.0, 7.0, 0.285, 3.0, 4.0, 0.04, 0.0, 1.0, 48.0, -176.0]
16:04:18.723 : Generated Params : [0.0, 0.0, 1.0, 22.0, -0.5, 210.0, -1.0, -0.5, -87.0, 8.0, 25.0, 2100.0, 91.0, 0.0, 28.0, 8.0, 3.0, 0.59, 3.0, 10.0, 0.06, 0.0, 1.0, 32.0, -133.0]
16:04:23.870 : Generated Params : [0.0, 0.0, 1.0, -76.0, -0.5, 290.0, -1.0, -0.5, -164.0, 4.0, 8.0, 2600.0, 147.0, 0.0, 57.0, 35.0, 5.0, 0.265, 3.0, 3.0, 0.15, 0.0, 1.0, 172.0, 160.0]
16:04:28.775 : Generated Params : [0.0, 0.0, 1.0, 90.0, -0.5, 570.0, -1.0, -0.5, -47.0, 63.0, 6.0, 500.0, 142.0, 0.0, 93.0, 34.0, 6.0, 0.47, 3.0, 8.0, 0.04, 0.0, 1.0, -162.0, -173.0]
16:04:34.435 : Generated Params : [0.0, 0.0, 1.0, -45.0, -0.5, 60.0, -1.0, -0.5, -174.0, 13.0, 82.0, 1000.0, 133.0, 0.0, 80.0, 47.0, 3.0, 0.51, 3.0, 3.0, 0.03, 0.01, 1.0, -25.0, 45.0]
16:04:40.652 : Generated Params : [0.0, 0.0, 1.0, -175.0, -0.5, 110.0, -1.0, -0.5, -123.0, 44.0, 45.0, 3900.0, 206.0, 0.0, 32.0, 10.0, 7.0, 0.245, 3.0, 7.0, 0.07, 0.0, 1.0, 37.0, 157.0]
16:04:46.113 : Generated Params : [0.0, 0.0, 1.0, -103.0, -0.5, 370.0, -1.0, -0.5, -138.0, 37.0, 98.0, 600.0, 64.0, 0.0, 65.0, 2.0, 9.0, 0.485, 3.0, 3.0, 0.13, 0.01, 1.0, -95.0, -164.0]
16:04:52.571 : Generated Params : [0.0, 0.0, 1.0, -79.0, -0.5, 730.0, -1.0, -0.5, 16.0, 50.0, 10.0, 2400.0, 56.0, 0.0, 73.0, 12.0, 4.0, 0.335, 3.0, 7.0, 0.08, 0.0, 1.0, -172.0, 11.0]
16:04:57.351 : Generated Params : [0.0, 0.0, 1.0, -99.0, -0.5, 20.0, -1.0, -0.5, -113.0, 15.0, 47.0, 1500.0, 54.0, 0.0, 26.0, 12.0, 9.0, 0.53, 3.0, 10.0, 0.13, 0.0, 1.0, -37.0, -38.0]
16:05:01.538 : Generated Params : [0.0, 0.0, 1.0, 50.0, -0.5, 110.0, -1.0, -0.5, -6.0, 24.0, 6.0, 500.0, 59.0, 0.0, 96.0, 31.0, 3.0, 0.57, 3.0, 8.0, 0.15, 0.0, 1.0, -176.0, -172.0]
16:05:06.565 : Generated Params : [0.0, 0.0, 1.0, 173.0, -0.5, 160.0, -1.0, -0.5, -48.0, 42.0, 53.0, 2500.0, 161.0, 0.0, 32.0, 41.0, 3.0, 0.405, 3.0, 10.0, 0.08, 0.01, 1.0, -109.0, 8.0]
16:05:11.358 : Generated Params : [0.0, 0.0, 1.0, -93.0, -0.5, 340.0, -1.0, -0.5, -75.0, 63.0, 51.0, 4200.0, 161.0, 0.0, 57.0, 32.0, 3.0, 0.275, 3.0, 4.0, 0.04, 0.0, 1.0, -71.0, -50.0]
16:05:15.530 : Generated Params : [0.0, 0.0, 1.0, -39.0, -0.5, 130.0, -1.0, -0.5, -136.0, 8.0, 28.0, 800.0, 124.0, 0.0, 47.0, 44.0, 6.0, 0.225, 3.0, 5.0, 0.13, 0.0, 1.0, 59.0, -137.0]
16:05:19.567 : Generated Params : [0.0, 0.0, 1.0, -166.0, -0.5, 590.0, -1.0, -0.5, -178.0, 53.0, 8.0, 700.0, 161.0, 0.0, 64.0, 98.0, 6.0, 0.255, 3.0, 5.0, 0.04, 0.01, 1.0, -37.0, 11.0]
16:05:24.054 : Generated Params : [0.0, 0.0, 1.0, -67.0, -0.5, 30.0, -1.0, -0.5, -101.0, 18.0, 35.0, 1400.0, 86.0, 0.0, 87.0, 2.0, 5.0, 0.6, 3.0, 4.0, 0.06, 0.02, 1.0, -164.0, 175.0]
16:05:29.487 : Generated Params : [0.0, 0.0, 1.0, -174.0, -0.5, 60.0, -1.0, -0.5, -50.0, 24.0, 18.0, 3800.0, 71.0, 0.0, 80.0, 24.0, 3.0, 0.39, 3.0, 4.0, 0.04, 0.01, 1.0, -121.0, 69.0]
16:05:33.961 : Generated Params : [0.0, 0.0, 1.0, -79.0, -0.5, 110.0, -1.0, -0.5, 35.0, 13.0, 82.0, 2400.0, 174.0, 0.0, 50.0, 38.0, 6.0, 0.305, 3.0, 7.0, 0.06, 0.01, 1.0, -119.0, -26.0]
16:05:39.222 : Generated Params : [0.0, 0.0, 1.0, -137.0, -0.5, 410.0, -1.0, -0.5, -119.0, 16.0, 10.0, 800.0, 208.0, 0.0, 35.0, 19.0, 7.0, 0.6, 3.0, 4.0, 0.18, 0.0, 1.0, -72.0, -38.0]
16:05:43.549 : Generated Params : [0.0, 0.0, 1.0, -97.0, -0.5, 190.0, -1.0, -0.5, 157.0, 57.0, 67.0, 900.0, 139.0, 0.0, 57.0, 51.0, 4.0, 0.315, 3.0, 3.0, 0.1, 0.0, 1.0, -135.0, -6.0]
16:05:47.742 : ------------------------------------------------------------
16:05:47.743 : Loop #5
16:05:48.527 : Generated Params : [0.0, 0.0, 1.0, -149.0, -0.5, 470.0, -1.0, -0.5, -23.0, 44.0, 76.0, 3600.0, 28.0, 0.0, 22.0, 2.0, 8.0, 0.305, 3.0, 4.0, 0.03, 0.0, 1.0, -170.0, 16.0]
16:07:13.045 : Generated Params : [0.0, 0.0, 1.0, -170.0, -0.5, 580.0, -1.0, -0.5, -121.0, 11.0, 25.0, 3400.0, 63.0, 0.0, 38.0, 68.0, 4.0, 0.335, 3.0, 7.0, 0.04, 0.01, 1.0, -72.0, -99.0]
16:07:18.307 : Generated Params : [0.0, 0.0, 1.0, -3.0, -0.5, 470.0, -1.0, -0.5, -30.0, 13.0, 26.0, 900.0, 138.0, 0.0, 24.0, 41.0, 5.0, 0.55, 3.0, 3.0, 0.08, 0.01, 1.0, 88.0, 85.0]
16:07:23.008 : Generated Params : [0.0, 0.0, 1.0, -148.0, -0.5, 310.0, -1.0, -0.5, -71.0, 26.0, 12.0, 4300.0, 141.0, 0.0, 16.0, 41.0, 3.0, 0.255, 3.0, 9.0, 0.18, 0.0, 1.0, -78.0, -177.0]
16:07:28.623 : Generated Params : [0.0, 0.0, 1.0, -48.0, -0.5, 60.0, -1.0, -0.5, -162.0, 6.0, 19.0, 3100.0, 194.0, 0.0, 83.0, 26.0, 9.0, 0.545, 3.0, 10.0, 0.1, 0.01, 1.0, -135.0, -172.0]
16:07:33.386 : Generated Params : [0.0, 0.0, 1.0, 14.0, -0.5, 80.0, -1.0, -0.5, -173.0, 41.0, 34.0, 600.0, 164.0, 0.0, 69.0, 64.0, 3.0, 0.375, 3.0, 10.0, 0.07, 0.01, 1.0, -176.0, -18.0]
16:07:39.298 : Generated Params : [0.0, 0.0, 1.0, -177.0, -0.5, 110.0, -1.0, -0.5, 127.0, 6.0, 83.0, 1400.0, 76.0, 0.0, 64.0, 35.0, 5.0, 0.205, 3.0, 8.0, 0.12, 0.0, 1.0, -170.0, -177.0]
16:07:45.611 : Generated Params : [0.0, 0.0, 1.0, -158.0, -0.5, 240.0, -1.0, -0.5, -2.0, 87.0, 16.0, 2800.0, 47.0, 0.0, 12.0, 71.0, 3.0, 0.245, 3.0, 7.0, 0.06, 0.02, 1.0, 6.0, 125.0]
16:07:50.865 : Generated Params : [0.0, 0.0, 1.0, -93.0, -0.5, 280.0, -1.0, -0.5, 82.0, 45.0, 75.0, 1700.0, 72.0, 0.0, 34.0, 68.0, 10.0, 0.355, 3.0, 9.0, 0.08, 0.0, 1.0, 170.0, -97.0]
16:07:55.646 : Generated Params : [0.0, 0.0, 1.0, -59.0, -0.5, 210.0, -1.0, -0.5, -47.0, 55.0, 59.0, 200.0, 102.0, 0.0, 18.0, 8.0, 5.0, 0.525, 3.0, 5.0, 0.2, 0.01, 1.0, -152.0, -152.0]
16:08:00.388 : Generated Params : [0.0, 0.0, 1.0, -21.0, -0.5, 110.0, -1.0, -0.5, 6.0, 10.0, 34.0, 1200.0, 42.0, 0.0, 13.0, 22.0, 9.0, 0.6, 3.0, 8.0, 0.18, 0.0, 1.0, 56.0, -129.0]
16:08:06.625 : Generated Params : [0.0, 0.0, 1.0, -119.0, -0.5, 930.0, -1.0, -0.5, -162.0, 29.0, 16.0, 1800.0, 79.0, 0.0, 19.0, 11.0, 5.0, 0.195, 3.0, 8.0, 0.07, 0.0, 1.0, -38.0, 58.0]
16:08:11.345 : Generated Params : [0.0, 0.0, 1.0, -105.0, -0.5, 350.0, -1.0, -0.5, 114.0, 16.0, 89.0, 1300.0, 199.0, 0.0, 8.0, 6.0, 4.0, 0.235, 3.0, 4.0, 0.15, 0.01, 1.0, -143.0, 125.0]
16:08:16.648 : Generated Params : [0.0, 0.0, 1.0, -144.0, -0.5, 320.0, -1.0, -0.5, 22.0, 44.0, 34.0, 600.0, 43.0, 0.0, 80.0, 18.0, 3.0, 0.295, 3.0, 4.0, 0.12, 0.01, 1.0, 19.0, -76.0]
16:08:21.629 : Generated Params : [0.0, 0.0, 1.0, -71.0, -0.5, 290.0, -1.0, -0.5, -22.0, 77.0, 1.0, 900.0, 36.0, 0.0, 71.0, 6.0, 6.0, 0.365, 3.0, 3.0, 0.13, 0.0, 1.0, 140.0, 67.0]
16:08:26.647 : Generated Params : [0.0, 0.0, 1.0, -35.0, -0.5, 760.0, -1.0, -0.5, -26.0, 41.0, 18.0, 3100.0, 141.0, 0.0, 41.0, 35.0, 5.0, 0.195, 3.0, 5.0, 0.03, 0.0, 1.0, -119.0, -165.0]
16:08:31.426 : Generated Params : [0.0, 0.0, 1.0, -34.0, -0.5, 320.0, -1.0, -0.5, -6.0, 38.0, 61.0, 1600.0, 69.0, 0.0, 41.0, 6.0, 5.0, 0.53, 3.0, 6.0, 0.04, 0.0, 1.0, -7.0, -160.0]
16:08:36.799 : Generated Params : [0.0, 0.0, 1.0, -111.0, -0.5, 380.0, -1.0, -0.5, -91.0, 11.0, 57.0, 1300.0, 59.0, 0.0, 47.0, 4.0, 3.0, 0.445, 3.0, 3.0, 0.07, 0.02, 1.0, -176.0, -119.0]
16:08:42.593 : Generated Params : [0.0, 0.0, 1.0, -125.0, -0.5, 290.0, -1.0, -0.5, -169.0, 38.0, 31.0, 1400.0, 81.0, 0.0, 15.0, 86.0, 4.0, 0.365, 3.0, 10.0, 0.08, 0.02, 1.0, -131.0, -26.0]
16:08:47.962 : Generated Params : [0.0, 0.0, 1.0, -127.0, -0.5, 610.0, -1.0, -0.5, -19.0, 44.0, 62.0, 3600.0, 142.0, 0.0, 18.0, 88.0, 5.0, 0.245, 3.0, 6.0, 0.07, 0.0, 1.0, -143.0, 27.0]
16:08:52.656 : Generated Params : [0.0, 0.0, 1.0, -139.0, -0.5, 40.0, -1.0, -0.5, -167.0, 32.0, 44.0, 800.0, 177.0, 0.0, 50.0, 13.0, 9.0, 0.315, 3.0, 9.0, 0.13, 0.01, 1.0, -82.0, -115.0]
16:08:56.982 : Generated Params : [0.0, 0.0, 1.0, -174.0, -0.5, 110.0, -1.0, -0.5, -167.0, 19.0, 19.0, 2600.0, 182.0, 0.0, 55.0, 18.0, 4.0, 0.315, 3.0, 3.0, 0.04, 0.01, 1.0, -173.0, -97.0]
16:09:01.919 : Generated Params : [0.0, 0.0, 1.0, -93.0, -0.5, 410.0, -1.0, -0.5, -145.0, 88.0, 53.0, 500.0, 100.0, 0.0, 90.0, 15.0, 7.0, 0.235, 3.0, 6.0, 0.1, 0.01, 1.0, 56.0, -66.0]
16:09:05.424 : ------------------------------------------------------------
16:09:05.424 : Loop #6
16:10:33.282 : Generated Params : [0.0, 0.0, 1.0, 106.0, -0.5, 60.0, -1.0, -0.5, -139.0, 88.0, 11.0, 200.0, 90.0, 0.0, 77.0, 29.0, 5.0, 0.225, 3.0, 5.0, 0.12, 0.0, 1.0, -91.0, -68.0]
16:10:37.846 : Generated Params : [0.0, 0.0, 1.0, -48.0, -0.5, 380.0, -1.0, -0.5, 78.0, 6.0, 11.0, 500.0, 199.0, 0.0, 57.0, 100.0, 5.0, 0.205, 3.0, 3.0, 0.18, 0.0, 1.0, 19.0, 112.0]
