,A.LOITER1
17:30:43.639,-1.0
17:30:43.842,-1.0
17:30:44.044,-1.0
17:30:44.249,-1.0
17:30:44.452,-1.0
17:30:44.657,-1.0
17:30:44.865,-1.0
17:30:45.072,-1.0
17:30:45.282,-1.0
17:30:45.487,-1.0
17:30:45.698,-1.0
17:30:45.918,-1.0
17:30:46.123,-1.0
17:30:46.333,-1.0
17:30:46.538,-1.0
17:30:46.744,-1.0
17:30:46.948,-1.0
17:30:47.154,-1.0
17:30:47.371,-1.0
17:30:47.574,-1.0
17:30:47.791,-1.0
17:30:47.997,-1.0
17:30:48.206,-1.0
17:30:48.409,-1.0
17:30:48.613,-1.0
17:30:48.819,-1.0
17:30:49.042,-1.0
17:30:49.262,-1.0
17:30:49.465,-1.0
17:30:49.668,-1.0
17:30:49.874,-1.0
17:30:50.085,-1.0
17:30:50.288,-1.0
17:30:50.492,-1.0
17:30:50.700,-1.0
17:30:50.903,-1.0
17:30:51.114,-1.0
17:30:51.318,-1.0
17:30:51.529,-1.0
17:30:51.733,-1.0
17:30:51.948,-1.0
17:30:52.156,-1.0
17:30:52.359,-1.0
17:30:52.563,-1.0
17:30:52.770,-1.0
17:30:52.972,-1.0
17:30:53.180,-1.0
17:30:53.382,-1.0
17:30:53.585,-1.0
17:30:53.839,-1.0
17:30:54.046,-1.0
17:30:54.249,-1.0
17:30:54.452,-1.0
17:30:54.656,-1.0
17:30:54.861,-1.0
17:30:55.065,-1.0
17:30:55.267,-1.0
17:30:55.470,-1.0
17:30:55.674,-1.0
17:30:55.878,-1.0
17:30:56.082,-1.0
17:30:56.287,-1.0
17:30:56.493,-1.0
17:30:56.698,-1.0
17:30:56.904,-1.0
17:30:57.109,-1.0
17:30:57.318,-1.0
17:30:57.521,-1.0
17:30:57.725,-1.0
17:30:57.933,-1.0
17:30:58.141,-1.0
17:30:58.349,-1.0
17:30:58.556,-1.0
17:30:58.760,-1.0
17:30:58.966,-1.0
17:30:59.169,-1.0
17:30:59.372,-1.0
17:30:59.577,-1.0
17:30:59.780,-1.0
17:30:59.985,-1.0
17:31:00.190,-1.0
17:31:00.400,-1.0
17:31:00.603,-1.0
17:31:00.806,-1.0
17:31:01.009,-1.0
17:31:01.213,-1.0
17:31:01.419,-1.0
17:31:01.623,-1.0
17:31:01.826,-1.0
17:31:02.029,-1.0
17:31:02.232,-1.0
17:31:02.440,-1.0
17:31:02.644,-1.0
17:31:02.849,-1.0
17:31:03.051,-1.0
17:31:03.258,-1.0
17:31:03.461,-1.0
17:31:03.663,-1.0
17:31:03.870,-1.0
17:31:04.077,-1.0
17:31:04.287,-1.0
17:31:04.491,-1.0
17:31:04.694,-1.0
17:31:04.898,-1.0
17:31:05.102,-1.0
17:31:05.307,-1.0
17:31:05.515,-1.0
17:31:05.719,-1.0
17:31:05.924,-1.0
17:31:06.129,-1.0
17:31:06.338,-1.0
17:31:06.543,-1.0
17:31:06.748,-1.0
17:31:06.951,-1.0
17:31:07.157,-1.0
17:31:07.365,-1.0
17:31:07.570,-1.0
17:31:07.775,-1.0
17:31:07.981,-1.0
17:31:08.188,-1.0
17:31:08.391,-1.0
17:31:08.607,-1.0
17:31:08.817,-1.0
17:31:09.038,-1.0
17:31:10.447,-1.0
17:31:10.652,-1.0
17:31:10.861,-1.0
17:31:11.063,-1.0
17:31:11.271,-1.0
17:31:11.491,-1.0
17:31:11.696,-1.0
17:31:11.899,-1.0
17:31:12.108,-1.0
17:31:12.314,-1.0
17:31:12.518,-1.0
17:31:12.721,-1.0
17:31:12.927,-1.0
17:31:13.132,-1.0
17:31:13.335,-1.0
17:31:13.544,-1.0
17:31:13.752,-1.0
17:31:13.962,-1.0
17:31:14.165,-1.0
17:31:14.368,-1.0
17:31:14.576,-1.0
17:31:14.779,-1.0
17:31:14.983,-1.0
17:31:15.186,-1.0
17:31:15.401,-1.0
17:31:15.610,-1.0
17:31:15.816,-1.0
17:31:16.019,-1.0
17:31:16.237,-1.0
17:31:16.443,-1.0
17:31:16.654,-1.0
17:31:16.862,-1.0
17:31:17.068,-1.0
17:31:17.281,-1.0
17:31:17.490,-1.0
17:31:17.698,-1.0
17:31:17.910,-1.0
17:31:18.115,-1.0
17:31:18.320,-1.0
17:31:18.525,-1.0
17:31:18.730,-1.0
17:31:18.935,-1.0
17:31:19.152,-1.0
17:31:19.357,-1.0
17:31:19.560,-1.0
17:31:19.769,-1.0
17:31:19.973,-1.0
17:31:20.183,-1.0
17:31:20.385,-1.0
17:31:20.588,-1.0
17:31:20.796,-1.0
17:31:21.005,-1.0
17:31:21.220,-1.0
17:31:21.433,-1.0
17:31:21.640,-1.0
17:31:21.845,-1.0
17:31:22.053,-1.0
17:31:22.257,-1.0
17:31:22.466,-1.0
17:31:22.668,-1.0
17:31:22.880,-1.0
17:31:23.083,-1.0
17:31:23.291,-1.0
17:31:23.496,-1.0
17:31:23.700,-1.0
17:31:23.906,-1.0
17:31:24.117,-1.0
17:31:24.326,-1.0
17:31:24.529,-1.0
17:31:24.733,-1.0
17:31:24.944,-1.0
17:31:25.153,-1.0
17:31:25.357,-1.0
17:31:25.560,-1.0
17:31:25.766,-1.0
17:31:25.968,-1.0
17:31:26.172,-1.0
17:31:26.376,-1.0
17:31:26.579,-1.0
17:31:26.784,-1.0
17:31:26.987,-1.0
17:31:27.194,-1.0
17:31:27.399,-1.0
17:31:27.604,-1.0
17:31:27.810,-1.0
17:31:28.015,-1.0
17:31:28.219,-1.0
17:31:28.421,-1.0
17:31:28.625,-1.0
17:31:28.837,-1.0
17:31:29.044,-1.0
17:31:29.247,-1.0
17:31:29.453,-1.0
17:31:29.656,-1.0
17:31:29.860,-1.0
17:31:30.067,-1.0
17:31:30.271,-1.0
17:31:30.483,-1.0
17:31:30.686,-1.0
17:31:30.889,-1.0
17:31:31.092,-1.0
17:31:31.295,-1.0
17:31:31.501,-1.0
17:31:31.706,-1.0
17:31:31.920,-1.0
17:31:32.125,-1.0
17:31:32.330,-1.0
17:31:32.541,-1.0
17:31:32.745,-1.0
17:31:32.947,-1.0
17:31:33.151,-1.0
17:31:33.361,-1.0
17:31:33.583,0.058
17:31:33.798,0.058
17:31:34.005,0.058
17:31:34.212,0.058
17:31:34.428,0.058
17:31:34.639,0.058
17:31:34.844,0.058
17:31:35.046,0.011
17:31:35.249,-1.0
17:31:35.452,-1.0
17:31:35.655,-1.0
17:31:35.863,-1.0
17:31:36.068,-1.0
17:31:36.273,-1.0
17:31:36.479,-1.0
17:31:36.693,-1.0
17:31:36.899,-1.0
17:31:37.101,-1.0
17:31:37.304,-1.0
17:31:37.509,-1.0
17:31:37.713,-1.0
17:31:37.920,-1.0
17:31:38.124,-1.0
17:31:38.331,-1.0
17:31:38.542,-1.0
17:31:38.746,-1.0
17:31:38.952,-1.0
17:31:39.156,-1.0
17:31:39.360,-1.0
17:31:39.563,-1.0
17:31:39.766,-1.0
17:31:39.974,-1.0
17:31:40.187,-1.0
17:31:40.390,-1.0
17:31:40.596,-1.0
17:31:40.800,-1.0
17:31:41.007,-1.0
17:31:41.212,-1.0
17:31:41.416,-1.0
17:31:41.621,-1.0
17:31:41.825,-1.0
17:31:42.031,-1.0
17:31:42.237,-1.0
17:31:42.444,-1.0
17:31:42.648,-1.0
17:31:44.067,-1.0
17:31:44.270,-1.0
17:31:44.473,-1.0
17:31:44.678,-1.0
17:31:44.901,-1.0
17:31:45.104,-1.0
17:31:45.308,-1.0
17:31:45.515,-1.0
17:31:45.719,-1.0
17:31:45.922,-1.0
17:31:46.136,-1.0
17:31:46.340,-1.0
17:31:46.543,-1.0
17:31:46.768,-1.0
17:31:46.974,-1.0
17:31:47.179,-1.0
17:31:47.383,-1.0
17:31:47.585,-1.0
17:31:47.796,-1.0
17:31:48.000,-1.0
17:31:48.209,-1.0
17:31:48.422,0.069
17:31:48.625,0.069
17:31:48.830,0.069
17:31:49.033,0.069
17:31:49.240,0.069
17:31:49.444,0.069
17:31:49.681,0.069
17:31:49.885,0.069
17:31:50.092,0.021
17:31:50.296,1.0
17:31:50.499,1.0
17:31:50.703,1.0
17:31:50.910,1.0
17:31:51.115,1.0
17:31:51.323,1.0
17:31:51.525,1.0
17:31:51.738,1.0
17:31:51.944,1.0
17:31:52.148,-1.0
17:31:52.352,0.187
17:31:52.555,0.47
17:31:52.770,-1.0
17:31:52.974,-1.0
17:31:53.182,-1.0
17:31:53.388,-1.0
17:31:53.592,-1.0
17:31:53.809,-1.0
17:31:54.018,-1.0
17:31:54.224,-1.0
17:31:54.427,-1.0
17:31:54.629,-1.0
17:31:54.833,-1.0
17:31:55.035,-1.0
17:31:55.241,-1.0
17:31:55.444,-1.0
17:31:55.652,-1.0
17:31:55.857,-1.0
17:31:56.064,-1.0
17:31:56.271,-1.0
17:31:56.473,-1.0
17:31:56.676,-1.0
17:31:56.879,-1.0
17:31:57.085,-1.0
17:31:57.290,-1.0
17:31:57.495,-1.0
17:31:57.699,-1.0
17:31:57.913,-1.0
17:31:58.124,-1.0
17:31:58.327,-1.0
17:31:58.530,-1.0
17:31:58.743,-1.0
17:31:58.946,-1.0
17:31:59.155,-1.0
17:31:59.357,-1.0
17:31:59.568,-1.0
17:31:59.772,-1.0
17:31:59.979,-1.0
17:32:00.191,-1.0
17:32:00.394,-1.0
17:32:00.596,-1.0
17:32:00.799,-1.0
17:32:01.008,-1.0
17:32:01.211,-1.0
17:32:01.419,-1.0
17:32:01.624,-1.0
17:32:01.833,-1.0
17:32:02.036,-1.0
17:32:02.239,-1.0
17:32:02.444,-1.0
17:32:02.647,-1.0
17:32:02.854,-1.0
17:32:03.060,-1.0
17:32:03.264,-1.0
17:32:03.477,-1.0
17:32:03.681,-1.0
17:32:03.884,-1.0
17:32:04.088,-1.0
17:32:04.294,-1.0
17:32:04.497,-1.0
17:32:04.703,-1.0
17:32:04.905,-1.0
17:32:05.108,-1.0
17:32:05.316,-1.0
17:32:05.519,-1.0
17:32:05.723,-1.0
17:32:05.928,-1.0
17:32:06.136,-1.0
17:32:06.339,-1.0
17:32:06.542,-1.0
17:32:06.756,-1.0
17:32:06.961,-1.0
17:32:07.170,-1.0
17:32:07.376,-1.0
17:32:07.582,-1.0
17:32:07.784,-1.0
17:32:07.987,-1.0
17:32:08.190,-1.0
17:32:08.392,-1.0
17:32:08.595,-1.0
17:32:08.803,-1.0
17:32:09.009,-1.0
17:32:09.213,-1.0
17:32:09.417,-1.0
17:32:09.622,-1.0
17:32:09.825,-1.0
17:32:10.030,-1.0
17:32:10.235,-1.0
17:32:10.439,-1.0
17:32:10.641,-1.0
17:32:10.847,-1.0
17:32:11.053,-1.0
17:32:11.259,-1.0
17:32:11.466,-1.0
17:32:11.673,-1.0
17:32:11.876,-1.0
17:32:12.083,-1.0
17:32:12.286,-1.0
17:32:12.489,-1.0
17:32:12.691,-1.0
17:32:12.895,-1.0
17:32:13.098,-1.0
17:32:13.307,-1.0
17:32:13.510,-1.0
17:32:13.721,-1.0
17:32:13.931,-1.0
17:32:14.137,-1.0
17:32:14.340,-1.0
17:32:14.552,-1.0
17:32:14.758,-1.0
17:32:14.965,-1.0
17:32:15.170,-1.0
17:32:15.379,-1.0
17:32:15.585,-1.0
17:32:15.792,-1.0
17:32:15.999,-1.0
17:32:17.434,-1.0
17:32:17.639,-1.0
17:32:17.842,-1.0
17:32:18.052,-1.0
17:32:18.256,-1.0
17:32:18.461,-1.0
17:32:18.670,-1.0
17:32:18.880,-1.0
17:32:19.088,-1.0
17:32:19.293,-1.0
17:32:19.495,-1.0
17:32:19.698,-1.0
17:32:19.903,-1.0
17:32:20.114,-1.0
17:32:20.318,-1.0
17:32:20.522,-1.0
17:32:20.739,-1.0
17:32:20.943,-1.0
17:32:21.147,-1.0
17:32:21.356,-1.0
17:32:21.560,-1.0
17:32:21.763,-1.0
17:32:21.969,-1.0
17:32:22.186,-1.0
17:32:22.389,-1.0
17:32:22.591,-1.0
17:32:22.805,-1.0
17:32:23.014,-1.0
17:32:23.220,-1.0
17:32:23.423,-1.0
17:32:23.626,-1.0
17:32:23.829,-1.0
17:32:24.033,-1.0
17:32:24.239,-1.0
17:32:24.442,-1.0
17:32:24.648,-1.0
17:32:24.853,-1.0
17:32:25.056,-1.0
17:32:25.262,-1.0
17:32:25.471,-1.0
17:32:25.675,-1.0
17:32:25.878,-1.0
17:32:26.092,-1.0
17:32:26.300,-1.0
17:32:26.505,-1.0
17:32:26.707,-1.0
17:32:26.912,-1.0
17:32:27.122,-1.0
17:32:27.329,-1.0
17:32:27.535,-1.0
17:32:27.738,-1.0
17:32:27.943,-1.0
17:32:28.157,-1.0
17:32:28.364,-1.0
17:32:28.579,-1.0
17:32:28.781,-1.0
17:32:28.990,-1.0
17:32:29.195,-1.0
17:32:29.398,-1.0
17:32:29.601,-1.0
17:32:29.804,-1.0
17:32:30.007,-1.0
17:32:30.213,-1.0
17:32:30.418,-1.0
17:32:30.625,-1.0
17:32:30.835,-1.0
17:32:31.040,-1.0
17:32:31.244,-1.0
17:32:31.454,-1.0
17:32:31.660,-1.0
17:32:31.862,-1.0
17:32:32.070,-1.0
17:32:32.277,-1.0
17:32:32.480,-1.0
17:32:32.684,-1.0
17:32:32.888,-1.0
17:32:33.106,-1.0
17:32:33.310,-1.0
17:32:33.514,-1.0
