time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
17:30:41.385,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:41.603,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:41.805,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:42.013,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:42.218,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:42.420,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:42.623,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:42.824,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:43.026,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:43.229,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:43.431,STABILIZE,-35.3632621,149.1652374,583980,0,-2.2887887098477222e-05,0.0015815547667443752,0.026148797944188118,0.00024755875347182155,0.00032520253444090486,0.0023134425282478333,0,1,-1000,0,0,0,-1,1,1
17:30:43.634,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0004264777235221118,0.0013253195211291313,0.024892639368772507,0.0002563000889495015,0.0002496844681445509,0.0021776361390948296,0,1,-1000,0,0,0,-1,1,0
17:30:43.840,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:44.043,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:44.247,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:44.450,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:44.652,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:44.859,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:45.069,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:45.274,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:45.485,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:45.693,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0005781654617749155,0.001216592499986291,0.024662546813488007,0.00031168662826530635,0.00018150638788938522,0.002077902667224407,0,1,-1000,0,0,0,-1,1,0
17:30:45.901,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0008659482118673623,0.001011623302474618,0.024126598611474037,0.0003273343318141997,0.00020762853091582656,0.0020414639730006456,0,1,-1000,0,0,1,-1,1,0
17:30:46.120,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:46.329,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:46.535,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:46.742,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:46.945,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:47.153,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:47.357,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:47.573,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:47.785,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:47.994,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:48.201,STABILIZE,-35.3632621,149.1652374,583990,6,-0.0007813835400156677,0.0009292825707234442,0.023791007697582245,0.00028731266502290964,0.00011964642908424139,0.0019472700078040361,0,1,-1000,0,0,1,-1,0,-2
17:30:48.408,STABILIZE,-35.3632621,149.1652374,584000,17,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:48.610,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:48.815,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:49.026,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:49.244,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:49.464,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:49.667,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:49.869,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:50.075,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:50.285,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:50.489,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0005453116609714925,0.0009056568960659206,0.023349590599536896,0.00035495718475431204,0.00015406165039166808,0.0018534429837018251,0,1,-1000,0,0,0,-1,1,-1
17:30:50.694,STABILIZE,-35.3632621,149.1652374,584000,18,-0.0004982178215868771,0.0009413601947017014,0.022742008790373802,0.00026802060892805457,0.0003067650832235813,0.0016212010523304343,0,1,-1000,0,0,0,-1,1,-1
17:30:50.902,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:51.105,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:51.316,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:51.520,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:51.730,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:51.935,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:52.154,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
17:30:52.358,STABILIZE,-35.3632621,149.1652376,583990,2,-0.00034948799293488264,0.0009648053091950715,0.022367868572473526,0.0003097316948696971,0.00023542047711089253,0.001830786932259798,0,1,-1000,1,0,0,-1,3,2
