time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
17:31:06,588600.0,-35.36326088333334,149.16524498333334,4655.5,2.5,28.833333333333332,-148.5,2.8333333333333335,-6.666666666666667,-1003.5,-69.5,-8.666666666666666,-40.666666666666664,AUTO,-0.04176804854068905,0.009500791629155477,-0.06855230530103047,-0.07065138701970379,-0.009541803660492102,-0.04073834543426832
17:31:07,590910.0,-35.36326095,149.165243,6966.5,-7.5,-55.5,-150.0,-5.0,9.0,-1001.0,62.0,6.0,-9.0,AUTO,-0.03613739274442196,0.003275660565122962,-0.10612379014492035,0.06311847642064095,0.007929717190563679,-0.007843077182769775
17:31:08,591883.3333333334,-35.36326163333333,149.1652389,7938.666666666667,-14.666666666666666,-56.666666666666664,-152.0,-5.25,12.25,-1003.25,67.25,9.75,-2.0,AUTO,0.00534239054347078,0.00926932878792286,-0.10841238001982371,0.06792435546716054,0.009311472376187643,-0.00032113955239765346
17:31:10,594506.6666666666,-35.36326386666667,149.1652351333333,10562.833333333334,1.6666666666666667,17.5,-150.0,1.8333333333333333,-1.6666666666666667,-999.1666666666666,-59.166666666666664,-16.333333333333332,29.166666666666668,AUTO,0.030199039882669847,-0.03136398938174049,-0.06385485082864761,-0.06053574732504785,-0.016602903604507446,0.029629398447771866
17:31:12,597448.3333333334,-35.363260483333335,149.16523658333332,13503.833333333334,14.0,-10.5,-152.83333333333334,-4.666666666666667,-1.0,-1001.3333333333334,30.166666666666668,14.333333333333334,-40.333333333333336,AUTO,-0.010199174595375856,0.020263513860603172,-0.15175922339161238,0.02997459191828966,0.013779875996988267,-0.04027376354982456
17:31:13,599645.0,-35.36326015,149.165235,15699.5,-12.0,0.5,-152.5,0.5,1.5,-999.0,-4.5,-13.0,5.5,AUTO,0.015282447449862957,0.014782687649130821,-0.16839931905269623,-0.005329823819920421,-0.014193349983543158,0.005977863445878029
17:31:15,602180.0,-35.363261685714285,149.16523588571428,18234.428571428572,-8.714285714285714,7.857142857142857,-152.71428571428572,1.7142857142857142,0.0,-1000.1428571428571,-3.7142857142857144,-2.0,-17.0,AUTO,0.0006209859857335687,-0.001305185424696122,-0.17728496875081742,-0.004803307820111513,-0.0030618495740262525,-0.01738777237811259
17:31:17,605588.3333333334,-35.36326213333333,149.1652365,21643.5,-0.16666666666666666,1.3333333333333333,-153.0,0.0,0.0,-1000.0,3.1666666666666665,3.3333333333333335,-24.0,AUTO,0.0020410618647777787,0.0019851939287036657,-0.23056932538747787,0.0025746421597432345,0.0030450787162408233,-0.024219046346843243
17:31:18,608555.0,-35.36326209999999,149.16523663333334,24609.833333333332,-1.3333333333333333,2.5,-152.66666666666666,0.0,0.0,-999.8333333333334,-6.0,3.1666666666666665,-7.166666666666667,AUTO,-0.0012140880959729354,0.004168482303308944,-0.26709012190500897,-0.007187845864488433,0.0025892783305607736,-0.007100722286850214
17:31:20,611561.4285714285,-35.36326234285714,149.16523674285713,27617.571428571428,-3.142857142857143,4.714285714285714,-153.0,0.2857142857142857,-0.14285714285714285,-999.2857142857143,0.7142857142857143,-0.5714285714285714,23.857142857142858,AUTO,0.007392024687890496,0.0024731105659157038,-0.23648832525525773,-0.0004499711961086307,-0.0013898071733170322,0.02466490359178611
17:31:22,614635.0,-35.3632624,149.16523788333333,30688.0,0.0,5.333333333333333,-153.0,0.0,-0.6666666666666666,-1000.0,-0.6666666666666666,1.1666666666666667,17.333333333333332,AUTO,-0.0013397554757830221,0.0013886445667594671,-0.19590426981449127,-0.001432960949993382,0.0005819899961352348,0.017873419138292473
17:31:23,617761.6666666666,-35.3632623,149.1652381,33814.0,0.0,0.16666666666666666,-153.0,0.0,0.0,-999.8333333333334,1.5,0.8333333333333334,13.166666666666666,AUTO,0.0003503139444849997,0.0011567851276292156,-0.1654974321524302,0.0010052979923784733,0.0003250046477963527,0.013894025702029467
17:31:25,620530.0,-35.3632622,149.1652379,36581.6,0.0,0.0,-153.0,0.0,0.0,-999.8,0.6,1.2,9.6,AUTO,0.000872818601783365,0.0012603405630216002,-0.1451539933681488,-0.0005027254112064839,0.00046422171872109177,0.01008251290768385
17:31:27,623170.0,-35.3632621,149.16523764,39227.4,0.0,0.0,-153.0,0.0,0.0,-1000.4,2.0,0.8,8.0,AUTO,0.001767585310153663,0.0015314901480451225,-0.1296457290649414,0.0011040334589779376,0.0003530552261509001,0.008300349209457636
17:31:28,625625.0,-35.363262049999996,149.1652375,41682.25,-1.0,0.25,-153.0,0.0,0.0,-999.75,2.0,1.5,6.75,AUTO,0.001224303268827498,0.0016803464677650481,-0.11830514669418335,0.001084949093637988,0.0010680312407203019,0.007323725847527385
17:31:29,626800.0,-35.363262,149.1652375,42853.0,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.0,0.5,6.5,AUTO,0.0009022072481457144,0.0014461722457781434,-0.11352447420358658,-0.0011594793759286404,-0.0007348186918534338,0.0063861883245408535
17:31:31,629730.0,-35.363262,149.1652374,45784.666666666664,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.6666666666666666,1.0,7.0,AUTO,0.0010591449099592865,0.0012482151311511795,-0.10238772630691528,-0.0007387520357345542,0.00036338239442557096,0.007045263579736154
17:31:32,631956.0,-35.363262580000004,149.16523655999998,48009.0,-19.0,-19.6,-125.6,1.5,2.5,-955.0,-44.25,-12.75,350.25,AUTO,-0.03529433663934469,0.03021387066692114,0.1256644532084465,-0.012448456510901451,-0.0421688124537468,0.30287397354841233
17:31:33,632810.0,-35.3632642,149.1652341,48862.0,-23.0,-34.0,-87.0,3.5,9.5,-951.0,98.5,-116.0,75.5,LOITER,0.009349859319627285,-0.042878780514001846,0.29497066140174866,0.07489283382892609,-0.07947927713394165,0.038641996681690216
17:31:35,633014.0,-35.36326476000001,149.16523534,49067.2,4.6,34.6,83.2,1.6,-35.4,-840.8,-979.0,34.2,-39.6,LOITER,0.0014647353440523148,-0.005879466608166695,0.2602921694517136,-0.9820612728595733,0.033396472409367564,-0.04036351889371872
17:31:37,629243.3333333334,-35.363264166666674,149.16524036666667,45298.0,0.0,-2.6666666666666665,179.66666666666666,0.0,-77.33333333333333,-1011.3333333333334,-1310.0,-7.333333333333333,-20.666666666666668,LOITER,-0.03273562931766113,0.003442356469652926,0.1954624503850937,-1.3068880637486775,-0.008413298365970453,-0.021307316899765283
17:31:39,625650.0,-35.3632649,149.16523863333333,41704.333333333336,2.3333333333333335,-16.666666666666668,168.66666666666666,2.0,-27.333333333333332,-995.6666666666666,406.6666666666667,-5.0,-5.666666666666667,AUTO,0.006960268209998806,-0.005678837808469932,0.1573603798945745,0.4157697757085164,-0.006148986130331953,-0.0060813953168690205
17:31:41,624057.5,-35.36326555,149.16523957500002,40114.5,10.75,-21.25,9.0,1.75,-11.25,-1054.75,56.25,0.5,-17.75,AUTO,-0.020814921241253614,-0.004201640316750854,0.13152426481246948,0.05925215408205986,-0.00010013920837081969,-0.018788089277222753
17:31:44,624578.3333333334,-35.3632657,149.16524043333334,40632.333333333336,10.666666666666666,-32.666666666666664,-68.83333333333333,-0.16666666666666666,0.5,-1047.8333333333333,-20.166666666666668,-0.3333333333333333,-8.666666666666666,AUTO,-0.021379053592681885,-0.005586448824033141,0.11152677734692891,-0.02083781858285268,-0.0009298045770265162,-0.00971921804981927
17:31:46,626858.3333333334,-35.36326548333333,149.16523951666667,42911.333333333336,7.666666666666667,-17.666666666666668,-143.5,-1.8333333333333333,0.8333333333333334,-1014.3333333333334,41.666666666666664,0.5,0.16666666666666666,AUTO,0.020226826794290293,-0.007101270059744517,0.09595459699630737,0.04255260325347384,-0.00024432769472089905,-0.00031748930147538584
17:31:48,629866.6666666666,-35.363264750000006,149.16524418333333,45922.333333333336,3.0,6.333333333333333,-145.16666666666666,0.0,-3.3333333333333335,-1004.0,-68.66666666666667,-2.8333333333333335,-33.5,LOITER,-0.05464408422509829,0.00126613539760001,0.04375598393380642,-0.06827543800075848,-0.003944522371360411,-0.034739612601697445
17:31:50,631758.3333333334,-35.36326421666667,149.16523046666666,47812.0,-3.6666666666666665,-83.33333333333333,41.166666666666664,-10.0,-19.333333333333332,-820.6666666666666,-502.6666666666667,-22.5,7.5,LOITER,0.060901559966926776,-0.017194662786399324,0.06773813317219417,-0.4988766660292943,-0.023488368683805067,0.0067352731712162495
17:31:52,628590.0,-35.363263616666664,149.1652297,44643.333333333336,0.3333333333333333,77.16666666666667,193.5,7.333333333333333,-14.5,-1015.5,-339.5,18.333333333333332,-13.0,AUTO,0.04278475639875978,0.011579480439346904,0.05800746629635493,-0.33999381959438324,0.01786841731518507,-0.014237649505957961
17:31:54,625705.0,-35.363263483333334,149.16524081666665,41761.333333333336,-3.1666666666666665,20.666666666666668,50.333333333333336,4.0,-7.833333333333333,-1096.6666666666667,435.3333333333333,-2.3333333333333335,-0.5,AUTO,-0.010787571819188694,0.0032645441921583065,0.051689607401688896,0.4397788445154826,-0.003387184115126729,-0.0014934766416748364
17:31:56,625765.0,-35.36326411666667,149.16524358333334,41819.333333333336,1.0,-8.0,-54.5,0.6666666666666666,3.6666666666666665,-1050.3333333333333,59.333333333333336,-0.16666666666666666,-0.3333333333333333,AUTO,-0.006661509687546641,-0.005260963225737214,0.04366622803111871,0.059715947757164635,-0.0011441239912528545,-0.0014549040982577328
17:31:58,627758.3333333334,-35.36326413333334,149.1652437,43814.833333333336,3.6666666666666665,-4.666666666666667,-138.33333333333334,-0.6666666666666666,0.5,-1025.0,42.5,-0.8333333333333334,0.3333333333333333,AUTO,0.016785126843994174,-0.005885289050638676,0.03651246801018715,0.04374701281388601,-0.001872100275553142,-0.0006588151833663384
17:32:00,630605.0,-35.363263249999996,149.16524833333332,46657.666666666664,4.333333333333333,36.166666666666664,-145.16666666666666,1.6666666666666667,-8.166666666666666,-998.5,-140.83333333333334,8.5,-47.5,AUTO,-0.01798757219997545,0.004465216925988595,-0.004261108823508645,-0.14072156340504685,0.0074466253475596504,-0.04922799579799175
17:32:01,632740.0,-35.36326295,149.165244,48794.0,-14.5,-105.5,-112.0,-10.0,19.0,-944.0,330.0,-56.0,118.0,AUTO,-0.047106388257816434,0.009774872967682313,0.019345427863299847,0.3211423456668854,-0.07118027657270432,0.07873903773725033
17:32:02,633450.0,-35.363263775,149.16523595,49504.0,-13.25,-60.5,-73.0,-9.4,19.0,-952.2,139.6,-27.0,-1.8,AUTO,0.1008035121485591,-0.02356322668492794,0.028098253067582846,0.09782830206677318,-0.013770122197456658,-0.014114401943515986
17:32:04,634138.3333333334,-35.3632636,149.16523576666665,50193.166666666664,3.0,52.5,-10.333333333333334,2.5,-9.333333333333334,-971.1666666666666,-48.333333333333336,18.333333333333332,-3.0,AUTO,0.03678259579464793,0.003579357755370438,0.019383678523202736,-0.04791357306142648,0.01782283807794253,-0.004356418571357305
17:32:06,633971.6666666666,-35.363264199999996,149.16524055,50026.666666666664,-27.333333333333332,5.0,8.666666666666666,2.8333333333333335,0.5,-1010.8333333333334,-46.5,-35.166666666666664,-2.5,LOITER,-0.0232352150293688,0.029845674832661945,0.016409218776971102,-0.045888686552643776,-0.03572249521190921,-0.003942480417511736
17:32:08,632785.0,-35.36326918333334,149.16523628333331,48839.166666666664,-10.666666666666666,5.833333333333333,146.83333333333334,2.3333333333333335,28.0,-925.3333333333334,-63.833333333333336,22.333333333333332,-2.8333333333333335,LOITER,0.02291806833818555,-0.022268819622695446,0.011889169458299875,-0.06893614927927653,0.021788921828071278,-0.004131148317052673
17:32:10,629191.6666666666,-35.36326946666667,149.16523878333334,45245.666666666664,2.8333333333333335,6.0,175.33333333333334,2.0,24.666666666666668,-1013.0,256.6666666666667,7.0,9.166666666666666,AUTO,-0.015305788101007542,0.0012080086186567012,0.010705682604263226,0.2514766454696655,0.006315320206340402,0.008096513027946154
17:32:12,626315.0,-35.36327001666667,149.16524066666665,42367.333333333336,-15.0,-32.166666666666664,60.833333333333336,0.3333333333333333,4.5,-1107.3333333333333,411.3333333333333,22.166666666666668,-0.3333333333333333,AUTO,-0.028066094343860943,0.022923366477092106,0.004148781881667674,0.4155934924880664,0.0215745042078197,-0.0014316895006534953
17:32:14,626090.0,-35.36328008333333,149.16522736666667,42142.5,-102.0,-95.66666666666667,-20.333333333333332,-23.333333333333332,27.666666666666668,-1020.6666666666666,34.5,-9.166666666666666,-769.5,AUTO,-0.08065508243938287,-0.013852643402060494,-0.8442378590504328,0.03469945738712946,-0.010044347688866159,-0.771555890639623
17:32:17,627033.3333333334,-35.36331726666666,149.16518416666668,43086.333333333336,-272.6666666666667,-226.0,-63.666666666666664,-67.0,-37.75,-1021.5,-3.75,18.0,-430.25,AUTO,0.027794503296415012,-0.14618542790412903,-2.401801427205404,-0.00471413127767543,0.02589968964457512,-0.33817625635613996
17:32:19,628355.0,-35.36336325,149.1651335,44410.0,-341.3333333333333,-296.6666666666667,-87.0,-89.66666666666667,-48.833333333333336,-1001.6666666666666,3.5,12.833333333333334,-18.833333333333332,AUTO,0.04940175078809261,-0.11885853484272957,-2.4095019499460855,0.003511693595404116,0.012008294463157654,-0.020462142924467724
17:32:21,630248.3333333334,-35.36342868333333,149.16506230000002,46301.166666666664,-372.6666666666667,-330.6666666666667,-90.33333333333333,-95.16666666666667,-69.16666666666667,-994.0,15.666666666666666,12.5,-41.0,AUTO,0.07903260178864002,-0.09424137075742085,-2.5482599337895713,0.015628232387825847,0.011689615979169806,-0.042644781448567905
17:32:23,632151.6666666666,-35.36349478333333,149.16498581666667,48204.666666666664,-333.1666666666667,-341.8333333333333,-88.0,-94.5,-66.83333333333333,-988.1666666666666,-41.833333333333336,91.83333333333333,77.33333333333333,AUTO,0.06971045831839244,-0.02019325900861683,-2.385520339012146,-0.04288680665194988,0.091268430929631,0.07594980477976303
17:32:25,633545.0,-35.36354456666667,149.1649265,49598.666666666664,-192.66666666666666,-178.33333333333334,-35.833333333333336,-52.833333333333336,-32.0,-977.8333333333334,-94.16666666666667,16.666666666666668,-2.8333333333333335,AUTO,0.02983985375612974,0.08216891561945279,-2.375687519709269,-0.09588747595747311,0.015541039872914553,-0.004080828240451713
17:32:27,633963.3333333334,-35.36356626666667,149.16490355,50017.0,-48.666666666666664,-49.166666666666664,-4.666666666666667,-15.166666666666666,-11.166666666666666,-993.1666666666666,-117.0,-20.5,2.3333333333333335,AUTO,0.01667197374626994,0.05258149281144142,-2.3774555126825967,-0.1179006149371465,-0.02215699579877158,0.0009178796123402814
17:32:29,633990.0,-35.36357081666667,149.1648993166667,50045.833333333336,4.166666666666667,-3.8333333333333335,3.1666666666666665,-1.3333333333333333,1.6666666666666667,-994.3333333333334,-36.166666666666664,-22.0,0.0,LOITER,0.0070846580201759934,0.018704460293520242,-2.3808760245641074,-0.03764916956424713,-0.024013363756239414,-0.0009581024933140725
17:32:31,633181.6666666666,-35.363571883333336,149.1649004,49239.166666666664,11.0,-6.833333333333333,125.5,0.0,18.5,-891.1666666666666,622.0,0.0,4.5,LOITER,0.02969024287691961,0.008514089587454995,-2.3837793668111167,0.6221602310736974,-0.0015163224306888878,0.003074556744347016
17:32:33,629666.6666666666,-35.36357125,149.16489961666664,45719.166666666664,14.0,-7.333333333333333,177.83333333333334,1.3333333333333333,0.16666666666666666,-1001.8333333333334,458.0,0.16666666666666666,3.0,LOITER,0.008680803352035582,0.009809101621309916,-2.3847922881444297,0.45941416422526044,-0.0013913349830545485,0.0016115178004838526
17:32:35,626265.0,-35.36357025,149.16489835000002,42320.333333333336,4.5,2.6666666666666665,166.5,0.5,34.666666666666664,-1001.8333333333334,670.1666666666666,7.5,7.333333333333333,AUTO,-0.006714333624889453,0.009421923973908028,-2.3847490151723227,0.6666120135535797,0.006334688204030196,0.0057824452718098955
17:32:37,624151.6666666666,-35.363569749999996,149.16489803333334,40207.0,-1.0,11.333333333333334,5.0,-0.5,4.166666666666667,-1085.3333333333333,-71.16666666666667,3.1666666666666665,0.3333333333333333,AUTO,-0.010718673009250779,0.007888031813005606,-2.3870209455490112,-0.07355738679567973,0.0016558691083143156,-0.0014378813308818887
17:32:39,625155.0,-35.363570149999994,149.16489958333332,41209.666666666664,3.0,7.166666666666667,-92.83333333333333,0.0,3.6666666666666665,-1036.6666666666667,33.5,3.0,0.5,LOITER,0.007140680681914091,0.005769677460193634,-2.388242562611898,0.03254295699298382,0.0017054464163569112,-0.0007179598518026372
17:32:41,627253.3333333334,-35.36357031666666,149.16490071666666,43307.5,6.0,-0.6666666666666666,-52.0,0.0,0.3333333333333333,-876.0,-13.333333333333334,6.5,1.5,LOITER,0.005998622781286637,0.004621156627157082,-2.3895145654678345,-0.0145507314397643,0.005000726824315886,0.00037923802544052404
17:32:43,625468.3333333334,-35.3635703,149.16490108333335,41522.333333333336,7.5,-4.166666666666667,193.16666666666666,0.3333333333333333,-41.666666666666664,-962.8333333333334,-657.5,-1.5,8.333333333333334,LOITER,0.004655858812232812,0.0040003978259240585,-2.3914926846822104,-0.6549092183510462,-0.0038459352993716798,0.007002937704479943
17:32:45,621633.3333333334,-35.36356981666666,149.16490038333333,37688.166666666664,5.5,-4.333333333333333,173.0,2.0,-44.0,-1028.8333333333333,-691.8333333333334,5.0,-0.3333333333333333,AUTO,-0.007713619386777282,0.008712242590263486,-2.39162548383077,-0.689288874467214,0.0031021051884939275,-0.002300192369148135
17:32:47,619421.6666666666,-35.36356886666666,149.16489901666668,35478.0,-2.3333333333333335,8.333333333333334,11.166666666666666,0.0,11.666666666666666,-1104.6666666666667,401.5,0.3333333333333333,2.3333333333333335,AUTO,-0.0034655538717440018,0.006194485817104578,-2.392341653505961,0.4010847359895706,-0.0016556907794438303,0.0006019180485357841
17:32:49,620272.0,-35.36356906,149.16489986000002,36326.2,-1.2,7.4,-90.4,-0.6,-0.8,-1037.8,-30.4,1.6,0.6,AUTO,0.003429071477148682,0.0037709242198616265,-2.3924598693847656,-0.031393544375896455,0.00012538866139948367,-0.0008720711106434464
17:32:52,622848.3333333334,-35.363569283333334,149.16490071666666,38901.666666666664,13.5,-12.666666666666666,-146.33333333333334,0.2,0.4,-1009.2,46.4,-4.0,2.4,AUTO,0.0408775998900334,-0.0005390689475461841,-2.3934327363967896,0.04491788769761721,-0.007458386709913611,0.001154526078607887
17:32:54,625682.0,-35.36356634,149.1648959,41736.0,18.2,-15.8,-147.0,3.2,-4.4,-1006.2,-47.8,-13.2,-31.4,AUTO,-0.0592381477355957,0.011571851698681712,-2.462744140625,-0.0496444009244442,-0.016234272066503762,-0.0336417730897665
17:32:56,628185.0,-35.36356865,149.16490095,44238.0,-23.0,44.5,-150.5,-5.5,12.0,-1003.0,68.5,10.5,0.5,AUTO,0.00019050110131502151,0.006758476607501507,-2.4872106313705444,0.06748869270086288,0.008733756840229034,-0.0013536608312278986
17:32:57,629360.0,-35.363569999999996,149.164904825,45414.5,-3.0,30.0,-152.0,-2.25,9.75,-1001.5,53.25,-6.25,14.5,AUTO,0.04800059739500284,0.009994392050430179,-2.4856922030448914,0.05188406421802938,-0.008265765034593642,0.013013191899517551
17:32:58,631884.0,-35.363569639999994,149.16490538,47938.2,0.8,-21.4,-147.8,-0.6,-4.2,-996.6,-110.4,50.2,-40.2,AUTO,-0.026829470368102192,-0.010814311099238694,-2.4701247215270996,-0.1127858154475689,0.04848836064338684,-0.042239105654880406
17:33:01,634176.6666666666,-35.36357291666667,149.16490975,50231.333333333336,7.0,4.5,-38.0,0.3333333333333333,3.5,-940.1666666666666,60.833333333333336,-8.333333333333334,-9.333333333333334,AUTO,0.07100489469511169,-0.010164668265913081,-2.3644653729030063,-0.03393214914415564,-0.006056380491437656,-0.010186994248735053
17:33:02,634282.5,-35.36357105,149.164907075,50336.25,32.5,-44.0,20.5,5.0,-47.5,-976.5,-818.5,18.75,2.0,LOITER,0.007478800757477681,0.009680925713231167,-2.370423952738444,-0.8946834206581116,0.015359684514502684,0.0007681850499163071
17:33:04,632661.4285714285,-35.36356774285714,149.1649014857143,48714.71428571428,16.857142857142858,-14.428571428571429,157.28571428571428,0.5,16.5,-932.3333333333334,414.3333333333333,-11.833333333333334,-4.0,LOITER,-0.005580498038658074,0.008777578860255224,-2.3721067564828053,0.06943451826061521,-0.01234725071117282,-0.005442686645048005
17:33:07,628847.1428571428,-35.363567242857144,149.16490105714288,44901.142857142855,9.714285714285714,-10.714285714285714,171.28571428571428,0.8571428571428571,-13.0,-999.8571428571429,161.28571428571428,4.0,-4.285714285714286,LOITER,0.0169011537384774,0.004310469600438539,-2.376434564590454,0.16239994764328003,0.0017112279310822487,-0.006476378533989191
17:33:10,625630.0,-35.36356664,149.16489959999998,41683.4,2.6,-0.6,152.0,0.2,-23.4,-1069.0,-77.8,-2.4,7.6,AUTO,-0.004926704661920666,0.006788809597492218,-2.3781026363372804,-0.07649869918823242,-0.005024767061695456,0.005527996271848678
17:33:12,624428.75,-35.3635669625,149.16490027499998,40485.0,0.5,1.625,-23.125,-0.5,-5.875,-1060.75,-135.375,1.125,1.625,AUTO,0.004038507377117639,0.0026504650595597923,-2.3813782334327698,-0.13710128294769675,-0.0011192448728252202,-0.00039314581954386085
17:33:15,626161.4285714285,-35.3635678,149.16490157142857,42215.57142857143,5.428571428571429,-4.142857142857143,-117.28571428571429,-0.14285714285714285,1.4285714285714286,-1019.8571428571429,16.714285714285715,1.8571428571428572,1.2857142857142858,LOITER,0.010322645705725466,0.0028110811752932413,-2.383141892296927,0.014235162043145724,-0.00014643211449895586,-0.00038673627256814925
17:33:17,627818.0,-35.36356816000001,149.16490208,43873.0,7.0,-6.6,28.2,0.2,-25.8,-826.8,-374.6,3.8,1.0,LOITER,0.008878677431493998,0.004340041149407625,-2.384902238845825,-0.3750631113536656,0.0017933735158294438,-0.0006560676731169224
17:33:20,625112.8571428572,-35.363567842857144,149.16490172857144,41168.142857142855,8.714285714285714,-8.714285714285714,193.57142857142858,0.8571428571428571,-1.4285714285714286,-1000.8571428571429,143.71428571428572,4.571428571428571,6.571428571428571,LOITER,0.010812078935227223,0.004616507861231055,-2.386371203831264,0.14063698479107448,0.002209467879895653,0.0046956174607787815
17:33:23,622330.0,-35.3635673,149.164901,38381.0,3.0,-4.0,172.0,4.0,-110.0,-1011.0,-1933.0,11.0,1.0,AUTO,-0.020859370008111,0.006832206156104803,-2.3891470432281494,-1.930843710899353,0.008400383405387402,-0.00030093290843069553
17:33:24,621476.6666666666,-35.3635668,149.16490016666668,37531.333333333336,1.0,-1.3333333333333333,149.66666666666666,6.0,-36.666666666666664,-1078.0,405.6666666666667,3.0,4.333333333333333,AUTO,0.0007808171988775333,0.008554835803806782,-2.3897313276926675,0.41179148356119794,0.0008759808260947466,0.0019119510737558205
17:33:26,620531.25,-35.3635650875,149.16489760000002,36586.875,-15.75,21.75,-24.75,1.0,-11.0,-1063.125,-107.5,1.625,0.875,AUTO,-0.03089405968785286,0.00774660863680765,-2.3883010149002075,-0.10896083666011691,-0.0006204822129802778,-0.0013139470684109256
17:33:28,622048.0,-35.3635652,149.16489815999998,38102.6,-20.4,26.6,-115.4,-1.0,2.6,-1036.8,17.6,1.4,1.2,AUTO,-0.014918808080255985,0.0018588438397273421,-2.389464807510376,0.015825333818793298,-0.0010368597228080033,-0.000785798067227006
17:33:30,624845.7142857143,-35.36356515714286,149.16489788571428,40902.142857142855,8.142857142857142,-12.0,-145.14285714285714,0.8571428571428571,-3.857142857142857,-999.1428571428571,-40.142857142857146,9.142857142857142,-18.714285714285715,AUTO,0.028150134453816072,0.0033671984913650832,-2.399461507797241,-0.04186000462089266,0.006194750479023371,-0.02102350167530988
17:33:31,627240.0,-35.3635636,149.16489485,43295.5,-16.0,19.0,-146.5,-1.5,2.0,-1002.5,38.0,1.0,-16.5,AUTO,-0.0765247568488121,0.0029969947645440698,-2.4490346908569336,0.03669502027332783,-0.0013682023854926229,-0.019615122117102146
17:33:32,628397.5,-35.363565475,149.164897825,44449.75,-33.75,46.75,-147.25,-5.5,11.75,-1001.75,67.75,12.75,-2.75,AUTO,-0.03175786207430065,0.006825410237070173,-2.4570106267929077,0.06681357603520155,0.010618614964187145,-0.005337333190254867
17:33:33,630778.0,-35.36356882,149.16490620000002,46833.2,-0.6,27.0,-151.0,-0.6,9.0,-1000.8,20.2,-47.8,74.2,AUTO,0.044852886348962784,-0.01165055762976408,-2.4241715908050536,0.018847039714455605,-0.05106528322212398,0.07229272238910198
17:33:35,633311.6666666666,-35.36357146666666,149.16490745000002,49367.333333333336,-32.666666666666664,3.0,-113.0,-8.0,2.0,-945.0,50.833333333333336,40.666666666666664,-1.5,AUTO,-0.026964612926046055,0.004286515371253093,-2.38595982392629,0.04926423728466034,0.03807852355142435,-0.003763506499429544
