time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
13:26:46,1500.0,AUTO,-35.3632622,149.1652375,13.5,-1.0,0.0,-1.0,0.0,2.0,-1000.0,0.0,0.0,0.5,-0.0008807753911241889,0.0010116103221662343,0.020506063476204872,0.00024013081565499306,0.00028067294624634087,0.0013846652582287788
13:26:47,165068.0,AUTO,-35.3632621,149.1652375,16.5,-0.25,0.0,-1.0,0.0,1.25,-1000.0,0.5,0.25,0.25,-0.0007741055596852675,0.0010986081615556031,0.02035834128037095,0.00022212594922166318,0.0002035505312960595,0.0014288283418864012
13:26:48,165068.0,AUTO,-35.3632621,149.1652374,32.5,0.0,-0.5,-3.5,0.0,1.5,-1000.0,1.0,0.5,0.0,-0.0005488127644639462,0.0014011820894666016,0.020109330303967,0.00033139929291792214,0.0002787875710055232,0.0013793264515697956
13:26:50,165068.0,AUTO,-35.3632621,149.1652374,361.0,0.0,0.0,-91.5,0.0,0.0,-1119.5,1.5,3.5,0.5,0.0007373153639491647,0.0007329169166041538,0.019618922844529152,0.0012868402991443872,0.003745190449990332,0.0009575451404089108
13:26:51,42334.0,AUTO,-35.363262049999996,149.16523745,1301.25,0.5,5.0,-141.75,0.0,-0.25,-1034.5,42.0,-4.5,1.25,0.01955130771966651,-0.0006701547536067665,0.019478967878967524,0.041812125127762556,-0.005326222148141824,0.0019174484768882394
13:26:52,42334.0,AUTO,-35.3632615,149.16524045,3190.5,8.5,50.5,-147.0,2.0,-10.5,-991.5,-97.0,62.5,-80.0,0.048285653814673424,0.004804650088772178,-0.021694153547286987,-0.09850523062050343,0.062331439927220345,-0.079926997423172
13:26:54,42334.0,AUTO,-35.363261050000006,149.16524495,6249.5,-1.5,-39.5,-149.0,-3.5,6.0,-1000.5,56.0,1.5,-7.0,-0.05969518423080444,-0.0066981506533920765,-0.08981772139668465,0.05589500442147255,0.0009442991577088833,-0.0070044840686023235
13:26:55,207071.0,AUTO,-35.36326125,149.165240525,7401.5,-4.0,-58.25,-149.75,-6.75,11.0,-1002.5,65.5,12.5,-0.25,-0.013129623723216355,-0.00027211973792873323,-0.09363297000527382,0.065379174426198,0.012263040989637375,-2.22235030378215e-05
13:26:56,207071.0,AUTO,-35.363262250000005,149.16523395,9351.5,-12.5,-15.5,-153.0,-1.0,6.5,-1000.5,55.5,-2.5,9.5,0.06708549149334431,0.010896200314164162,-0.08986931294202805,0.055486107245087624,-0.00295513728633523,0.01005959790199995
13:26:58,207071.0,AUTO,-35.3632622,149.1652369,12430.5,10.0,3.5,-151.0,-1.0,-2.5,-1001.5,11.5,11.5,-41.0,-0.023095515556633472,-0.00028713425854220986,-0.11127213388681412,0.011449706507846713,0.011042442172765732,-0.0406161192804575
13:26:59,175420.0,AUTO,-35.363261625,149.1652366,13598.5,5.5,-7.5,-152.0,-2.75,0.5,-1000.25,25.5,8.5,-26.5,-0.0063974198419600725,0.006529949663672596,-0.13715754076838493,0.025629281532019377,0.008258734596893191,-0.026579635217785835
13:27:00,175420.0,AUTO,-35.363261249999994,149.16523535,15547.5,-2.5,-2.0,-151.5,-0.5,1.0,-999.5,2.5,-1.0,-7.5,0.011680881027132273,0.009255530778318644,-0.15693944692611694,0.0014775217277929187,-0.00229003734420985,-0.0077921252232044935
13:27:02,175420.0,AUTO,-35.36326175,149.16523545,18647.5,-7.0,-5.5,-148.0,0.0,0.5,-989.5,-72.0,39.0,61.5,-0.04399239644408226,0.006220825714990497,-0.17356953769922256,-0.0734021458774805,0.038594928046222776,0.06171358563005924
13:27:03,200.0,AUTO,-35.363262775,149.1652334,19711.0,-25.5,-31.75,-126.0,0.75,8.25,-960.75,91.75,-62.25,214.5,-0.01729516504565254,0.018378146924078465,0.010081132990308106,0.09105238830670714,-0.06363453157246113,0.2146723513433244
13:27:04,200.0,AUTO,-35.3632647,149.16523080000002,21012.5,0.5,15.5,-76.0,1.0,-1.5,-969.0,-26.0,26.5,-16.0,0.057861147448420525,-0.033273378387093544,0.04502759873867035,-0.027135062962770462,0.026388276368379593,-0.01639585755765438
