time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
18:45:05.242,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:05.445,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:05.647,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:05.850,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:06.051,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:06.253,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:06.454,STABILIZE,-35.3632621,149.1652374,0,-3.114612991339527e-05,0.001597023569047451,0.028337664902210236,0.0002571011136751622,0.0003196769393980503,0.0024040425196290016,0,1,-1000,0,0,1,-1,1,0,1500.0
18:45:06.655,STABILIZE,-35.3632621,149.1652375,0,-0.0001831582485465333,0.0015868074260652065,0.02761790342628956,0.00025306528550572693,0.0002608978538773954,0.0024157194420695305,0,1,-1000,0,0,1,-2,1,0,1500.0
18:45:06.857,STABILIZE,-35.3632621,149.1652375,0,-0.0001831582485465333,0.0015868074260652065,0.02761790342628956,0.00025306528550572693,0.0002608978538773954,0.0024157194420695305,0,1,-1000,0,0,1,-2,1,0,1500.0
18:45:07.059,STABILIZE,-35.3632622,149.1652375,0,-0.0001831582485465333,0.0015868074260652065,0.02761790342628956,0.00025306528550572693,0.0002608978538773954,0.0024157194420695305,0,1,-1000,0,0,1,-2,0,-3,1500.0
