,A.RTL3
18:45:12.719,-1.0
18:45:12.920,-1.0
18:45:13.121,-1.0
18:45:13.322,-1.0
18:45:13.524,-1.0
18:45:13.729,-1.0
18:45:13.931,-1.0
18:45:14.133,-1.0
18:45:14.334,-1.0
18:45:14.535,-1.0
18:45:35.693,-1.0
18:45:35.895,-1.0
18:45:36.096,-1.0
18:45:36.298,-1.0
18:45:36.499,-1.0
18:45:36.701,-1.0
18:45:36.903,-1.0
18:45:37.105,-1.0
18:45:37.330,-1.0
18:45:37.533,-1.0
18:45:37.756,-1.0
18:45:37.988,-1.0
18:45:38.195,-1.0
18:45:38.399,-1.0
18:45:38.603,-1.0
18:45:38.805,-1.0
18:45:39.008,-1.0
18:45:39.213,-1.0
18:45:39.415,-1.0
18:45:39.616,-1.0
18:45:39.818,-1.0
18:45:40.021,-1.0
18:45:40.223,-1.0
18:45:40.424,-1.0
18:45:40.626,-1.0
18:45:40.828,-1.0
18:45:41.029,-1.0
18:45:41.231,-1.0
18:45:41.433,-1.0
18:45:41.637,-1.0
18:45:41.840,-1.0
18:45:42.043,-1.0
18:45:42.244,-1.0
18:45:42.451,-1.0
18:45:42.656,-1.0
18:45:42.865,-1.0
18:45:43.067,-1.0
18:45:43.269,-1.0
18:45:43.471,-1.0
18:45:43.673,-1.0
18:45:43.875,-1.0
18:45:44.078,-1.0
18:45:44.279,-1.0
18:45:44.480,-1.0
18:45:44.685,-1.0
18:45:44.889,-1.0
18:45:45.091,-1.0
18:45:45.294,-1.0
18:45:45.495,-1.0
18:45:45.697,-1.0
18:45:45.899,-1.0
18:45:46.100,-1.0
18:45:46.301,-1.0
18:45:46.502,-1.0
18:45:46.733,-1.0
18:45:46.950,-1.0
18:45:47.166,-1.0
18:45:47.377,-1.0
18:45:47.616,-1.0
18:45:47.819,-1.0
18:45:48.021,-1.0
18:45:48.223,-1.0
18:45:48.424,-1.0
18:45:48.627,-1.0
18:45:48.829,-1.0
18:45:49.031,-1.0
18:45:49.233,-1.0
18:45:49.438,-1.0
18:45:49.640,-1.0
18:45:49.841,-1.0
18:45:50.045,-1.0
18:45:50.246,-1.0
18:45:50.449,-1.0
18:45:50.654,-1.0
18:45:50.875,-1.0
18:45:51.092,-1.0
18:45:51.304,-1.0
18:45:51.518,-1.0
18:45:51.719,-1.0
18:45:51.925,-1.0
18:45:52.129,-1.0
18:45:52.333,-1.0
18:45:52.535,-1.0
18:45:52.737,-1.0
18:45:52.939,-1.0
18:45:53.141,-1.0
18:45:53.343,-1.0
18:45:53.544,-1.0
18:45:53.746,-1.0
18:45:53.947,-1.0
18:45:54.149,-1.0
18:45:54.350,-1.0
18:45:54.552,-1.0
18:45:54.753,-1.0
18:45:54.956,-1.0
18:45:55.176,-1.0
18:45:55.378,-1.0
18:45:55.596,-1.0
18:45:55.798,-1.0
18:45:56.013,-1.0
18:45:56.217,-1.0
18:45:56.418,-1.0
18:45:56.619,-1.0
18:45:56.820,-1.0
18:45:57.022,-1.0
18:45:57.225,-1.0
18:45:57.428,-1.0
18:45:57.630,-1.0
18:45:57.831,-1.0
18:45:58.032,-1.0
18:45:58.233,-1.0
18:45:58.435,-1.0
18:45:58.636,-1.0
18:45:58.838,-1.0
18:45:59.039,-1.0
18:45:59.241,-1.0
18:45:59.442,-1.0
18:45:59.644,-1.0
18:45:59.845,-1.0
18:46:00.047,-1.0
18:46:00.253,-1.0
18:46:00.455,-1.0
18:46:00.665,-1.0
18:46:00.903,-1.0
18:46:01.109,-1.0
18:46:01.349,-1.0
18:46:01.552,-1.0
18:46:01.755,-1.0
18:46:01.957,-1.0
18:46:02.158,-1.0
18:46:02.359,-1.0
18:46:02.560,-1.0
18:46:02.762,-1.0
18:46:02.966,-1.0
18:46:03.170,-1.0
18:46:03.373,-1.0
18:46:03.575,-1.0
18:46:03.777,-1.0
18:46:07.351,-1.0
18:46:07.553,-1.0
18:46:07.755,-1.0
18:46:07.966,-1.0
18:46:08.180,-1.0
18:46:08.395,-1.0
18:46:08.625,-1.0
18:46:08.872,-1.0
18:46:09.074,-1.0
18:46:09.280,-1.0
18:46:09.484,-1.0
18:46:09.685,-1.0
18:46:09.887,-1.0
18:46:10.088,-1.0
18:46:10.290,-1.0
18:46:10.492,-1.0
18:46:10.696,-1.0
18:46:10.898,-1.0
18:46:11.100,-1.0
18:46:11.303,-1.0
18:46:11.507,-1.0
18:46:11.713,-1.0
18:46:11.915,-1.0
18:46:12.136,-1.0
18:46:12.359,-1.0
18:46:12.572,-1.0
18:46:12.781,-1.0
18:46:12.997,-1.0
18:46:13.202,-1.0
18:46:13.404,-1.0
18:46:13.607,-1.0
18:46:13.809,-1.0
18:46:14.012,-1.0
18:46:14.216,-1.0
18:46:14.419,-1.0
18:46:14.621,-1.0
18:46:14.822,-1.0
18:46:15.025,-1.0
18:46:15.227,-1.0
18:46:15.429,-1.0
18:46:15.632,-1.0
18:46:15.834,-1.0
18:46:16.035,-1.0
18:46:16.240,-1.0
18:46:16.441,-1.0
18:46:16.643,-1.0
18:46:16.845,-1.0
18:46:17.047,-1.0
18:46:17.248,-1.0
18:46:17.451,-1.0
18:46:17.653,-1.0
18:46:17.855,-1.0
18:46:18.056,-1.0
18:46:18.261,-1.0
18:46:18.462,-1.0
18:46:18.665,-1.0
18:46:18.867,-1.0
18:46:19.070,-1.0
18:46:19.271,-1.0
18:46:19.473,-1.0
18:46:19.676,-1.0
18:46:19.877,-1.0
18:46:20.080,-1.0
18:46:20.282,-1.0
18:46:20.484,-1.0
18:46:20.685,-1.0
18:46:20.887,-1.0
18:46:21.088,-1.0
18:46:21.290,-1.0
18:46:21.492,-1.0
18:46:21.694,-1.0
18:46:21.895,-1.0
18:46:22.097,-1.0
18:46:22.299,-1.0
18:46:22.501,-1.0
18:46:22.702,-1.0
18:46:22.904,-1.0
18:46:23.105,-1.0
18:46:23.309,-1.0
18:46:23.511,-1.0
18:46:23.713,-1.0
18:46:23.915,-1.0
18:46:24.117,-1.0
18:46:24.318,-1.0
18:46:24.520,-1.0
18:46:24.723,-1.0
18:46:24.925,-1.0
18:46:25.127,-1.0
18:46:25.329,-1.0
18:46:25.531,-1.0
18:46:25.733,-1.0
18:46:25.934,-1.0
18:46:26.136,-1.0
18:46:26.337,-1.0
18:46:26.539,-1.0
18:46:26.741,-1.0
18:46:26.943,-1.0
18:46:27.146,-1.0
18:46:27.348,-1.0
18:46:27.550,-1.0
18:46:27.752,-1.0
18:46:27.954,-1.0
18:46:28.157,-1.0
18:46:28.360,-1.0
18:46:28.564,-1.0
18:46:28.767,-1.0
18:46:28.968,-1.0
18:46:29.171,-1.0
18:46:29.373,-1.0
18:46:29.575,-1.0
18:46:29.776,-1.0
18:46:29.977,-1.0
18:46:30.179,-1.0
18:46:30.381,-1.0
18:46:30.583,-1.0
18:46:30.784,-1.0
18:46:30.985,-1.0
18:46:31.188,-1.0
18:46:31.391,-1.0
18:46:31.593,-1.0
18:46:31.796,-1.0
18:46:31.998,-1.0
18:46:32.200,-1.0
18:46:32.402,-1.0
18:46:32.604,-1.0
18:46:32.811,-1.0
18:46:33.014,-1.0
18:46:33.218,-1.0
18:46:33.419,-1.0
18:46:33.620,-1.0
18:46:33.823,-1.0
18:46:34.025,-1.0
18:46:34.227,-1.0
18:46:34.428,-1.0
18:46:34.629,-1.0
18:46:34.831,-1.0
18:46:35.033,-1.0
18:46:35.235,-1.0
18:46:35.438,-1.0
18:46:35.642,-1.0
18:46:35.844,-1.0
18:46:36.047,-1.0
18:46:36.248,-1.0
18:46:36.451,-1.0
18:46:36.653,-1.0
18:46:36.855,-1.0
18:46:37.056,-1.0
18:46:37.257,-1.0
18:46:37.458,-1.0
18:46:37.660,-1.0
18:46:37.862,-1.0
18:46:38.064,-1.0
18:46:38.267,-1.0
18:46:38.476,-1.0
18:46:38.679,-1.0
18:46:38.882,-1.0
18:46:39.085,-1.0
18:46:39.287,-1.0
18:46:42.922,-1.0
18:46:43.125,-1.0
18:46:43.326,-1.0
18:46:43.528,-1.0
18:46:43.729,-1.0
18:46:43.935,-1.0
18:46:44.136,-1.0
18:46:44.338,-1.0
18:46:44.540,-1.0
18:46:44.742,-1.0
18:46:44.945,-1.0
18:46:45.150,-1.0
18:46:45.351,-1.0
18:46:45.553,-1.0
18:46:45.755,-1.0
18:46:45.956,-1.0
18:46:46.159,-1.0
18:46:46.360,-1.0
18:46:46.562,-1.0
18:46:46.767,-1.0
18:46:46.969,-1.0
18:46:47.172,-1.0
18:46:47.376,-1.0
18:46:47.616,-1.0
18:46:47.868,-1.0
18:46:48.135,-1.0
18:46:48.369,-1.0
18:46:48.635,-1.0
18:46:48.838,-1.0
18:46:49.039,-1.0
18:46:49.242,-1.0
18:46:49.443,-1.0
18:46:49.645,-1.0
18:46:49.847,-1.0
18:46:50.048,-1.0
18:46:50.251,-1.0
18:46:50.455,-1.0
18:46:50.657,-1.0
18:46:50.859,-1.0
18:46:51.060,-1.0
18:46:51.261,-1.0
18:46:51.464,-1.0
18:46:51.687,-1.0
18:46:51.902,-1.0
18:46:52.208,-1.0
18:46:52.444,-1.0
18:46:52.662,-1.0
18:46:52.878,-1.0
18:46:53.081,-1.0
18:46:53.285,-1.0
18:46:53.487,-1.0
18:46:53.689,-1.0
18:46:53.892,-1.0
18:46:54.093,-1.0
18:46:54.296,-1.0
18:46:54.497,-1.0
18:46:54.698,-1.0
18:46:54.900,-1.0
18:46:55.102,-1.0
18:46:55.304,-1.0
18:46:55.508,-1.0
18:46:55.711,-1.0
18:46:55.914,-1.0
