time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
18:45:33,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,AUTO,-0.000793941163768371,0.000999895273707807,0.020782222350438435,0.00029196627050017315,0.0002694330372226735,0.0013910212631647785,-35.3632622,149.1652375,2.6666666666666665,-0.6666666666666666,0.6666666666666666,0.0,1500.0
18:45:34,0.0,0.0,-1087.0,18.0,0.75,0.5,AUTO,0.0044295180414337665,0.0008991426730062813,0.019861485343426466,0.01771747981547378,0.00018355850625084713,0.0009810496048885398,-35.3632621,149.165237475,640.25,0.0,0.25,-112.5,1500.0
18:45:36,5.0,-9.5,-1008.0,-35.0,-12.0,-53.5,AUTO,-0.0266233803704381,0.018534465692937374,-0.06972801312804222,-0.03623581491410732,-0.012998630292713642,-0.05342651531100273,-35.36326095,149.16524425,4259.5,1.5,44.0,-148.0,1500.0
18:45:38,-2.8333333333333335,5.0,-1001.5,28.333333333333332,-3.5,-2.0,AUTO,-0.05405086309959491,-0.0070684323242555065,-0.09045232956608136,0.027851535628239315,-0.004443754442036152,-0.0019227059286398192,-35.36326110000001,149.16524466666667,6411.333333333333,-1.8333333333333333,-33.333333333333336,-148.16666666666666,1500.0
18:45:40,-1.8333333333333333,5.833333333333333,-999.0,11.166666666666666,-4.5,9.333333333333334,AUTO,0.05394811027993759,0.005181426221194367,-0.08653478821118672,0.010839862748980522,-0.0054502917143205805,0.01000723735584567,-35.363261916666666,149.16523465,9518.0,-7.666666666666667,-15.666666666666666,-151.16666666666666,1500.0
18:45:42,-0.75,-1.5,-1001.25,16.0,7.25,-30.0,AUTO,-0.015609295417865118,-0.00026478552414725226,-0.12414481739203136,0.02011926006525755,0.00789608247578144,-0.029788583517074585,-35.3632622,149.16523705,13002.25,5.0,0.75,-151.25,1500.0
18:45:44,-0.8333333333333334,0.3333333333333333,-999.1666666666666,4.166666666666667,0.8333333333333334,-12.0,AUTO,0.009403883634756008,0.006877633510157466,-0.15697920322418213,0.0037256850337143987,0.0002894399513024837,-0.01225571877633532,-35.363261566666665,149.16523578333332,15742.833333333334,-0.8333333333333334,-3.5,-152.0,1500.0
18:45:46,0.0,0.0,-999.75,-0.5,0.0,-18.0,AUTO,0.0032032968592830002,0.0034624217660166323,-0.18715393543243408,-0.001211423659697175,-0.0005656251014443114,-0.018148838076740503,-35.363261650000005,149.16523585,19254.75,-3.0,5.5,-152.0,1500.0
18:45:48,0.0,0.0,-1000.1666666666666,1.6666666666666667,1.0,-20.5,AUTO,0.002204981710140904,0.002981224718193213,-0.22197020798921585,0.0010767790178457897,0.00027003117914622027,-0.02078177190075318,-35.3632618,149.16523630000003,21997.666666666668,-2.0,3.5,-152.0,1500.0
18:45:50,0.0,0.16666666666666666,-1000.6666666666666,4.5,2.8333333333333335,-2.5,AUTO,-0.0020290807685038694,0.0034653062854583063,-0.25577093412478763,0.004047256389943262,0.0021342494971274086,-0.0023964692760879793,-35.36326193333333,149.16523661666665,25120.333333333332,-2.5,1.5,-151.83333333333334,1500.0
18:45:52,0.5,-0.3333333333333333,-999.8333333333334,-4.166666666666667,0.3333333333333333,22.333333333333332,AUTO,0.00826752360444516,0.001552894110015283,-0.21975799649953842,-0.00541480661680301,-0.0005029114157271882,0.022853231367965538,-35.36326236666667,149.1652367,28239.333333333332,-1.8333333333333333,6.333333333333333,-152.0,1500.0
18:45:54,0.0,-0.3333333333333333,-1000.3333333333334,0.6666666666666666,0.3333333333333333,16.166666666666668,AUTO,-0.0006561975800044214,0.0015324685179317992,-0.18104060739278793,-0.0008154079938928286,-0.0007445622856418291,0.016791272753228743,-35.363262383333335,149.16523781666663,31357.0,0.0,4.5,-152.0,1500.0
18:45:56,0.0,0.0,-1000.0,1.1666666666666667,0.6666666666666666,12.0,AUTO,0.0010649978551858414,0.001190229260828346,-0.15184827893972397,0.000504570334063222,-0.00016456429148092866,0.012561118695884943,-35.36326226666667,149.16523796666664,34479.166666666664,0.0,0.0,-152.0,1500.0
18:45:58,0.0,0.0,-999.5,0.5,1.0,9.5,AUTO,0.002415048540569842,0.001483035332057625,-0.1304374895989895,-0.0007569193840026855,0.0002520739799365401,0.00987006009866794,-35.363262166666665,149.16523765000002,37597.5,0.0,0.0,-152.0,1500.0
18:46:00,0.0,0.0,-999.6666666666666,1.6666666666666667,1.5,7.833333333333333,AUTO,0.0021179233638880155,0.0015477540049081047,-0.11485960086186726,0.0006918770571549734,0.0007202847433897356,0.008232824737206101,-35.36326209999999,149.16523741666668,40555.0,-0.6666666666666666,0.6666666666666666,-152.0,1500.0
18:46:02,0.0,0.0,-999.6666666666666,0.5,0.6666666666666666,6.833333333333333,AUTO,0.0017573507037013769,0.0013280550250783564,-0.10087434798479081,-0.00032615733798593285,-0.00022795464610680938,0.0068147070705890656,-35.363262,149.1652373,43871.6,-1.0,1.0,-152.0,1500.0
18:46:07,-0.3333333333333333,0.16666666666666666,-989.1666666666666,-45.5,42.833333333333336,142.66666666666666,AUTO,-0.008979050015720228,0.01329164953979974,-0.05990337083737055,-0.04701713936325783,0.042298949420607336,0.14274948292101422,-35.36326201666666,149.16523725,46786.5,-3.0,-0.6666666666666666,-148.66666666666666,1500.0
18:46:09,0.5,3.8333333333333335,-963.5,37.333333333333336,-19.166666666666668,3.8333333333333335,AUTO,0.024521841512372095,-0.04244349089761575,0.2961951543887456,0.036270922515541315,-0.020341722915569942,0.003674129800250133,-35.3632644,149.16523315,49153.5,-7.0,-14.5,-73.0,1500.0
18:46:43,14.5,17.25,-1004.5,144.25,26.5,1.25,RTL,-0.011089839351673922,0.06307009855906169,0.16400504608949026,0.39395343512296677,0.02706649589041869,0.0009606696354846159,-35.36273743333333,149.1653259,49993.0,-70.33333333333333,-7.333333333333333,0.0,1500.0
18:46:45,36.5,24.333333333333332,-998.3333333333334,-23.0,44.166666666666664,1.5,RTL,-0.028917104937136173,0.12522590160369873,0.15885663529237112,-0.024066964785257976,0.04385134453574816,0.0003322334572051962,-35.36275521666666,149.1653241,49981.166666666664,-175.33333333333334,-30.333333333333332,1.8333333333333333,1500.0
18:46:47,73.83333333333333,40.0,-1003.0,-76.66666666666667,4.833333333333333,-0.8333333333333334,RTL,-0.037169660131136574,0.1721241573492686,0.15542709330717722,-0.07720471173524857,0.00441299161563317,-0.002112368781430026,-35.362803899999996,149.16531556666666,49947.666666666664,-366.6666666666667,-55.666666666666664,1.8333333333333333,1500.0
18:46:49,102.16666666666667,58.833333333333336,-991.6666666666666,-61.333333333333336,27.166666666666668,1.8333333333333333,RTL,-0.04909614908198515,0.16775425523519516,0.15522041420141855,-0.06198085161546866,0.026396992228304345,0.0002851505026531716,-35.362884333333334,149.16530091666667,49955.0,-518.6666666666666,-65.5,-0.5,1500.0
18:46:51,120.66666666666667,68.16666666666667,-995.0,-18.166666666666668,-39.166666666666664,4.833333333333333,RTL,-0.055879817654689155,0.1362437146405379,0.1547201598683993,-0.019009486461679142,-0.04014163122822841,0.0035841153973403075,-35.36298611666667,149.16528309999998,49997.666666666664,-607.1666666666666,-72.5,-3.8333333333333335,1500.0
18:46:53,97.33333333333333,57.0,-977.6666666666666,-189.83333333333334,-16.0,23.833333333333332,RTL,-0.06229294774432977,-0.03741881903260946,0.1589091345667839,-0.1934899017214775,-0.017019530137379963,0.022396088888247807,-35.3630877,149.16526570000002,50128.333333333336,-475.1666666666667,-55.166666666666664,0.6666666666666666,1500.0
18:46:55,70.0,35.0,-1002.8,-94.2,100.0,-9.6,RTL,-0.0379395492374897,0.1204790711402893,0.15128951668739318,-0.09539394676685334,0.09910747110843658,-0.011357391439378261,-35.36315558,149.16525448,49966.8,-344.8,-44.4,9.0,1500.0
18:46:57,68.16666666666667,38.166666666666664,-989.3333333333334,-50.333333333333336,-39.333333333333336,8.666666666666666,RTL,-0.04478934779763222,0.004091829527169466,0.15514540175596872,-0.051763532062371574,-0.040610422690709434,0.00673023813093702,-35.36321468333333,149.16524503333332,50011.166666666664,-326.1666666666667,-42.0,-3.8333333333333335,1500.0
18:46:59,23.666666666666668,14.666666666666666,-1005.3333333333334,63.0,49.5,-0.8333333333333334,RTL,-0.02931350376456976,-0.0679958959420522,0.15619905044635138,0.06223429242769877,0.04825596402709683,-0.0024391215605040393,-35.36325518333333,149.16523908333335,50022.5,-112.83333333333333,-24.666666666666668,3.5,1500.0
18:47:01,2.0,5.333333333333333,-1005.6666666666666,100.5,15.666666666666666,0.0,RTL,-0.00521929253009148,-0.02242823000997305,0.1516096830368042,0.041515758633613585,0.016320979781448842,-0.000853541016113013,-35.36326536,149.16523746000001,49991.4,-8.2,-16.2,0.4,1500.0
18:47:03,-1.3333333333333333,2.8333333333333335,-1003.1666666666666,-50.666666666666664,-6.166666666666667,0.8333333333333334,RTL,0.007365643058437854,-0.005257537588477135,0.1508655071258545,0.08141195476055145,-0.013584940135478974,-0.0018298621289432049,-35.3632657,149.16523635,49996.666666666664,1.1666666666666667,-4.333333333333333,0.5,1500.0
18:47:05,-2.5,-5.0,-999.8333333333334,-20.666666666666668,8.0,-0.6666666666666666,RTL,0.01761567088154455,-0.006036513193976134,0.150904580950737,-0.021094049016634624,0.007277963721814255,-0.002558607782702893,-35.36326485,149.165235,50002.666666666664,9.5,10.666666666666666,0.8333333333333334,1500.0
18:47:07,-0.8333333333333334,0.0,-999.1666666666666,19.666666666666668,3.0,0.6666666666666666,RTL,0.017159872377912205,0.00107992100189828,0.15066032856702805,0.018538632585356634,0.0022130055779901645,-0.0007502902881242335,-35.36326321666667,149.16523491666666,50002.5,5.333333333333333,16.833333333333332,0.6666666666666666,1500.0
18:47:09,1.75,-42.5,-951.5,-1366.0,6.25,-2.75,RTL,-0.016175250988453627,0.0038311125535983592,0.14939342066645622,-1.37006276845932,0.005466061877086759,-0.004469684412470087,-35.36326245,149.16523605,49142.75,0.0,14.75,98.25,1500.0
18:47:11,0.16666666666666666,-33.833333333333336,-999.3333333333334,144.33333333333334,-5.166666666666667,2.3333333333333335,RTL,0.0065406381424206,0.0015910812823373515,0.14915634940067926,0.15023193197945753,-0.006295713285605113,0.0008418534222679833,-35.3632624,149.16523808333332,47183.5,0.0,1.1666666666666667,102.33333333333333,1500.0
18:47:13,-0.16666666666666666,-3.1666666666666665,-974.8333333333334,712.5,-1.3333333333333333,1.1666666666666667,RTL,0.02124583503852288,-0.0014055397574945043,0.1486860066652298,0.7171595394611359,-0.0027371989272069186,-0.00042498111724853516,-35.3632624,149.16523775000002,45130.333333333336,0.5,-2.8333333333333335,100.66666666666667,1500.0
18:47:56,0.6666666666666666,3.1666666666666665,-991.8333333333334,-194.16666666666666,-1.0,2.3333333333333335,RTL,-0.02120019037586947,0.0005782627364775786,0.14607140918572745,-0.19863582650820413,-0.0022820281058860323,0.0007131858922851583,-35.3632623,149.16523984999998,10351.166666666666,-0.3333333333333333,-14.333333333333334,29.666666666666668,1500.0
18:47:58,0.0,-14.333333333333334,-992.0,-347.8333333333333,1.6666666666666667,2.5,RTL,-0.014179277156169215,0.00030316653222447104,0.1457067827383677,-0.349858062962691,0.0005842400423716754,0.0007363290642388165,-35.3632625,149.16523974999998,9694.0,1.5,-18.333333333333332,33.333333333333336,1500.0
18:48:00,-0.6666666666666666,-16.333333333333332,-995.0,-328.5,3.1666666666666665,1.3333333333333333,RTL,-0.005727877219518025,0.0009117912886722479,0.14550368984540304,-0.3294426153103511,0.0018487857014406472,-0.000701392845561107,-35.36326231666667,149.16523888333333,9008.666666666666,0.6666666666666666,-14.5,33.0,1500.0
18:48:02,0.0,18.4,-1032.0,270.2,2.6,2.2,RTL,-0.002542361104860902,0.0014487825566902757,0.14597478806972503,0.2667060524225235,0.0013913432834669948,0.00016690371558070183,-35.3632622,149.16523854000002,8359.4,0.0,-8.4,21.8,1500.0
18:48:04,-1.0,3.6666666666666665,-996.6666666666666,-24.0,0.3333333333333333,3.3333333333333335,RTL,-0.0018524217133138639,-0.00021675303772402307,0.14523744583129883,-0.025487845142682392,-0.0009656550246290863,0.0016685335625273485,-35.3632622,149.1652384,8346.833333333334,-0.3333333333333333,-9.5,-3.8333333333333335,1500.0
