,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
18:45:34.253,21513.0,0.0,0.0,0.7,0.7,470.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,5.8,4.0,624.0,4.0,2.5
18:45:39.288,16780.0,0.0,0.0,0.5,2.0,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.7,7.3,911.0,2.0,2.0
18:45:43.505,21575.0,0.0,0.0,0.0,0.4,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,2.5,6.0
18:45:47.613,32000.0,0.0,0.0,0.1,1.6,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,8.9,3.3,1000.0,4.0,5.0
18:45:51.946,7251.0,0.0,0.0,0.8,1.3,1000.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,0.0,589.0,6.0,2.0
18:45:57.075,23992.0,0.0,0.0,0.6,0.3,1000.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.7,1000.0,4.5,6.0
18:46:01.379,0.0,0.0,0.0,0.2,0.0,1000.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,4.0,4.6,296.0,5.0,2.5
18:46:08.916,32000.0,0.0,0.0,0.3,1.0,0.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,8.4,9.1,544.0,2.0,3.5
18:46:44.173,32000.0,0.0,0.0,0.2,0.0,580.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.5,10.1,901.0,3.0,6.0
18:46:48.602,0.0,0.0,0.0,0.0,0.4,160.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.5,4.1,699.0,3.0,6.0
18:46:52.981,30752.0,0.0,0.0,1.1,0.0,160.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2.9,10.1,228.0,2.5,3.5
18:46:58.262,17352.0,0.0,0.0,0.9,0.2,580.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,5.2,1.0,868.0,5.0,5.5
18:47:02.315,13820.0,0.0,0.0,0.3,1.4,410.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.4,0.0,3.5,6.0
18:47:06.290,0.0,0.0,0.0,0.2,0.0,210.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,6.9,226.0,2.0,5.5
18:47:10.114,19687.0,0.0,0.0,0.6,1.6,970.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,9.1,676.0,2.0,5.5
18:47:14.212,32000.0,0.0,0.0,1.0,1.9,620.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,4.5,3.0,0.0,3.5,6.0
18:47:57.230,32000.0,0.0,0.0,0.3,0.8,740.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,6.0,0.0,850.0,6.0,6.0
18:48:01.539,0.0,0.0,0.0,0.8,1.3,1000.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,10.1,3.2,123.0,6.0,6.0
18:48:05.816,0.0,0.0,0.0,1.0,0.0,1000.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.5,4.1,0.0,2.0,5.5
18:48:11.080,27908.0,0.0,0.0,0.7,2.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,6.2,5.7,908.0,6.0,2.0
18:48:15.431,32000.0,0.0,0.0,0.8,1.0,900.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,2.9,1.2,798.0,3.0,2.0
18:48:19.538,18176.0,0.0,0.0,0.6,1.1,730.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.5,0.0,242.0,5.0,6.0
18:48:23.872,32000.0,0.0,0.0,0.9,2.0,20.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,10.1,6.4,1000.0,5.5,3.0
18:48:33.200,24094.0,0.0,0.0,0.4,1.9,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.5,2.6,573.0,6.0,4.0
18:48:38.430,32000.0,0.0,0.0,0.1,0.4,0.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.6,2.1,827.0,5.0,4.5
18:48:42.709,25252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.5,0.3,649.0,5.5,3.5
