,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
17:05:57.308,46893.0,0.25,0.1,1000.0,30.0,0.6,15300.0,1000.0,26195.0,2840.0,0.0,1050.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:01.335,219769.0,0.25,0.1,1000.0,30.0,3.1,11000.0,1000.0,0.0,1570.0,0.0,650.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:05.368,194928.0,0.25,0.1,1000.0,30.0,5.1,2900.0,1000.0,3727.0,2470.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:09.406,200.0,0.25,0.1,1000.0,30.0,4.8,18000.0,1000.0,19303.0,3000.0,0.0,1350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:13.438,300000.0,0.25,0.1,1000.0,30.0,1.9,5600.0,1000.0,27535.0,0.0,0.0,1600.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:17.470,300000.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,10390.0,3000.0,0.0,1300.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:21.499,108648.0,0.25,0.1,1000.0,30.0,5.1,5900.0,1000.0,11736.0,2030.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:25.018,78542.0,0.25,0.1,1000.0,30.0,0.1,18000.0,1000.0,21253.0,2870.0,0.0,2000.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:29.047,300000.0,0.25,0.1,1000.0,30.0,0.0,12200.0,1000.0,0.0,0.0,0.0,350.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:33.070,200.0,0.25,0.1,1000.0,30.0,3.3,6800.0,1000.0,32000.0,1580.0,0.0,2000.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:37.084,200.0,0.25,0.1,1000.0,30.0,0.0,14700.0,1000.0,11605.0,470.0,0.0,500.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:41.113,299096.0,0.25,0.1,1000.0,30.0,0.2,14000.0,1000.0,4088.0,1530.0,0.0,2000.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:45.128,200.0,0.25,0.1,1000.0,30.0,3.4,18000.0,1000.0,25974.0,2660.0,0.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:49.146,29381.0,0.25,0.1,1000.0,30.0,5.1,14500.0,1000.0,24123.0,110.0,0.0,2000.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:53.168,200881.0,0.25,0.1,1000.0,30.0,1.8,5000.0,1000.0,27317.0,0.0,0.0,1250.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:06:57.197,300000.0,0.25,0.1,1000.0,30.0,0.9,18000.0,1000.0,1058.0,0.0,0.0,400.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:01.227,300000.0,0.25,0.1,1000.0,30.0,2.7,10000.0,1000.0,32000.0,1860.0,0.0,1350.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:05.240,200.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,22940.0,1190.0,0.0,550.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:09.273,31721.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,2551.0,1930.0,0.0,500.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:13.294,143007.0,0.25,0.1,1000.0,30.0,4.7,16700.0,1000.0,31185.0,910.0,0.0,1500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:17.318,155457.0,0.25,0.1,1000.0,30.0,4.4,11200.0,1000.0,10583.0,0.0,0.0,1300.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:21.345,287717.0,0.25,0.1,1000.0,30.0,5.1,10600.0,1000.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:25.365,66500.0,0.25,0.1,1000.0,30.0,5.1,14400.0,1000.0,5269.0,0.0,0.0,100.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:29.409,300000.0,0.25,0.1,1000.0,30.0,2.5,18000.0,1000.0,10916.0,2060.0,0.0,1050.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:33.438,297213.0,0.25,0.1,1000.0,30.0,1.2,18000.0,1000.0,5541.0,1160.0,0.0,900.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:37.475,300000.0,0.25,0.1,1000.0,30.0,0.6,8900.0,1000.0,26793.0,790.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:41.506,300000.0,0.25,0.1,1000.0,30.0,2.7,10800.0,1000.0,21255.0,2870.0,0.0,2000.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:45.035,300000.0,0.25,0.1,1000.0,30.0,5.1,6400.0,1000.0,0.0,140.0,0.0,400.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:49.055,113432.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,27720.0,290.0,0.0,1050.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:53.074,58000.0,0.25,0.1,1000.0,30.0,2.0,7800.0,1000.0,31848.0,0.0,0.0,250.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:07:57.088,21466.0,0.25,0.1,1000.0,30.0,3.8,2800.0,1000.0,26154.0,0.0,0.0,1550.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:08:01.101,10995.0,0.25,0.1,1000.0,30.0,1.1,4700.0,1000.0,2091.0,2540.0,0.0,1950.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:08:05.135,300000.0,0.25,0.1,1000.0,30.0,0.9,13100.0,1000.0,7755.0,780.0,0.0,600.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:08:09.149,837.0,0.25,0.1,1000.0,30.0,0.0,9100.0,1000.0,1901.0,0.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:08:13.175,217130.0,0.25,0.1,1000.0,30.0,3.8,500.0,1000.0,19490.0,140.0,0.0,350.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:08:17.201,218630.0,0.25,0.1,1000.0,30.0,4.5,11200.0,1000.0,0.0,3000.0,0.0,750.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
