,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
17:05:43.393,-1.0,-1.0,-1.0,-1
17:05:43.595,-1.0,-1.0,-1.0,-1
17:05:43.796,-1.0,-1.0,-1.0,-1
17:05:43.998,-1.0,-1.0,-1.0,-1
17:05:44.199,-1.0,-1.0,-1.0,-1
17:05:44.400,-1.0,-1.0,-1.0,-1
17:05:44.602,-1.0,-1.0,-1.0,-1
17:05:44.803,-1.0,-1.0,-1.0,-1
17:05:45.004,-1.0,-1.0,-1.0,-1
17:05:45.205,-1.0,-1.0,-1.0,-1
17:05:45.407,-1.0,-1.0,-1.0,-1
17:05:45.608,-1.0,-1.0,-1.0,-1
17:05:45.810,-1.0,-1.0,-1.0,-1
17:05:46.011,-1.0,-1.0,-1.0,-1
17:05:46.221,-1.0,-1.0,-1.0,-1
17:05:46.433,-1.0,-1.0,-1.0,-1
17:05:46.634,-1.0,-1.0,-1.0,-1
17:05:46.835,-1.0,-1.0,-1.0,-1
17:05:47.037,-1.0,-1.0,-1.0,-1
17:05:47.238,-1.0,-1.0,-1.0,-1
17:05:47.440,-1.0,-1.0,-1.0,-1
17:05:47.641,-1.0,-1.0,-1.0,-1
17:05:47.842,-1.0,-1.0,-1.0,-1
17:05:48.044,-1.0,-1.0,-1.0,-1
17:05:48.245,-1.0,-1.0,-1.0,-1
17:05:48.446,-1.0,-1.0,-1.0,-1
17:05:48.648,-1.0,-1.0,-1.0,-1
17:05:48.849,-1.0,-1.0,-1.0,-1
17:05:49.051,-1.0,-1.0,-1.0,-1
17:05:49.252,-1.0,-1.0,-1.0,-1
17:05:49.454,-1.0,-1.0,-1.0,-1
17:05:49.656,-1.0,-1.0,-1.0,-1
17:05:49.857,-1.0,-1.0,-1.0,-1
17:05:50.059,-1.0,-1.0,-1.0,-1
17:05:50.261,-1.0,-1.0,-1.0,-1
17:05:50.463,-1.0,-1.0,-1.0,-1
17:05:50.664,-1.0,-1.0,-1.0,-1
17:05:50.866,-1.0,-1.0,-1.0,-1
17:05:51.068,-1.0,-1.0,-1.0,-1
17:05:51.269,-1.0,-1.0,-1.0,-1
17:05:51.470,-1.0,-1.0,-1.0,-1
17:05:51.672,-1.0,-1.0,-1.0,-1
17:05:51.873,-1.0,-1.0,-1.0,-1
17:05:52.075,-1.0,-1.0,-1.0,-1
17:05:52.276,-1.0,-1.0,-1.0,-1
17:05:52.478,-1.0,-1.0,-1.0,-1
17:05:52.679,-1.0,-1.0,-1.0,-1
17:05:52.881,-1.0,-1.0,-1.0,-1
17:05:53.082,-1.0,-1.0,-1.0,-1
17:05:53.284,-1.0,-1.0,-1.0,-1
17:05:53.485,-1.0,-1.0,-1.0,-1
17:05:53.687,-1.0,-1.0,-1.0,-1
17:05:53.888,-1.0,-1.0,-1.0,-1
17:05:54.089,-1.0,-1.0,-1.0,-1
17:05:54.291,-1.0,-1.0,-1.0,-1
17:05:54.492,-1.0,-1.0,-1.0,-1
17:05:54.693,-1.0,-1.0,-1.0,-1
17:05:54.895,-1.0,-1.0,-1.0,-1
17:05:55.096,-1.0,-1.0,-1.0,-1
17:05:55.299,-1.0,-1.0,-1.0,-1
17:05:55.501,-1.0,-1.0,-1.0,-1
17:05:55.702,-1.0,-1.0,-1.0,-1
17:05:55.904,-1.0,-1.0,-1.0,-1
17:05:56.106,-1.0,-1.0,-1.0,-1
17:05:56.307,-1.0,-1.0,-1.0,-1
17:05:56.509,-1.0,-1.0,-1.0,-1
17:05:56.711,-1.0,-1.0,-1.0,-1
17:05:56.912,-1.0,-1.0,-1.0,-1
17:05:57.114,-1.0,-1.0,-1.0,-1
17:05:57.315,-1.0,-1.0,-1.0,-1
17:05:57.517,-1.0,-1.0,-1.0,-1
17:06:00.748,-1.0,-1.0,-1.0,-1
17:06:00.949,-1.0,-1.0,-1.0,-1
17:06:01.151,-1.0,-1.0,-1.0,-1
17:06:01.352,-1.0,-1.0,-1.0,-1
17:06:01.554,-1.0,-1.0,-1.0,-1
17:06:01.755,-1.0,-1.0,-1.0,-1
17:06:01.957,-1.0,-1.0,-1.0,-1
17:06:02.159,-1.0,-1.0,-1.0,-1
17:06:02.361,-1.0,-1.0,-1.0,-1
17:06:02.562,-1.0,-1.0,-1.0,-1
17:06:02.764,-1.0,-1.0,-1.0,-1
17:06:02.967,-1.0,-1.0,-1.0,-1
17:06:03.168,-1.0,-1.0,-1.0,-1
17:06:03.370,-1.0,-1.0,-1.0,-1
17:06:03.572,-1.0,-1.0,-1.0,-1
17:06:03.774,-1.0,-1.0,-1.0,-1
17:06:03.976,-1.0,-1.0,-1.0,-1
17:06:04.178,-1.0,-1.0,-1.0,-1
17:06:04.381,-1.0,-1.0,-1.0,-1
17:06:04.583,-1.0,-1.0,-1.0,-1
17:06:04.785,-1.0,-1.0,-1.0,-1
17:06:04.987,-1.0,-1.0,-1.0,-1
17:06:05.188,-1.0,-1.0,-1.0,-1
17:06:05.390,-1.0,-1.0,-1.0,-1
17:06:05.592,-1.0,-1.0,-1.0,-1
17:06:05.794,-1.0,-1.0,-1.0,-1
17:06:05.996,-1.0,-1.0,-1.0,-1
17:06:06.198,-1.0,-1.0,-1.0,-1
17:06:06.399,-1.0,-1.0,-1.0,-1
17:06:06.601,-1.0,-1.0,-1.0,-1
17:06:06.803,-1.0,-1.0,-1.0,-1
17:06:07.005,-1.0,-1.0,-1.0,-1
17:06:07.206,-1.0,-1.0,-1.0,-1
17:06:07.408,-1.0,-1.0,-1.0,-1
17:06:07.610,-1.0,-1.0,-1.0,-1
17:06:07.812,-1.0,-1.0,-1.0,-1
17:06:08.013,-1.0,-1.0,-1.0,-1
17:06:08.215,-1.0,-1.0,-1.0,-1
17:06:08.417,-1.0,-1.0,-1.0,-1
17:06:08.621,-1.0,-1.0,-1.0,-1
17:06:08.822,-1.0,-1.0,-1.0,-1
17:06:09.024,-1.0,-1.0,-1.0,-1
17:06:09.226,-1.0,-1.0,-1.0,-1
17:06:09.428,-1.0,-1.0,-1.0,-1
17:06:09.629,-1.0,-1.0,-1.0,-1
17:06:09.831,-1.0,-1.0,-1.0,-1
17:06:10.033,-1.0,-1.0,-1.0,-1
17:06:10.235,-1.0,-1.0,-1.0,-1
17:06:10.437,-1.0,-1.0,-1.0,-1
17:06:10.638,-1.0,-1.0,-1.0,-1
17:06:10.840,-1.0,-1.0,-1.0,-1
17:06:11.041,-1.0,-1.0,-1.0,-1
17:06:11.243,-1.0,-1.0,-1.0,-1
17:06:11.444,-1.0,-1.0,-1.0,-1
17:06:11.646,-1.0,-1.0,-1.0,-1
17:06:11.848,-1.0,-1.0,-1.0,-1
17:06:12.049,-1.0,-1.0,-1.0,-1
17:06:12.251,-1.0,-1.0,-1.0,-1
17:06:12.453,-1.0,-1.0,-1.0,-1
17:06:12.654,-1.0,-1.0,-1.0,-1
17:06:12.856,-1.0,-1.0,-1.0,-1
17:06:13.057,-1.0,-1.0,-1.0,-1
17:06:13.259,-1.0,-1.0,-1.0,-1
17:06:13.461,-1.0,-1.0,-1.0,-1
17:06:13.663,-1.0,-1.0,-1.0,-1
17:06:13.865,-1.0,-1.0,-1.0,-1
17:06:14.067,-1.0,-1.0,-1.0,-1
17:06:14.269,-1.0,-1.0,-1.0,-1
17:06:14.471,-1.0,-1.0,-1.0,-1
17:06:14.673,-1.0,-1.0,-1.0,-1
17:06:14.874,-1.0,-1.0,-1.0,-1
17:06:15.076,-1.0,-1.0,-1.0,-1
17:06:15.277,-1.0,-1.0,-1.0,-1
17:06:15.479,-1.0,-1.0,-1.0,-1
17:06:15.681,-1.0,-1.0,-1.0,-1
17:06:15.883,-1.0,-1.0,-1.0,-1
17:06:16.084,-1.0,-1.0,-1.0,-1
17:06:16.286,-1.0,-1.0,-1.0,-1
17:06:16.488,-1.0,-1.0,-1.0,-1
17:06:16.689,-1.0,-1.0,-1.0,-1
17:06:16.891,-1.0,-1.0,-1.0,-1
17:06:17.092,-1.0,-1.0,-1.0,-1
17:06:17.294,-1.0,-1.0,-1.0,-1
17:06:17.496,-1.0,-1.0,-1.0,-1
17:06:17.698,-1.0,-1.0,-1.0,-1
17:06:17.900,-1.0,-1.0,-1.0,-1
17:06:18.102,-1.0,-1.0,-1.0,-1
17:06:18.304,-1.0,-1.0,-1.0,-1
17:06:18.506,-1.0,-1.0,-1.0,-1
17:06:18.708,-1.0,-1.0,-1.0,-1
17:06:18.909,-1.0,-1.0,-1.0,-1
17:06:19.111,-1.0,-1.0,-1.0,-1
17:06:19.312,-1.0,-1.0,-1.0,-1
17:06:19.514,-1.0,-1.0,-1.0,-1
17:06:19.716,-1.0,-1.0,-1.0,-1
17:06:19.918,-1.0,-1.0,-1.0,-1
17:06:20.120,-1.0,-1.0,-1.0,-1
17:06:20.335,-1.0,-1.0,-1.0,-1
17:06:20.537,-1.0,-1.0,-1.0,-1
17:06:20.739,-1.0,-1.0,-1.0,-1
17:06:20.941,-1.0,-1.0,-1.0,-1
17:06:21.142,-1.0,-1.0,-1.0,-1
17:06:21.344,-1.0,-1.0,-1.0,-1
17:06:21.546,-1.0,-1.0,-1.0,-1
