,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:55:18.393,60.0,3270.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.1,0.1,0.0,68.0,-69.0,475.0,0.05
22:55:23.728,60.0,1290.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,73.0,-72.0,2875.0,0.05
22:55:28.258,160.0,2760.0,0.0,0.0,1.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,29.0,-89.0,624.0,0.05
22:55:33.298,170.0,1180.0,0.0,0.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.1,0.1,0.0,26.0,-82.0,2081.0,0.05
22:55:37.709,80.0,8190.0,0.0,0.0,1.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.1,0.1,0.0,33.0,-19.0,1783.0,0.05
22:55:42.169,60.0,1030.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.1,0.1,0.0,5.0,-50.0,857.0,0.05
22:55:47.189,80.0,6800.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.1,0.1,0.0,88.0,54.0,4385.0,0.05
22:55:51.185,170.0,280.0,0.0,0.0,1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,31.1,0.1,0.0,59.0,-63.0,651.0,0.05
22:55:55.199,190.0,5800.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,63.0,-65.0,2528.0,0.05
22:55:59.309,50.0,1540.0,0.0,0.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,11.0,-29.0,5448.0,0.05
22:56:03.640,70.0,5070.0,0.0,0.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,63.1,0.1,0.0,11.0,-82.0,1578.0,0.05
22:56:08.083,140.0,2240.0,0.0,0.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,68.0,-68.0,9270.0,0.05
22:56:12.968,110.0,6530.0,0.0,0.0,1.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,21.0,91.0,1774.0,0.05
22:56:17.918,70.0,1650.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.1,0.1,0.0,17.0,52.0,1762.0,0.05
22:56:22.691,90.0,750.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,15.0,6.0,1930.0,0.05
22:56:27.078,160.0,3600.0,0.0,0.0,1.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,56.1,0.1,0.0,14.0,-43.0,1064.0,0.05
22:56:30.920,50.0,2100.0,0.0,0.0,1.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,23.0,-13.0,2519.0,0.05
22:56:35.777,110.0,340.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,97.0,-35.0,7901.0,0.05
22:56:40.056,170.0,2070.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,23.1,0.1,0.0,50.0,25.0,3013.0,0.05
