time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,alt,lat,lon,relative_alt,vx,vy,vz
19:22:28,-2.0,3.0,-1036.0,6.666666666666667,0.0,-1.6666666666666667,-0.00626089967166384,-0.006226016363749902,-0.3352995316187541,0.005584103520959616,-0.001248382361760984,-0.003242234621817867,AUTO,625500.0,-35.3623791,149.16480383333334,41545.0,-5.0,-27.0,-85.0
19:22:29,-3.3333333333333335,3.3333333333333335,-1033.6666666666667,11.333333333333334,3.3333333333333335,-1.0,0.005221978450814883,-0.003182325279340148,-0.3396595815817515,0.010791554426153501,0.0027104432617003718,-0.0028092898428440094,LOITER,626880.0,-35.36237966666666,149.164802,42926.0,-1.6666666666666667,-16.666666666666668,-129.66666666666666
19:22:30,-1.3333333333333333,1.3333333333333333,-984.0,-15.333333333333334,4.333333333333333,-1.0,0.017291792357961338,-0.0009933464152709348,-0.3423486848672231,-0.016156144440174103,0.00361338397487998,-0.0024206199838469424,LOITER,627960.0,-35.3623798,149.16480113333333,44006.333333333336,1.0,-4.666666666666667,-141.66666666666666
19:22:31,-2.0,0.6666666666666666,-838.6666666666666,22.333333333333332,1.6666666666666667,-0.3333333333333333,0.006222526154791315,0.0016711169155314565,-0.34548240900039673,0.02207450910160939,0.0011892796416456501,-0.0021963009300331273,LOITER,629146.6666666666,-35.3623798,149.1648002,45190.0,0.0,-1.6666666666666667,-6.0
19:22:32,-2.0,-41.666666666666664,-816.3333333333334,-1266.3333333333333,6.333333333333333,4.666666666666667,-0.010486959790190062,0.0025954002824922404,-0.3474029302597046,-1.2680883904298146,0.0053134458139538765,0.0032867289846763015,LOITER,628746.6666666666,-35.3623798,149.1647995,44789.333333333336,-0.3333333333333333,0.0,123.33333333333333
19:22:33,0.3333333333333333,64.66666666666667,-1019.0,1668.6666666666667,11.0,13.333333333333334,0.031499700620770454,0.006263103956977527,-0.3503478169441223,1.6675633986790974,0.010093369870446622,0.01177548679212729,LOITER,626433.3333333334,-35.3623797,149.16479919999998,42478.0,2.0,12.0,202.66666666666666
19:22:34,2.3333333333333335,14.0,-1013.0,-857.3333333333334,3.6666666666666665,4.333333333333333,-0.026157680588463943,0.008771037372450033,-0.35177647074063617,-0.862554540236791,0.00274840552204599,0.0028800434665754437,AUTO,624923.3333333334,-35.362379366666666,149.16479993333334,40970.666666666664,1.0,10.666666666666666,189.33333333333334
19:22:35,4.333333333333333,-64.33333333333333,-1102.3333333333333,-601.3333333333334,-4.333333333333333,-4.0,-0.019006144255399704,0.005647405671576659,-0.3549662033716838,-0.599046915769577,-0.00577080079043905,-0.005575570976361632,AUTO,622826.6666666666,-35.362378766666666,149.16480203333336,38871.0,-6.0,-5.666666666666667,112.66666666666667
19:22:36,3.0,-21.0,-1091.6666666666667,-562.3333333333334,-5.666666666666667,1.6666666666666667,-0.03676641980806986,0.00272628222592175,-0.35525283217430115,-0.5638036280870438,-0.0074896435253322124,0.000727000879123807,AUTO,622286.6666666666,-35.3623785,149.16480326666667,38331.333333333336,-9.0,-14.333333333333334,27.0
19:22:37,-0.6666666666666666,2.3333333333333335,-1046.0,-27.333333333333332,-2.6666666666666665,0.3333333333333333,-0.018228136313458283,-0.0035235819717248282,-0.3584959904352824,-0.027720498541990917,-0.004075773855826507,-0.00099137332290411,AUTO,622486.6666666666,-35.36237883333334,149.1648038666667,38530.333333333336,-11.666666666666666,-25.666666666666668,-52.333333333333336
19:22:38,-1.3333333333333333,1.3333333333333333,-1038.6666666666667,-38.666666666666664,-1.3333333333333333,0.3333333333333333,-0.00652300426736474,-0.005831094458699226,-0.36058203379313153,-0.039217039942741394,-0.002445084236872693,-0.0007789215305820107,AUTO,623006.6666666666,-35.36237933333334,149.16480320000002,39048.333333333336,-9.666666666666666,-25.0,-82.66666666666667
19:22:39,-2.3333333333333335,3.6666666666666665,-1036.0,19.0,4.333333333333333,0.3333333333333333,0.007829754302899042,-0.0037564401670048633,-0.36280180017153424,0.019118991990884144,0.0036428033684690795,-0.000642963646290203,AUTO,624370.0,-35.36238,149.16480146666666,40413.333333333336,-3.0,-14.666666666666666,-129.0
19:22:40,-1.6666666666666667,1.6666666666666667,-1008.6666666666666,52.333333333333336,1.0,2.0,0.03373271537323793,-0.002475700185944637,-0.3640649716059367,0.05262488375107447,3.300991374999285e-05,0.0007312805003797015,AUTO,625450.0,-35.3623802,149.16480063333333,41493.333333333336,2.0,-1.6666666666666667,-146.0
19:22:41,1.6666666666666667,-8.333333333333334,-993.3333333333334,-128.66666666666666,28.666666666666668,-48.333333333333336,0.04282280843472108,0.00820951039592425,-0.3819493353366852,-0.12923288779954115,0.027841950145860512,-0.050509447852770485,AUTO,627340.0,-35.3623789,149.1648028333333,43386.0,25.333333333333332,50.0,-143.66666666666666
19:22:42,2.0,-6.0,-1009.0,-66.0,-11.333333333333334,-29.333333333333332,-0.06319366892178853,0.010088084576030573,-0.4149254262447357,-0.06630470758924882,-0.013133944943547249,-0.031239457428455353,AUTO,628473.3333333334,-35.36237753333333,149.1648057,44517.0,11.0,28.0,-146.0
19:22:43,-6.0,10.333333333333334,-1001.3333333333334,66.0,11.666666666666666,-2.3333333333333335,-0.02603136437634627,0.0077580977231264114,-0.435642550388972,0.06603958954413731,0.010885563679039478,-0.004525199571313958,AUTO,630393.3333333334,-35.36237856666667,149.16480256666668,46439.333333333336,-25.666666666666668,-38.333333333333336,-148.33333333333334
19:22:44,-5.333333333333333,13.0,-1002.3333333333334,56.333333333333336,2.0,15.333333333333334,0.023327883643408615,0.01564866614838441,-0.43526079257329303,0.0566330241660277,0.0005845911800861359,0.014286904751012722,AUTO,631560.0,-35.36238076666666,149.16479813333333,47601.666666666664,-35.333333333333336,-33.0,-150.66666666666666
19:22:45,-5.333333333333333,9.333333333333334,-919.0,116.66666666666667,31.333333333333332,23.333333333333332,-0.012572980175415674,-0.026960512002309162,-0.3577454884847005,0.11633639658490817,0.03045845404267311,0.021972094662487507,AUTO,633413.3333333334,-35.362384033333335,149.16479256666665,49456.333333333336,-16.666666666666668,-33.333333333333336,-116.66666666666667
19:22:46,-5.333333333333333,3.3333333333333335,-928.6666666666666,67.66666666666667,29.0,-3.0,0.09024477750062943,-0.00602063890255522,-0.3580168883005778,0.0678833204632004,0.02783386285106341,-0.005760866372535626,AUTO,634100.0,-35.362384666666664,149.16478899999998,50143.0,1.3333333333333333,-10.333333333333334,-57.666666666666664
19:22:47,4.666666666666667,-5.0,-963.3333333333334,85.33333333333333,13.0,2.3333333333333335,0.048855189234018326,0.017013772390782833,-0.36099595824877423,0.08415598670641582,0.012057597128053507,0.0009625954941535989,AUTO,634390.0,-35.36238293333333,149.16479076666667,50432.666666666664,24.666666666666668,57.666666666666664,9.333333333333334
19:22:48,6.333333333333333,-29.0,-983.6666666666666,117.33333333333333,3.0,-1.3333333333333333,0.014354124820480743,0.019142867376406986,-0.36062341928482056,0.11872437347968419,0.0014570324371258418,-0.002979737318431338,LOITER,634226.6666666666,-35.36238126666667,149.16479470000002,50272.333333333336,20.0,59.666666666666664,29.666666666666668
19:22:49,2.0,35.333333333333336,-854.6666666666666,0.3333333333333333,-8.666666666666666,0.0,-0.035905675341685615,0.008441576734185219,-0.36320308844248456,-0.003662005066871643,-0.01058759323010842,-0.0019522140113015969,LOITER,633836.6666666666,-35.36237983333333,149.16479953333334,49878.0,2.3333333333333335,29.0,64.66666666666667
19:22:50,2.0,-49.0,-931.3333333333334,-1661.3333333333333,-7.666666666666667,-3.6666666666666665,-0.015972556235889595,0.001987191343990465,-0.36512171228726703,-1.6637489398320515,-0.010226874922712645,-0.006281634947905938,LOITER,632936.6666666666,-35.3623799,149.16480049999998,48981.333333333336,-0.6666666666666666,17.666666666666668,158.66666666666666
19:22:51,1.6666666666666667,44.666666666666664,-1019.6666666666666,1588.0,0.3333333333333333,-0.3333333333333333,0.03455738785366217,-0.0009330269531346858,-0.3665824333826701,1.5885582367579143,-0.0018390741509695847,-0.0019476031884551048,LOITER,630650.0,-35.36238,149.1648017,46693.333333333336,3.0,17.0,179.66666666666666
19:22:52,0.0,66.0,-994.0,355.0,7.333333333333333,21.666666666666668,-0.008327935201426348,-0.0014267197887723644,-0.36817582448323566,0.3490160306294759,0.006136197208737333,0.020129961660131812,LOITER,629270.0,-35.3623801,149.16480223333335,45317.333333333336,5.0,14.0,172.66666666666666
19:22:53,3.0,-89.33333333333333,-981.0,-976.0,5.0,-12.666666666666666,0.0038800121595462165,-0.0013493076742937167,-0.36900630593299866,-0.973391205072403,0.0038977713945011296,-0.014576935519774755,AUTO,627060.0,-35.36238003333333,149.1648029,43100.666666666664,4.666666666666667,3.3333333333333335,167.33333333333334
19:22:54,0.6666666666666666,33.0,-1108.6666666666667,1398.0,7.333333333333333,2.6666666666666665,0.01665448086957137,-0.0013813175222215552,-0.36897650361061096,1.3979514837265015,0.006007678845586876,0.000372575285534064,AUTO,625796.6666666666,-35.3623799,149.16480350000003,41841.333333333336,4.666666666666667,1.3333333333333333,137.66666666666666
19:22:55,0.6666666666666666,-13.333333333333334,-1076.0,-355.6666666666667,1.3333333333333333,0.6666666666666666,-0.009783125948160887,-0.0033726515248417854,-0.3704324464003245,-0.35767274846633273,-0.0004006848515321811,-0.0011538668380429347,AUTO,624936.6666666666,-35.3623799,149.16480403333333,40982.0,3.0,-6.666666666666667,-1.6666666666666667
19:22:56,0.0,-1.0,-1050.6666666666667,25.333333333333332,0.3333333333333333,0.0,-0.007984678260982037,-0.0033610028525193534,-0.3714194595813751,0.023867877200245857,-0.0007571798050776124,-0.001840191970889767,AUTO,625100.0,-35.3623799,149.1648043,41144.333333333336,2.3333333333333335,-9.666666666666666,-46.0
19:22:57,-0.6666666666666666,-0.3333333333333333,-1035.6666666666667,-19.333333333333332,2.0,1.3333333333333333,-0.005376112957795461,-0.0030588575173169374,-0.3737611373265584,-0.020346653337279957,0.0007296633363390962,0.00026208457226554555,AUTO,625986.6666666666,-35.36238,149.1648041,42031.666666666664,0.0,-14.333333333333334,-95.0
19:22:58,-1.3333333333333333,0.3333333333333333,-1036.3333333333333,-3.6666666666666665,2.6666666666666665,2.3333333333333335,-0.0030932489316910505,-0.0018901174577573936,-0.3743135134379069,-0.004711138705412547,0.002030459562471757,0.0006055178431173166,AUTO,626806.6666666666,-35.36238,149.16480366666664,42852.666666666664,0.0,-14.333333333333334,-121.33333333333333
19:22:59,-1.3333333333333333,0.0,-1003.6666666666666,49.0,0.0,3.3333333333333335,0.03560660965740681,-0.0008337201046136519,-0.37516401211420697,0.04850814864039421,-0.0015808433527126908,0.0016816172283142805,AUTO,628580.0,-35.36237996666667,149.1648028333333,44623.0,3.6666666666666665,-0.6666666666666666,-147.66666666666666
19:23:00,0.0,-6.333333333333333,-993.6666666666666,-39.333333333333336,20.666666666666668,-28.333333333333332,0.05729953075448672,0.0020010226095716157,-0.38094643751780194,-0.04018716855595509,0.019211335728565853,-0.030645223101601005,AUTO,629726.6666666666,-35.36237916666666,149.16480393333333,45771.333333333336,18.0,29.666666666666668,-146.33333333333334
19:23:01,-0.3333333333333333,-2.0,-1003.3333333333334,-45.666666666666664,-5.333333333333333,-21.333333333333332,-0.08409030487140019,0.007251097510258357,-0.4297141333421071,-0.04702768474817276,-0.007267467367152373,-0.02413918823003769,AUTO,631590.0,-35.36237716666667,149.16480743333332,47638.0,-2.0,-1.3333333333333333,-146.33333333333334
19:23:02,-6.333333333333333,11.333333333333334,-974.0,17.666666666666668,17.666666666666668,52.0,-0.11364204436540604,0.009048202695945898,-0.430622677008311,0.016415027280648548,0.016155373693133395,0.05047558853402734,AUTO,632713.3333333334,-35.3623781,149.16480436666666,48756.0,-35.666666666666664,-66.0,-137.66666666666666
19:23:03,-7.0,18.0,-933.0,88.33333333333333,-9.666666666666666,-7.666666666666667,0.11097327123085658,-0.021494705850879352,-0.3673454821109772,0.08747858336816232,-0.01105619284013907,-0.010530295160909494,AUTO,634073.3333333334,-35.362383666666666,149.164792,50115.666666666664,-39.666666666666664,-54.333333333333336,-61.0
19:23:04,-0.3333333333333333,0.0,-949.0,-77.0,26.666666666666668,-1.0,0.1046697273850441,-0.013436790555715561,-0.37333978215853375,-0.07895568199455738,0.025606901074449222,-0.003026110314143201,AUTO,634366.6666666666,-35.3623849,149.16478953333333,50410.0,1.6666666666666667,14.0,-12.333333333333334
19:23:05,4.0,-22.0,-1007.0,-654.5,16.0,7.5,0.004243638444071014,0.015591788416107496,-0.3723342219988505,-0.3561059534549713,0.013084464396039644,0.0068039327549437685,AUTO,634193.3333333334,-35.362382333333336,149.1647941,50237.666666666664,25.333333333333332,55.0,25.666666666666668
19:23:06,3.5,13.75,-1013.75,494.5,0.75,3.25,-0.00037581578362733126,0.017050946441789467,-0.3727327585220337,0.574675182501475,-0.004726072307676077,-0.0010557542166983087,AUTO,634040.0,-35.36238076666667,149.16479726666668,50083.666666666664,14.666666666666666,43.0,14.0
19:23:07,1.0,-22.0,-1002.0,-536.6666666666666,-8.333333333333334,-0.6666666666666666,0.014496054189900557,5.712189401189486e-05,-0.37358622749646503,-0.5391025940577189,-0.009998349705711007,-0.0025436464929953218,AUTO,633946.6666666666,-35.36238,149.16479963333333,49991.333333333336,6.0,28.333333333333332,4.0
19:23:08,1.0,13.333333333333334,-998.6666666666666,450.3333333333333,14.333333333333334,0.3333333333333333,0.02267138318469127,0.00271091456428015,-0.37408915162086487,0.448994239171346,0.012777630550165972,-0.0021146893656502166,AUTO,633916.6666666666,-35.3623796,149.1648008,49960.333333333336,11.333333333333334,31.0,3.0
19:23:09,0.0,20.5,-1008.0,495.5,9.0,2.5,-0.00438382940289254,0.006535685000320275,-0.37551703055699664,0.25183816254138947,0.0023939567618072033,0.0002176573034375906,AUTO,633880.0,-35.36237903333333,149.16480226666667,49924.333333333336,3.0,14.666666666666666,1.0
19:23:10,-0.5,-5.0,-999.75,-210.0,-14.0,2.75,0.0010394579730927944,-0.000523271495088314,-0.37588226795196533,-0.20581157008806863,-0.01920965686440468,0.0013482513992736738,AUTO,633880.0,-35.3623794,149.16480190000001,49921.333333333336,-3.3333333333333335,4.0,-0.6666666666666666
19:23:11,0.0,-30.5,-996.5,-465.5,8.0,-0.5,0.016850820742547512,-0.003015932200166086,-0.37705973784128827,-0.507050002614657,0.005481006034339468,-0.0017410749569535255,AUTO,633880.0,-35.36238,149.16480103333333,49929.0,6.0,12.333333333333334,0.0
19:23:12,0.0,12.25,-1001.5,182.25,2.75,2.75,0.021727476889888447,-0.00036888848020074266,-0.377527117729187,0.4354700843493144,0.0007534037576988339,0.0014413298340514302,LOITER,633890.0,-35.3623801,149.16480083333332,49932.0,8.0,15.0,-0.3333333333333333
19:23:13,-0.5,29.5,-838.0,-78.5,-3.5,7.5,0.005647512502036989,-0.00011277152225375175,-0.37777355313301086,-0.16040147840976715,-0.004953124249974887,0.002590698190033436,LOITER,633706.6666666666,-35.3623801,149.16480046666666,49750.666666666664,7.0,15.666666666666666,65.66666666666667
19:23:14,-0.25,-39.5,-899.25,-1431.25,-1.5,-3.5,0.005695425594846408,-0.0005100461033483347,-0.3797007004419963,-1.8098361889521282,-0.004075957462191582,-0.006741883233189583,LOITER,632793.3333333334,-35.3623803,149.16480003333334,48838.0,8.0,16.333333333333332,162.33333333333334
19:23:15,-0.3333333333333333,67.0,-1015.3333333333334,1711.0,3.6666666666666665,4.333333333333333,0.0322039183229208,-0.00012442281877156347,-0.3795597751935323,1.7081411679585774,0.0017509723547846079,0.0017462650236363213,LOITER,630496.6666666666,-35.36238023333333,149.16480040000002,46540.333333333336,11.0,22.333333333333332,183.66666666666666
19:23:16,-0.6666666666666666,-20.0,-1022.3333333333334,-1236.3333333333333,2.0,1.0,-0.009522761257054905,6.206581019796431e-06,-0.37934234738349915,-1.2422890687982242,0.0008087511329601208,-0.000773213958988587,LOITER,629106.6666666666,-35.3623802,149.16480053333336,45151.0,10.333333333333334,20.333333333333332,179.33333333333334
19:23:17,1.0,-16.0,-985.5,864.0,-7.0,-34.5,0.04026500694453716,-0.0007893997826613486,-0.38046152889728546,0.8654605448246002,-0.009284770116209984,-0.03744959272444248,LOITER,627080.0,-35.3623802,149.1648005,43125.5,9.0,16.0,175.0
