,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
06:02:30.929,104129.0,0.25,0.1,1000.0,30.0
06:02:35.814,114783.0,0.25,0.1,1000.0,30.0
06:02:41.129,30372.0,0.25,0.1,1000.0,30.0
06:02:46.858,66320.0,0.25,0.1,1000.0,30.0
06:02:51.799,12255.0,0.25,0.1,1000.0,30.0
06:02:57.298,104003.0,0.25,0.1,1000.0,30.0
06:03:03.162,109363.0,0.25,0.1,1000.0,30.0
06:03:09.127,64381.0,0.25,0.1,1000.0,30.0
06:03:15.030,41132.0,0.25,0.1,1000.0,30.0
06:03:20.889,132970.0,0.25,0.1,1000.0,30.0
06:03:25.727,142274.0,0.25,0.1,1000.0,30.0
06:03:31.180,67851.0,0.25,0.1,1000.0,30.0
06:03:37.072,104511.0,0.25,0.1,1000.0,30.0
06:03:43.016,25281.0,0.25,0.1,1000.0,30.0
06:03:48.879,66535.0,0.25,0.1,1000.0,30.0
06:03:53.792,16577.0,0.25,0.1,1000.0,30.0
06:03:58.720,216714.0,0.25,0.1,1000.0,30.0
06:04:04.080,65921.0,0.25,0.1,1000.0,30.0
06:04:09.961,98096.0,0.25,0.1,1000.0,30.0
06:04:14.893,22252.0,0.25,0.1,1000.0,30.0
06:04:20.297,7058.0,0.25,0.1,1000.0,30.0
06:04:26.329,78553.0,0.25,0.1,1000.0,30.0
06:04:32.271,120588.0,0.25,0.1,1000.0,30.0
06:04:38.182,77545.0,0.25,0.1,1000.0,30.0
06:04:44.050,34205.0,0.25,0.1,1000.0,30.0
06:04:49.985,16299.0,0.25,0.1,1000.0,30.0
06:04:54.734,26138.0,0.25,0.1,1000.0,30.0
06:05:00.219,28936.0,0.25,0.1,1000.0,30.0
06:05:06.052,45063.0,0.25,0.1,1000.0,30.0
06:05:11.935,38416.0,0.25,0.1,1000.0,30.0
06:05:16.742,42068.0,0.25,0.1,1000.0,30.0
06:05:22.094,66350.0,0.25,0.1,1000.0,30.0
06:05:28.109,939.0,0.25,0.1,1000.0,30.0
06:05:34.063,20719.0,0.25,0.1,1000.0,30.0
06:05:40.046,121614.0,0.25,0.1,1000.0,30.0
06:05:46.151,132047.0,0.25,0.1,1000.0,30.0
06:05:52.058,77359.0,0.25,0.1,1000.0,30.0
06:05:57.906,12359.0,0.25,0.1,1000.0,30.0
06:06:02.862,82033.0,0.25,0.1,1000.0,30.0
06:06:08.130,4052.0,0.25,0.1,1000.0,30.0
06:06:13.851,17480.0,0.25,0.1,1000.0,30.0
06:06:18.753,53276.0,0.25,0.1,1000.0,30.0
06:06:24.050,10877.0,0.25,0.1,1000.0,30.0
06:06:29.827,25333.0,0.25,0.1,1000.0,30.0
06:06:34.706,112487.0,0.25,0.1,1000.0,30.0
06:06:40.165,19204.0,0.25,0.1,1000.0,30.0
06:06:46.034,83559.0,0.25,0.1,1000.0,30.0
06:06:51.854,4919.0,0.25,0.1,1000.0,30.0
06:06:56.857,63334.0,0.25,0.1,1000.0,30.0
06:07:02.271,6555.0,0.25,0.1,1000.0,30.0
06:07:08.057,28561.0,0.25,0.1,1000.0,30.0
06:07:13.871,143259.0,0.25,0.1,1000.0,30.0
06:07:18.700,32446.0,0.25,0.1,1000.0,30.0
06:07:24.067,10169.0,0.25,0.1,1000.0,30.0
06:07:29.860,63949.0,0.25,0.1,1000.0,30.0
06:07:34.782,131175.0,0.25,0.1,1000.0,30.0
06:07:40.051,182593.0,0.25,0.1,1000.0,30.0
06:07:45.753,30751.0,0.25,0.1,1000.0,30.0
06:07:50.615,45881.0,0.25,0.1,1000.0,30.0
06:07:56.164,7366.0,0.25,0.1,1000.0,30.0
