time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
20:40:46,-35.3632621,149.1652375,0.0,-1.0,0.0,-2.0,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.0,STABILIZE,-0.000924041320104152,0.0009476869599893689,0.023427367210388184,0.0001699240820016712,0.00027870736084878445,0.0018262120429426432,34287.0
20:40:54,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.5,-1000.0,0.0,0.5,1.0,AUTO,-0.0006970601680222899,0.0009657859918661416,0.0212995782494545,0.0003390846832189709,0.00031602862873114645,0.0015249621355906129,34287.0
20:40:56,-35.3632621,149.1652375,0.3333333333333333,0.0,0.0,1.0,0.0,1.3333333333333333,-1000.0,1.0,0.0,0.3333333333333333,AUTO,-0.0008361843647435308,0.0010961603838950396,0.020904675126075745,0.00030622237439577776,0.00021567358635365963,0.0014364028271908562,34287.0
20:40:57,-35.3632621,149.16523746666667,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,-1000.0,0.0,0.0,0.3333333333333333,AUTO,-0.0005733744862178961,0.0014106067828834057,0.020626012856761616,0.0002582688466645777,0.0003097334799046318,0.0013929259730502963,177200.0
20:40:58,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.0,0.3333333333333333,AUTO,-0.00038909395031320554,0.0016373034256199996,0.02045852690935135,0.00034963403595611453,0.0002683326796007653,0.0014019261579960585,177200.0
20:41:00,-35.363262033333335,149.16523756666666,1392.0,0.3333333333333333,5.0,-142.66666666666666,0.0,0.0,-1022.6666666666666,46.333333333333336,-6.0,1.0,AUTO,0.021122631927331287,-0.0009153534580642978,0.019728900864720345,0.04623724023501078,-0.006953049295892318,0.001779862679541111,177200.0
20:41:02,-35.36326093333333,149.16524476666666,4441.0,0.0,36.666666666666664,-147.66666666666666,4.333333333333333,-7.333333333333333,-1006.3333333333334,-37.333333333333336,-16.333333333333332,-44.333333333333336,AUTO,-0.03313284056882063,0.017341511324048042,-0.07635970165332158,-0.038589404275019966,-0.017415145101646583,-0.044766997918486595,177200.0
20:41:03,-35.36326113333333,149.16524516666666,6359.666666666667,-2.0,-36.333333333333336,-148.66666666666666,-2.3333333333333335,5.0,-1002.0,52.666666666666664,1.0,-1.0,AUTO,-0.05880752205848694,-0.0107184291506807,-0.08919144670168559,0.052477932224671044,0.0004219705200133224,-0.0011510901773969333,42829.0
20:41:04,-35.36326123333333,149.16524096666666,7514.666666666667,-0.6666666666666666,-58.333333333333336,-150.0,-7.333333333333333,12.666666666666666,-1003.0,65.33333333333333,13.666666666666666,1.6666666666666667,AUTO,-0.01335239177569747,-0.004906663283084829,-0.09017693748076756,0.06491164614756902,0.01339315219471852,0.002724874997511506,42829.0
20:41:06,-35.3632622,149.16523476666666,10782.666666666666,-6.0,22.0,-148.66666666666666,2.6666666666666665,-2.0,-999.0,-78.66666666666667,-14.666666666666666,-1.6666666666666667,AUTO,0.020245510813159246,0.0012336840736679733,-0.08550360798835754,-0.07991084704796474,-0.015838702209293842,-0.0017510365578345954,42829.0
20:41:08,-35.363262266666666,149.1652366333333,13729.666666666666,3.6666666666666665,-4.333333333333333,-152.0,-1.6666666666666667,0.0,-1000.0,18.0,7.0,-24.0,AUTO,-0.005616635161762436,-0.0011457842192612588,-0.12649314105510712,0.017486561089754105,0.00724532517294089,-0.02431350015103817,50981.0
20:41:10,-35.36326163333333,149.1652355,17002.333333333332,-1.0,2.0,-152.0,0.0,0.0,-999.6666666666666,-1.3333333333333333,-0.3333333333333333,-11.333333333333334,AUTO,0.008875301107764244,0.006038719632973273,-0.16369553903738657,-0.002176947018597275,-0.0014633601531386375,-0.01170832725862662,50981.0
20:41:12,-35.3632617,149.16523600000002,20128.0,-3.0,5.333333333333333,-152.0,0.0,0.0,-1000.0,0.3333333333333333,0.3333333333333333,-18.333333333333332,AUTO,0.0025202634278684855,0.003727936651557684,-0.19499475757280985,0.00024252000730484724,-0.0002223660509722928,-0.018826281030972798,50981.0
20:41:13,-35.36326173333333,149.16523636666668,22068.0,-2.0,4.0,-153.0,0.0,0.0,-1000.0,1.3333333333333333,0.3333333333333333,-19.333333333333332,AUTO,0.002012975048273802,0.003063458095615109,-0.219137375553449,0.0006607767039289077,-4.2395996085057654e-05,-0.01982915091017882,108284.0
20:41:14,-35.3632618,149.1652365333333,23236.666666666668,-2.0,3.0,-153.0,0.0,0.0,-1000.0,1.6666666666666667,0.6666666666666666,-19.666666666666668,AUTO,0.0019375452538952231,0.003099807926143209,-0.2341445485750834,0.0013573996257036924,0.0002858079969882965,-0.0202288714547952,108284.0
20:41:16,-35.36326210000001,149.1652366,26348.333333333332,-5.0,-1.0,-153.0,0.0,0.3333333333333333,-1000.6666666666666,23.333333333333332,-2.0,21.0,AUTO,0.0050125708027432365,0.004027125736077626,-0.24622021118799844,0.023015886234740417,-0.003549892921000719,0.021693921958406765,108284.0
20:41:18,-35.3632624,149.1652373,29461.666666666668,0.0,7.666666666666667,-152.0,0.3333333333333333,-0.6666666666666666,-1000.3333333333334,-4.0,2.0,19.666666666666668,AUTO,0.0021331917766171196,0.0017080355901271105,-0.19977874557177225,-0.005416925802516441,0.0011416344398943086,0.02015424023071925,108284.0
20:41:19,-35.3632624,149.1652379,31402.0,0.0,4.0,-152.33333333333334,0.0,0.0,-1000.0,1.6666666666666667,0.3333333333333333,18.0,AUTO,-0.0008319982443936169,0.0013518409881119926,-0.17709539830684662,0.0008872995773951212,-0.00047684123273938894,0.01839533696571986,5065.0
20:41:20,-35.3632623,149.165238,32567.666666666668,0.0,1.3333333333333333,-153.0,0.0,0.0,-1000.0,2.3333333333333335,1.3333333333333333,14.666666666666666,AUTO,-3.476355292756731e-05,0.001231955170320968,-0.16500256458918253,0.0015831295944129427,0.0004567999082307021,0.015390642918646336,5065.0
20:41:22,-35.3632622,149.16523786666667,35675.333333333336,0.0,0.0,-153.0,0.0,0.0,-1000.0,1.3333333333333333,0.0,11.333333333333334,AUTO,0.0014908277274419863,0.0011619541716451447,-0.13951983551184335,1.9435926030079525e-05,-0.0007083407836034894,0.011643042787909508,5065.0
20:41:24,-35.3632621,149.16523756666666,38785.666666666664,0.0,0.0,-152.0,0.0,0.0,-999.6666666666666,0.6666666666666666,1.6666666666666667,8.666666666666666,AUTO,0.002380245287592212,0.0016536593902856112,-0.12010857214530309,0.00016747923412670693,0.0010240116389468312,0.008974219982822737,5065.0
20:41:25,-35.3632621,149.16523746666667,40722.333333333336,-1.0,0.0,-152.0,0.0,0.0,-1000.3333333333334,1.3333333333333333,0.6666666666666666,8.333333333333334,AUTO,0.0020471139966199794,0.0016005145929132898,-0.11061042298873265,0.0008079581117878357,0.0003227533306926489,0.008754773375888666,35150.0
20:41:26,-35.363262066666664,149.1652374,41887.0,-1.0,1.0,-152.0,0.0,0.0,-1000.0,0.6666666666666666,0.6666666666666666,7.333333333333333,AUTO,0.0019484452592829864,0.0016408689552918077,-0.10560984909534454,-0.0003125147195532918,-9.41791416456302e-05,0.0076378278123835725,35150.0
20:41:28,-35.363262,149.1652373,44993.333333333336,-1.0,1.0,-152.0,0.0,0.0,-999.3333333333334,1.3333333333333333,1.3333333333333333,7.333333333333333,AUTO,0.0018985496135428548,0.001292734988965094,-0.09324902544418971,0.0006036143361901244,0.0009661631969114145,0.007841758274783691,35150.0
20:41:30,-35.36326300000001,149.16523593333332,47940.0,-27.666666666666668,-31.0,-114.33333333333333,4.0,6.333333333333333,-943.6666666666666,65.33333333333333,-145.0,261.3333333333333,AUTO,-0.03965838191409906,0.02915891942878564,0.23508504033088684,0.06402320166428883,-0.1466788426041603,0.26183165858189267,35150.0
20:41:31,-35.36326466666667,149.1652324,49020.666666666664,4.666666666666667,-0.3333333333333333,-60.333333333333336,-1.0,0.6666666666666666,-970.6666666666666,4.0,31.333333333333332,-29.0,AUTO,0.039276402443647385,-0.0467697208126386,0.2962605357170105,0.0029636279990275702,0.03074714696655671,-0.03021093395849069,53299.0
20:41:32,-35.36326376666667,149.1652332333333,49408.0,18.666666666666668,25.0,-41.666666666666664,-2.3333333333333335,-8.333333333333334,-974.0,-10.333333333333334,41.333333333333336,-34.333333333333336,AUTO,0.02911306731402874,-0.015701705279449623,0.2693122426668803,-0.011378710468610128,0.0406075082719326,-0.03512859592835108,53299.0
20:41:34,-35.36326103333334,149.1652387,49742.0,0.3333333333333333,8.333333333333334,11.0,1.0,10.666666666666666,-966.3333333333334,-73.0,6.666666666666667,-55.666666666666664,AUTO,-0.03379776515066624,0.027706410735845566,0.208549698193868,-0.07535268863042195,0.005219130466381709,-0.05687940493226051,53299.0
20:41:36,-35.36325806666667,149.16523853333334,49563.333333333336,64.0,10.666666666666666,1.3333333333333333,-13.0,9.666666666666666,-997.6666666666666,73.66666666666667,-59.0,326.3333333333333,AUTO,0.009061568106214205,-0.09641262392203014,0.26839429636796314,0.07120270530382793,-0.060216606905062996,0.3265671953558922,53299.0
