,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
05:54:22.361,153140.0,0.25,0.1,1000.0,30.0
05:54:28.266,12520.0,0.25,0.1,1000.0,30.0
05:54:34.132,2321.0,0.25,0.1,1000.0,30.0
05:54:40.078,53863.0,0.25,0.1,1000.0,30.0
05:54:45.922,42546.0,0.25,0.1,1000.0,30.0
05:54:50.793,133798.0,0.25,0.1,1000.0,30.0
05:54:56.120,87394.0,0.25,0.1,1000.0,30.0
05:55:01.775,54545.0,0.25,0.1,1000.0,30.0
05:55:06.670,120822.0,0.25,0.1,1000.0,30.0
05:55:12.116,80643.0,0.25,0.1,1000.0,30.0
05:55:17.998,173735.0,0.25,0.1,1000.0,30.0
05:55:23.825,91006.0,0.25,0.1,1000.0,30.0
05:55:28.533,11799.0,0.25,0.1,1000.0,30.0
05:55:33.796,70384.0,0.25,0.1,1000.0,30.0
05:55:38.651,86777.0,0.25,0.1,1000.0,30.0
05:55:43.946,85885.0,0.25,0.1,1000.0,30.0
05:55:48.767,49339.0,0.25,0.1,1000.0,30.0
05:55:54.094,30632.0,0.25,0.1,1000.0,30.0
05:55:59.856,60720.0,0.25,0.1,1000.0,30.0
05:56:04.436,46603.0,0.25,0.1,1000.0,30.0
05:56:10.297,46230.0,0.25,0.1,1000.0,30.0
05:56:16.151,42688.0,0.25,0.1,1000.0,30.0
05:56:21.998,277192.0,0.25,0.1,1000.0,30.0
05:56:26.889,104184.0,0.25,0.1,1000.0,30.0
05:56:32.275,70252.0,0.25,0.1,1000.0,30.0
05:56:37.978,42516.0,0.25,0.1,1000.0,30.0
05:56:42.908,39167.0,0.25,0.1,1000.0,30.0
05:56:48.369,154115.0,0.25,0.1,1000.0,30.0
05:56:54.228,59051.0,0.25,0.1,1000.0,30.0
05:56:59.914,45643.0,0.25,0.1,1000.0,30.0
05:57:04.699,21428.0,0.25,0.1,1000.0,30.0
05:57:10.047,62525.0,0.25,0.1,1000.0,30.0
05:57:15.724,54712.0,0.25,0.1,1000.0,30.0
05:57:20.452,7021.0,0.25,0.1,1000.0,30.0
05:57:26.277,57907.0,0.25,0.1,1000.0,30.0
05:57:32.007,281.0,0.25,0.1,1000.0,30.0
05:57:37.843,44273.0,0.25,0.1,1000.0,30.0
05:57:42.819,56889.0,0.25,0.1,1000.0,30.0
05:57:48.032,93224.0,0.25,0.1,1000.0,30.0
05:57:53.896,9570.0,0.25,0.1,1000.0,30.0
05:57:58.827,107295.0,0.25,0.1,1000.0,30.0
05:58:04.027,57850.0,0.25,0.1,1000.0,30.0
05:58:09.871,109440.0,0.25,0.1,1000.0,30.0
05:58:14.557,132681.0,0.25,0.1,1000.0,30.0
05:58:19.885,26666.0,0.25,0.1,1000.0,30.0
05:58:24.806,141343.0,0.25,0.1,1000.0,30.0
05:58:30.077,10644.0,0.25,0.1,1000.0,30.0
05:58:35.906,28471.0,0.25,0.1,1000.0,30.0
05:58:40.678,55500.0,0.25,0.1,1000.0,30.0
05:58:45.915,5337.0,0.25,0.1,1000.0,30.0
05:58:50.670,15036.0,0.25,0.1,1000.0,30.0
05:58:56.077,24026.0,0.25,0.1,1000.0,30.0
05:59:01.877,3042.0,0.25,0.1,1000.0,30.0
05:59:07.074,81047.0,0.25,0.1,1000.0,30.0
05:59:12.956,51227.0,0.25,0.1,1000.0,30.0
05:59:17.821,2553.0,0.25,0.1,1000.0,30.0
05:59:23.066,19550.0,0.25,0.1,1000.0,30.0
05:59:28.974,191041.0,0.25,0.1,1000.0,30.0
05:59:33.747,8010.0,0.25,0.1,1000.0,30.0
05:59:39.094,29767.0,0.25,0.1,1000.0,30.0
05:59:44.899,10018.0,0.25,0.1,1000.0,30.0
05:59:49.768,9101.0,0.25,0.1,1000.0,30.0
05:59:55.050,76425.0,0.25,0.1,1000.0,30.0
06:00:00.934,30780.0,0.25,0.1,1000.0,30.0
06:00:05.872,1144.0,0.25,0.1,1000.0,30.0
06:00:11.181,78302.0,0.25,0.1,1000.0,30.0
06:00:17.065,14261.0,0.25,0.1,1000.0,30.0
06:00:22.725,8889.0,0.25,0.1,1000.0,30.0
06:00:27.795,19231.0,0.25,0.1,1000.0,30.0
06:00:33.248,389.0,0.25,0.1,1000.0,30.0
06:00:39.119,17284.0,0.25,0.1,1000.0,30.0
06:00:45.027,230.0,0.25,0.1,1000.0,30.0
06:00:50.817,85304.0,0.25,0.1,1000.0,30.0
06:00:55.651,15189.0,0.25,0.1,1000.0,30.0
06:01:01.133,5853.0,0.25,0.1,1000.0,30.0
06:01:06.934,13716.0,0.25,0.1,1000.0,30.0
06:01:11.828,15856.0,0.25,0.1,1000.0,30.0
06:01:17.199,154926.0,0.25,0.1,1000.0,30.0
