,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:01:19.851,124357.0,1.0,1.4,-1.3,0.25,1.2,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:23.392,300000.0,0.7,0.0,10.1,0.25,5.1,0.0,0.0,410.0,1.0,0.1,50.0,50.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:27.406,20518.0,0.3,0.8,3.7,0.25,5.1,0.0,31608.0,520.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:31.426,159320.0,0.2,2.0,3.0,0.25,1.5,0.0,32000.0,780.0,1.0,0.1,50.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:35.443,97689.0,0.2,2.0,-10.0,0.25,5.1,0.0,0.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:39.472,300000.0,0.8,0.6,-4.7,0.25,0.0,0.0,0.0,960.0,1.0,0.1,50.0,50.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:43.493,129483.0,0.6,1.4,-1.8,0.25,3.4,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:47.023,242114.0,0.8,1.7,4.1,0.25,1.9,0.0,32000.0,230.0,1.0,0.1,50.0,50.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:51.048,232201.0,0.0,1.3,-10.0,0.25,5.1,0.0,5547.0,1000.0,1.0,0.1,50.0,50.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:55.061,200.0,0.0,2.0,-4.4,0.25,3.8,0.0,13011.0,660.0,1.0,0.1,50.0,50.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
17:01:59.078,32061.0,0.2,0.1,-10.0,0.25,0.0,0.0,8371.0,590.0,1.0,0.1,50.0,50.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0
