time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
15:36:50,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0002306286187376827,0.0016247497405856848,0.028227413073182106,0.0003317018272355199,0.00029397394973784685,0.0024368944577872753,-35.3632621,149.1652374,0.0,-1.0,0.5,-1.0,STABILIZE
15:36:52,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.000472028594231233,0.001396850566379726,0.026875287294387817,0.0002507970202714205,0.0001884235825855285,0.0021388647146523,-35.3632622,149.1652374,0.0,-2.0,1.0,-1.0,STABILIZE
15:37:04,1500.0,0.0,1.0,-1000.0,0.0,1.0,0.0,-0.0010284804156981409,0.0009561779734212905,0.022662047296762466,0.00024162535555660725,0.00023531299666501582,0.0016473091673105955,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,AUTO
15:37:05,6730.0,0.0,0.6666666666666666,-1000.6666666666666,0.0,0.3333333333333333,0.0,-0.0008768946669685344,0.0009929162915796041,0.0223977193236351,0.0002115315292030573,0.0002309837145730853,0.0015343290676052372,-35.36326213333333,149.1652375,5.666666666666667,-0.6666666666666666,1.3333333333333333,0.6666666666666666,AUTO
15:37:06,6730.0,0.0,1.3333333333333333,-1000.0,0.0,0.3333333333333333,0.0,-0.000739361101295799,0.0010914457961916924,0.022202103088299435,0.00021985303222512206,0.00028957224761446315,0.0015271184577917059,-35.3632621,149.1652375,0.6666666666666666,0.0,0.3333333333333333,1.0,AUTO
15:37:08,6730.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.0003141055931337178,0.0016461628256365657,0.021623040239016216,0.00038997225541000563,0.00035200739512220025,0.001472928832905988,-35.3632621,149.1652374,2.3333333333333335,0.0,0.0,0.0,AUTO
15:37:09,189306.0,0.0,0.0,-1109.3333333333333,1.0,3.0,0.6666666666666666,0.002433488999182979,0.000959723120710502,0.0215313583612442,0.0002181840439637502,0.003021074109710753,0.001650172130515178,-35.3632621,149.1652375,427.6666666666667,0.0,0.0,-97.33333333333333,AUTO
15:37:10,189306.0,0.0,-0.3333333333333333,-1022.6666666666666,46.666666666666664,-6.0,1.0,0.02157372236251831,-0.0008431466024679443,0.021191593259572983,0.046525376538435616,-0.007032396737486124,0.002083620250535508,-35.363262066666664,149.16523756666666,1393.3333333333333,0.3333333333333333,5.666666666666667,-143.66666666666666,AUTO
15:37:12,189306.0,4.333333333333333,-8.333333333333334,-1006.0,-42.666666666666664,-16.666666666666668,-44.666666666666664,-0.035101902981599174,0.01632592733949423,-0.07579707851012547,-0.043836746364831924,-0.017788424467047054,-0.044828785583376884,-35.36326093333333,149.16524483333333,4441.666666666667,0.3333333333333333,36.0,-148.66666666666666,AUTO
15:37:13,114577.0,-3.0,7.0,-1001.6666666666666,55.0,2.0,-2.6666666666666665,-0.056286065528790154,-0.008963142211238543,-0.09151039024194081,0.05486514916022619,0.0013352935590470831,-0.0028125939813132086,-35.363261066666674,149.16524496666668,6365.333333333333,-2.0,-38.666666666666664,-150.0,AUTO
