,A.LAND1
20:55:22.587,-1.0
20:55:22.788,-1.0
20:55:22.989,-1.0
20:55:23.189,-1.0
20:55:23.390,-1.0
20:55:23.591,-1.0
20:55:23.792,-1.0
20:55:23.993,-1.0
20:55:24.195,-1.0
20:55:24.395,-1.0
20:55:24.596,-1.0
20:55:24.797,-1.0
20:55:24.998,-1.0
20:55:25.199,-1.0
20:55:25.400,-1.0
20:55:25.600,-1.0
20:55:25.801,-1.0
20:55:26.002,-1.0
20:55:26.203,-1.0
20:55:26.404,-1.0
20:55:26.605,-1.0
20:55:26.806,-1.0
20:55:27.007,-1.0
20:55:27.208,-1.0
20:55:27.408,-1.0
20:55:27.609,-1.0
20:55:27.810,-1.0
20:55:28.011,-1.0
20:55:28.212,-1.0
20:55:28.413,-1.0
20:55:28.614,-1.0
20:55:28.815,-1.0
20:55:29.016,-1.0
20:55:29.217,-1.0
20:55:29.418,-1.0
20:55:29.618,-1.0
20:55:29.819,-1.0
20:55:30.019,-1.0
20:55:30.221,-1.0
20:55:30.422,-1.0
20:55:30.623,-1.0
20:55:30.825,-1.0
20:55:31.026,-1.0
20:55:31.227,-1.0
20:55:31.427,-1.0
20:55:31.628,-1.0
20:55:31.829,-1.0
20:55:32.030,-1.0
20:55:32.230,-1.0
20:55:32.431,-1.0
20:55:32.632,-1.0
20:55:32.832,-1.0
20:55:33.033,-1.0
20:55:33.234,-1.0
20:55:33.435,-1.0
20:55:33.635,-1.0
20:55:33.836,-1.0
20:55:34.036,-1.0
20:55:34.237,-1.0
20:55:34.438,-1.0
20:55:34.639,-1.0
20:55:34.840,-1.0
20:55:35.040,-1.0
20:55:35.241,-1.0
20:55:35.442,-1.0
20:55:35.642,-1.0
20:55:35.843,-1.0
20:55:36.044,-1.0
20:55:36.245,-1.0
20:55:36.446,-1.0
20:55:36.647,-1.0
20:55:36.847,-1.0
20:55:37.048,-1.0
20:55:37.249,-1.0
20:55:37.449,-1.0
20:55:37.650,-1.0
20:55:37.851,-1.0
20:55:38.052,-1.0
20:55:38.254,-1.0
20:55:38.455,-1.0
20:55:38.656,-1.0
20:55:38.857,-1.0
20:55:39.057,-1.0
20:55:39.258,-1.0
20:55:39.459,-1.0
20:55:39.659,-1.0
20:55:39.861,-1.0
20:55:40.062,-1.0
20:55:40.264,-1.0
20:55:40.464,-1.0
20:55:40.665,-1.0
20:55:40.866,-1.0
20:55:41.066,-1.0
20:55:41.267,-1.0
20:55:41.468,-1.0
20:55:41.668,-1.0
20:55:41.869,-1.0
20:55:42.071,-1.0
20:55:42.272,-1.0
20:55:42.473,-1.0
20:55:42.673,-1.0
20:55:42.874,-1.0
20:55:43.075,-1.0
20:55:43.276,-1.0
20:55:43.477,-1.0
20:55:43.677,-1.0
20:55:43.878,-1.0
20:55:44.079,-1.0
20:55:44.280,-1.0
20:55:44.482,-1.0
20:55:44.683,-1.0
20:55:44.884,-1.0
20:55:45.084,-1.0
20:55:45.285,-1.0
20:55:45.486,-1.0
20:55:45.687,-1.0
20:55:45.888,-1.0
20:55:46.089,-1.0
20:55:46.291,-1.0
20:55:46.492,-1.0
20:55:46.692,-1.0
20:55:46.893,-1.0
20:55:47.094,-1.0
20:55:47.295,-1.0
20:55:47.495,-1.0
20:55:47.696,-1.0
20:55:47.897,-1.0
20:55:48.098,-1.0
20:55:48.298,-1.0
20:55:48.499,-1.0
20:55:48.700,-1.0
20:55:48.901,-1.0
20:55:49.101,-1.0
20:55:49.303,-1.0
20:55:49.504,-1.0
20:55:49.704,-1.0
20:55:49.905,-1.0
20:55:50.106,-1.0
20:55:50.307,-1.0
20:55:50.507,-1.0
20:55:50.708,-1.0
20:55:50.909,-1.0
20:55:51.110,-1.0
20:55:51.310,-1.0
20:55:51.511,-1.0
20:55:51.712,-1.0
20:55:51.912,-1.0
