,A.LAND1
20:43:39.687,-1.0
20:43:39.888,-1.0
20:43:40.088,-1.0
20:43:40.289,-1.0
20:43:40.490,-1.0
20:43:40.691,-1.0
20:43:40.891,-1.0
20:43:41.092,-1.0
20:43:41.293,-1.0
20:43:41.495,-1.0
20:43:41.695,-1.0
20:43:41.896,-1.0
20:43:42.097,-1.0
20:43:42.299,-1.0
20:43:42.500,-1.0
20:43:42.700,-1.0
20:43:42.901,-1.0
20:43:43.104,-1.0
20:43:43.305,-1.0
20:43:43.505,-1.0
20:43:43.706,-1.0
20:43:43.907,-1.0
20:43:44.107,-1.0
20:43:44.308,-1.0
20:43:44.509,-1.0
20:43:44.709,-1.0
20:43:44.910,-1.0
20:43:45.111,-1.0
20:43:45.312,-1.0
20:43:45.513,-1.0
20:43:45.714,-1.0
20:43:45.915,-1.0
20:43:46.116,-1.0
20:43:46.317,-1.0
20:43:46.518,-1.0
20:43:46.719,-1.0
20:43:46.920,-1.0
20:43:47.121,-1.0
20:43:47.321,-1.0
20:43:47.522,-1.0
20:43:47.723,-1.0
20:43:47.924,-1.0
20:43:48.124,-1.0
20:43:48.325,-1.0
20:43:48.526,-1.0
20:43:48.727,-1.0
20:43:48.928,-1.0
20:43:49.129,-1.0
20:43:49.329,-1.0
20:43:49.530,-1.0
20:43:49.731,-1.0
20:43:49.931,-1.0
20:43:50.132,-1.0
20:43:50.333,-1.0
20:43:50.534,-1.0
20:43:50.734,-1.0
20:43:50.935,-1.0
20:43:51.136,-1.0
20:43:51.337,-1.0
20:43:51.538,-1.0
20:43:51.738,-1.0
20:43:51.939,-1.0
20:43:52.140,-1.0
20:43:52.341,-1.0
20:43:52.542,-1.0
20:43:52.743,-1.0
20:43:52.944,-1.0
20:43:53.144,-1.0
20:43:53.345,-1.0
20:43:53.546,-1.0
20:43:53.746,-1.0
20:43:53.947,-1.0
20:43:54.148,-1.0
20:43:54.349,-1.0
20:43:54.550,-1.0
20:43:54.751,-1.0
20:43:54.952,-1.0
20:43:55.153,-1.0
20:43:55.355,-1.0
20:43:55.556,-1.0
20:43:55.757,-1.0
20:43:55.957,-1.0
20:43:56.159,-1.0
20:43:56.359,-1.0
20:43:56.560,-1.0
20:43:56.761,-1.0
20:43:56.961,-1.0
20:43:57.162,-1.0
20:43:57.363,-1.0
20:43:57.564,-1.0
20:43:57.765,-1.0
20:43:57.966,-1.0
20:43:58.167,-1.0
20:43:58.368,-1.0
20:43:58.568,-1.0
20:43:58.769,-1.0
20:43:58.970,-1.0
20:43:59.171,-1.0
20:43:59.372,-1.0
20:43:59.573,-1.0
20:43:59.774,-1.0
20:43:59.975,-1.0
20:44:00.176,-1.0
20:44:00.376,-1.0
20:44:00.577,-1.0
20:44:00.778,-1.0
20:44:00.979,-1.0
20:44:01.179,-1.0
20:44:01.380,-1.0
20:44:01.581,-1.0
20:44:01.781,-1.0
20:44:01.982,-1.0
20:44:02.183,-1.0
20:44:02.383,-1.0
20:44:02.584,-1.0
20:44:03.289,-1.0
20:44:03.490,-1.0
20:44:03.691,-1.0
20:44:03.892,-1.0
20:44:04.092,-1.0
20:44:04.293,-1.0
20:44:04.494,-1.0
20:44:04.695,-1.0
20:44:04.896,-1.0
20:44:05.096,-1.0
20:44:05.297,-1.0
20:44:05.498,-1.0
20:44:05.699,-1.0
20:44:05.900,-1.0
20:44:06.101,-1.0
20:44:06.302,-1.0
20:44:06.502,-1.0
20:44:06.703,-1.0
20:44:06.904,-1.0
20:44:07.104,-1.0
20:44:07.305,-1.0
20:44:07.506,-1.0
20:44:07.707,-1.0
20:44:07.908,-1.0
20:44:08.109,-1.0
20:44:08.310,-1.0
20:44:08.510,-1.0
20:44:08.712,-1.0
20:44:08.912,-1.0
20:44:09.113,-1.0
20:44:09.315,-1.0
20:44:09.516,-1.0
