,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
20:44:23.018,210.0,0.0,0.0,1.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,86.0,-92.0,9395.0,0.05,-70.0
20:44:26.950,250.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,88.1,0.1,0.0,11.0,21.0,8895.0,0.05,-70.0
20:44:31.280,290.0,0.0,0.0,1.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,21.0,58.0,2947.0,0.05,-70.0
20:44:35.117,40.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,68.1,0.1,0.0,99.0,86.0,8211.0,0.05,-70.0
20:44:39.139,40.0,0.0,0.0,1.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,89.1,0.1,0.0,8.0,9.0,7550.0,0.05,-70.0
20:44:43.002,350.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,65.0,-55.0,5534.0,0.05,-70.0
20:44:46.894,370.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,20.0,-79.0,9830.0,0.05,-70.0
20:44:51.256,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.1,0.0,26.0,-31.0,1986.0,0.05,-70.0
20:44:55.116,20.0,0.0,0.0,1.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.1,0.1,0.0,17.0,-62.0,7775.0,0.05,-70.0
20:44:58.968,320.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,98.0,35.0,1970.0,0.05,-70.0
20:45:03.296,240.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,52.1,0.1,0.0,56.0,46.0,1747.0,0.05,-70.0
20:45:07.140,410.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,32.1,0.1,0.0,26.0,-55.0,9883.0,0.05,-70.0
20:45:11.019,30.0,0.0,0.0,1.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,82.0,-6.0,1721.0,0.05,-70.0
20:45:15.012,40.0,0.0,0.0,1.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.1,0.1,0.0,51.0,-56.0,5702.0,0.05,-70.0
20:45:18.972,380.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,41.0,-10.0,1968.0,0.05,-70.0
20:45:23.390,190.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,85.0,58.0,4247.0,0.05,-70.0
20:45:27.212,280.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,79.1,0.1,0.0,15.0,47.0,3263.0,0.05,-70.0
20:45:31.147,210.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,88.1,0.1,0.0,82.0,28.0,9511.0,0.05,-70.0
20:45:35.139,290.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,46.0,88.0,38.0,0.05,-70.0
20:45:39.039,380.0,0.0,0.0,1.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,8.0,24.0,4044.0,0.05,-70.0
20:45:43.079,250.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,70.0,-7.0,8605.0,0.05,-70.0
20:45:47.062,350.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.1,0.1,0.0,2.0,52.0,321.0,0.05,-70.0
