,A.LAND1
13:15:26.066,-1.0
13:15:26.270,-1.0
13:15:26.471,-1.0
13:15:26.675,-1.0
13:15:26.876,-1.0
13:15:27.079,-1.0
13:15:27.289,-1.0
13:15:27.491,-1.0
13:15:27.694,-1.0
13:15:27.895,-1.0
13:15:28.097,-1.0
13:15:28.301,-1.0
13:15:28.508,-1.0
13:15:28.713,-1.0
13:15:28.916,-1.0
13:15:29.122,-1.0
13:15:29.325,-1.0
13:15:29.526,-1.0
13:15:29.728,-1.0
13:15:29.932,-1.0
13:15:30.134,-1.0
13:15:30.336,-1.0
13:15:30.537,-1.0
13:15:30.740,-1.0
13:15:30.943,-1.0
13:15:31.146,-1.0
13:15:31.348,-1.0
13:15:31.550,-1.0
13:15:31.752,-1.0
13:15:31.956,-1.0
13:15:32.157,-1.0
13:15:32.362,-1.0
13:15:32.565,-1.0
13:15:32.766,-1.0
13:15:32.969,-1.0
13:15:33.171,-1.0
13:15:33.373,-1.0
13:15:33.576,-1.0
13:15:33.778,-1.0
13:15:33.981,-1.0
13:15:34.183,-1.0
13:15:34.386,-1.0
13:15:34.587,-1.0
13:15:34.790,-1.0
13:15:34.992,-1.0
13:15:35.196,-1.0
13:15:35.400,-1.0
13:15:35.602,-1.0
13:15:35.810,-1.0
13:15:36.011,-1.0
13:15:36.215,-1.0
13:15:36.417,-1.0
13:15:36.622,-1.0
13:15:36.823,-1.0
13:15:37.025,-1.0
13:15:37.228,-1.0
13:15:37.431,-1.0
13:15:37.634,-1.0
13:15:37.837,-1.0
13:15:38.039,-1.0
13:15:38.243,-1.0
13:15:38.444,-1.0
13:15:38.649,-1.0
13:15:38.851,-1.0
13:15:39.052,-1.0
13:15:39.254,-1.0
13:15:39.457,-1.0
13:15:39.660,-1.0
13:15:39.869,-1.0
13:15:40.070,-1.0
13:15:40.275,-1.0
13:15:40.479,-1.0
13:15:40.680,-1.0
13:15:40.883,-1.0
13:15:41.087,-1.0
13:15:41.291,-1.0
13:15:41.493,-1.0
13:15:41.696,-1.0
13:15:41.898,-1.0
13:15:42.100,-1.0
13:15:42.307,-1.0
13:15:42.508,-1.0
13:15:42.712,-1.0
13:15:42.914,-1.0
13:15:43.117,-1.0
13:15:43.321,-1.0
13:15:43.525,-1.0
13:15:43.729,-1.0
13:15:43.935,-1.0
13:15:44.136,-1.0
13:15:44.341,-1.0
13:15:44.544,-1.0
13:15:44.747,-1.0
13:15:44.949,-1.0
13:15:45.151,-1.0
13:15:45.353,-1.0
13:15:45.556,-1.0
13:15:45.762,-1.0
