,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
13:16:07.272,150.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,21.0,-94.0,2190.0,0.05,-70.0
13:16:11.349,0.0,0.0,0.0,1.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,100.0,32.0,5483.0,0.05,-70.0
13:16:15.494,210.0,0.0,0.0,1.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,32.1,0.1,0.0,61.0,49.0,755.0,0.05,-70.0
13:16:19.547,500.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,1.0,95.0,0.0,0.05,-70.0
13:16:23.839,60.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.1,0.1,0.0,5.0,-100.0,10000.0,0.05,-70.0
13:16:27.771,480.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,97.0,29.0,0.0,0.05,-70.0
13:16:31.731,500.0,0.0,0.0,1.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,1.0,86.0,0.0,0.05,-70.0
13:16:37.497,0.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,86.1,0.1,0.0,81.0,-8.0,3499.0,0.05,-70.0
13:16:41.606,130.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,48.0,-18.0,0.0,0.05,-70.0
13:16:47.149,450.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,62.1,0.1,0.0,47.0,-100.0,8807.0,0.05,-70.0
13:17:03.353,310.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,53.0,-70.0,9548.0,0.05,-70.0
13:17:07.504,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,100.0,4.0,0.0,0.05,-70.0
13:17:11.610,0.0,0.0,0.0,1.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.1,0.1,0.0,72.0,13.0,3488.0,0.05,-70.0
13:17:15.703,500.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,100.0,-49.0,5220.0,0.05,-70.0
13:17:19.972,180.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,100.0,10000.0,0.05,-70.0
