,A.BRAKE1
21:27:03.702,-1
21:27:03.906,-1
21:27:04.110,-1
21:27:04.315,-1
21:27:04.519,-1
21:27:04.721,-1
21:27:04.927,-1
21:27:05.131,-1
21:27:05.335,-1
21:27:05.543,-1
21:27:05.745,-1
21:27:05.947,-1
21:27:06.156,-1
21:27:06.357,-1
21:27:06.562,-1
21:27:06.763,-1
21:27:06.965,-1
21:27:07.171,-1
21:27:07.383,-1
21:27:07.589,-1
21:27:07.791,-1
21:27:07.994,-1
21:27:08.197,-1
21:27:08.401,-1
21:27:08.603,-1
21:27:08.806,-1
21:27:09.007,-1
21:27:09.212,-1
21:27:09.414,-1
21:27:09.615,-1
21:27:09.819,-1
21:27:10.020,-1
21:27:10.221,-1
21:27:10.426,-1
21:27:10.629,-1
21:27:10.832,-1
21:27:11.036,-1
21:27:11.240,-1
21:27:11.447,-1
21:27:11.650,-1
21:27:11.853,-1
21:27:12.059,-1
21:27:12.261,-1
21:27:12.468,-1
21:27:12.674,-1
21:27:12.877,-1
21:27:13.078,-1
21:27:13.280,-1
21:27:13.484,-1
21:27:13.688,-1
21:27:13.889,-1
21:27:14.096,-1
21:27:14.300,-1
21:27:14.501,-1
21:27:14.703,-1
21:27:14.904,-1
21:27:15.107,-1
21:27:15.310,-1
21:27:15.517,-1
21:27:15.719,-1
21:27:15.921,-1
21:27:16.124,-1
21:27:16.327,-1
21:27:16.529,-1
21:27:16.730,-1
21:27:16.935,-1
21:27:17.137,-1
21:27:17.339,-1
21:27:17.544,-1
21:27:17.748,-1
21:27:17.950,-1
21:27:18.154,-1
21:27:18.356,-1
21:27:18.559,-1
21:27:18.762,-1
21:27:18.965,-1
21:27:19.167,-1
21:27:19.369,-1
21:27:19.573,-1
21:27:19.778,-1
21:27:19.981,-1
21:27:20.186,-1
21:27:20.387,-1
21:27:20.589,-1
21:27:20.795,-1
21:27:20.999,-1
21:27:21.205,-1
21:27:21.407,-1
21:27:21.609,-1
21:27:21.817,-1
21:27:22.021,-1
21:27:22.227,-1
21:27:22.431,-1
21:27:22.635,-1
21:27:22.836,-1
21:27:23.038,-1
21:27:23.240,-1
21:27:25.909,-1
21:27:26.114,-1
21:27:26.316,-1
21:27:26.521,-1
21:27:26.726,-1
21:27:26.929,-1
21:27:27.132,-1
21:27:27.333,-1
21:27:27.539,-1
21:27:27.741,-1
21:27:27.943,-1
21:27:28.145,-1
21:27:28.347,-1
21:27:28.552,-1
21:27:28.755,-1
21:27:28.956,-1
21:27:29.164,-1
21:27:29.366,-1
21:27:29.572,-1
21:27:29.777,-1
21:27:29.992,-1
21:27:30.203,-1
21:27:30.409,-1
21:27:30.612,-1
21:27:30.814,-1
21:27:31.017,-1
21:27:31.219,-1
21:27:31.425,-1
21:27:31.628,-1
21:27:31.834,-1
21:27:32.037,-1
21:27:32.240,-1
21:27:32.443,-1
21:27:32.646,-1
21:27:32.850,-1
21:27:33.058,-1
21:27:33.261,-1
21:27:33.467,-1
21:27:33.672,-1
21:27:33.884,-1
21:27:34.092,1
21:27:34.296,1
21:27:34.500,1
21:27:34.701,1
21:27:34.903,1
21:27:35.110,1
21:27:35.322,1
21:27:35.524,1
21:27:35.728,1
21:27:35.934,1
21:27:36.137,1
21:27:36.343,-1
21:27:36.550,-1
21:27:36.756,-1
21:27:36.963,-1
21:27:37.167,-1
21:27:37.378,-1
21:27:37.580,-1
21:27:37.782,-1
21:27:37.987,-1
21:27:38.191,-1
21:27:38.394,-1
21:27:38.595,-1
21:27:38.797,-1
21:27:39.003,-1
21:27:39.209,-1
21:27:39.429,-1
21:27:39.631,-1
21:27:39.836,-1
21:27:40.044,-1
21:27:40.253,-1
21:27:40.458,-1
21:27:40.661,-1
21:27:40.865,-1
21:27:41.067,-1
21:27:41.269,-1
21:27:41.474,-1
21:27:41.676,-1
21:27:41.880,-1
21:27:42.084,-1
21:27:42.311,-1
21:27:42.512,-1
21:27:42.714,-1
21:27:42.916,-1
21:27:43.121,-1
21:27:43.329,-1
21:27:43.532,-1
21:27:43.739,-1
21:27:43.948,-1
21:27:44.150,-1
21:27:44.352,-1
21:27:44.555,-1
21:27:44.759,-1
21:27:44.961,-1
21:27:45.168,-1
21:27:45.371,-1
21:27:45.573,-1
21:27:45.774,-1
21:27:45.995,-1
21:27:46.197,-1
21:27:46.400,-1
21:27:46.603,-1
21:27:46.805,-1
21:27:47.006,-1
21:27:47.215,-1
21:27:47.417,-1
21:27:47.618,-1
21:27:47.820,-1
21:27:48.022,-1
21:27:48.224,-1
21:27:48.425,-1
21:27:48.627,-1
21:27:48.834,-1
21:27:49.036,-1
21:27:49.237,-1
21:27:49.439,-1
21:27:49.648,-1
21:27:49.855,-1
21:27:50.058,-1
21:27:50.260,-1
21:27:50.463,-1
21:27:50.665,-1
21:27:50.870,-1
21:27:51.071,-1
21:27:51.272,-1
21:27:51.479,-1
21:27:51.687,-1
21:27:51.889,-1
21:27:52.104,-1
21:27:52.306,-1
21:27:52.507,-1
21:27:52.709,-1
21:27:52.911,-1
21:27:53.116,-1
21:27:53.318,-1
21:27:53.524,-1
21:27:53.726,-1
21:27:53.932,-1
21:27:54.136,-1
21:27:54.339,-1
21:27:54.540,-1
21:27:54.742,-1
21:27:54.943,-1
21:27:55.145,-1
21:27:55.349,-1
21:27:55.551,-1
21:27:55.754,-1
21:27:55.956,-1
21:27:56.158,-1
21:27:56.360,-1
21:27:56.561,-1
21:27:56.763,-1
21:27:56.965,-1
21:27:57.172,-1
21:27:57.375,-1
21:27:57.578,-1
21:27:57.779,-1
21:27:57.985,-1
21:28:00.733,-1
21:28:00.940,-1
21:28:01.142,-1
21:28:01.346,-1
21:28:01.548,1
21:28:01.754,1
21:28:01.956,1
21:28:02.159,1
21:28:02.361,1
21:28:02.565,1
21:28:02.770,1
21:28:02.976,1
21:28:03.182,1
21:28:03.384,1
21:28:03.588,1
21:28:03.789,1
21:28:03.992,-1
21:28:04.194,-1
21:28:04.398,-1
21:28:04.600,-1
21:28:04.805,-1
21:28:05.020,-1
21:28:05.230,-1
21:28:05.450,-1
21:28:05.653,-1
21:28:05.868,-1
21:28:06.073,-1
21:28:06.274,-1
21:28:06.483,-1
21:28:06.685,-1
21:28:06.891,-1
21:28:07.092,-1
21:28:07.298,-1
21:28:07.500,-1
21:28:07.703,-1
21:28:07.905,-1
21:28:08.109,-1
21:28:08.315,-1
21:28:08.517,-1
21:28:08.723,-1
21:28:08.935,-1
21:28:09.137,-1
21:28:09.338,-1
21:28:09.545,-1
21:28:09.748,-1
21:28:09.953,-1
21:28:10.156,-1
21:28:10.359,-1
21:28:10.562,-1
21:28:10.764,-1
21:28:10.967,-1
21:28:11.170,-1
21:28:11.372,-1
21:28:11.574,-1
21:28:11.776,-1
21:28:11.980,-1
21:28:12.186,-1
21:28:12.388,-1
21:28:12.589,-1
21:28:12.790,-1
21:28:12.993,-1
21:28:13.195,-1
21:28:13.399,-1
21:28:13.602,-1
21:28:13.804,-1
21:28:14.006,-1
21:28:14.209,-1
21:28:14.415,-1
21:28:14.617,-1
21:28:14.819,-1
21:28:15.023,-1
21:28:15.225,-1
21:28:15.428,-1
21:28:15.629,-1
21:28:15.844,-1
21:28:16.046,-1
21:28:16.252,-1
21:28:16.453,-1
21:28:16.655,-1
21:28:16.858,-1
21:28:17.063,-1
21:28:17.264,-1
21:28:17.466,-1
21:28:17.670,-1
21:28:17.872,-1
21:28:18.074,-1
21:28:18.277,-1
21:28:18.480,-1
21:28:18.684,-1
21:28:18.886,-1
21:28:19.087,-1
21:28:19.293,-1
21:28:19.496,-1
21:28:19.699,-1
21:28:19.901,-1
21:28:20.103,-1
21:28:20.307,-1
21:28:20.512,-1
21:28:20.715,-1
21:28:20.922,-1
21:28:21.124,-1
21:28:21.333,-1
21:28:21.539,-1
21:28:21.743,-1
21:28:21.945,-1
21:28:22.147,-1
21:28:22.351,-1
21:28:22.553,-1
21:28:22.756,-1
21:28:22.957,-1
21:28:23.158,-1
21:28:23.359,-1
21:28:23.564,-1
21:28:23.767,-1
21:28:23.971,-1
21:28:24.173,-1
21:28:24.377,-1
21:28:24.578,-1
21:28:24.783,-1
21:28:24.985,-1
21:28:25.186,-1
21:28:25.388,-1
21:28:25.590,-1
21:28:25.792,-1
21:28:25.997,-1
21:28:26.203,-1
21:28:26.406,-1
21:28:26.611,-1
21:28:26.813,-1
21:28:27.015,-1
21:28:27.219,-1
21:28:27.421,-1
21:28:27.622,-1
21:28:27.827,-1
21:28:28.029,-1
21:28:28.230,-1
21:28:28.432,-1
21:28:28.635,-1
21:28:28.837,-1
21:28:29.039,-1
21:28:29.247,-1
21:28:29.450,-1
21:28:29.652,-1
21:28:29.856,-1
21:28:30.060,-1
21:28:30.264,-1
21:28:30.472,-1
21:28:30.674,-1
21:28:30.881,-1
21:28:31.086,-1
21:28:31.288,-1
21:28:31.496,-1
21:28:31.699,-1
21:28:31.902,-1
21:28:32.105,-1
21:28:32.314,-1
21:28:32.516,-1
21:28:32.720,-1
21:28:35.477,-1
21:28:35.679,-1
21:28:35.882,-1
21:28:36.086,-1
21:28:36.289,-1
21:28:36.494,-1
21:28:36.697,-1
21:28:36.903,-1
21:28:37.107,-1
21:28:37.312,-1
21:28:37.524,-1
21:28:37.726,-1
21:28:37.927,-1
21:28:38.137,-1
21:28:38.343,-1
21:28:38.555,-1
21:28:38.763,-1
21:28:38.967,-1
21:28:39.172,-1
21:28:39.373,-1
21:28:39.578,-1
21:28:39.781,1
21:28:39.983,1
21:28:40.189,1
21:28:40.397,1
21:28:40.603,1
21:28:40.835,1
21:28:41.044,1
21:28:41.247,1
21:28:41.449,1
21:28:41.655,1
21:28:41.858,1
21:28:42.064,1
21:28:42.268,1
21:28:42.470,1
21:28:42.674,-1
21:28:42.876,-1
21:28:43.081,-1
21:28:43.285,-1
21:28:43.487,-1
21:28:43.688,-1
21:28:43.889,-1
21:28:44.095,-1
21:28:44.306,-1
21:28:44.508,-1
21:28:44.711,-1
21:28:44.917,-1
21:28:45.126,-1
21:28:45.329,-1
21:28:45.530,-1
21:28:45.732,-1
21:28:45.933,-1
21:28:46.136,-1
21:28:46.341,-1
21:28:46.544,-1
21:28:46.752,-1
21:28:46.953,-1
21:28:47.155,-1
21:28:47.357,-1
21:28:47.560,-1
21:28:47.761,-1
21:28:47.962,-1
21:28:48.164,-1
21:28:48.371,-1
21:28:48.574,-1
21:28:48.776,-1
21:28:48.978,-1
21:28:49.181,-1
21:28:49.383,-1
21:28:49.589,-1
21:28:49.791,-1
21:28:49.993,-1
21:28:50.196,-1
21:28:50.397,-1
21:28:50.600,-1
21:28:50.802,-1
21:28:51.004,-1
21:28:51.208,-1
21:28:51.411,-1
21:28:51.614,-1
21:28:51.816,-1
21:28:52.018,-1
21:28:52.223,-1
21:28:52.425,-1
21:28:52.626,-1
21:28:52.831,-1
21:28:53.035,-1
21:28:53.236,-1
21:28:53.438,-1
21:28:53.639,-1
21:28:53.841,-1
21:28:54.045,-1
21:28:54.247,-1
21:28:54.449,-1
21:28:54.651,-1
21:28:54.857,-1
21:28:55.058,-1
21:28:55.260,-1
21:28:55.461,-1
21:28:55.663,-1
21:28:55.865,-1
21:28:56.068,-1
21:28:56.272,-1
21:28:56.475,-1
21:28:56.677,-1
21:28:56.880,-1
21:28:57.081,-1
21:28:57.283,-1
21:28:57.486,-1
21:28:57.689,-1
21:28:57.890,-1
21:28:58.096,-1
21:28:58.298,-1
21:28:58.501,-1
21:28:58.704,-1
21:28:58.907,-1
21:28:59.111,-1
21:28:59.316,-1
21:28:59.518,-1
21:28:59.720,-1
21:28:59.922,-1
21:29:00.123,-1
21:29:00.326,-1
21:29:00.533,-1
21:29:00.738,-1
21:29:00.942,-1
21:29:01.144,-1
21:29:01.345,-1
21:29:01.546,-1
21:29:01.750,-1
21:29:01.952,-1
21:29:02.158,-1
21:29:02.363,-1
21:29:02.567,-1
21:29:02.770,-1
21:29:02.973,-1
21:29:03.176,-1
21:29:03.378,-1
21:29:03.581,-1
21:29:03.782,-1
21:29:03.986,-1
21:29:04.187,-1
21:29:04.391,-1
21:29:04.594,-1
21:29:04.797,-1
21:29:05.002,-1
21:29:05.208,-1
21:29:05.411,-1
21:29:05.613,-1
21:29:05.815,-1
21:29:06.021,1
21:29:06.228,1
21:29:06.435,1
21:29:06.641,1
21:29:06.848,1
21:29:07.054,1
21:29:07.257,1
21:29:07.460,1
21:29:07.662,1
21:29:10.532,1
21:29:10.736,1
21:29:10.937,1
21:29:11.140,1
21:29:11.342,-1
21:29:11.544,-1
21:29:11.748,-1
21:29:11.951,-1
21:29:12.157,-1
21:29:12.360,-1
21:29:12.563,-1
21:29:12.768,-1
21:29:12.973,-1
21:29:13.174,-1
21:29:13.376,-1
21:29:13.582,-1
21:29:13.787,-1
21:29:13.989,-1
21:29:14.194,-1
21:29:14.397,-1
21:29:14.602,-1
21:29:14.804,-1
21:29:15.010,-1
21:29:15.212,-1
21:29:15.417,-1
21:29:15.622,-1
21:29:15.826,-1
21:29:16.035,-1
21:29:16.238,-1
21:29:16.440,-1
21:29:16.643,-1
21:29:16.847,-1
21:29:17.049,-1
21:29:17.257,-1
21:29:17.468,-1
21:29:17.670,-1
21:29:17.873,-1
21:29:18.075,-1
21:29:18.278,-1
21:29:18.481,-1
21:29:18.683,-1
21:29:18.884,-1
21:29:19.088,-1
21:29:19.291,-1
21:29:19.494,-1
21:29:19.696,-1
21:29:19.904,-1
21:29:20.106,-1
21:29:20.307,-1
21:29:20.510,-1
21:29:20.712,-1
21:29:20.915,-1
21:29:21.122,-1
21:29:21.333,-1
21:29:21.537,-1
21:29:21.741,-1
21:29:21.946,-1
21:29:22.149,-1
21:29:22.351,-1
