time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
21:26:34,1500.0,STABILIZE,-35.3632621,149.1652374,1.0,0.0,0.0,0.0,-2.2629223622061545e-05,0.001535147603135556,0.027916104532778263,0.00026950129540637136,0.00027958600549027324,0.0023597896797582507,0.0,1.0,-1000.0,0.0,0.0,0.0
21:26:38,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,-0.0005302643112372607,0.0011711244005709887,0.025783908553421497,0.00028484940412454307,0.000285675807390362,0.002089562709443271,0.0,1.0,-1000.0,0.0,0.0,0.0
21:27:03,1500.0,AUTO,-35.363262175,149.1652375,0.0,-0.875,0.75,0.5,-0.0009470622389926575,0.0010407314548501745,0.0197781128808856,0.0008765392558416352,0.00028162883972981945,0.0013225371658336371,0.0,1.0,-1000.0,1.125,0.625,0.75
21:27:05,1500.0,AUTO,-35.36326209999999,149.1652375,0.0,0.0,0.0,0.0,-0.0006495485625540217,0.0014396844004901748,0.019553001038730145,0.000288660676839451,0.0002788294999239345,0.0012145268847234547,0.0,1.1666666666666667,-1000.0,1.0,0.16666666666666666,0.6666666666666666
21:27:07,1500.0,AUTO,-35.36326209999999,149.1652375,239.33333333333334,0.0,0.0,-58.333333333333336,0.001751519749329115,0.0009582829176603506,0.019269381028910477,0.004757121263537556,-0.00011788945994339883,0.0010433619221051533,0.0,0.3333333333333333,-1094.6666666666667,5.333333333333333,0.16666666666666666,0.6666666666666666
21:27:09,1500.0,AUTO,-35.36326172,149.16523916,2590.8,5.6,32.6,-147.0,0.047001009434461595,-0.0017159157432615757,0.0024801578372716905,-0.011333455517888068,0.019452792406082154,-0.02982412506826222,1.0,-5.4,-997.8,-10.6,20.4,-30.0
21:27:13,1500.0,AUTO,-35.36326136666667,149.16523664444446,8766.333333333334,-0.7777777777777778,-32.333333333333336,-151.33333333333334,0.02976053585815761,0.006842234424160172,-0.08539795709980859,0.029973469778067537,0.014031860356529554,-0.005741641546289126,-4.777777777777778,6.888888888888889,-1000.3333333333334,30.555555555555557,14.444444444444445,-5.888888888888889
21:27:26,1500.0,AUTO,-35.363261849999994,149.16523668333335,25208.333333333332,-3.1666666666666665,0.5,-152.66666666666666,-0.002095603500492871,0.004096108760374288,-0.25001393258571625,-0.006802182101334135,0.0017770966805983335,-0.0023757255791376033,0.0,-0.16666666666666666,-997.5,-6.0,2.5,-2.3333333333333335
21:27:28,1500.0,BRAKE,-35.36326234285714,149.1652368142857,28366.571428571428,-2.142857142857143,6.714285714285714,-153.0,0.007259708313670542,0.0013111421139910817,-0.21326008226190293,-0.005336184304074517,0.00023453611148787395,0.023130135078515326,0.42857142857142855,-0.42857142857142855,-999.7142857142857,-3.7142857142857144,1.0,22.714285714285715
21:27:31,1500.0,BRAKE,-35.363264099999995,149.165236,32450.0,-27.25,-27.5,-69.75,-0.009183729300275445,-0.010043742717243731,0.18337829411029816,0.027478178963065147,-0.12728447280824184,0.05291456985287368,2.6,4.4,-923.4,7.0,-102.6,148.2
21:27:36,1500.0,ALT_HOLD,-35.363261333333334,149.16524128333333,32591.0,3.6666666666666665,3.6666666666666665,105.16666666666667,-0.020672191594106454,0.007768229581415653,0.11597434058785439,-0.909421386818091,-0.005613064703842004,-0.011949338018894196,0.16666666666666666,-21.666666666666668,-889.0,-904.1666666666666,-4.0,-11.666666666666666
21:27:38,1500.0,AUTO,-35.36326183333333,149.165243,29264.0,0.6666666666666666,5.0,80.0,-0.003220438452747961,-0.001745979709085077,0.09918732941150665,0.8691900819540024,-0.00435118885555615,-5.6852741787830986e-05,3.0,59.285714285714285,-1092.2857142857142,1013.4285714285714,-3.857142857142857,0.14285714285714285
21:27:39,1500.0,AUTO,-35.36326226666667,149.16524563333334,28845.666666666668,5.666666666666667,-10.0,-20.0,-0.03260324584941069,0.0011264874871509771,0.08919439713160197,0.1322680413722992,0.0008836883741120497,-0.005629088419179122,3.0,9.333333333333334,-1053.0,135.66666666666666,1.6666666666666667,-5.0
21:27:42,1500.0,AUTO,-35.36326251999999,149.16524638,31455.4,7.0,-25.2,-142.6,0.010787763353437185,-0.005762388091534376,0.07354383766651154,0.03993307966738939,-0.001806020108051598,0.0009820287115871907,-1.6,1.4,-1017.8,39.2,-0.8,1.0
21:27:44,1500.0,AUTO,-35.36326165,149.16525135,34968.0,3.0,-5.0,-147.5,-0.07274074852466583,0.0023128511384129524,0.017645240295678377,-0.0040380628779530525,-0.004980771569535136,-0.02659698110073805,-0.5,-1.5,-1005.5,-4.5,-3.5,-25.5
21:27:46,1500.0,AUTO,-35.363261539999996,149.1652436,37464.8,-11.4,-49.6,-150.0,0.015170725953066722,0.011851683538407088,0.005302919214591384,0.05521421525627375,-0.0018308115541003644,0.012412650883197785,-5.6,12.2,-1002.4,54.4,-1.2,13.0
21:27:48,1500.0,AUTO,-35.363262399999996,149.16523816666665,40393.166666666664,8.0,17.5,-149.66666666666666,0.037599824368953705,-0.02230459180039664,0.07039830895761649,-0.022390335177381832,0.025244956215222675,-0.012798397491375605,-2.0,-1.1666666666666667,-999.0,-22.166666666666668,26.0,-12.0
21:27:50,1500.0,AUTO,-35.36325961666667,149.16524003333333,43508.166666666664,0.6666666666666666,9.833333333333334,-151.83333333333334,0.0029988050470516705,0.017494933990140755,-0.01650119469074222,0.01555058550244818,0.0004461804055608809,-0.02104501488308112,-1.3333333333333333,-1.0,-1000.8333333333334,15.0,1.5,-19.666666666666668
21:27:52,1500.0,AUTO,-35.363260266666664,149.16524,46649.0,-12.833333333333334,12.666666666666666,-151.66666666666666,0.009030092973262072,0.004846562709038456,-0.03711312171071768,-0.02809428613788138,-0.006182663472524534,-0.012686544874062141,1.6666666666666667,0.16666666666666666,-998.3333333333334,-27.333333333333332,-4.5,-11.333333333333334
21:27:54,1500.0,BRAKE,-35.363262185714284,149.16523547142856,49434.71428571428,-12.857142857142858,-17.571428571428573,-80.0,0.044058803735034804,-0.008357425885541099,0.04144289770296642,0.09866110900683063,-0.02641521753477199,0.024949876408624862,-0.2857142857142857,6.714285714285714,-944.2857142857143,99.0,-25.142857142857142,25.857142857142858
21:28:01,1500.0,ALT_HOLD,-35.36326245714286,149.1652424714286,50478.42857142857,-3.7142857142857144,9.285714285714286,-4.857142857142857,0.003841634141281247,0.0009371287721608366,0.029443691351584027,0.22919491359165736,-0.0040019198952774915,-0.00020646140910685062,-1.0,14.571428571428571,-980.2857142857143,230.71428571428572,-2.4285714285714284,0.8571428571428571
21:28:06,1500.0,AUTO,-35.3632675,149.16522213333334,45609.666666666664,0.0,31.666666666666668,10.333333333333334,0.04352393373847008,-0.006559156036625306,0.016649572799603145,0.5583270887533823,0.009800122197096547,0.003390134312212467,-0.3333333333333333,27.333333333333332,-1049.6666666666667,561.3333333333334,10.666666666666666,4.333333333333333
21:28:07,1500.0,AUTO,-35.3632675,149.165222775,45982.75,2.0,36.5,-55.75,0.01905123144388199,0.0015302435640478507,0.015541481785476208,-0.05120254587382078,0.003054092754609883,0.001631158113013953,1.5,-6.0,-1045.0,-48.25,3.75,2.75
21:28:15,1500.0,BRAKE,-35.363264487500004,149.16523225,50005.5,37.375,54.0,5.25,0.06427731085568666,-0.057293258840218186,0.2217516743694432,0.1943650282919407,-0.033631304977461696,0.41534719422634225,-5.375,-10.0,-1015.125,197.25,-31.875,416.375
21:28:17,1500.0,BRAKE,-35.36325298333333,149.1652530166667,50004.833333333336,38.833333333333336,70.0,-1.5,0.012449628867519399,0.05808779628326496,0.9154501855373383,-0.11403641849756241,-0.040268403167525925,-0.06263610666307311,-13.833333333333334,-15.333333333333334,-1000.5,-109.66666666666667,-38.833333333333336,-61.0
21:28:19,1500.0,ALT_HOLD,-35.36324998,149.16525992,49993.2,5.8,14.2,0.6,-0.0022492724005132914,0.005093048019625712,0.8944840669631958,0.00857776179909706,-0.008940925681963563,-0.0027729591354727747,-1.6,1.4,-992.0,13.0,-7.2,-1.4
21:28:21,1500.0,AUTO,-35.36324872857143,149.16526149999999,48565.28571428572,4.428571428571429,6.142857142857143,159.14285714285714,0.0005540631245821714,-0.0006810893085327864,0.8916719215256828,-0.5630653074809483,0.007053857419772872,-0.008601349595535015,-3.5714285714285716,-32.285714285714285,-936.5714285714286,-561.1428571428571,7.857142857142857,-7.142857142857143
21:28:23,1500.0,AUTO,-35.36324586666667,149.16526256666668,45294.0,7.166666666666667,25.833333333333332,67.66666666666667,0.028384932316839695,-0.04185298038646579,0.8884770472844442,-0.5164554019769033,-0.04892320247987906,0.014114652488691112,-8.333333333333334,-44.666666666666664,-1085.8333333333333,-517.6666666666666,-47.166666666666664,15.166666666666666
