,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:06:36.532,1905.0,0.0,0.0,0.5,1.2,390.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,4.6,6.2,65.0,2.5,3.0
12:06:40.604,6123.0,0.0,0.0,0.7,0.3,500.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,5.1,5.1,513.0,2.5,3.5
12:06:44.664,5310.0,0.0,0.0,0.3,0.7,190.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1.1,4.5,306.0,2.5,4.0
12:06:48.695,10237.0,0.0,0.0,1.1,1.4,80.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,2.6,5.0,644.0,2.5,2.5
12:06:52.667,2297.0,0.0,0.0,0.3,0.7,240.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2.3,2.9,255.0,5.5,4.0
12:06:56.701,2958.0,0.0,0.0,0.4,1.1,320.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,1.8,9.4,797.0,3.0,3.0
12:07:00.705,5084.0,0.0,0.0,0.7,0.3,160.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1.6,0.4,612.0,3.5,4.0
12:07:04.699,21130.0,0.0,0.0,0.5,0.9,240.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,3.5,8.8,913.0,2.5,3.5
12:07:08.724,1060.0,0.0,0.0,0.5,0.3,410.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,9.6,7.4,334.0,4.0,3.5
12:07:12.838,5534.0,0.0,0.0,0.4,0.7,740.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,5.9,1.1,116.0,4.0,2.5
