,A.AUTO1
14:07:33.102,-1
14:07:33.304,-1
14:07:33.513,-1
14:07:33.718,-1
14:07:33.924,-1
14:07:34.127,-1
14:07:34.329,-1
14:07:34.531,-1
14:07:34.737,-1
14:07:34.945,-1
14:07:35.150,-1
14:07:35.353,-1
14:07:35.562,-1
14:07:39.352,-1
14:07:39.570,-1
14:07:39.774,-1
14:07:39.978,-1
14:07:40.192,-1
14:07:40.397,-1
14:07:40.598,-1
14:07:40.799,-1
14:07:41.021,-1
14:07:41.227,-1
14:07:41.434,-1
14:07:41.661,-1
14:07:41.864,-1
14:07:42.068,-1
14:07:42.273,-1
14:07:42.476,-1
14:07:42.686,-1
14:07:42.889,-1
14:07:43.091,-1
14:07:43.292,-1
14:07:43.496,-1
14:07:43.717,-1
14:07:43.921,-1
14:07:44.148,-1
14:07:44.350,-1
14:07:44.558,-1
14:07:44.783,-1
14:07:44.986,-1
14:07:45.195,-1
14:07:45.403,-1
14:07:45.609,-1
14:07:45.816,-1
14:07:46.021,-1
14:07:46.227,-1
14:07:46.431,-1
14:07:46.634,-1
14:07:46.841,-1
14:07:47.046,-1
14:07:47.254,-1
14:07:47.461,-1
14:07:47.665,-1
14:07:47.867,-1
14:07:48.073,-1
14:07:48.277,-1
14:07:48.485,-1
14:07:48.691,-1
14:07:48.904,-1
14:07:49.106,-1
14:07:49.308,-1
14:07:49.510,-1
14:07:49.713,-1
14:07:49.922,-1
14:07:50.125,-1
14:07:50.328,-1
14:07:50.535,-1
14:07:50.739,-1
14:07:50.945,-1
14:07:51.150,-1
14:07:51.356,-1
14:07:51.560,-1
14:07:51.762,-1
14:07:51.967,-1
14:07:52.170,-1
14:07:52.373,-1
14:07:52.579,-1
14:07:52.786,-1
14:07:53.003,-1
14:07:53.208,-1
14:07:53.411,-1
14:07:53.615,-1
14:07:53.822,-1
14:07:54.023,-1
14:07:54.229,-1
14:07:54.432,-1
14:07:54.633,-1
14:07:54.835,-1
14:07:55.036,-1
14:07:55.241,-1
14:07:55.447,-1
14:07:55.651,-1
14:07:55.855,-1
14:07:56.057,-1
14:07:56.262,-1
14:07:56.465,-1
14:07:56.667,-1
14:07:56.871,-1
14:07:57.073,-1
14:07:57.274,-1
14:07:57.477,-1
14:07:57.679,-1
14:07:57.880,-1
14:07:58.084,-1
14:07:58.287,-1
14:07:58.490,-1
14:07:58.692,-1
14:07:58.898,-1
14:07:59.100,-1
14:07:59.302,-1
14:07:59.503,-1
14:07:59.705,-1
14:07:59.906,-1
14:08:00.115,-1
14:08:00.320,-1
14:08:00.522,-1
14:08:00.724,-1
14:08:00.928,-1
14:08:01.131,-1
14:08:01.337,-1
14:08:01.542,-1
14:08:01.756,-1
14:08:01.959,-1
14:08:02.161,-1
14:08:02.363,-1
14:08:02.568,-1
14:08:02.772,-1
14:08:02.974,-1
14:08:03.178,-1
14:08:03.380,-1
14:08:03.583,-1
14:08:03.786,-1
14:08:03.987,-1
14:08:04.190,-1
14:08:04.394,-1
14:08:04.596,-1
14:08:04.799,-1
14:08:05.002,-1
14:08:05.208,-1
14:08:05.453,-1
14:08:05.673,-1
14:08:05.884,-1
14:08:06.116,-1
14:08:06.322,-1
14:08:06.525,-1
14:08:06.731,-1
14:08:06.934,-1
14:08:07.137,-1
14:08:07.340,-1
14:08:07.545,-1
14:08:07.750,-1
14:08:07.955,-1
14:08:08.157,-1
14:08:08.361,-1
14:08:08.564,-1
14:08:08.767,-1
14:08:08.973,-1
14:08:09.178,-1
14:08:09.381,-1
14:08:09.585,-1
14:08:09.787,-1
14:08:09.989,-1
14:08:10.191,-1
14:08:10.395,-1
14:08:10.598,-1
14:08:10.802,-1
14:08:11.006,-1
14:08:11.209,-1
14:08:15.008,-1
14:08:15.210,-1
14:08:15.412,-1
14:08:15.614,-1
14:08:15.816,-1
14:08:16.019,-1
14:08:16.223,-1
14:08:16.425,-1
14:08:16.627,-1
14:08:16.829,-1
14:08:17.036,-1
14:08:17.242,-1
14:08:17.444,-1
14:08:17.645,-1
14:08:17.853,-1
14:08:18.055,-1
14:08:18.261,-1
14:08:18.464,-1
14:08:18.667,-1
14:08:18.868,-1
14:08:19.074,-1
14:08:19.282,-1
14:08:19.488,-1
14:08:19.738,-1
14:08:19.954,-1
14:08:20.216,-1
14:08:20.500,-1
14:08:20.712,-1
14:08:20.918,-1
14:08:21.125,-1
14:08:21.330,-1
14:08:21.533,-1
14:08:21.737,-1
14:08:21.943,-1
14:08:22.166,-1
14:08:22.371,-1
14:08:22.574,-1
14:08:22.775,-1
14:08:22.977,-1
14:08:23.181,-1
14:08:23.383,-1
14:08:23.586,-1
14:08:23.794,-1
14:08:23.997,-1
14:08:24.200,-1
14:08:24.404,-1
14:08:24.609,-1
14:08:24.815,-1
14:08:25.019,-1
14:08:25.225,-1
14:08:25.446,-1
14:08:25.649,-1
14:08:25.867,-1
14:08:26.073,-1
14:08:26.284,-1
14:08:26.488,-1
14:08:26.695,-1
14:08:26.901,-1
14:08:27.105,-1
14:08:27.306,-1
14:08:27.509,-1
14:08:27.711,-1
14:08:27.916,-1
14:08:28.117,-1
14:08:28.320,-1
14:08:28.523,-1
14:08:28.726,-1
14:08:28.929,-1
14:08:29.134,-1
14:08:29.341,-1
14:08:29.551,-1
14:08:29.778,-1
14:08:29.998,-1
14:08:30.214,-1
14:08:30.419,-1
14:08:30.661,-1
14:08:30.864,-1
14:08:31.067,-1
14:08:31.271,-1
14:08:31.475,-1
