time_stamp,RTL_ALT,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
14:08:33,1500.0,1500.0,-2.6666666666666665,-24.666666666666668,-1009.1666666666666,62.5,-2.0,675.0,AUTO,-35.36325625,149.16523096666666,49952.0,69.66666666666667,-69.83333333333333,-0.5,0.08135610570510228,-0.052494139255334936,-1.7249397834142048,0.06156898786624273,-0.0029993838785837093,0.6748502391080061
14:08:35,1500.0,1500.0,-66.0,-40.5,-1005.6666666666666,6.666666666666667,-17.333333333333332,12.666666666666666,AUTO,-35.36323041666666,149.1651992666667,49914.0,215.66666666666666,-215.83333333333334,-1.0,0.03203220603366693,-0.1759758914510409,-0.7349886000156403,0.0061461734585464,-0.018740755117808778,0.011652559507638216
14:08:37,1500.0,1544.3333333333333,-101.16666666666667,-62.5,-999.1666666666666,2.5,2.3333333333333335,48.666666666666664,AUTO,-35.363175616666666,149.16513351666666,49881.666666666664,373.0,-374.3333333333333,-1.8333333333333333,0.06074669025838375,-0.2019956906636556,-0.7734579344590505,0.0018285138066858053,0.001467811098943154,0.0480808955617249
14:08:39,1500.0,1766.0,-120.16666666666667,75.0,-984.5,20.833333333333332,-3.1666666666666665,744.1666666666666,AUTO,-35.3630975,149.16503955000002,49951.0,471.3333333333333,-462.6666666666667,-6.666666666666667,-0.09613829168180625,-0.14418659235040346,0.3056558159490426,0.020429313270142302,-0.004234157192210357,0.7440845171610514
14:08:41,1500.0,1544.3333333333333,13.166666666666666,155.5,-986.3333333333334,13.5,-4.833333333333333,124.16666666666667,AUTO,-35.363009733333335,149.16493513333333,50029.833333333336,490.1666666666667,-469.8333333333333,-1.5,-0.15309472382068634,0.006737975714107354,1.416474997997284,0.013119367882609367,-0.005926592120279868,0.12329643716414769
14:08:43,1500.0,1500.0,-3.5,147.0,-982.8333333333334,133.33333333333334,-27.333333333333332,-1.3333333333333333,AUTO,-35.36292401666667,149.16483321666666,50075.166666666664,443.3333333333333,-428.0,-3.0,-0.0781744917233785,-0.04430208262056112,1.3886268933614094,0.134072278936704,-0.0289445910602808,-0.001803753082640469
14:08:45,1500.0,1500.0,-5.0,118.66666666666667,-995.6666666666666,260.8333333333333,-14.333333333333334,-0.8333333333333334,AUTO,-35.36285586666667,149.16475358333332,50064.0,295.6666666666667,-279.6666666666667,3.6666666666666665,0.009380524434770146,-0.07373801122109096,1.385910411675771,0.2559272026022275,-0.015849898879726727,-0.0017643168102949858
14:08:51,1500.0,1500.0,-29.0,31.0,-1025.0,668.0,-8.0,15.0,AUTO,-35.3628084,149.1647148,49990.0,112.0,40.0,3.0,0.07194410264492035,-0.1609908491373062,1.3805748224258423,0.6683294177055359,-0.01037630159407854,0.014193585142493248
14:08:53,1500.0,1848.0,-78.0,-11.0,-1002.0,26.0,7.0,777.0,AUTO,-35.3627924,149.1647583,49925.0,87.0,329.0,1.0,-0.04001547023653984,-0.18837453424930573,1.8814111948013306,0.029572660103440285,0.006607355549931526,0.7764924764633179
14:08:55,1500.0,1708.8,-56.2,98.0,-1001.6,-17.2,-25.8,490.8,AUTO,-35.36277934,149.164829,49907.2,117.4,492.8,0.0,-0.19675569236278534,-0.056267980486154556,1.6748966217041015,-0.017147231847047806,-0.027555868681520223,0.489986053109169
