,A.AUTO1
14:26:35.308,-1
14:26:35.518,-1
14:26:35.722,-1
14:26:35.928,-1
14:26:36.131,-1
14:26:36.337,-1
14:26:36.543,-1
14:26:36.747,-1
14:26:36.956,-1
14:26:37.158,-1
14:26:37.362,-1
14:26:37.574,-1
14:26:37.783,-1
14:26:37.985,-1
14:26:38.191,-1
14:26:38.393,-1
14:26:38.596,-1
14:26:38.853,-1
14:26:39.055,-1
14:26:39.256,-1
14:26:39.458,-1
14:26:39.662,-1
14:26:39.863,-1
14:26:40.065,-1
14:26:40.273,-1
14:26:40.481,-1
14:26:40.688,-1
14:26:40.897,-1
14:26:41.100,-1
14:26:41.301,-1
14:26:41.503,-1
14:26:41.705,-1
14:26:41.914,-1
14:26:42.118,-1
14:26:42.322,-1
14:26:42.523,-1
14:26:42.728,-1
14:26:42.932,-1
14:26:43.134,-1
14:26:43.337,-1
14:26:43.556,-1
14:26:43.765,-1
14:26:43.967,-1
14:26:44.168,-1
14:26:44.377,-1
14:26:44.579,-1
14:26:44.780,-1
14:26:44.985,-1
14:26:45.192,-1
14:26:45.393,-1
14:26:45.595,-1
14:26:45.797,-1
14:26:45.999,-1
14:26:46.202,-1
14:26:46.411,-1
14:26:46.612,-1
14:26:46.819,-1
14:26:47.022,-1
14:26:47.224,-1
14:26:47.427,-1
14:26:47.628,-1
14:26:47.833,-1
14:26:48.035,-1
14:26:48.237,-1
14:26:48.452,-1
14:26:48.656,-1
14:26:48.872,-1
14:26:49.077,-1
14:26:49.279,-1
14:26:49.484,-1
14:26:49.686,-1
14:26:49.888,-1
14:26:50.090,-1
14:26:50.295,-1
14:26:50.497,-1
14:26:50.706,-1
14:26:50.908,-1
14:26:51.109,-1
14:26:51.311,-1
14:26:51.516,-1
14:26:51.720,-1
14:26:51.921,-1
14:26:52.124,-1
14:26:52.333,-1
14:26:52.536,-1
14:26:52.737,-1
14:26:52.939,-1
14:26:53.142,-1
14:26:53.344,-1
14:26:53.546,-1
14:26:53.753,-1
14:26:53.959,-1
14:26:54.161,-1
14:26:54.365,-1
14:26:54.569,-1
14:26:54.772,-1
14:26:54.974,-1
14:26:55.178,-1
14:26:55.379,-1
14:26:55.586,-1
14:26:55.789,-1
14:26:55.991,-1
14:26:56.195,-1
14:26:56.399,-1
14:26:56.615,-1
14:26:56.818,-1
14:26:57.021,-1
14:26:57.223,-1
14:26:57.425,-1
14:26:57.629,-1
14:26:57.831,-1
14:26:58.037,-1
14:26:58.239,-1
14:26:58.442,-1
14:26:58.646,-1
14:26:58.847,-1
14:26:59.057,-1
14:27:02.839,-1
14:27:03.041,-1
14:27:03.244,-1
14:27:03.447,-1
14:27:03.650,-1
14:27:03.852,-1
14:27:04.054,-1
14:27:04.256,-1
14:27:04.459,-1
14:27:04.660,-1
14:27:04.862,-1
14:27:05.063,-1
14:27:05.274,-1
14:27:05.477,-1
14:27:05.681,-1
14:27:05.885,-1
14:27:06.089,-1
14:27:06.294,-1
14:27:06.496,-1
14:27:06.699,-1
14:27:06.905,-1
14:27:07.108,-1
14:27:07.310,-1
14:27:07.513,-1
14:27:07.715,-1
14:27:07.919,-1
14:27:08.126,-1
14:27:08.328,-1
14:27:08.534,-1
14:27:08.736,-1
14:27:08.942,-1
14:27:09.146,-1
14:27:09.351,-1
14:27:09.552,-1
14:27:09.757,-1
14:27:09.960,-1
14:27:10.163,-1
14:27:10.367,-1
14:27:10.571,-1
14:27:10.773,-1
14:27:10.981,-1
14:27:11.192,-1
14:27:11.397,-1
14:27:11.598,-1
14:27:11.808,-1
14:27:12.010,-1
14:27:12.215,-1
14:27:12.420,-1
14:27:12.624,-1
14:27:12.827,-1
14:27:13.031,-1
14:27:13.237,-1
14:27:13.444,-1
14:27:13.670,-1
14:27:13.873,-1
14:27:14.110,-1
14:27:14.316,-1
14:27:14.536,-1
14:27:14.738,-1
14:27:14.949,-1
14:27:15.157,-1
14:27:15.375,-1
14:27:15.581,-1
14:27:15.785,-1
14:27:15.986,-1
14:27:16.191,-1
14:27:16.394,-1
14:27:16.597,-1
14:27:16.799,-1
14:27:17.001,-1
14:27:17.202,-1
14:27:17.404,-1
14:27:17.608,-1
14:27:17.814,-1
14:27:18.016,-1
14:27:18.219,-1
14:27:18.422,-1
14:27:18.624,-1
14:27:18.829,-1
14:27:19.031,-1
14:27:19.233,-1
14:27:19.438,-1
14:27:19.642,-1
14:27:19.846,-1
14:27:20.050,-1
14:27:20.253,-1
14:27:20.456,-1
14:27:20.659,-1
14:27:20.862,-1
14:27:21.064,-1
14:27:21.266,-1
14:27:21.473,-1
14:27:21.683,-1
14:27:21.885,-1
14:27:22.087,-1
14:27:22.292,-1
14:27:22.494,-1
14:27:22.699,-1
14:27:22.901,-1
14:27:23.104,-1
14:27:23.309,-1
14:27:23.516,-1
14:27:23.719,-1
14:27:23.922,-1
14:27:24.124,-1
14:27:24.328,-1
14:27:24.530,-1
14:27:24.735,-1
14:27:24.938,-1
14:27:25.139,-1
14:27:25.342,-1
14:27:25.545,-1
14:27:25.748,-1
14:27:25.950,-1
14:27:26.152,-1
14:27:26.357,-1
14:27:26.560,-1
14:27:26.762,-1
14:27:26.967,-1
14:27:27.168,-1
14:27:27.370,-1
14:27:27.571,-1
14:27:27.775,-1
14:27:27.977,-1
14:27:28.185,-1
14:27:28.387,-1
14:27:28.592,-1
14:27:28.795,-1
14:27:28.997,-1
14:27:29.200,-1
14:27:29.404,-1
14:27:29.607,-1
14:27:29.809,-1
14:27:30.015,-1
14:27:30.216,-1
14:27:30.419,-1
14:27:30.624,-1
14:27:30.827,-1
14:27:31.028,-1
14:27:31.230,-1
14:27:31.432,-1
14:27:31.635,-1
14:27:31.837,-1
14:27:32.043,-1
14:27:32.246,-1
14:27:32.450,-1
14:27:32.656,-1
14:27:32.857,-1
14:27:33.059,-1
14:27:33.261,-1
14:27:33.476,-1
14:27:33.680,-1
14:27:33.884,-1
14:27:34.092,-1
14:27:34.293,-1
14:27:34.498,-1
14:27:34.702,-1
14:27:34.903,-1
14:27:38.691,-1
14:27:38.898,-1
14:27:39.110,-1
14:27:39.311,-1
14:27:39.514,-1
14:27:39.719,-1
14:27:39.924,-1
14:27:40.126,-1
14:27:40.328,-1
14:27:40.533,-1
14:27:40.735,-1
14:27:40.938,-1
14:27:41.142,-1
14:27:41.344,-1
14:27:41.549,-1
14:27:41.754,-1
14:27:41.957,-1
14:27:42.159,-1
14:27:42.364,-1
14:27:42.566,-1
14:27:42.772,-1
14:27:42.976,-1
14:27:43.195,-1
14:27:43.398,-1
14:27:43.600,-1
14:27:43.807,-1
14:27:44.009,-1
14:27:44.311,-1
14:27:44.534,-1
14:27:44.737,-1
14:27:44.948,-1
14:27:45.150,-1
14:27:45.356,-1
14:27:45.564,-1
14:27:45.776,-1
14:27:45.980,-1
14:27:46.182,-1
14:27:46.388,-1
14:27:46.590,-1
14:27:46.793,-1
14:27:46.997,-1
14:27:47.200,-1
14:27:47.403,-1
14:27:47.607,-1
14:27:47.810,-1
14:27:48.019,-1
14:27:48.220,-1
14:27:48.425,-1
14:27:48.627,-1
14:27:48.859,-1
14:27:49.066,-1
14:27:49.276,-1
14:27:49.488,-1
14:27:49.694,-1
14:27:49.901,-1
14:27:50.103,-1
14:27:50.307,-1
14:27:50.510,-1
14:27:50.712,-1
14:27:50.919,-1
14:27:51.124,-1
14:27:51.330,-1
14:27:51.534,-1
14:27:51.736,-1
14:27:51.938,-1
14:27:52.140,-1
14:27:52.348,-1
14:27:52.550,-1
14:27:52.778,-1
14:27:52.983,-1
14:27:53.196,-1
14:27:53.430,-1
14:27:53.636,-1
14:27:53.838,-1
14:27:54.040,-1
14:27:54.241,-1
14:27:54.447,-1
14:27:54.649,-1
14:27:54.851,-1
14:27:55.054,-1
14:27:55.266,-1
14:27:55.468,-1
14:27:55.674,-1
14:27:55.877,-1
14:27:56.079,-1
14:27:56.283,-1
14:27:56.484,-1
14:27:56.688,-1
14:27:56.912,-1
14:27:57.171,-1
14:27:57.421,-1
14:27:57.651,-1
14:27:57.853,-1
14:27:58.056,-1
14:27:58.261,-1
14:27:58.462,-1
14:27:58.664,-1
14:27:58.866,-1
14:27:59.069,-1
14:27:59.271,-1
14:27:59.475,-1
14:27:59.678,-1
14:27:59.882,-1
14:28:00.089,-1
14:28:00.293,-1
14:28:00.494,-1
14:28:00.695,-1
14:28:00.907,-1
14:28:01.117,-1
14:28:01.372,-1
14:28:01.584,-1
14:28:01.798,-1
14:28:02.012,-1
14:28:02.231,-1
14:28:02.437,-1
14:28:02.639,-1
14:28:02.842,-1
14:28:03.046,-1
14:28:03.250,-1
14:28:03.456,-1
14:28:03.661,-1
14:28:03.864,-1
14:28:04.068,-1
14:28:04.270,-1
14:28:04.473,-1
14:28:04.674,-1
14:28:04.876,-1
14:28:05.078,-1
14:28:05.279,-1
14:28:05.482,-1
14:28:05.686,-1
14:28:05.888,-1
14:28:06.093,-1
14:28:06.340,-1
14:28:06.546,-1
14:28:06.751,-1
14:28:06.958,-1
14:28:07.162,-1
14:28:07.367,-1
14:28:07.571,-1
14:28:07.773,-1
14:28:07.976,-1
14:28:08.179,-1
14:28:08.381,-1
14:28:08.583,-1
14:28:08.786,-1
14:28:08.988,-1
14:28:09.196,-1
14:28:09.402,-1
14:28:09.609,-1
14:28:09.815,-1
14:28:10.021,-1
14:28:10.225,-1
14:28:10.443,-1
14:28:10.650,-1
14:28:14.472,-1
14:28:14.683,-1
14:28:14.886,-1
