,A.RTL3
13:00:27.899,-1.0
13:00:28.104,-1.0
13:00:28.306,-1.0
13:00:28.508,-1.0
13:00:28.709,-1.0
13:00:28.911,-1.0
13:00:29.112,-1.0
13:00:29.313,-1.0
13:00:29.514,-1.0
13:00:29.715,-1.0
13:00:29.917,-1.0
13:00:30.119,-1.0
13:00:30.319,-1.0
13:00:30.522,-1.0
13:00:30.724,-1.0
13:00:30.925,-1.0
13:00:31.126,-1.0
13:00:31.327,-1.0
13:00:31.528,-1.0
13:00:31.731,-1.0
13:00:31.933,-1.0
13:00:32.134,-1.0
13:00:32.335,-1.0
13:00:32.537,-1.0
13:00:32.741,-1.0
13:00:32.943,-1.0
13:00:33.146,-1.0
13:00:33.347,-1.0
13:00:33.548,-1.0
13:00:33.750,-1.0
13:00:33.951,-1.0
13:00:34.152,-1.0
13:00:34.354,-1.0
13:00:34.555,-1.0
13:00:34.756,-1.0
13:00:34.957,-1.0
13:00:35.158,-1.0
13:00:35.359,-1.0
13:00:35.560,-1.0
13:00:35.761,-1.0
13:00:35.962,-1.0
13:00:36.164,-1.0
13:00:36.365,-1.0
13:00:36.566,-1.0
13:00:36.767,-1.0
13:00:36.968,-1.0
13:00:37.171,-1.0
13:00:37.373,-1.0
13:00:37.574,-1.0
13:00:37.776,-1.0
13:00:37.977,-1.0
13:00:38.178,-1.0
13:00:38.379,-1.0
13:00:38.582,-1.0
13:00:38.783,-1.0
13:00:38.984,-1.0
13:00:39.185,-1.0
13:00:39.386,-1.0
13:00:39.587,-1.0
13:00:39.788,-1.0
13:00:39.989,-1.0
13:00:40.191,-1.0
13:00:40.395,-1.0
13:00:40.596,-1.0
13:00:40.797,-1.0
13:00:40.998,-1.0
13:00:41.220,-1.0
13:00:41.421,-1.0
13:00:41.622,-1.0
13:00:41.823,-1.0
13:00:42.024,-1.0
13:00:42.227,-1.0
13:00:42.428,-1.0
13:00:42.629,-1.0
13:00:42.830,-1.0
13:00:43.032,-1.0
13:00:43.233,-1.0
13:00:43.434,-1.0
13:00:43.634,-1.0
13:00:43.835,-1.0
13:00:44.037,-1.0
13:00:44.238,-1.0
13:00:44.439,-1.0
13:00:44.640,-1.0
13:00:44.841,-1.0
13:00:45.042,-1.0
13:00:45.243,-1.0
13:00:45.445,-1.0
13:00:45.762,-1.0
13:00:45.963,-1.0
13:00:46.166,-1.0
13:00:46.367,-1.0
13:00:46.569,-1.0
13:00:46.771,-1.0
13:00:46.972,-1.0
13:00:47.174,-1.0
13:00:47.375,-1.0
13:00:47.576,-1.0
13:00:47.778,-1.0
13:00:47.979,-1.0
13:00:48.180,-1.0
13:00:48.381,-1.0
13:00:48.582,-1.0
13:00:48.783,-1.0
13:00:48.984,-1.0
13:00:49.185,-1.0
13:00:49.386,-1.0
13:00:49.587,-1.0
13:00:49.788,-1.0
13:00:49.991,-1.0
13:00:50.192,-1.0
13:00:50.393,-1.0
13:00:50.593,-1.0
13:00:50.795,-1.0
13:00:50.995,-1.0
13:00:51.197,-1.0
13:00:51.397,-1.0
13:00:51.600,-1.0
13:00:51.801,-1.0
13:00:52.003,-1.0
13:00:52.206,-1.0
13:00:52.408,-1.0
13:00:52.609,-1.0
13:00:52.811,-1.0
13:00:53.013,-1.0
13:00:53.214,-1.0
13:00:53.415,-1.0
13:00:53.616,-1.0
13:00:53.817,-1.0
13:00:54.018,-1.0
13:00:54.219,-1.0
13:00:54.420,-1.0
13:00:54.621,-1.0
13:00:54.822,-1.0
13:00:55.022,-1.0
13:00:55.223,-1.0
13:00:55.424,-1.0
13:00:55.625,-1.0
13:00:55.903,-1.0
13:00:56.103,-1.0
13:00:56.304,-1.0
13:00:56.507,-1.0
13:00:56.708,-1.0
13:00:56.910,-1.0
13:00:57.111,-1.0
13:00:57.312,-1.0
13:00:57.513,-1.0
13:00:57.714,-1.0
13:00:57.915,-1.0
13:00:58.116,-1.0
13:00:58.317,-1.0
13:00:58.518,-1.0
13:00:58.719,-1.0
13:00:58.920,-1.0
13:00:59.121,-1.0
13:00:59.322,-1.0
13:00:59.523,-1.0
13:00:59.724,-1.0
13:00:59.925,-1.0
13:01:00.126,-1.0
13:01:00.327,-1.0
13:01:00.528,-1.0
13:01:00.729,-1.0
13:01:00.931,-1.0
13:01:01.132,-1.0
13:01:01.333,-1.0
13:01:01.534,-1.0
13:01:01.735,-1.0
13:01:01.936,-1.0
13:01:02.137,-1.0
13:01:02.339,-1.0
13:01:02.540,-1.0
13:01:02.742,-1.0
13:01:02.945,-1.0
13:01:03.146,-1.0
13:01:03.347,-1.0
13:01:03.548,-1.0
13:01:03.749,-1.0
13:01:03.950,-1.0
13:01:04.151,-1.0
13:01:04.352,-1.0
13:01:04.554,-1.0
13:01:04.755,-1.0
13:01:04.956,-1.0
13:01:05.157,-1.0
13:01:05.358,-1.0
13:01:05.559,-1.0
13:01:05.760,-1.0
13:01:05.977,-1.0
13:01:06.181,-1.0
13:01:06.383,-1.0
13:01:06.584,-1.0
13:01:06.786,-1.0
13:01:06.988,-1.0
13:01:07.189,-1.0
13:01:07.390,-1.0
13:01:07.591,-1.0
13:01:07.792,-1.0
13:01:07.993,-1.0
13:01:08.194,-1.0
13:01:08.395,-1.0
13:01:08.598,-1.0
13:01:08.799,-1.0
13:01:09.000,-1.0
13:01:09.201,-1.0
13:01:09.403,-1.0
13:01:09.604,-1.0
13:01:09.805,-1.0
13:01:10.006,-1.0
13:01:10.207,-1.0
13:01:10.408,-1.0
13:01:10.609,-1.0
13:01:10.810,-1.0
13:01:11.013,-1.0
13:01:11.214,-1.0
13:01:11.415,-1.0
13:01:11.616,-1.0
13:01:11.817,-1.0
13:01:12.019,-1.0
13:01:12.221,-1.0
13:01:12.421,-1.0
13:01:12.622,-1.0
13:01:12.824,-1.0
13:01:13.025,-1.0
13:01:13.225,-1.0
13:01:13.426,-1.0
13:01:13.627,-1.0
13:01:13.828,-1.0
13:01:14.029,-1.0
13:01:14.231,-1.0
13:01:14.431,-1.0
13:01:14.632,-1.0
13:01:14.833,-1.0
13:01:15.034,-1.0
13:01:15.236,-1.0
13:01:15.438,-1.0
13:01:15.639,-1.0
13:01:15.842,-1.0
13:01:16.044,-1.0
13:01:16.249,-1.0
13:01:16.454,-1.0
13:01:16.659,-1.0
13:01:16.861,-1.0
13:01:17.064,-1.0
13:01:17.266,-1.0
13:01:17.467,-1.0
13:01:17.669,-1.0
13:01:17.870,-1.0
13:01:18.071,-1.0
13:01:18.273,-1.0
13:01:18.475,-1.0
13:01:18.678,-1.0
13:01:18.880,-1.0
13:01:19.082,-1.0
13:01:19.283,-1.0
13:01:19.484,-1.0
13:01:19.685,-1.0
13:01:19.886,-1.0
13:01:20.087,-1.0
13:01:20.288,-1.0
13:01:20.489,-1.0
13:01:20.690,-1.0
13:01:20.891,-1.0
13:01:21.092,-1.0
13:01:21.294,-1.0
13:01:21.495,-1.0
13:01:21.696,-1.0
13:01:21.898,-1.0
13:01:22.099,-1.0
13:01:22.300,-1.0
13:01:22.501,-1.0
13:01:22.703,-1.0
13:01:22.904,-1.0
13:01:23.105,-1.0
13:01:23.305,-1.0
13:01:23.507,-1.0
13:01:23.708,-1.0
13:01:23.910,-1.0
13:01:24.111,-1.0
13:01:24.312,-1.0
13:01:24.513,-1.0
13:01:24.714,-1.0
13:01:24.915,-1.0
13:01:25.117,-1.0
13:01:25.319,-1.0
13:01:25.521,-1.0
13:01:25.723,-1.0
13:01:25.924,-1.0
13:01:26.125,-1.0
13:01:26.326,-1.0
13:01:26.527,-1.0
13:01:26.728,-1.0
13:01:26.930,-1.0
13:01:27.131,-1.0
13:01:27.332,-1.0
13:01:27.534,-1.0
13:01:27.735,-1.0
13:01:27.936,-1.0
13:01:28.138,-1.0
13:01:28.339,-1.0
13:01:28.539,-1.0
13:01:28.741,-1.0
13:01:28.942,-1.0
13:01:29.143,-1.0
13:01:29.417,-1.0
13:01:29.618,-1.0
13:01:29.819,-1.0
13:01:30.020,-1.0
13:01:30.222,-1.0
13:01:30.424,-1.0
13:01:30.626,-1.0
13:01:30.827,-1.0
13:01:31.029,-1.0
13:01:31.231,-1.0
13:01:31.432,-1.0
13:01:31.634,-1.0
13:01:31.835,-1.0
13:01:32.036,-1.0
13:01:32.239,-1.0
13:01:32.440,-1.0
13:01:32.642,-1.0
13:01:32.844,-1.0
13:01:33.046,-1.0
13:01:33.247,-1.0
13:01:33.448,-1.0
13:01:33.649,-1.0
13:01:33.850,-1.0
13:01:34.051,-1.0
13:01:34.252,-1.0
13:01:34.455,-1.0
13:01:34.657,-1.0
13:01:34.858,-1.0
13:01:35.059,-1.0
13:01:35.262,-1.0
13:01:35.463,-1.0
13:01:35.664,-1.0
13:01:35.865,-1.0
13:01:36.066,-1.0
13:01:36.267,-1.0
13:01:36.469,-1.0
13:01:36.670,-1.0
13:01:36.871,-1.0
13:01:37.073,-1.0
13:01:37.275,-1.0
13:01:37.476,-1.0
13:01:37.677,-1.0
13:01:37.878,-1.0
13:01:38.079,-1.0
13:01:38.281,-1.0
13:01:38.482,-1.0
13:01:38.683,-1.0
13:01:38.884,-1.0
13:01:39.086,-1.0
13:01:39.289,-1.0
13:01:39.490,-1.0
13:01:39.692,-1.0
13:01:39.893,-1.0
13:01:40.094,-1.0
13:01:40.295,-1.0
13:01:40.496,-1.0
13:01:40.697,-1.0
13:01:40.898,-1.0
13:01:41.099,-1.0
13:01:41.301,-1.0
13:01:41.501,-1.0
13:01:41.703,-1.0
13:01:41.904,-1.0
13:01:42.105,-1.0
13:01:42.306,-1.0
13:01:42.507,-1.0
13:01:42.709,-1.0
13:01:42.911,-1.0
13:01:43.112,-1.0
13:01:43.439,-1.0
13:01:43.640,-1.0
13:01:43.841,-1.0
13:01:44.042,-1.0
13:01:44.244,-1.0
13:01:44.446,-1.0
13:01:44.647,-1.0
13:01:44.850,-1.0
13:01:45.051,0.0
13:01:45.251,0.0
13:01:45.452,-0.0
13:01:45.653,-0.0
13:01:45.854,-0.015
13:01:46.056,-0.199
13:01:46.257,-0.199
13:01:46.459,-0.199
13:01:46.662,-0.199
13:01:46.863,-0.387
13:01:47.064,-0.417
13:01:47.265,-0.417
13:01:47.466,-0.397
13:01:47.667,-0.379
13:01:47.868,-0.379
13:01:48.111,-0.344
13:01:48.313,-0.344
13:01:48.514,-0.344
13:01:48.715,-0.344
13:01:48.916,-0.353
13:01:49.117,-0.347
13:01:49.318,-0.272
13:01:49.520,-0.272
13:01:49.721,-0.223
13:01:49.922,-0.154
13:01:50.123,-0.047
13:01:50.324,-0.047
13:01:50.525,-0.047
13:01:50.726,-0.047
13:01:50.927,-0.0
13:01:51.130,-0.0
13:01:51.331,-0.0
13:01:51.532,-0.0
13:01:51.733,-0.0
13:01:51.934,-0.0
13:01:52.135,0.0
13:01:52.336,0.0
13:01:52.537,0.0
13:01:52.739,0.0
13:01:52.940,0.0
13:01:53.276,0.0
13:01:53.477,-0.0
13:01:53.679,-0.001
13:01:53.880,-0.003
13:01:54.081,-0.005
13:01:54.283,-0.005
13:01:54.484,-0.005
13:01:54.685,-0.005
13:01:54.886,-0.015
13:01:55.087,-0.018
13:01:55.288,-0.024
13:01:55.490,-0.024
13:01:55.691,-0.03
13:01:55.892,-0.036
13:01:56.093,-0.024
13:01:56.296,-0.024
13:01:56.497,-0.024
13:01:56.699,-0.024
13:01:56.900,-0.022
13:01:57.101,-0.022
13:01:57.324,-0.028
13:01:57.525,-0.028
13:01:57.726,-0.033
13:01:57.928,-0.038
13:01:58.130,-0.022
13:01:58.331,-0.022
13:01:58.532,-0.022
13:01:58.733,-0.022
13:01:58.934,-0.022
13:01:59.135,-0.028
13:01:59.336,-0.028
13:01:59.538,-0.033
13:01:59.739,-0.033
13:01:59.940,-0.039
13:02:00.141,-0.028
13:02:00.342,-0.028
13:02:00.544,-0.028
13:02:00.745,-0.028
13:02:00.946,-0.023
13:02:01.147,-0.023
13:02:01.349,-0.029
13:02:01.618,-0.035
13:02:01.820,-0.077
13:02:02.021,-0.077
13:02:02.223,-0.146
13:02:02.425,-0.146
13:02:02.628,-0.146
13:02:02.829,-0.146
13:02:03.031,-0.231
13:02:03.234,-0.258
13:02:03.435,-0.221
13:02:03.636,-0.151
13:02:03.838,-0.056
13:02:04.039,-0.025
13:02:04.241,-0.025
13:02:04.442,-0.025
13:02:04.643,-0.025
13:02:04.844,-0.026
13:02:05.049,-0.026
13:02:05.250,-0.026
13:02:05.451,-0.032
13:02:05.652,-0.039
13:02:05.853,-0.045
