time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
11:43:51,583975.0,-35.3633045,149.16523784999998,0.0,-0.5,0.5,0.0,-7.092445594025776e-05,0.0016098319320008159,0.02791060321033001,0.0001818563905544579,0.00025651149917393923,0.0023109526373445988,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
11:43:55,583980.0,-35.3633046,149.165238,0.0,-1.0,0.5,-1.5,-0.0001531773741589859,0.0010894231963902712,0.025761477649211884,0.00027320995286572725,0.0002881648251786828,0.0020986018935218453,0.0,1.25,-1000.0,0.0,0.0,0.5,STABILIZE
11:44:04,583940.0,-35.3633046,149.16523822,0.0,-1.0,1.0,1.0,-0.0006996256221706668,0.001021533040329814,0.022479960074027378,0.00032955458542952937,0.00026164079705874127,0.001626002136617899,0.0,2.0,-1000.0,0.0,0.0,0.5,STABILIZE
11:44:06,583940.0,-35.3633046,149.16523830000003,0.0,-1.0,1.0,1.0,-0.0008644752476053933,0.0010123956793298323,0.021967561915516853,0.0002803363507458319,0.0002396760683041066,0.0015903722184399764,0.0,1.5,-1000.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,AUTO
11:44:08,583930.0,-35.3633046,149.1652382,0.0,-0.5,0.16666666666666666,1.0,-0.0008663091090663025,0.0010904475736121337,0.021575849503278732,0.0003389298702434947,0.0002894905434610943,0.001516452388993154,0.0,1.4,-1000.0,0.4,0.4,0.2,AUTO
11:44:09,583930.0,-35.3633046,149.1652382,0.0,0.0,0.0,1.0,-0.00045105177559889853,0.0012652574805542827,0.021393079310655594,0.00026893976610153913,0.0003308699233457446,0.0014307508245110512,0.0,1.5,-1000.0,0.5,0.5,0.5,AUTO
11:44:10,583920.0,-35.3633046,149.1652382,0.0,0.0,0.0,1.0,-0.0001457592516629802,0.0015986701939255,0.021049724146723747,0.00036179095041006805,0.00030295347096398473,0.0014615916181355715,0.0,1.2,-1000.0,0.4,0.2,0.8,AUTO
11:44:12,584983.3333333334,-35.36330448333333,149.16523843333334,1047.5,0.3333333333333333,4.166666666666667,-126.16666666666667,0.014288092327963872,-7.971675465038668e-05,0.020696233958005905,0.02821155949883784,-0.0028775090662141642,0.0023362256276110807,0.0,-0.16666666666666666,-1054.8333333333333,28.666666666666668,-2.1666666666666665,1.5,AUTO
11:44:14,587956.6666666666,-35.363303333333334,149.16524843333335,4019.6666666666665,3.8333333333333335,82.0,-144.0,0.03947056954105695,0.025425604078918695,-0.06501990417018533,-0.053945175682504974,0.028600568727900583,-0.08393293881090358,5.0,-13.833333333333334,-999.1666666666666,-53.0,29.166666666666668,-84.16666666666667,AUTO
11:44:16,591003.3333333334,-35.36330515,149.1652619,7067.666666666667,-21.166666666666668,-12.5,-145.5,-0.10038744658231735,-0.006070254176544647,-0.09078279634316762,-0.007149906208117803,-0.034792012884281576,-0.004803169829150041,3.5,7.166666666666667,-1000.0,-6.333333333333333,-34.0,-5.333333333333333,AUTO
11:44:18,594116.6666666666,-35.36331018333333,149.1652393,10181.5,-21.5,-107.16666666666667,-151.33333333333334,0.005358129894981782,-0.010862164684416106,-0.10341709603865941,0.04889541656787818,-0.013615250897904238,0.05798247534160813,-9.666666666666666,26.333333333333332,-1005.3333333333334,49.166666666666664,-13.0,57.0,AUTO
11:44:20,597373.3333333334,-35.363308966666665,149.1652169,13437.666666666666,68.66666666666667,-68.33333333333333,-155.0,0.03328560354808966,-0.08126554451882839,0.042287325796981655,0.04114620170245568,0.017586403992027044,0.07641187620659669,-14.666666666666666,4.333333333333333,-1000.1666666666666,41.333333333333336,18.0,75.5,AUTO
11:44:22,600101.6666666666,-35.36329473333333,149.16521506666666,16165.5,82.5,48.666666666666664,-146.83333333333334,0.09079467132687569,0.007470260762299101,0.17147961258888245,0.010479737034377953,0.04134894565989574,0.0028412959072738886,-15.166666666666666,-22.833333333333332,-1000.6666666666666,10.5,41.333333333333336,2.3333333333333335,AUTO
11:44:24,602866.6666666666,-35.363286050000006,149.16524428333332,18930.333333333332,-15.0,144.16666666666666,-141.0,0.01371125391839693,0.09696597295502822,0.02746933764622857,-0.0893135741353035,0.01873096264898777,-0.11483106575906277,11.333333333333334,-31.5,-1008.0,-89.0,19.0,-114.33333333333333,AUTO
11:44:26,606131.6666666666,-35.36329321666667,149.16526676666666,22197.833333333332,-67.16666666666667,-20.333333333333332,-146.0,-0.14157544945677122,0.007345398771576583,-0.06708285088340442,-0.02220543473958969,-0.0193651154016455,-0.045502797700464725,9.0,13.5,-994.6666666666666,-22.0,-18.0,-45.166666666666664,AUTO
11:44:28,609008.3333333334,-35.36329366666667,149.16523688333336,25073.666666666668,-52.5,-190.0,-143.33333333333334,-0.01493729485324972,0.02255964803043753,-0.11066337178150813,0.1291521079838276,0.028808527470876772,0.010714225703850389,-10.666666666666666,49.333333333333336,-1020.1666666666666,129.5,29.166666666666668,10.333333333333334,AUTO
11:44:30,612120.0,-35.363307983333335,149.16520618333334,28184.333333333332,-86.83333333333333,7.833333333333333,-152.0,0.1492327849070231,-0.012375840218737721,-0.03844855906208977,-0.007160134109047552,-0.08835244923830032,0.04204855486750603,21.333333333333332,9.166666666666666,-997.5,-6.0,-87.5,40.333333333333336,AUTO
11:44:33,614346.0,-35.3633137,149.16523844,30408.4,68.4,114.2,-128.2,-0.12963833957910537,-0.07862253785133362,-0.0418620141223073,-0.19377080202102662,0.07610353231430053,-0.12653734236955644,-3.6,-32.0,-1025.2,-193.0,76.0,-127.2,AUTO
11:44:35,616463.3333333334,-35.363302266666665,149.16522469999998,32528.666666666668,9.833333333333334,-217.16666666666666,-100.33333333333333,-0.17180928215384483,0.07854134635999799,-0.21891282747189203,0.09172272930542628,0.13238699610034624,-0.0365055180930843,-47.833333333333336,29.166666666666668,-1011.6666666666666,91.83333333333333,132.33333333333334,-37.666666666666664,AUTO
11:44:37,618912.5,-35.363324975,149.165179025,34975.0,-250.75,-201.5,-128.5,0.028862998180557042,0.10397021844983101,-0.1959509402513504,0.07203640043735504,-0.12031018361449242,0.11720790341496468,-9.5,72.75,-1030.5,72.25,-119.25,115.25,AUTO
11:44:38,621672.5,-35.3633559,149.16516605,37739.25,-178.5,29.75,-168.75,0.1766001395881176,-0.07497257133945823,-0.04272441100329161,0.06443795072846115,-0.12006531842052937,0.10472611896693707,28.25,29.75,-1015.25,65.0,-118.5,103.25,AUTO
11:44:39,622995.0,-35.3633602,149.16517235,39060.0,-25.0,159.0,-150.0,0.1726686730980873,-0.20798616111278534,0.012197206844575703,-0.020407306030392647,-0.14439189061522484,0.13980917632579803,22.5,-13.5,-991.5,-19.0,-142.5,139.0,AUTO
11:44:40,624370.0,-35.363344425,149.16519159999999,40433.5,249.0,198.0,-107.0,0.026646100217476487,-0.1713439617305994,-0.03446031943894923,-0.19425109028816223,0.1404892485588789,-0.14286370389163494,-13.0,-61.75,-1028.25,-192.25,141.25,-142.5,AUTO
11:44:41,625175.0,-35.3633291,149.1652006,41241.5,305.0,96.0,-134.0,-0.0918334499001503,-0.07496381178498268,-0.1483408510684967,-0.11060259491205215,0.11017772182822227,-0.1065908893942833,-33.0,-67.5,-1055.0,-109.0,111.0,-106.0,AUTO
11:44:43,628066.6666666666,-35.36326499999999,149.16519703333336,44131.0,122.0,-164.66666666666666,-154.0,-0.1298465132713318,0.14619474112987518,-0.31255170702934265,0.04350834836562475,0.11922407895326614,-0.018458527357627947,-37.333333333333336,-1.3333333333333333,-1011.3333333333334,44.333333333333336,119.33333333333333,-16.0,AUTO
11:44:44,630088.0,-35.36327198,149.16517578,46153.4,-193.4,-117.4,-120.6,-0.012890508305281401,0.18852891474962236,-0.27823804318904877,0.04941157102584839,-0.15019174367189408,0.07644918374717236,8.25,42.5,-993.75,57.5,-132.75,65.5,AUTO
11:44:45,630920.0,-35.3632923,149.165172,46981.0,-283.0,-37.0,-126.0,0.025980498641729355,0.04718941077589989,-0.21348822116851807,0.03798066824674606,-0.17853301763534546,0.13588550686836243,36.0,47.5,-1046.5,29.5,-197.5,132.5,AUTO
11:44:46,632666.0,-35.363323959999995,149.16518209999998,48730.8,-157.8,80.0,-140.0,0.03529272107407451,-0.16988612562417985,-0.05260859504342079,-0.10391371715813875,-0.17380302539095283,0.19565154761075973,27.4,6.4,-984.2,-102.6,-173.8,197.4,AUTO
11:44:47,633680.0,-35.363332,149.1651963,49747.0,6.0,98.0,-80.0,-0.13469737768173218,-0.2571198046207428,0.10166951268911362,-0.016206005588173866,0.013584872707724571,0.11149077862501144,-15.0,-1.0,-912.0,-14.0,13.0,113.0,AUTO
11:44:48,634150.0,-35.363319475,149.16519155,50215.5,160.0,-63.5,-22.0,-0.04677085904404521,-0.055562185822054744,0.04545940551906824,0.30368073284626007,0.251394871622324,-0.04753402015194297,-67.75,-1.5,-978.5,304.25,250.5,-44.5,LOITER
