time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:47:22,1500.0,-0.0006596062448807061,0.0012410222552716732,0.025215234607458115,0.0002971696085296571,0.00023248433717526495,0.002019928302615881,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.5,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:47:34,1500.0,-0.00011609118882915936,0.0009850417845882475,0.02190916147083044,0.0018111991230398417,0.0002484286669641733,0.0015831106575205922,AUTO,-35.36326215,149.1652375,1.0,-1.0,4.0,2.5,0.0,36.5,-946.5,2.0,0.5,0.5
11:47:36,32730.0,2.136076795977715e-05,0.001411395554896444,0.021223234944045544,0.0003228729183319956,0.00031793490052223206,0.0015006593894213438,AUTO,-35.3632621,149.1652374,0.0,0.0,-1.0,1.0,0.0,1.0,-1000.0,0.5,0.0,0.5
11:47:38,63960.0,0.0029854988679289818,0.0009834249212872237,0.020763433538377285,-0.005818997320602648,0.0038267791969701648,0.0029588452307507396,AUTO,-35.3632621,149.1652374,353.0,0.0,0.0,-93.5,0.0,0.0,-1112.5,-5.0,4.0,2.0
11:47:40,63960.0,0.045252930372953415,0.0065193024929612875,-0.02578927669674158,-0.11011683009564877,0.06668517366051674,-0.08428841456770897,AUTO,-35.363261449999996,149.16524075,3213.5,9.0,49.0,-146.0,2.0,-10.0,-991.5,-109.0,67.0,-84.0
11:47:41,83783.0,-0.03245163522660732,0.014499020879156888,-0.0709761418402195,-0.0698115723207593,-0.018126646522432566,-0.04322991194203496,AUTO,-35.363260975,149.16524460000002,4350.5,1.5,37.0,-147.75,4.0,-8.5,-1005.5,-68.5,-17.0,-43.25
11:47:42,83783.0,-0.05574718303978443,-0.005459446460008621,-0.09506930783390999,0.05625764653086662,0.0010631734039634466,-0.007145217852666974,AUTO,-35.36326095,149.16524495,6270.0,-2.5,-40.0,-149.0,-3.5,6.0,-1001.0,56.5,1.5,-7.0
11:47:44,83783.0,0.06555844470858574,0.0055370845657307655,-0.09053441882133484,0.019813372753560543,-0.03621875654789619,0.03914359770715237,AUTO,-35.36326235,149.1652345,9382.5,-12.5,-11.5,-153.5,0.0,5.5,-998.5,20.5,-35.5,38.0
11:47:46,83783.0,-0.012249928433448076,0.001161364656582009,-0.11279875785112381,0.011765471193939447,0.009087991900742054,-0.03308835253119469,AUTO,-35.3632622,149.1652363,12480.5,8.5,0.5,-152.5,-1.5,-1.5,-1000.5,11.5,9.0,-33.0
11:47:47,5443.0,0.00036799805820919573,0.006529855192638934,-0.13428512960672379,0.017411808716133237,0.0059463408251758665,-0.021600994281470776,AUTO,-35.363261675000004,149.165235975,13649.75,4.5,-5.25,-153.0,-2.0,0.0,-1000.0,17.5,6.25,-21.5
11:47:48,5443.0,0.010843283031135798,0.007846629712730646,-0.1533510684967041,-0.0006490623345598578,-0.002760346687864512,-0.00943153165280819,AUTO,-35.3632614,149.16523525000002,15602.5,-2.5,0.5,-153.0,0.0,0.0,-999.5,0.5,-1.5,-9.5
11:47:50,5443.0,0.027878834400326014,-0.012312803766690195,0.057468172162771225,0.12493196129798889,-0.11191187798976898,0.0341967293061316,AUTO,-35.363263200000006,149.1652316,18520.5,-29.0,-33.5,-114.5,0.0,10.5,-956.0,125.5,-111.0,33.5
11:47:52,5443.0,0.013140694238245487,0.0020521909464150667,0.032421866431832314,-0.03818785585463047,0.026186643168330193,0.003859572345390916,AUTO,-35.3632634,149.16523415,20124.0,16.0,43.5,-51.0,1.0,-10.5,-977.5,-36.5,26.5,3.0
11:47:53,299858.0,-0.007292788723134436,0.01256960746832192,0.030907565727829933,-0.017304956912994385,0.006825193529948592,0.000511083759192843,AUTO,-35.363262275,149.1652372,20436.5,12.25,33.25,-34.0,0.5,-8.25,-976.5,-16.0,7.25,0.25
11:47:54,299858.0,-0.027913355268537998,0.017842444591224194,0.027803669683635235,0.1817320715636015,0.0035450404975563288,-0.00324569595977664,AUTO,-35.36326135,149.16523999999998,20648.5,0.5,6.5,4.5,0.0,8.0,-960.5,183.0,4.5,-3.5
11:47:56,299858.0,-0.060749899595975876,0.01728259213268757,0.0029765982180833817,-0.4548875540494919,0.011057362891733646,-0.1169312410056591,AUTO,-35.36326375,149.16523345000002,20417.5,-30.5,-63.0,-4.5,-2.5,1.0,-1012.5,-453.5,11.0,-116.5
11:47:58,155285.0,-0.08199894055724144,-0.028444889932870865,-0.424306184053421,-0.22667624056339264,-0.017446462530642748,-0.20163597166538239,AUTO,-35.36327395,149.1652081,20603.5,-80.5,-173.5,-18.0,-26.5,28.5,-1008.0,-225.5,-16.0,-201.5
11:48:00,10712.0,-0.01048253895714879,-0.04061548970639706,-1.0742491483688354,-0.15622401237487793,0.013694558758288622,-0.3402744382619858,AUTO,-35.36329,149.16516465,20998.5,-86.5,-197.0,-21.0,-49.5,20.0,-996.0,-155.0,14.0,-339.5
