time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
16:23:49.679,GUIDED,-35.3632621,149.1652374,0,-0.00018610346887726337,0.00157611770555377,0.028219152241945267,0.00024301267694681883,0.00034759947448037565,0.0024667857214808464,0,1,-1000,0,0,0,-1,0,0,1500.0,70.0
16:23:49.882,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:50.084,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:50.287,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:50.491,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:50.696,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:50.899,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:51.103,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:51.305,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:51.507,GUIDED,-35.3632621,149.1652374,0,-0.0001664241135586053,0.0015966272912919521,0.028049388900399208,0.00020660486188717186,0.0003246845444664359,0.002419324591755867,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
16:23:51.708,GUIDED,-35.3632622,149.1652375,0,-0.00040949266985990107,0.001415036153048277,0.026928868144750595,0.0002471767948009074,0.00026258864090777934,0.0022388887591660023,0,2,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:51.910,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:52.111,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:52.315,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:52.518,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:52.721,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:52.923,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:53.126,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:53.327,GUIDED,-35.3632622,149.1652375,4,-0.00015381972480099648,0.0013640959514304996,0.02679264359176159,0.00041705838521011174,0.00023438193602487445,0.0021787569858133793,0,1,-1000,0,0,0,-2,1,0,1500.0,70.0
16:23:53.530,GUIDED,-35.3632621,149.1652374,5,-0.00036137388087809086,0.0012831211788579822,0.0260823592543602,0.00021863426081836224,0.0002834516344591975,0.0021634132135659456,0,2,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:53.732,GUIDED,-35.3632621,149.1652374,4,-0.00032455817563459277,0.0013755348045378923,0.02580232545733452,0.00018063682364299893,0.00032101088436320424,0.0020602401345968246,0,2,-1000,0,0,0,0,0,0,1500.0,70.0
16:23:53.933,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:54.135,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:54.337,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:54.541,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:54.744,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:54.945,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:55.148,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:55.355,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:55.557,GUIDED,-35.3632621,149.1652374,4,-0.0002813584287650883,0.0014297455782070756,0.025682630017399788,0.00031370791839435697,0.00022618364891968668,0.0021078339777886868,0,1,-1000,0,0,1,0,0,0,1500.0,70.0
16:23:55.759,GUIDED,-35.3632621,149.1652374,4,0.0001846019149525091,0.0018983761547133327,0.024700917303562164,0.004879701416939497,-0.00018576375441625714,0.0020324126817286015,0,1,-1006,5,0,0,0,0,0,1500.0,70.0
