,A.LAND2
16:23:49.680,-1.0
16:23:49.882,-1.0
16:23:50.086,-1.0
16:23:50.290,-1.0
16:23:50.492,-1.0
16:23:50.697,-1.0
16:23:50.901,-1.0
16:23:51.103,-1.0
16:23:51.305,-1.0
16:23:51.507,-1.0
16:23:51.709,-1.0
16:23:51.910,-1.0
16:23:52.114,-1.0
16:23:52.317,-1.0
16:23:52.519,-1.0
16:23:52.721,-1.0
16:23:52.924,-1.0
16:23:53.126,-1.0
16:23:53.327,-1.0
16:23:53.531,-1.0
16:23:53.732,-1.0
16:23:53.934,-1.0
16:23:54.136,-1.0
16:23:54.339,-1.0
16:23:54.542,-1.0
16:23:54.745,-1.0
16:23:54.946,-1.0
16:23:55.152,-1.0
16:23:55.355,-1.0
16:23:55.558,-1.0
16:23:55.760,-1.0
16:23:55.961,-1.0
16:23:56.165,-1.0
16:23:56.368,-1.0
16:23:56.569,-1.0
16:23:56.773,-1.0
16:23:56.976,-1.0
16:23:57.179,-1.0
16:23:57.383,-1.0
16:23:57.584,-1.0
16:23:57.787,-1.0
16:23:57.987,-1.0
16:23:58.194,-1.0
16:23:58.396,-1.0
16:23:58.598,-1.0
16:23:58.800,-1.0
16:23:59.003,-1.0
16:23:59.205,-1.0
16:23:59.407,-1.0
16:23:59.609,-1.0
16:23:59.810,-1.0
16:24:00.021,-1.0
16:24:00.223,-1.0
16:24:00.425,-1.0
16:24:00.626,-1.0
16:24:00.828,-1.0
16:24:01.030,-1.0
16:24:01.233,-1.0
16:24:01.436,-1.0
16:24:01.638,-1.0
16:24:01.839,-1.0
16:24:02.044,-1.0
16:24:02.248,-1.0
16:24:02.449,-1.0
16:24:02.654,-1.0
16:24:02.858,-1.0
16:24:03.059,-1.0
16:24:03.261,-1.0
16:24:03.462,-1.0
16:24:03.664,-1.0
16:24:03.866,-1.0
16:24:04.071,-1.0
16:24:04.273,-1.0
16:24:04.476,-1.0
16:24:04.679,-1.0
16:24:04.883,-1.0
16:24:05.085,-1.0
