,A.BRAKE1
21:48:24.572,-1
21:48:24.783,-1
21:48:24.985,-1
21:48:25.195,-1
21:48:25.398,-1
21:48:25.602,-1
21:48:25.809,-1
21:48:26.015,-1
21:48:26.218,-1
21:48:26.421,-1
21:48:26.631,-1
21:48:26.838,-1
21:48:27.043,-1
21:48:27.261,-1
21:48:27.467,-1
21:48:27.671,-1
21:48:27.874,-1
21:48:28.081,-1
21:48:28.284,-1
21:48:28.485,-1
21:48:28.688,-1
21:48:28.891,-1
21:48:29.095,-1
21:48:29.296,-1
21:48:29.499,-1
21:48:29.709,-1
21:48:29.913,-1
21:48:30.118,-1
21:48:30.327,-1
21:48:30.533,-1
21:48:30.737,-1
21:48:30.942,-1
21:48:31.145,-1
21:48:31.347,-1
21:48:31.552,-1
21:48:31.754,-1
21:48:31.957,-1
21:48:32.161,-1
21:48:32.363,-1
21:48:32.565,-1
21:48:32.772,-1
21:48:32.974,-1
21:48:33.176,-1
21:48:33.378,-1
21:48:33.582,-1
21:48:33.790,-1
21:48:33.996,-1
21:48:34.198,-1
21:48:34.400,-1
21:48:34.603,-1
21:48:34.808,-1
21:48:35.011,-1
21:48:35.212,-1
21:48:35.417,-1
21:48:35.619,-1
21:48:35.829,-1
21:48:36.032,-1
21:48:36.234,-1
21:48:36.438,-1
21:48:36.645,-1
21:48:36.849,-1
21:48:37.051,-1
21:48:37.259,-1
21:48:37.473,-1
21:48:37.675,-1
21:48:37.890,-1
21:48:38.092,-1
21:48:38.296,-1
21:48:38.500,-1
21:48:38.701,-1
21:48:38.904,-1
21:48:39.108,-1
21:48:39.315,-1
21:48:39.517,-1
21:48:39.721,-1
21:48:39.926,-1
21:48:40.136,-1
21:48:40.343,-1
21:48:40.547,-1
21:48:40.750,-1
21:48:40.953,-1
21:48:41.158,-1
21:48:41.364,-1
21:48:41.567,-1
21:48:41.772,-1
21:48:41.984,-1
21:48:42.188,-1
21:48:42.393,-1
21:48:42.601,-1
21:48:42.810,-1
21:48:43.013,-1
21:48:43.217,-1
21:48:45.747,-1
21:48:45.957,-1
21:48:46.167,-1
21:48:46.370,-1
21:48:46.573,-1
21:48:46.776,-1
21:48:46.982,-1
21:48:47.185,-1
21:48:47.401,-1
21:48:47.610,-1
21:48:47.817,-1
21:48:48.020,-1
21:48:48.223,-1
21:48:48.427,-1
21:48:48.630,-1
21:48:48.832,-1
21:48:49.039,-1
21:48:49.242,-1
21:48:49.444,-1
21:48:49.651,-1
21:48:49.856,-1
21:48:50.066,-1
21:48:50.275,-1
21:48:50.482,-1
21:48:50.685,-1
21:48:50.887,-1
21:48:51.091,-1
21:48:51.299,-1
21:48:51.505,-1
21:48:51.710,-1
21:48:51.916,-1
21:48:52.123,-1
21:48:52.340,-1
21:48:52.543,-1
21:48:52.748,-1
21:48:52.954,-1
21:48:53.157,-1
21:48:53.369,-1
21:48:53.575,-1
21:48:53.788,-1
21:48:53.996,-1
21:48:54.203,-1
21:48:54.415,-1
21:48:54.644,-1
21:48:54.868,-1
21:48:55.074,-1
21:48:55.286,-1
21:48:55.492,-1
21:48:55.694,-1
21:48:55.899,-1
21:48:56.102,-1
21:48:56.306,-1
21:48:56.509,-1
21:48:56.715,-1
21:48:56.921,-1
21:48:57.125,-1
21:48:57.328,-1
21:48:57.540,-1
21:48:57.746,-1
21:48:57.954,-1
21:48:58.165,-1
21:48:58.376,-1
21:48:58.581,-1
21:48:58.786,-1
21:48:58.989,-1
21:48:59.193,-1
21:48:59.407,-1
21:48:59.619,1
21:48:59.836,1
21:49:00.060,1
21:49:00.269,1
21:49:00.474,1
21:49:00.679,1
21:49:00.886,1
21:49:01.098,1
21:49:01.303,1
21:49:01.506,1
21:49:01.715,1
21:49:01.923,1
21:49:02.129,1
21:49:02.336,1
21:49:02.539,1
21:49:02.744,1
21:49:02.949,-1
21:49:03.153,1
21:49:03.364,1
21:49:03.567,1
21:49:03.773,1
21:49:03.984,1
21:49:04.186,1
21:49:04.392,1
21:49:04.604,1
21:49:04.813,1
21:49:05.019,-1
21:49:05.221,-1
21:49:05.427,-1
21:49:05.633,-1
21:49:05.875,-1
21:49:06.082,-1
21:49:06.287,-1
21:49:06.491,-1
21:49:06.696,-1
21:49:06.899,-1
21:49:07.105,-1
21:49:07.328,-1
21:49:07.540,-1
21:49:07.745,-1
21:49:07.960,-1
21:49:08.181,-1
21:49:08.388,-1
21:49:08.590,-1
21:49:08.797,-1
21:49:09.000,-1
21:49:09.214,-1
21:49:09.418,-1
21:49:09.621,-1
21:49:09.828,-1
21:49:10.036,-1
21:49:10.245,-1
21:49:10.449,-1
21:49:10.652,-1
21:49:10.857,-1
21:49:11.064,-1
21:49:11.269,-1
21:49:11.480,-1
21:49:11.691,-1
21:49:11.896,-1
21:49:12.103,-1
21:49:12.314,-1
21:49:12.530,-1
21:49:12.734,-1
21:49:13.012,-1
21:49:13.221,-1
21:49:13.438,-1
21:49:13.641,-1
21:49:13.845,-1
21:49:14.059,-1
21:49:14.263,-1
21:49:14.475,-1
21:49:14.679,-1
21:49:14.884,-1
21:49:15.090,-1
21:49:15.301,-1
21:49:15.503,-1
21:49:15.710,-1
21:49:15.914,-1
21:49:16.117,-1
21:49:16.322,-1
21:49:16.536,-1
21:49:16.739,-1
21:49:16.942,-1
21:49:17.144,-1
21:49:17.350,-1
21:49:17.558,-1
21:49:17.761,-1
21:49:20.403,-1
21:49:20.648,-1
21:49:20.863,-1
21:49:21.071,-1
21:49:21.273,-1
21:49:21.486,-1
21:49:21.695,-1
21:49:21.905,-1
21:49:22.111,-1
21:49:22.315,-1
21:49:22.543,-1
21:49:22.753,-1
21:49:22.997,-1
21:49:23.215,-1
21:49:23.425,-1
21:49:23.628,-1
21:49:23.830,-1
21:49:24.055,-1
21:49:24.266,-1
21:49:24.475,-1
21:49:24.677,-1
21:49:24.880,-1
21:49:25.086,-1
21:49:25.300,-1
21:49:25.508,-1
21:49:25.717,-1
21:49:25.924,-1
21:49:26.131,-1
21:49:26.333,-1
21:49:26.552,-1
21:49:26.762,-1
21:49:26.966,-1
21:49:27.186,-1
21:49:27.394,-1
21:49:27.602,-1
21:49:27.811,-1
21:49:28.014,-1
21:49:28.218,-1
21:49:28.431,-1
21:49:28.635,-1
21:49:28.839,-1
21:49:29.046,-1
21:49:29.249,-1
21:49:29.465,-1
21:49:29.673,-1
21:49:29.881,-1
21:49:30.119,-1
21:49:30.338,-1
21:49:30.556,-1
21:49:30.762,-1
21:49:30.982,-1
21:49:31.185,-1
21:49:31.403,-1
21:49:31.609,-1
21:49:31.819,-1
21:49:32.027,-1
21:49:32.231,-1
21:49:32.438,-1
21:49:32.642,-1
21:49:32.872,-1
21:49:33.074,-1
21:49:33.277,-1
21:49:33.482,-1
21:49:33.697,-1
21:49:33.904,-1
21:49:34.107,-1
21:49:34.310,-1
21:49:34.520,-1
21:49:34.734,-1
21:49:34.945,-1
21:49:35.153,-1
21:49:35.361,-1
21:49:35.566,-1
21:49:35.769,-1
21:49:35.979,-1
21:49:36.198,-1
21:49:36.406,-1
21:49:36.618,-1
21:49:36.827,-1
21:49:37.031,-1
21:49:37.241,-1
21:49:37.446,-1
21:49:37.650,-1
21:49:37.857,-1
21:49:38.064,-1
21:49:38.268,-1
21:49:38.471,-1
21:49:38.678,-1
21:49:38.884,-1
21:49:39.087,-1
21:49:39.293,-1
21:49:39.496,-1
21:49:39.706,-1
21:49:39.947,-1
21:49:40.154,-1
21:49:40.356,-1
21:49:40.568,-1
21:49:40.774,-1
21:49:40.977,-1
21:49:41.181,-1
21:49:41.385,-1
21:49:41.603,-1
21:49:41.805,-1
21:49:42.013,-1
21:49:42.221,-1
21:49:42.426,-1
21:49:42.630,-1
21:49:42.836,-1
21:49:43.042,-1
21:49:43.248,-1
21:49:43.456,-1
21:49:43.664,-1
21:49:43.869,-1
21:49:44.072,-1
21:49:44.275,-1
21:49:44.478,-1
21:49:44.681,-1
21:49:44.889,-1
21:49:45.102,-1
21:49:45.309,-1
21:49:45.519,-1
21:49:45.722,-1
21:49:45.925,-1
21:49:46.133,-1
21:49:46.343,-1
21:49:46.545,-1
21:49:46.752,-1
21:49:46.959,-1
21:49:47.167,-1
21:49:47.378,-1
21:49:47.585,-1
21:49:47.791,-1
21:49:48.002,-1
21:49:48.214,-1
21:49:48.422,-1
21:49:48.631,-1
21:49:48.841,-1
21:49:49.050,-1
21:49:49.257,-1
21:49:49.486,-1
21:49:49.698,-1
21:49:49.902,-1
21:49:50.109,-1
21:49:50.314,-1
21:49:50.518,-1
21:49:50.724,-1
21:49:50.929,-1
21:49:51.131,-1
21:49:51.341,-1
21:49:51.552,-1
21:49:51.761,-1
21:49:51.967,-1
21:49:52.172,-1
21:49:52.380,-1
