time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,LAND_SPEED_HIGH,WPNAV_SPEED_DN,RTL_ALT
21:06:55.519,GUIDED,-35.3632621,149.1652374,18,-0.0003612492873799056,0.0013576620258390903,0.028818219900131226,0.00024146403302438557,0.00026363751385360956,0.002572072669863701,0,1,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:06:55.720,GUIDED,-35.3632621,149.1652374,12,-5.42499151379161e-07,0.0014123262371867895,0.02865014597773552,0.0002351652947254479,0.00024912963272072375,0.002507648430764675,0,1,-1000,0,0,0,0,1,0,0.0,150.0,1500.0
21:06:55.921,GUIDED,-35.3632621,149.1652374,8,2.0769235561601818e-05,0.0014765914529561996,0.028474504128098488,0.0002051054616458714,0.0002156782429665327,0.0023688485380262136,0,2,-1000,0,0,0,0,1,0,0.0,150.0,1500.0
21:06:56.122,GUIDED,-35.3632621,149.1652374,5,3.056527202716097e-05,0.0015217908658087254,0.028307143598794937,0.00030413499916903675,0.00028544917586259544,0.0022403299808502197,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:56.322,GUIDED,-35.3632621,149.1652374,3,2.1476022084243596e-05,0.0015577012673020363,0.02811249904334545,0.0003476972342468798,0.00024490212672390044,0.0024881064891815186,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:56.523,GUIDED,-35.3632621,149.1652374,3,2.1476022084243596e-05,0.0015577012673020363,0.02811249904334545,0.0003476972342468798,0.00024490212672390044,0.0024881064891815186,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:56.724,GUIDED,-35.3632621,149.1652374,1,1.5129372741284897e-06,0.0015792363556101918,0.027921553701162338,0.00027913038502447307,0.0002768496924545616,0.0023312000557780266,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:56.925,GUIDED,-35.3632621,149.1652374,1,1.5129372741284897e-06,0.0015792363556101918,0.027921553701162338,0.00027913038502447307,0.0002768496924545616,0.0023312000557780266,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:57.126,GUIDED,-35.3632621,149.1652374,1,1.5129372741284897e-06,0.0015792363556101918,0.027921553701162338,0.00027913038502447307,0.0002768496924545616,0.0023312000557780266,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:57.327,GUIDED,-35.3632621,149.1652374,1,1.5129372741284897e-06,0.0015792363556101918,0.027921553701162338,0.00027913038502447307,0.0002768496924545616,0.0023312000557780266,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:57.528,GUIDED,-35.3632621,149.1652375,0,-0.00010497895709704608,0.0015817085513845086,0.027412448078393936,0.00013105612015351653,0.0003792322822846472,0.002317650942131877,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:57.729,GUIDED,-35.3632621,149.1652375,0,-0.0001663044822635129,0.001555657829158008,0.027249660342931747,0.00022015173453837633,0.00018217484466731548,0.0022374754771590233,0,1,-1000,0,0,0,-2,1,0,0.0,150.0,1500.0
21:06:57.931,GUIDED,-35.3632621,149.1652375,7,-0.00024339320953004062,0.001523679355159402,0.027099568396806717,0.00027476143441163003,0.00034146063262596726,0.002211501821875572,0,1,-1000,1,0,0,-2,1,0,0.0,150.0,1500.0
21:06:58.132,GUIDED,-35.3632622,149.1652375,7,-0.0003062966570723802,0.0014871035236865282,0.026954583823680878,0.00018873924273066223,0.0003072526305913925,0.002110831905156374,0,1,-1000,0,0,0,-2,1,0,0.0,150.0,1500.0
21:06:58.333,GUIDED,-35.3632622,149.1652375,7,-0.00036735524190589786,0.0014447505818679929,0.02681173011660576,0.00023923604749143124,0.00027842531562782824,0.0022478089667856693,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:58.534,GUIDED,-35.3632622,149.1652375,7,-0.0004315751721151173,0.001408254960551858,0.026672815904021263,0.00014432030729949474,0.00037365645403042436,0.002197225810959935,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:58.735,GUIDED,-35.3632622,149.1652375,7,-0.0004315751721151173,0.001408254960551858,0.026672815904021263,0.00014432030729949474,0.00037365645403042436,0.002197225810959935,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:58.935,GUIDED,-35.3632622,149.1652375,7,-0.0004315751721151173,0.001408254960551858,0.026672815904021263,0.00014432030729949474,0.00037365645403042436,0.002197225810959935,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:59.137,GUIDED,-35.3632622,149.1652375,7,-0.0004315751721151173,0.001408254960551858,0.026672815904021263,0.00014432030729949474,0.00037365645403042436,0.002197225810959935,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:59.338,GUIDED,-35.3632622,149.1652375,7,-0.0004315751721151173,0.001408254960551858,0.026672815904021263,0.00014432030729949474,0.00037365645403042436,0.002197225810959935,0,1,-1000,0,0,0,-1,1,0,0.0,150.0,1500.0
21:06:59.539,GUIDED,-35.3632621,149.1652374,18,-0.0003489560913294554,0.0014979372499510646,0.026126064360141754,0.00018074343097396195,0.0003058098373003304,0.002072700299322605,0,1,-1000,0,0,0,0,0,-3,0.0,150.0,1500.0
21:06:59.739,GUIDED,-35.3632621,149.1652374,18,-0.0003489560913294554,0.0014979372499510646,0.026126064360141754,0.00018074343097396195,0.0003058098373003304,0.002072700299322605,0,1,-1000,0,0,0,0,0,-3,0.0,150.0,1500.0
21:06:59.940,GUIDED,-35.3632621,149.1652374,19,-0.0003041893942281604,0.001556379720568657,0.025990324094891548,0.00034145600511692464,0.00022615509806200862,0.002163155237212777,0,1,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:00.141,GUIDED,-35.3632621,149.1652374,19,-0.0002570776268839836,0.0016287832986563444,0.02587979845702648,0.00015973052359186113,0.00042389993905089796,0.002085432643070817,0,1,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:00.342,GUIDED,-35.3632621,149.1652374,20,-0.00020736237638629973,0.0016876205336302519,0.025720447301864624,0.0003112813283223659,0.0001716639962978661,0.0020360792987048626,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:00.543,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:00.743,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:00.944,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:01.145,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:01.346,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:01.548,GUIDED,-35.3632621,149.1652374,20,-0.0001598179223947227,0.0017662488389760256,0.02556840144097805,0.00016928405966609716,0.000326299894368276,0.002049944829195738,0,2,-1000,0,0,0,0,0,-2,0.0,150.0,1500.0
21:07:01.749,GUIDED,-35.3632621,149.1652374,20,4.40607218479272e-05,0.0020616217516362667,0.02498084120452404,0.00022276098025031388,0.00036227161763235927,0.001972122583538294,0,1,-1000,1,0,0,0,0,-1,0.0,150.0,1500.0
21:07:01.950,GUIDED,-35.3632621,149.1652374,20,0.0001111750170821324,0.0021401806734502316,0.024842871353030205,0.0003170210402458906,0.00032081667450256646,0.0019615546334534883,0,1,-1000,0,0,0,0,0,-1,0.0,150.0,1500.0
21:07:02.151,GUIDED,-35.3632621,149.1652374,20,0.0001772761606844142,0.0022197775542736053,0.024679146707057953,0.0003766096488106996,0.0002251855912618339,0.0019066929817199707,0,1,-1000,0,0,0,0,1,-1,0.0,150.0,1500.0
21:07:02.352,GUIDED,-35.3632621,149.1652374,34,0.0012205998646095395,-0.0002304196241311729,0.02454914152622223,0.007084646727889776,-0.010253198444843292,0.002946545835584402,0,0,-1141,7,-9,1,0,0,-20,0.0,150.0,1500.0
21:07:02.552,GUIDED,-35.3632621,149.1652374,128,0.002004251815378666,-0.0006491814856417477,0.024631153792142868,0.00014214662951417267,0.004458609502762556,0.002810148522257805,0,0,-1140,0,4,1,0,0,-55,0.0,150.0,1500.0
21:07:02.753,GUIDED,-35.3632621,149.1652374,128,0.002004251815378666,-0.0006491814856417477,0.024631153792142868,0.00014214662951417267,0.004458609502762556,0.002810148522257805,0,0,-1140,0,4,1,0,0,-55,0.0,150.0,1500.0
21:07:02.954,GUIDED,-35.3632621,149.1652374,128,0.002004251815378666,-0.0006491814856417477,0.024631153792142868,0.00014214662951417267,0.004458609502762556,0.002810148522257805,0,0,-1140,0,4,1,0,0,-55,0.0,150.0,1500.0
21:07:03.155,GUIDED,-35.3632621,149.1652374,128,0.002004251815378666,-0.0006491814856417477,0.024631153792142868,0.00014214662951417267,0.004458609502762556,0.002810148522257805,0,0,-1140,0,4,1,0,0,-55,0.0,150.0,1500.0
21:07:03.356,GUIDED,-35.3632621,149.1652374,128,0.002004251815378666,-0.0006491814856417477,0.024631153792142868,0.00014214662951417267,0.004458609502762556,0.002810148522257805,0,0,-1140,0,4,1,0,0,-55,0.0,150.0,1500.0
21:07:03.557,GUIDED,-35.363262,149.1652374,1213,0.016587145626544952,0.00036754613392986357,0.0244051031768322,0.04814346134662628,-0.006242727395147085,0.002633118536323309,0,0,-1028,48,-5,1,0,3,-143,0.0,150.0,1500.0
21:07:03.758,GUIDED,-35.363262,149.1652374,1213,0.016587145626544952,0.00036754613392986357,0.0244051031768322,0.04814346134662628,-0.006242727395147085,0.002633118536323309,0,0,-1028,48,-5,1,0,3,-143,0.0,150.0,1500.0
21:07:03.959,GUIDED,-35.363262,149.1652375,1583,0.028304550796747208,-0.0013310660142451525,0.02446231059730053,0.046364959329366684,-0.006815449800342321,0.003256115596741438,0,0,-1012,46,-6,2,1,8,-147,0.0,150.0,1500.0
21:07:04.160,GUIDED,-35.3632619,149.1652378,1963,0.03953157737851143,-0.003253452479839325,0.02463587187230587,0.04409562423825264,-0.008156310766935349,0.0037972950376570225,0,-1,-1004,44,-7,2,2,15,-149,0.0,150.0,1500.0
21:07:04.361,GUIDED,-35.3632618,149.1652383,2345,0.05009158328175545,-0.005548415705561638,0.02483300492167473,0.041104938834905624,-0.009646130725741386,0.0039400383830070496,1,-3,-1001,41,-9,3,4,25,-149,0.0,150.0,1500.0
21:07:04.562,GUIDED,-35.3632617,149.165239,2729,0.05982670933008194,-0.008363512344658375,0.0250307135283947,0.03748922049999237,-0.011914316564798355,0.004129713401198387,2,-6,-999,37,-11,3,6,36,-149,0.0,150.0,1500.0
21:07:04.763,GUIDED,-35.3632617,149.165239,2729,0.05982670933008194,-0.008363512344658375,0.0250307135283947,0.03748922049999237,-0.011914316564798355,0.004129713401198387,2,-6,-999,37,-11,3,6,36,-149,0.0,150.0,1500.0
21:07:04.964,GUIDED,-35.3632617,149.165239,2729,0.05982670933008194,-0.008363512344658375,0.0250307135283947,0.03748922049999237,-0.011914316564798355,0.004129713401198387,2,-6,-999,37,-11,3,6,36,-149,0.0,150.0,1500.0
21:07:05.165,GUIDED,-35.3632617,149.165239,2729,0.05982670933008194,-0.008363512344658375,0.0250307135283947,0.03748922049999237,-0.011914316564798355,0.004129713401198387,2,-6,-999,37,-11,3,6,36,-149,0.0,150.0,1500.0
21:07:05.366,GUIDED,-35.3632617,149.165239,2729,0.05982670933008194,-0.008363512344658375,0.0250307135283947,0.03748922049999237,-0.011914316564798355,0.004129713401198387,2,-6,-999,37,-11,3,6,36,-149,0.0,150.0,1500.0
21:07:05.568,GUIDED,-35.3632609,149.1652443,4243,-0.0211708415299654,0.013701340183615685,-0.06180450692772865,-0.026587896049022675,-0.03411107510328293,-0.03093370795249939,5,-12,-1008,-26,-33,-32,2,46,-148,0.0,150.0,1500.0
21:07:05.769,GUIDED,-35.3632609,149.1652443,4243,-0.0211708415299654,0.013701340183615685,-0.06180450692772865,-0.026587896049022675,-0.03411107510328293,-0.03093370795249939,5,-12,-1008,-26,-33,-32,2,46,-148,0.0,150.0,1500.0
21:07:05.970,GUIDED,-35.3632608,149.1652454,4627,-0.026523279026150703,0.006526373326778412,-0.06752689182758331,-0.029860731214284897,-0.018461091443896294,-0.029696540907025337,4,-9,-1002,-29,-18,-30,1,37,-149,0.0,150.0,1500.0
21:07:06.170,GUIDED,-35.3632607,149.1652463,5012,-0.039602916687726974,0.0032859572675079107,-0.07464126497507095,-0.06752366572618484,-0.007436398882418871,-0.031231485307216644,4,-6,-999,-67,-7,-32,1,27,-149,0.0,150.0,1500.0
21:07:06.371,GUIDED,-35.3632607,149.1652469,5397,-0.061687368899583817,0.0016520869685336947,-0.08272057771682739,-0.10242575407028198,-0.002623937325552106,-0.03321399167180061,2,-4,-997,-101,-2,-34,1,12,-148,0.0,150.0,1500.0
21:07:06.572,GUIDED,-35.3632607,149.1652469,5783,-0.08530021458864212,0.0011241697939112782,-0.09165413677692413,-0.0430978499352932,0.0015451590297743678,-0.03211076930165291,0,0,-1005,-42,1,-33,0,-7,-148,0.0,150.0,1500.0
21:07:06.772,GUIDED,-35.3632607,149.1652469,5783,-0.08530021458864212,0.0011241697939112782,-0.09165413677692413,-0.0430978499352932,0.0015451590297743678,-0.03211076930165291,0,0,-1005,-42,1,-33,0,-7,-148,0.0,150.0,1500.0
21:07:06.973,GUIDED,-35.3632607,149.1652469,5783,-0.08530021458864212,0.0011241697939112782,-0.09165413677692413,-0.0430978499352932,0.0015451590297743678,-0.03211076930165291,0,0,-1005,-42,1,-33,0,-7,-148,0.0,150.0,1500.0
21:07:07.174,GUIDED,-35.3632607,149.1652469,5783,-0.08530021458864212,0.0011241697939112782,-0.09165413677692413,-0.0430978499352932,0.0015451590297743678,-0.03211076930165291,0,0,-1005,-42,1,-33,0,-7,-148,0.0,150.0,1500.0
21:07:07.375,GUIDED,-35.3632607,149.1652469,5783,-0.08530021458864212,0.0011241697939112782,-0.09165413677692413,-0.0430978499352932,0.0015451590297743678,-0.03211076930165291,0,0,-1005,-42,1,-33,0,-7,-148,0.0,150.0,1500.0
21:07:07.577,GUIDED,-35.363261,149.1652425,7309,-0.03511279076337814,0.0033181384205818176,-0.10958661884069443,0.06659858673810959,0.011523446068167686,-0.005192742682993412,-8,14,-1002,67,11,-6,-8,-64,-148,0.0,150.0,1500.0
21:07:07.778,GUIDED,-35.363261,149.1652425,7309,-0.03511279076337814,0.0033181384205818176,-0.10958661884069443,0.06659858673810959,0.011523446068167686,-0.005192742682993412,-8,14,-1002,67,11,-6,-8,-64,-148,0.0,150.0,1500.0
