time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
10:10:16,-35.3632624,149.1652378,21423.0,2.0,0.0,105.0,0.0,79.0,-966.0,1234.0,0.0,7.0,RTL,-0.0030296375043690205,0.0009131838451139629,-0.15376612544059753,1.2327152490615845,-0.001270865905098617,0.006937181577086449,187948.0
10:10:18,-35.3632623,149.1652379,19381.0,0.0,-4.0,98.0,0.0,51.0,-1024.0,1325.0,1.0,6.0,RTL,0.019870223477482796,-0.00016627696459181607,-0.1548931747674942,1.324802041053772,0.0011636809213086963,0.005799052771180868,159459.0
10:10:20,-35.363262250000005,149.165238,17460.5,0.0,-4.5,101.0,0.5,-69.0,-986.5,-758.5,-2.0,-9.0,RTL,-0.00107443833258003,0.0011460708628874272,-0.155646413564682,-0.7569606602191925,-0.0026510951574891806,-0.010512332897633314,130970.0
10:10:21,-35.3632622,149.16523832,16061.4,0.0,-7.6,98.4,-0.5,-69.0,-983.25,-1320.75,-2.75,-1.25,RTL,-0.014775762893259525,-0.000630333530716598,-0.15582859218120576,-1.3234948635101318,-0.0034870422445237637,-0.0020117737585678697,239494.0
10:10:22,-35.3632622,149.165238,15303.0,0.0,-7.0,97.0,-1.5,-56.5,-1007.0,-1345.0,-2.5,1.0,RTL,-0.018329529091715813,-0.001545772305689752,-0.15582036972045898,-1.3538392782211304,-0.004212990403175354,-0.001562199555337429,239494.0
10:10:24,-35.36326235,149.16523755,13387.5,1.5,-0.5,100.5,0.5,14.5,-989.5,-495.0,3.5,8.0,RTL,-0.02046363800764084,0.0015729059814475477,-0.1567557081580162,-0.4972243010997772,0.0034141564974561334,0.00771669065579772,173618.5
10:10:26,-35.3632622,149.165238,11479.0,0.0,-4.5,61.0,-0.5,31.0,-1081.0,877.0,2.0,2.0,RTL,0.007966768927872181,-0.00035612630017567426,-0.15574075281620026,0.8770569860935211,0.001373902428895235,0.0012558475136756897,107743.0
10:10:27,-35.3632622,149.165238,11051.75,0.0,-4.75,22.5,-0.25,16.0,-998.25,166.5,1.25,2.5,RTL,-0.003139859705697745,-3.3385636925231665e-05,-0.15665238350629807,0.16573667898774147,0.0009406562312506139,0.0016146555135492235,105218.0
10:10:28,-35.3632622,149.1652379,10870.5,0.0,-5.0,29.0,1.5,-30.5,-983.0,-398.5,-3.0,0.5,RTL,0.0013293975498527288,-0.0007232232892420143,-0.15658269822597504,-0.39747425355017185,-0.003930475737433881,-0.00018210813868790865,105218.0
10:10:30,-35.3632623,149.1652372,10219.0,0.0,-1.0,34.5,-1.0,-20.0,-991.0,-738.0,2.5,-2.0,RTL,-0.004070439143106341,-0.0010504324454814196,-0.15691835433244705,-0.7383984327316284,0.0028630112065002322,-0.003213431453332305,105020.5
10:10:32,-35.3632623,149.1652367,9539.0,1.0,4.0,34.0,-0.5,18.0,-1002.5,77.0,1.5,7.5,RTL,0.0018457735422998667,0.0021629127440974116,-0.15685304999351501,0.07530856132507324,0.0007090510334819555,0.0066884339321404696,104823.0
10:10:33,-35.3632622,149.1652367,9110.0,0.0,4.75,34.75,-0.25,-20.25,-1001.0,-611.5,-2.5,1.75,RTL,-0.0017822255613282323,0.002093114744639024,-0.15712684392929077,-0.61252012103796,-0.0032720736926421523,0.0006519402959384024,200310.0
10:10:34,-35.3632622,149.1652367,8850.5,0.0,6.0,34.0,0.0,40.5,-1005.5,720.0,5.5,1.5,RTL,0.01118735154159367,0.0031792769441381097,-0.1571635901927948,0.7196198403835297,0.0052848272025585175,0.0007159105152823031,200310.0
10:10:36,-35.3632621,149.16523645,8742.5,-1.0,6.5,-6.0,0.0,-14.0,-994.5,-444.0,-0.5,2.5,RTL,0.0013671148044522852,0.002330026007257402,-0.15701930224895477,-0.4453473836183548,-0.0015130600659176707,0.0012293275212869048,123505.5
10:10:38,-35.3632621,149.1652363,8790.0,0.0,8.0,0.0,-1.0,-5.0,-998.5,181.0,5.0,2.0,RTL,0.01378673780709505,0.0028185168048366904,-0.1561816930770874,0.18141387403011322,0.005148961034137756,0.00040156126488000154,46701.0
10:10:39,-35.3632621,149.165236725,8794.75,0.0,6.75,0.0,1.0,-3.25,-997.5,-29.5,1.0,2.25,RTL,0.0022452443663496524,0.0034670791937969625,-0.15744172036647797,-0.030237726867198944,0.0006996875890763476,0.001134063844801858,233707.0
10:10:40,-35.3632621,149.16523705,8793.5,0.0,5.0,0.0,1.0,22.0,-1004.5,302.5,3.5,1.0,RTL,0.0005699319299310446,0.004055752302519977,-0.15743958204984665,0.30119869392365217,0.0033144718036055565,0.00037757278187200427,233707.0
10:10:42,-35.3632619,149.16523795,8616.5,-3.0,-3.0,39.0,0.5,-34.0,-965.5,-284.5,-0.5,-1.0,RTL,0.00224571576109156,0.0025773311499506235,-0.1573144942522049,-0.28423039615154266,-0.0012428831541910768,-0.002354793017730117,212214.0
10:10:44,-35.36326215,149.1652369,7821.5,-1.5,0.0,34.0,-2.5,-36.0,-999.0,-713.0,2.5,-0.5,RTL,0.006020615925081074,4.064801942149643e-05,-0.15765365958213806,-0.7135389447212219,0.0021288294810801744,-0.001982187939574942,190721.0
10:10:45,-35.3632622,149.16523602499998,7391.75,0.0,7.75,33.25,-1.0,19.0,-998.75,534.5,3.5,0.5,RTL,0.02015942824073136,0.0011447846773080528,-0.15763362124562263,0.5339033454656601,0.0034236281062476337,-0.0008890517347026616,214708.0
10:10:46,-35.3632622,149.1652358,7133.0,0.0,10.5,32.0,0.0,-39.0,-1008.0,-820.5,1.5,-0.5,RTL,0.0063914303900673985,0.002536459593102336,-0.15777886658906937,-0.8212406933307648,0.0009598646720405668,-0.0022036986192688346,214708.0
10:10:48,-35.3632622,149.16523604999998,6453.5,0.0,11.5,32.5,-0.5,-33.0,-995.5,-863.0,-1.0,3.5,RTL,-0.0017694563139230013,0.00261346239130944,-0.1584322452545166,-0.8646970689296722,-0.0015371773624792695,0.0023874311591498554,120023.0
10:10:50,-35.3632622,149.1652362,5776.0,0.0,10.0,33.0,0.0,-1.0,-1005.0,-406.0,-0.5,4.5,RTL,-0.000639294390566647,0.0018391520134173334,-0.15804872661828995,-0.408608078956604,-0.001830240769777447,0.003337773960083723,25338.0
10:10:51,-35.3632622,149.165235875,5354.5,0.0,10.75,33.75,-0.25,-26.5,-988.75,-502.25,0.5,1.0,RTL,0.008738289528992027,0.0023074327618815005,-0.15790414437651634,-0.5041867478284985,-0.0007415396976284683,-0.0001424559741280973,297497.0
10:10:52,-35.3632622,149.1652357,5093.5,0.0,13.5,33.0,-1.0,37.5,-1002.5,561.5,7.0,5.5,RTL,0.015550194308161736,0.002234121202491224,-0.15800359845161438,0.5592538267374039,0.006890901597216725,0.004581213521305472,297497.0
10:10:54,-35.3632622,149.1652363,4414.0,0.0,13.5,33.0,1.5,39.5,-1013.5,770.5,2.5,2.5,RTL,0.008279679110273719,0.004380505997687578,-0.157407708466053,0.7684255838394165,0.001951652462594211,0.0011295799631625414,263278.5
10:10:56,-35.3632621,149.1652374,3732.0,-1.0,1.5,32.5,0.0,14.5,-1000.0,678.0,2.5,-2.0,RTL,0.01052116509526968,0.0017438665963709354,-0.15776705741882324,0.6767645329236984,0.0021381581318564713,-0.003463945467956364,229060.0
10:10:57,-35.3632621,149.16523755,3304.25,0.0,0.25,32.0,0.25,23.5,-998.75,206.5,2.0,5.0,RTL,-0.0018739070801530033,0.0019275392987765372,-0.15755189955234528,0.20424698293209076,0.0017602400912437588,0.003622479154728353,188199.0
10:10:58,-35.3632621,149.1652376,3047.5,0.0,-0.5,32.0,0.5,2.0,-1008.5,478.5,1.0,-1.5,RTL,0.009643502766266465,0.002644186024554074,-0.15726061165332794,0.4776187315583229,0.0004641382838599384,-0.004027215065434575,188199.0
10:11:00,-35.3632621,149.16523825000002,2363.5,-1.0,-5.5,33.0,0.0,-25.0,-994.0,28.5,2.0,-3.5,RTL,0.001534973387606442,0.0021397072123363614,-0.15776842087507248,0.02827461063861847,0.001287296588998288,-0.005741130094975233,164362.0
10:11:02,-35.3632619,149.1652391,1678.0,-3.0,-12.5,31.0,-0.5,-31.0,-991.0,-252.5,-0.5,-2.5,RTL,-0.007145401381421834,0.0020647275377996266,-0.1579822227358818,-0.252777136862278,-0.0017669154913164675,-0.005073580890893936,140525.0
10:11:03,-35.363261924999996,149.16523875000001,1263.75,-3.0,-11.75,31.75,0.0,12.5,-997.75,382.5,3.75,3.25,RTL,0.001887338628876023,0.000918935940717347,-0.1582777425646782,0.38152021169662476,0.003093690174864605,0.0019026549998670816,211633.0
10:11:04,-35.363262,149.1652384,1009.5,-2.5,-10.0,33.0,-1.5,-34.0,-1001.5,-890.5,-3.0,3.0,RTL,-0.011165941134095192,-0.0004367816145531833,-0.15816298872232437,-0.8923055827617645,-0.004038097569718957,0.0011449976300355047,211633.0
10:11:06,-35.3632623,149.16523684999999,327.0,0.0,1.0,32.0,-1.0,-20.5,-998.0,-780.0,1.0,1.0,RTL,-0.0007841092301532626,0.0006793493157601915,-0.15815342962741852,-0.7820336818695068,0.000737417460186407,-0.0012557939044199884,239038.5
10:11:08,-35.3632623,149.1652364,0.0,-1.0,0.5,15.5,-0.5,0.5,-1000.0,2.0,2.0,2.0,RTL,0.008142387494444847,0.0036001662956550717,-0.15986798703670502,0.0013566904817707837,0.0019145971164107323,0.0005959155969321728,266444.0
10:11:09,-35.3632623,149.165236675,0.0,-2.25,7.0,10.0,0.0,0.0,-1000.0,2.0,2.0,2.0,RTL,0.009154604515060782,0.005166956107132137,-0.1609993353486061,0.0011274049466010183,0.001646108867134899,0.0005971154605504125,233110.0
10:11:10,-35.3632623,149.1652369,0.0,-3.0,10.0,8.5,0.0,0.0,-1000.0,2.0,2.0,2.0,RTL,0.00915259588509798,0.005910890409722924,-0.16149963438510895,0.0010867516393773258,0.0016270335763692856,0.0005212845280766487,233110.0
10:11:12,-35.3632625,149.16523725000002,0.0,-5.0,11.5,5.0,0.0,0.0,-1000.0,2.0,2.0,2.0,RTL,0.007380988448858261,0.006742746569216251,-0.1626221090555191,0.0008883828413672745,0.0014988326583988965,0.0005773970624431968,233110.0
10:11:14,-35.3632625,149.1652371,0.0,-5.0,6.0,2.0,0.0,0.0,-1000.0,2.0,2.0,2.0,RTL,0.005098683992400765,0.006181392585858703,-0.1628832444548607,0.0007749933283776045,0.0015254769823513925,0.0005911038024351001,233110.0
10:11:16,-35.3632625,149.1652369,0.0,-5.5,5.0,0.5,0.0,0.0,-1000.0,2.0,2.0,2.5,RTL,0.004464766010642052,0.0064476123079657555,-0.16386283934116364,0.0007708953926339746,0.001451904303394258,0.0006681979866698384,233110.0
