,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
09:17:52.956,-1.0,-1.0,-1.0,-1
09:17:53.157,-1.0,-1.0,-1.0,-1
09:17:53.360,-1.0,-1.0,-1.0,-1
09:17:53.562,-1.0,-1.0,-1.0,-1
09:17:53.763,-1.0,-1.0,-1.0,-1
09:17:53.966,-1.0,-1.0,-1.0,-1
09:17:54.169,-1.0,-1.0,-1.0,-1
09:17:54.372,-1.0,-1.0,-1.0,-1
09:17:54.574,-1.0,-1.0,-1.0,-1
09:17:54.776,-1.0,-1.0,-1.0,-1
09:17:54.978,-1.0,-1.0,-1.0,-1
09:17:55.179,-1.0,-1.0,-1.0,-1
09:17:55.380,-1.0,-1.0,-1.0,-1
09:17:55.582,-1.0,-1.0,-1.0,-1
09:17:55.783,-1.0,-1.0,-1.0,-1
09:17:55.985,-1.0,-1.0,-1.0,-1
09:17:56.186,-1.0,-1.0,-1.0,-1
09:17:56.388,-1.0,-1.0,-1.0,-1
09:17:56.590,-1.0,-1.0,-1.0,-1
09:17:56.792,-1.0,-1.0,-1.0,-1
09:17:56.993,-1.0,-1.0,-1.0,-1
09:17:57.195,-1.0,-1.0,-1.0,-1
09:17:57.396,-1.0,-1.0,-1.0,-1
09:17:57.597,-1.0,-1.0,-1.0,-1
09:17:57.799,-1.0,-1.0,-1.0,-1
09:17:58.001,-1.0,-1.0,-1.0,-1
09:17:58.203,-1.0,-1.0,-1.0,-1
09:17:58.404,-1.0,-1.0,-1.0,-1
09:17:58.606,-1.0,-1.0,-1.0,-1
09:17:58.808,-1.0,-1.0,-1.0,-1
09:17:59.009,-1.0,-1.0,-1.0,-1
09:17:59.210,-1.0,-1.0,-1.0,-1
09:17:59.412,-1.0,-1.0,-1.0,-1
09:17:59.613,-1.0,-1.0,-1.0,-1
09:17:59.815,-1.0,-1.0,-1.0,-1
09:18:00.016,-1.0,-1.0,-1.0,-1
09:18:00.224,-1.0,-1.0,-1.0,-1
09:18:00.426,-1.0,-1.0,-1.0,-1
09:18:05.884,-1.0,-1.0,-1.0,-1
09:18:06.086,-1.0,-1.0,-1.0,-1
09:18:06.288,-1.0,-1.0,-1.0,-1
09:18:06.489,-1.0,-1.0,-1.0,-1
09:18:06.691,-1.0,-1.0,-1.0,-1
09:18:06.893,-1.0,-1.0,-1.0,-1
09:18:07.095,-1.0,-1.0,-1.0,-1
09:18:07.297,-1.0,-1.0,-1.0,-1
09:18:07.499,-1.0,-1.0,-1.0,-1
09:18:07.701,-1.0,-1.0,-1.0,-1
09:18:07.903,-1.0,-1.0,-1.0,-1
09:18:08.105,-1.0,-1.0,-1.0,-1
09:18:08.307,-1.0,-1.0,-1.0,-1
09:18:08.509,-1.0,-1.0,-1.0,-1
09:18:08.711,-1.0,-1.0,-1.0,-1
09:18:08.913,-1.0,-1.0,-1.0,-1
09:18:09.115,-1.0,-1.0,-1.0,-1
09:18:09.316,-1.0,-1.0,-1.0,-1
09:18:09.519,-1.0,-1.0,-1.0,-1
09:18:09.721,-1.0,-1.0,-1.0,-1
09:18:09.922,-1.0,-1.0,-1.0,-1
09:18:10.124,-1.0,-1.0,-1.0,-1
09:18:10.326,-1.0,-1.0,-1.0,-1
09:18:10.529,-1.0,-1.0,-1.0,-1
09:18:10.731,-1.0,-1.0,-1.0,-1
09:18:10.932,-1.0,-1.0,-1.0,-1
09:18:11.134,-1.0,-1.0,-1.0,-1
09:18:11.337,-1.0,-1.0,-1.0,-1
09:18:11.539,-1.0,-1.0,-1.0,-1
09:18:11.741,-1.0,-1.0,-1.0,-1
09:18:11.942,-1.0,-1.0,-1.0,-1
09:18:12.144,-1.0,-1.0,-1.0,-1
09:18:12.346,-1.0,-1.0,-1.0,-1
09:18:12.550,-1.0,-1.0,-1.0,-1
09:18:12.752,-1.0,-1.0,-1.0,-1
09:18:12.953,-1.0,-1.0,-1.0,-1
09:18:13.155,-1.0,-1.0,-1.0,-1
09:18:13.356,-1.0,-1.0,-1.0,-1
09:18:13.558,-1.0,-1.0,-1.0,-1
09:18:13.760,-1.0,-1.0,-1.0,-1
09:18:13.961,-1.0,-1.0,-1.0,-1
09:18:14.163,-1.0,-1.0,-1.0,-1
09:18:14.365,-1.0,-1.0,-1.0,-1
09:18:14.567,-1.0,-1.0,-1.0,-1
09:18:14.769,-1.0,-1.0,-1.0,-1
09:18:14.972,-1.0,-1.0,-1.0,-1
09:18:15.175,-1.0,-1.0,-1.0,-1
09:18:15.376,-1.0,-1.0,-1.0,-1
09:18:15.578,-1.0,-1.0,-1.0,-1
09:18:15.780,-1.0,-1.0,-1.0,-1
09:18:15.982,-1.0,-1.0,-1.0,-1
09:18:16.183,-1.0,-1.0,-1.0,-1
09:18:16.385,-1.0,-1.0,-1.0,-1
09:18:16.586,-1.0,-1.0,-1.0,-1
09:18:16.788,-1.0,-1.0,-1.0,-1
09:18:16.989,-1.0,-1.0,-1.0,-1
09:18:17.191,-1.0,-1.0,-1.0,-1
09:18:17.393,-1.0,-1.0,-1.0,-1
09:18:17.595,-1.0,-1.0,-1.0,-1
09:18:17.797,-1.0,-1.0,-1.0,-1
09:18:17.998,-1.0,-1.0,-1.0,-1
09:18:18.201,-1.0,-1.0,-1.0,-1
09:18:18.403,-1.0,-1.0,-1.0,-1
09:18:18.606,-1.0,-1.0,-1.0,-1
09:18:18.809,-1.0,-1.0,-1.0,-1
09:18:19.010,-1.0,-1.0,-1.0,-1
09:18:19.212,-1.0,-1.0,-1.0,-1
09:18:19.415,-1.0,-1.0,-1.0,-1
09:18:19.618,-1.0,-1.0,-1.0,-1
09:18:19.820,-1.0,-1.0,-1.0,-1
09:18:20.022,-1.0,-1.0,-1.0,-1
09:18:20.224,-1.0,-1.0,-1.0,-1
09:18:20.426,-1.0,-1.0,-1.0,-1
09:18:20.627,-1.0,-1.0,-1.0,-1
09:18:20.829,-1.0,-1.0,-1.0,-1
09:18:21.031,-1.0,-1.0,-1.0,-1
09:18:21.233,-1.0,-1.0,-1.0,-1
09:18:21.434,-1.0,-1.0,-1.0,-1
09:18:21.636,-1.0,-1.0,-1.0,-1
09:18:21.838,-1.0,-1.0,-1.0,-1
09:18:22.040,-1.0,-1.0,-1.0,-1
09:18:22.242,-1.0,-1.0,-1.0,-1
09:18:22.443,-1.0,-1.0,-1.0,-1
09:18:22.645,-1.0,-1.0,-1.0,-1
09:18:22.847,-1.0,-1.0,-1.0,-1
09:18:23.048,-1.0,-1.0,-1.0,-1
09:18:23.250,-1.0,-1.0,-1.0,-1
09:18:23.452,-1.0,-1.0,-1.0,-1
09:18:23.654,-1.0,-1.0,-1.0,-1
09:18:23.855,-1.0,-1.0,-1.0,-1
09:18:24.063,-1.0,-1.0,-1.0,-1
09:18:24.265,-1.0,-1.0,-1.0,-1
09:18:24.468,-1.0,-1.0,-1.0,-1
09:18:24.670,-1.0,-1.0,-1.0,-1
09:18:24.872,-1.0,-1.0,-1.0,-1
