,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:06:48.012,13064.0,0.25,0.1,1000.0,30.0,0.8,13300.0,1000.0,25869.0,1410.0,0.0,950.0,1.0,0.0,0.0
12:06:53.925,85855.0,0.25,0.1,1000.0,30.0,4.2,1900.0,1000.0,9066.0,130.0,0.0,1550.0,2.6,0.0,0.0
12:06:58.864,100690.0,0.25,0.1,1000.0,30.0,2.9,10100.0,1000.0,15370.0,110.0,0.0,1650.0,1.6,0.0,0.0
12:07:04.312,13001.0,0.25,0.1,1000.0,30.0,1.6,3600.0,1000.0,3734.0,2130.0,0.0,750.0,4.0,0.0,0.0
12:07:10.252,98126.0,0.25,0.1,1000.0,30.0,1.1,4900.0,1000.0,23501.0,1190.0,0.0,950.0,2.9,0.0,0.0
12:07:16.150,108879.0,0.25,0.1,1000.0,30.0,1.0,4600.0,1000.0,10539.0,2070.0,0.0,650.0,3.7,0.0,0.0
12:07:22.101,49683.0,0.25,0.1,1000.0,30.0,2.1,10600.0,1000.0,2405.0,1900.0,0.0,500.0,4.9,0.0,0.0
12:07:27.990,16514.0,0.25,0.1,1000.0,30.0,3.1,10600.0,1000.0,8961.0,30.0,0.0,450.0,6.5,0.0,0.0
12:07:32.806,68547.0,0.25,0.1,1000.0,30.0,1.5,1600.0,1000.0,4942.0,110.0,0.0,900.0,4.6,0.0,0.0
12:07:38.126,163967.0,0.25,0.1,1000.0,30.0,1.5,4100.0,1000.0,1259.0,1650.0,0.0,1000.0,6.0,0.0,0.0
12:07:44.229,6808.0,0.25,0.1,1000.0,30.0,3.8,4300.0,1000.0,5608.0,120.0,0.0,1900.0,1.1,0.0,0.0
12:07:50.207,46615.0,0.25,0.1,1000.0,30.0,1.6,11800.0,1000.0,20792.0,30.0,0.0,100.0,3.5,0.0,0.0
12:07:56.139,45250.0,0.25,0.1,1000.0,30.0,3.1,11100.0,1000.0,1800.0,1130.0,0.0,150.0,1.5,0.0,0.0
12:08:02.081,52695.0,0.25,0.1,1000.0,30.0,2.1,5600.0,1000.0,267.0,470.0,0.0,600.0,5.7,0.0,0.0
12:08:08.161,163096.0,0.25,0.1,1000.0,30.0,1.6,4100.0,1000.0,894.0,1560.0,0.0,250.0,7.5,0.0,0.0
