time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,chan4_raw
16:43:34,1500.0,-0.0012954192934557796,0.0009530343813821673,0.02437923662364483,0.0003635977045632899,0.0003273586044088006,0.001763315056450665,-35.363262133333336,149.1652375,0.0,-1.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,1500.0
16:43:40,1500.0,-0.000695983471814543,0.0010738238925114274,0.022721697265903156,0.0003151478595100343,0.00024201404691363373,0.001593302780141433,-35.3632621,149.1652375,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,AUTO,1500.0
16:43:42,1500.0,-0.00025281407579313964,0.0016073779358218114,0.022114913910627365,0.00030645060663421947,0.0002666072881159683,0.001467371863933901,-35.3632621,149.1652374,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,0.0,AUTO,1500.0
16:43:44,1500.0,0.0191001722899576,-0.00031661858277705807,0.02144632674753666,0.046052354077498116,-0.006390316256632407,0.0017701929900795221,-35.363262066666664,149.16523753333334,1291.3333333333333,0.3333333333333333,4.333333333333333,-142.33333333333334,0.0,-0.3333333333333333,-1028.6666666666667,46.0,-5.666666666666667,1.0,AUTO,1500.0
16:43:46,1500.0,-0.031728372598687805,0.01858087753256162,-0.07349321370323499,-0.054278417800863586,-0.01512842004497846,-0.05023180445035299,-35.36326103333334,149.16524453333332,4323.0,0.3333333333333333,39.333333333333336,-148.66666666666666,4.666666666666667,-9.666666666666666,-1006.3333333333334,-53.333333333333336,-13.666666666666666,-50.333333333333336,AUTO,1500.0
16:43:48,1500.0,-0.011968801108499369,-0.003165988629916683,-0.09096065411965053,0.0648815929889679,0.012752900210519632,0.001955346883429835,-35.36326126666666,149.16524076666667,7401.333333333333,-2.0,-58.0,-151.0,-7.0,12.0,-1003.0,65.33333333333333,13.0,1.0,AUTO,1500.0
16:43:50,1500.0,0.03713327397902807,0.0733417421579361,-0.34696630636850995,0.14029293010632196,-0.0828201634188493,-1.0502062141895294,-35.3632643,149.16523373333334,10496.333333333334,-56.0,10.333333333333334,-141.33333333333334,5.666666666666667,8.333333333333334,-927.6666666666666,140.66666666666666,-81.66666666666667,-1050.0,AUTO,1075.0
16:43:52,1500.0,0.08228899290164311,-0.09391691039005916,-2.051780422528585,-0.04177430458366871,-0.15191990633805594,-0.34732739130655926,-35.363267666666665,149.16524619999998,13308.0,44.333333333333336,26.333333333333332,-146.66666666666666,15.333333333333334,2.0,-1025.0,-40.666666666666664,-150.66666666666666,-347.3333333333333,AUTO,1500.0
16:43:54,1500.0,-0.027386583387851715,-0.004762380073467891,-2.18277645111084,0.03220480866730213,0.12944181015094122,0.02526293508708477,-35.36326856666667,149.1652268,16179.0,-82.0,-125.33333333333333,-146.66666666666666,-29.333333333333332,-22.0,-1022.0,32.333333333333336,129.33333333333334,24.333333333333332,AUTO,1500.0
16:43:57,1500.0,0.05123433470726013,0.13679450750350952,-2.0584774017333984,-0.00960989948362112,0.03596561402082443,-0.06426482647657394,-35.3632775,149.165216,19726.0,47.0,55.0,-147.0,11.0,4.0,-988.0,-9.0,36.0,-64.0,AUTO,1500.0
