time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
16:43:25.730,STABILIZE,-35.3632621,149.1652375,0,2.08757737709675e-05,0.0015466392505913973,0.02747269906103611,0.0003523291670717299,0.0002550701901782304,0.002239776775240898,0,1,-1000,0,0,0,-1,3,3,1500,1500.0
16:43:25.931,STABILIZE,-35.3632621,149.1652375,0,2.08757737709675e-05,0.0015466392505913973,0.02747269906103611,0.0003523291670717299,0.0002550701901782304,0.002239776775240898,0,1,-1000,0,0,0,-1,3,3,1500,1500.0
16:43:26.133,STABILIZE,-35.3632621,149.1652375,0,2.08757737709675e-05,0.0015466392505913973,0.02747269906103611,0.0003523291670717299,0.0002550701901782304,0.002239776775240898,0,1,-1000,0,0,0,-1,3,3,1500,1500.0
16:43:26.334,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,2,-1000,1,0,0,-2,2,2,1500,1500.0
16:43:26.535,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
16:43:26.736,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
16:43:26.937,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
16:43:27.139,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
16:43:27.341,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
16:43:27.543,STABILIZE,-35.3632622,149.1652375,0,-0.00022252420603763312,0.0014681036118417978,0.02716989442706108,0.00011404900578781962,0.00022033820278011262,0.0022940163034945726,0,1,-1000,0,0,0,-2,2,2,1500,1500.0
