,A.AUTO1
16:43:25.730,-1
16:43:25.932,-1
16:43:26.133,-1
16:43:26.335,-1
16:43:26.536,-1
16:43:26.736,-1
16:43:26.939,-1
16:43:27.140,-1
16:43:27.342,-1
16:43:27.545,-1
16:43:27.746,-1
16:43:27.949,-1
16:43:28.150,-1
16:43:28.351,-1
16:43:28.551,-1
16:43:28.752,-1
16:43:28.958,-1
16:43:29.161,-1
16:43:29.365,-1
16:43:29.566,-1
16:43:29.767,-1
16:43:29.968,-1
16:43:30.169,-1
16:43:30.370,-1
16:43:30.571,-1
16:43:30.772,-1
16:43:30.974,-1
16:43:31.175,-1
16:43:31.378,-1
16:43:31.581,-1
16:43:31.782,-1
16:43:31.983,-1
16:43:32.185,-1
16:43:32.386,-1
16:43:32.587,-1
16:43:32.788,-1
16:43:32.989,-1
16:43:33.191,-1
16:43:33.393,-1
16:43:33.595,-1
16:43:33.795,-1
16:43:33.996,-1
16:43:34.197,-1
16:43:34.398,-1
16:43:34.599,-1
16:43:34.800,-1
16:43:35.003,-1
16:43:35.205,-1
16:43:35.408,-1
16:43:35.609,-1
16:43:35.810,-1
16:43:36.012,-1
16:43:36.213,-1
16:43:36.414,-1
16:43:36.615,-1
16:43:36.816,-1
16:43:37.017,-1
16:43:37.220,-1
16:43:37.421,-1
16:43:37.624,-1
16:43:37.826,-1
16:43:38.027,-1
16:43:38.228,-1
16:43:38.428,-1
16:43:38.629,-1
16:43:38.830,-1
16:43:39.031,-1
16:43:39.232,-1
16:43:39.433,-1
16:43:39.634,-1
16:43:39.835,-1
16:43:40.036,-1
16:43:40.238,-1
16:43:40.440,-1
16:43:40.641,-1
16:43:40.842,-1
16:43:41.043,-1
16:43:41.246,-1
16:43:41.447,-1
16:43:41.649,-1
16:43:41.850,-1
16:43:42.051,-1
16:43:42.252,-1
16:43:42.453,-1
16:43:42.654,-1
16:43:42.854,-1
16:43:43.057,-1
16:43:43.259,-1
16:43:43.461,-1
16:43:43.662,-1
16:43:43.863,-1
16:43:44.064,-1
16:43:44.265,-1
16:43:44.467,-1
16:43:44.668,-1
16:43:44.869,-1
16:43:45.070,-1
16:43:45.272,-1
16:43:45.473,-1
16:43:45.674,-1
16:43:45.875,-1
16:43:46.076,-1
16:43:46.277,-1
16:43:46.478,-1
16:43:46.679,-1
16:43:46.880,-1
16:43:47.081,-1
16:43:47.284,-1
16:43:47.486,-1
16:43:47.687,-1
16:43:47.888,-1
16:43:48.089,-1
16:43:48.290,-1
16:43:48.491,-1
16:43:48.693,-1
16:43:48.894,-1
16:43:49.096,-1
16:43:49.299,-1
16:43:49.502,-1
16:43:49.705,-1
16:43:49.907,-1
16:43:50.108,-1
16:43:50.310,-1
16:43:50.513,-1
16:43:50.714,-1
16:43:50.915,-1
16:43:51.116,-1
16:43:51.318,-1
16:43:51.519,-1
16:43:51.720,-1
16:43:51.921,-1
16:43:52.122,-1
16:43:52.323,-1
16:43:52.524,-1
16:43:52.725,-1
16:43:52.926,-1
16:43:53.129,-1
16:43:53.330,-1
16:43:53.532,-1
16:43:53.734,-1
16:43:53.935,-1
16:43:54.137,-1
16:43:54.338,-1
16:43:54.539,-1
16:43:54.741,-1
16:43:54.942,-1
16:43:55.145,-1
16:43:55.347,-1
16:43:55.548,-1
16:43:55.750,-1
16:43:55.951,-1
16:43:56.153,-1
16:43:56.354,-1
